date,Top_average
2024-11,-0.15799594848308987
2024-10,-0.05059380378155075
2024-09,-0.08199434628410769
2024-08,-0.06322422158025648
2024-07,-0.22793982980579647
2024-06,-0.04961383211094132
2024-05,-0.1706905942252992
2024-04,-0.1169609515019848
2024-03,-0.19746623851398104
2024-02,-0.009681996184579385
2024-01,-0.004523500844361184
2023-12,-0.12055422164701826
2023-11,-0.02137091081507356
2023-10,0.08833276665959588
2023-09,-0.20991237427276577
2023-08,-0.1505248267067755
2023-07,-0.1334672493940226
2023-06,0.039298746212589074
2023-05,-0.04621140412857997
2023-04,-0.03324957285519362
2023-03,-0.07597665360431967
2023-02,-0.1861171336194412
2023-01,-0.16983894115100837
2022-12,0.1112835449331103
2022-11,-0.029375520415373092
2022-10,-0.14933698192882525
2022-09,-0.0546796869131889
2022-08,-0.27449292521320623
2022-07,0.07067560781727808
2022-06,-0.006452579648450016
2022-05,-0.19274318734529663
2022-04,-0.08743557484599025
2022-03,-0.14529374911369608
2022-02,0.04665855670093365
2022-01,-0.038628592704398355
2021-12,-0.32263344700592406
2021-11,-0.10275047826252459
2021-10,-0.19271458084077303
2021-09,-0.055767526619528676
2021-08,-0.0907255674951417
2021-07,0.016869513641566265
2021-06,-0.15330250622396918
2021-05,0.04025798462961004
2021-04,0.01623488002730055
2021-03,-0.19662779932703084
2021-02,-0.08563114339916955
2021-01,0.05257852051409505
2020-12,0.1412547233046223
2020-11,-0.02153816830496263
2020-10,0.2778247436383214
2020-09,-0.034879460170082095
2020-08,-0.025934089228508317
2020-07,-0.10451356561631224
2020-06,0.05854928328233514
2020-05,0.034011139346182016
2020-04,-0.020488412089232886
2020-03,0.11589359125915219
2020-02,-0.3984354166861638
2020-01,-0.08215039814796717
2019-12,-0.07429481362481073
2019-11,0.08586092646962289
2019-10,-0.0656633496116777
2019-09,-0.007880182673102422
2019-08,-0.031058881493230692
2019-07,-0.16518094610868223
2019-06,0.011468135915028202
2019-05,0.04538477453373139
2019-04,-0.1467973579895946
2019-03,-0.0844625112138012
2019-02,-0.01159817297833635
2019-01,-0.010960733039519461
2018-12,0.05827765080986272
2018-11,-0.15107017279464552
2018-10,-0.006167208540821334
2018-09,-0.23774742440552787
2018-08,-0.06474370180160471
2018-07,0.019112906820857818
2018-06,-0.09870747021523403
2018-05,-0.07492368348575992
2018-04,0.09483676315438867
2018-03,-0.030052554111097057
2018-02,-0.024255574178023178
2018-01,-0.08084992456942924
2017-12,-0.04977978771317591
2017-11,0.08286202169019258
2017-10,0.027708860336896506
2017-09,-0.024271342122217314
2017-08,0.08475428972898866
2017-07,-0.022219469833132104
2017-06,-0.013529237550342469
2017-05,0.03429833976013758
2017-04,-0.08765912146993914
2017-03,-0.0828584275403058
2017-02,-0.0032540964355526046
2017-01,-0.0703634733729435
2016-12,0.026822627184091386
2016-11,-0.0674794737417911
2016-10,0.06087750660987801
2016-09,-0.12324489526385042
2016-08,-0.023005953515221264
2016-07,-0.04414727492710724
2016-06,0.02723082838232366
2016-05,0.06338036602251938
2016-04,-0.09098953151870462
2016-03,0.12131015412956243
2016-02,0.046241854493019
2016-01,-0.046017960105448515
2015-12,-0.2714087970361498
2015-11,-0.09472019416982161
2015-10,-0.028108631858761335
2015-09,0.02134023512833462
2015-08,-0.17384052919154705
2015-07,-0.08203683469643619
2015-06,-0.06726807518321617
2015-05,-0.06224070190186516
2015-04,0.048519535446352687
2015-03,-0.04139811972951779
2015-02,0.006694727110320917
2015-01,0.060496173695473276
2014-12,-0.015643525822408945
2014-11,-0.0002590052833678881
2014-10,0.04635320183885389
2014-09,-0.06257321013830619
2014-08,-0.11064838980104949
2014-07,0.04865604204859937
2014-06,-0.09831099460824229
2014-05,0.01810333693660764
2014-04,-0.07612104184050301
2014-03,-0.13488676881513875
2014-02,-0.11582839202831742
2014-01,0.04748916122679771
2013-12,-0.029397988607206167
2013-11,0.021056185278411042
2013-10,0.077369399778615
2013-09,-0.019998589663079144
2013-08,0.08851298866395091
2013-07,-0.050166620806766704
2013-06,0.0566804494025198
2013-05,0.04518372573181011
2013-04,0.05402786780470337
2013-03,-0.019240910592003793
2013-02,-0.006090830795355703
2013-01,-0.0093811810549919
2012-12,0.008485380778693858
2012-11,-0.015918107830265323
2012-10,0.0177504623877437
2012-09,-0.008872415024305276
2012-08,-0.03586840931882688
2012-07,0.045269036999182506
2012-06,-0.04632560334013341
2012-05,0.06503889196017379
2012-04,-0.12589637844059134
2012-03,-0.06294364686387079
2012-02,-0.01924546531060304
2012-01,0.04604541917322545
2011-12,0.12188351443820221
2011-11,-0.048753344882968924
2011-10,-0.08243998444862674
2011-09,0.06564814019418315
2011-08,-0.17136917201424345
2011-07,-0.15653837711683632
2011-06,-0.008172399440988897
2011-05,-0.053960423588894205
