date,Top_stocks
2023-12,"16818,16005,15287,82747,19628,93337,19592,15417,17690,13712,16070,15058,22906,89935,90170,17877,22209,15631,21931,19314,23252,18897,13202,16974,17266,88620,20975,15219,65752,91184,22329,21336,22537,17892,19249,88471,15382"
2023-11,"16818,93337,15287,16070,17690,19500,15058,19628,15417,82747,19472,17877,21931,89935,20975,13202,19592,15664,19483,22771,13712,15268,22906,15631,16974,17266,22209,90170,88620,22329,19314,92380,23252,18897,16005,15645"
2023-10,"16818,16824,93337,19500,15287,16070,19628,19483,19592,17690,19011,15417,82747,16962,19004,20975,17266,21931,19472,22906,15664,14452,19460,90170,16472,15219,17901,19135,17877,89935,17361,17951,18897,88620,23252,15645"
2023-09,"16818,16824,19500,93337,15287,19628,16164,82747,15417,19472,16962,21931,16472,19313,19135,17266,15645,19004,89935,17361,90170,20975,15664,15219,19483,92380,14060,19840,93126,18897,22186,19592,15277,15268,16070,19811"
2023-08,"16818,16824,93337,19500,15287,82747,19628,15417,15058,16164,16962,15219,21931,19313,84302,22906,19472,89935,16070,15664,17361,15645,19011,93126,14452,19004,16903,20640,15277,19066,88626,14060,65752,16472,17266,16776"
2023-07,"16824,84302,93337,15287,15417,19500,15058,82747,16818,19628,16962,82215,70704,15219,17266,19472,19313,87656,22906,19011,88240,21931,88626,89935,16164,17361,16903,17271,19483,93126,19811,14060,17877,19004,65752,20640,22771"
2023-06,"16824,93337,15287,15417,21931,19628,16962,15058,19011,82747,87656,19313,16164,88240,70704,17877,93126,17266,17361,20640,18148,19500,89935,15177,15303,16818,82215,90170,17271,22906,16377,83651,13279,19004,15645,20439"
2023-05,"93337,16824,19500,15417,15287,19011,82747,13863,16962,19313,19628,87656,17877,70704,16164,93126,17361,15058,21931,21027,88626,90170,18148,15177,16793,88240,17271,16998,14452,15382,19472,19483,15796,20632,17266,79702"
2023-04,"91457,86536,19628,82747,19011,19500,90170,16962,13863,15417,16164,19313,15796,16793,15058,18148,17361,88240,15268,93126,70704,20294,92345,13279,88626,16824,87656,15510,20439,79702,18089,19472,14546,18773,82215,14468"
2023-03,"91457,86536,16824,13863,90170,14444,16164,82747,19011,19628,14551,17361,17251,15417,88240,82215,93347,79702,88626,87656,18148,16793,17271,18292,16962,13279,15058,20147,18402,17979,16179,70704,65752,15796,18773,92345"
2023-02,"16824,91457,14444,86536,13863,16164,82747,18402,87656,17251,15796,19011,19628,93347,14551,13279,88240,16998,18292,16120,65752,15277,17361,18773,70704,16793,16179,92345,18148,16962,20147,18089,18855,79702,15058,13652"
2023-01,"86536,91457,16164,13863,87656,16998,88240,17251,15796,14551,79702,16962,18292,15379,13976,70704,18402,18148,92345,15277,13652,15268,18048,18855,16776,93347,18773,19472,18054,18902,87825,14092,14822,19011,16824,14610"
2022-12,"86536,13863,91457,16962,88240,18148,79702,15796,16998,18402,87656,14611,13976,18827,14551,14610,18773,34666,17251,15510,12751,90298,12573,13652,18902,18048,21959,70704,14092,17271,18224,17157,13730,18292,19011"
2022-11,"79702,86536,91457,13863,16255,18148,14611,14822,88240,16778,16998,18773,15796,20149,14551,34666,14862,87656,13652,18902,12751,18827,15510,21959,16145,87825,17357,17816,15429,70704,93347,65270,19077,16403,92726"
2022-10,"91457,13863,86536,79702,16998,18148,14822,19077,88240,14862,14611,14551,21077,18773,18827,17816,19080,93347,18902,15796,20436,17885,12751,17357,16145,87825,16403,16931,87656,92726,18224,83651,15429,70704,14686"
2022-09,"91457,86536,13863,18148,16998,88240,14551,18827,20436,15796,13820,12751,14862,85686,14611,93347,18224,19077,16403,65270,17357,70704,16386,82215,13730,16145,87656,92726,15429,14179,18902,47723,81084,21844,19080"
2022-08,"86536,13863,91457,18148,18827,17869,14551,16998,12060,65270,18224,20436,18831,16403,15796,21758,12751,13730,14611,13652,14158,19077,17854,93347,12788,92726,13820,91379,16448,15429,18645,83651,92326,78841,87825"
2022-07,"86536,17869,13863,18827,18224,12060,65270,20436,14551,16448,16403,49488,19632,85272,15796,16689,17854,81084,11644,14179,17318,17039,87198,92726,16436,19128,18645,87137,16592,15429,13820,92619,93094,78841,80179"
2022-06,"86536,17869,18224,14551,12060,65270,20436,18827,16403,92528,16448,16689,85272,49488,19128,17039,13883,11644,87198,15416,16436,15293,17141,16592,15429,14179,92726,19632,92621,18645,89547,92619,13820,12644,88208"
2022-05,"17869,18224,14551,16894,12060,16689,85686,85272,19128,20436,16403,88208,17039,16448,16592,18399,49488,17141,92528,18824,14179,18827,18645,50017,16436,17854,81084,15293,15416,92688,13883,15172,90999,17889,13820"
2022-04,"17869,18224,12060,16689,85272,20636,16403,13844,20436,19632,16592,16448,49488,85686,18824,17039,92528,90371,17797,91734,13366,18645,16436,20410,18767,16145,87137,13883,90999,12644,49429,88372,13820,13124,91076"
2022-03,"50286,87471,17869,12060,85272,91734,18224,12644,20436,91076,92528,20410,49429,13844,16611,85686,88372,18645,81084,15383,17797,90371,16592,16689,13366,13820,92111,17889,19081,20161,78170,81527,87137,18824,16347"
2022-02,"50286,17869,85272,12060,87471,18224,20436,12644,85757,20410,16611,16592,17141,13706,13844,82745,91076,90986,14056,85526,18898,78170,15862,85502,90371,85686,49488,20161,17133,15383,18395,16347,14684,92528,91734"
2022-01,"17869,50286,17690,14328,87471,13844,89301,18399,12060,15902,88462,85272,14056,76934,18395,17133,20196,14813,90986,12644,78170,91734,91076,13883,15784,13798,93350,92528,88988,49429,19001,18309,85526,16592,13706"
2021-12,"17690,15132,85419,16675,87471,85757,90542,11379,50286,17869,85272,18399,14056,89301,13844,18102,12060,82848,15995,14934,16689,12644,15902,18224,14813,14328,91734,78170,90986,48072,85526,76934,19831,18395,17797"
2021-11,"12644,85419,90999,13337,16675,17690,85757,14619,17813,50286,90542,87471,16611,15132,11379,17869,18399,17140,18089,89301,78170,14328,14056,14813,15862,12060,82848,14708,12500,91734,13844,16689,15375,85272,18102"
2021-10,"12644,85419,90999,90483,93350,15642,16675,17690,16611,13337,14619,50286,12397,87471,15132,89301,90542,14813,17140,14056,17813,17869,14708,85757,12060,18399,13844,13279,92213,82848,13750,18395,15862,76934,78170"
2021-09,"12644,16611,90999,16675,93350,85419,13337,90907,15642,50286,17690,92601,14619,89301,90483,88462,12397,87471,14056,15132,18395,14708,14937,90542,17813,91560,15862,86098,18399,14813,79213,13279,16049,76934"
2021-08,"85419,90999,12644,89301,16675,13337,87471,90907,92621,93350,16611,50286,17690,12397,88462,92601,16466,91560,14619,17813,90483,18395,91379,18096,14937,14708,90298,15132,14813,18089,19149,92213,14328,14497"
2021-07,"16673,12644,85419,87471,16675,89301,13337,90999,15132,90907,17690,50286,92621,16611,14813,14619,14497,92601,14937,82526,17372,75573,88462,91560,48072,79213,14708,12397,89413,17813,16310,90483,93350,15775"
2021-06,"16673,13337,12644,87471,85419,14813,16675,13124,90999,76963,89301,15132,13108,90483,14497,17690,45225,14619,16681,90907,50286,18395,93350,82526,16310,89449,92621,17140,88462,17313,92682,92213,17813"
2021-05,"16999,14813,16673,90483,83885,87471,85419,92213,13337,17690,13108,16675,14497,12644,90999,92621,89301,18395,89449,15294,16681,50286,13124,82526,14708,17140,92682,17313,14619,45225,93350,15132,16611"
2021-04,"29102,16999,13337,83885,13124,90999,16673,14813,90483,16675,85419,92213,14619,13108,15294,14497,17690,14937,15132,90907,92621,14708,82526,89449,89301,86098,17354,93302,12644,86165,17813,77515"
2021-03,"16999,89301,16146,48072,29102,14497,16673,16675,16252,83885,86098,14937,13108,82526,14813,14708,16681,14720,93302,17313,89449,13124,90483,14051,15294,13337,15943,15775,75573,92213,63546,13279"
2021-02,"16681,16146,16999,16802,14497,29102,14937,10253,14051,16673,17313,86098,63546,14711,16252,89449,17372,16675,82779,93302,13279,82526,15436,17813,90999,75573,13108,16712,82848,92213,90098"
2021-01,"16146,16681,15015,14497,14937,16999,14708,82779,86098,16765,57913,15436,14711,13411,16802,93302,29102,10253,82526,16252,93350,14468,63546,16673,90999,17372,17313,17813,79039,16820,13108"
2020-12,"15015,16681,14937,14497,16999,14610,14711,15436,10253,82779,80812,12527,57913,16820,93302,14468,16255,29102,86165,17360,79039,13411,87364,86080,63546,16146,14815,91379,16802,93350"
2020-11,"16681,15961,15015,15057,14497,82779,92594,57913,14711,15436,86080,80812,10253,16255,16820,16146,86165,29102,12527,12840,63546,79039,14610,91379,14815,82215,17349,90098,15914"
2020-10,"15015,15961,16681,14497,15057,82779,29102,80812,86080,92594,14711,10253,57913,16255,15436,16146,75573,16999,16792,13108,63546,79039,16820,14610,17354,14720,92518,90098,16252"
2020-09,"15015,15057,15961,14133,92594,29102,82779,16820,10253,86080,75573,88994,92518,14711,57913,80812,90098,90926,16146,14419,16255,14720,79039,87364,14610,16252,93083,91826"
2020-08,"15015,14133,15057,15510,82779,14313,10253,92594,84302,16820,14711,80812,57913,16255,29102,91021,89029,79039,92518,15961,86080,86444,88994,16146,15491,15533,86916,14419"
2020-07,"15015,91283,14133,92594,16820,15510,15057,16255,10253,79039,15961,92518,92468,29102,77699,16524,14711,15378,90098,87364,63546,89029,14444,14468,93083,82779,14419,88994"
2020-06,"15015,91283,92686,14133,15510,83762,92518,15219,16255,15961,16820,92468,16524,15057,86080,16987,15378,84302,89029,93302,79039,89698,88462,83883,16146,87364,12680"
2020-05,"15015,82779,14133,92518,15510,15219,83762,16255,80577,15961,16524,16802,16820,15057,18203,16987,91021,79039,92468,77699,10028,92426,91742,90223,86080,89698,17270"
2020-04,"15015,14615,14133,82779,15510,92518,15219,16255,83762,80577,16820,89029,16987,85293,15961,92426,18203,87364,77202,77699,16524,86080,83883,91021,15378,89698"
2020-03,"14133,65285,14615,14468,15219,80577,92518,15510,92426,15015,85293,15831,15961,82779,15378,81761,91453,18203,91021,86080,16987,89698,87364,93083,88462,16255"
2020-02,"14615,65285,92518,15510,92426,15219,85293,16376,80577,15831,91453,88471,81761,91560,82215,15057,18203,89029,15961,14133,15378,16255,89698,14826,91021,87364,86080"
2020-01,"14536,14615,65285,15219,92426,80577,92518,93299,16376,15510,85293,14936,91453,15831,14133,88471,82215,10258,15177,91627,14826,89029,14313,15057,15378,81761,91560"
2019-12,"14615,14536,65285,92426,80577,93299,89648,14936,16376,15177,89029,91627,88471,91560,13883,14444,92131,85293,14313,91453,89698,15416,91742,15510,93083,10258"
2019-11,"14615,14536,14826,93299,15913,65285,80577,89648,92426,15177,15510,13883,89029,91021,88471,17105,91627,92131,16376,91560,15416,91453,14444,85293,89698,92897"
2019-10,"14615,91021,93012,14826,14536,15177,93299,16376,91627,92131,89648,85293,12017,13844,92426,13883,15510,93371,17105,15416,89698,15831,84302,68145,15913,15784"
2019-09,"93012,14826,13844,93371,15177,91627,92131,93299,16376,13883,77437,85293,14536,15416,68145,92426,89648,90926,15831,15784,88471,12017,91453,89698,86536,79122"
2019-08,"16376,93012,14826,13844,83762,93371,93299,92131,13883,15416,14536,15831,44813,85293,88471,91627,77437,86536,79122,89698,12017,90926,92426,15784,77202,14056"
2019-07,"93371,93012,93338,13883,16376,88471,13844,92131,85293,93299,14536,90976,14056,91627,77202,77437,15913,15831,15416,86536,14826,68145,15784,12017,91560,92426"
2019-06,"93371,93012,16376,93338,13883,13411,88471,92131,15913,14536,68145,14056,85293,12579,91627,90976,93299,65285,77437,81761,15784,14135,10258,86536,16974,77202"
2019-05,"93371,93338,93012,16376,13883,13411,14536,90976,92131,77437,14056,14135,14325,16104,79122,68145,93299,86536,15784,10258,16894,12579,72119,14826,65285,90483"
2019-04,"93338,13328,15508,93012,13883,14325,77437,16376,93299,13411,93371,90976,68145,79122,86536,14135,92131,89648,12579,12017,15913,12397,91201,14935,14056,16309"
2019-03,"13328,93338,16400,15508,14325,93012,77437,13883,93299,90976,93371,12579,14135,91627,79122,15268,68145,14797,14935,72119,92131,29058,15416,86536,38295"
2019-02,"93338,13328,14325,14610,93012,15508,13883,14935,90976,14797,93237,79122,12579,92131,16140,12592,86536,57913,16968,13796,15416,79903,93371,68145,89891"
2019-01,"93338,13328,93012,14610,14325,15382,15508,14419,90976,92594,15221,14935,12592,57913,12579,14135,79122,93237,13693,16140,14797,80069,15268,12397,14051"
2018-12,"93338,13328,93012,15382,14325,15508,93237,12397,15221,79122,90976,79903,14935,12592,12579,57913,15303,15089,77437,13693,92594,91832,38295,15268"
2018-11,"93338,13328,15382,14325,93237,15508,15221,15303,14135,79903,77437,12579,13918,12592,12146,84419,80069,14935,92601,14797,79122,38295,57913,91832,15089"
2018-10,"14325,93338,14296,13328,15382,93237,15221,15508,79903,13918,12350,15303,14797,12592,12579,15436,84419,15833,38295,91832,87227,86474,15089,57913,14466"
2018-09,"93338,13328,14296,14325,12350,15221,93237,15382,91832,79903,15508,15303,13918,12592,87227,83651,13323,15833,14720,12579,84419,38295,86474,82747,13693"
2018-08,"14325,50606,14296,13328,15221,91832,12350,15382,93237,79903,15508,14797,15303,82526,87227,83651,12592,80069,13918,13323,13693,15833,12579,92594,14720"
2018-07,"50606,15382,13328,82526,14296,14325,91832,14797,79903,12350,15221,15303,92594,12592,93237,87227,57913,14720,15833,84419,13323,15508,80069,15436"
2018-06,"50606,15382,14296,93237,57913,12350,12592,15221,92594,13693,14325,14797,15787,14720,91832,15833,13328,79903,12266,83651,15268,84419,86581,91184"
2018-05,"13116,15382,50606,12592,13455,44813,93237,15833,15221,14797,14296,57913,14720,12350,88462,14937,88208,91832,79903,92594,86581,80539,84419,87227"
2018-04,"90101,13116,50606,44813,12592,13455,57913,15221,93237,91832,92594,88208,88462,15833,15382,12350,79903,14818,14296,87227,51263,14444,13918,15787"
2018-03,"90101,44813,50606,13116,88462,15221,88208,91832,13455,12350,92594,14444,92665,14791,14107,87043,10333,51263,80539,14468,13918,15382,15662,12266"
2018-02,"90101,91184,13751,44813,12266,12350,13116,92665,50606,92213,14444,10333,14791,88208,13918,88462,14815,13455,14107,87043,91832,16562,13700,51263"
2018-01,"90101,44813,13116,13751,12266,92665,13279,91184,88208,14107,14791,50606,90595,10333,14815,88462,51263,13455,87043,13700,12350,15787,14444,88195"
2017-12,"90101,13116,13279,12266,50606,92665,14107,15787,88471,44813,13751,90285,91184,13812,79444,87043,13700,88462,14815,12350,90029,92557,90595"
2017-11,"90101,13116,14708,50606,15787,92665,15285,14107,88471,12266,87043,88462,91184,79444,13700,92557,13751,13455,44813,91664,90285,92252,13954"
2017-10,"90101,13116,10333,14708,15285,92665,14791,15645,50606,88471,87043,12266,82526,15787,14060,13700,44813,92557,14107,91664,89244,85261,13751"
2017-09,"14708,13116,88471,91283,15285,90101,10333,87043,12266,15645,92665,14791,13455,13828,13751,92557,13700,14145,92252,87437,44813,79338,85261"
2017-08,"13116,14708,92252,88471,90101,15285,13828,87043,91283,92665,10333,15645,84566,11644,14663,16066,13455,87437,92557,13700,14145,44813"
2017-07,"91832,14708,13828,87043,13116,15597,92252,92665,91283,10333,15645,77437,15285,90101,13751,14663,84566,88417,34666,11644,92557,13455"
2017-06,"76963,91832,79444,13751,91836,90101,91283,14708,87043,15597,13828,90496,15645,92252,11644,92470,10333,91348,84566,14060,34666,77437"
2017-05,"76963,91832,79444,91836,14708,14060,77437,13828,13751,90496,15597,11644,92470,15285,91348,15645,92557,90098,84566,92252,10333,90907"
2017-04,"91832,76963,13828,12397,77437,14708,91836,15597,13751,14060,91348,92470,11644,90595,15285,92557,90496,15645,12488,84566,90098,79444"
2017-03,"91832,12397,76963,13828,91836,90496,14708,11644,91348,93069,92213,91283,92557,92470,90098,15597,18148,15285,12488,77437,14060,84566"
2017-02,"91832,12397,76963,89547,13828,90496,91836,77437,91283,92557,90098,92213,89898,92470,93069,12488,14708,18148,90298,91021,91348,90443"
2017-01,"76963,12397,91832,89547,77437,91348,13828,91836,90496,89898,14934,14708,93069,12488,92131,90298,92213,79039,92470,91021,90098,18148"
2016-12,"91832,76963,91348,92345,89547,91283,89898,93069,13828,90496,12488,91836,92131,92213,14934,79039,82156,90098,12397,92802,88417,91321"
2016-11,"88240,91348,76963,92345,91832,89547,91283,90496,12488,92131,92213,13828,90098,93069,91836,89898,82156,12017,77699,91021,89505"
2016-10,"88240,76963,12488,93069,46834,90496,91348,92131,92213,92345,90098,91836,89898,12350,89169,82156,77699,89547,91832,14468,91021"
2016-09,"88240,76963,93069,92131,12488,12350,89898,89169,90496,90098,92213,86990,89547,84072,91836,77699,92345,46834,91021,14468,69446"
2016-08,"76963,14424,88240,92131,86990,18148,92213,90098,90496,77699,91836,14468,46834,70704,89898,12350,89547,91021,84072,12447,92345"
2016-07,"14424,88240,86990,77699,92213,92131,12350,89898,90098,91021,18148,13750,92345,14468,46834,92380,92753,82156,38850,90476,87608"
2016-06,"14424,88240,86990,92131,89898,14468,92213,14444,85293,77699,92753,92380,13750,91734,92345,46834,18148,87608,12017,82156,89547"
2016-05,"14424,86990,88173,89898,92131,90595,14444,88240,77699,46834,92213,85293,13750,92380,92753,92345,87608,31668,12017,38850,90476"
2016-04,"86990,14424,88173,14444,90640,90595,88240,46834,77699,85293,12017,87608,89898,92380,92131,92345,13750,92753,92427,31668"
2016-03,"14424,86990,88173,77175,90595,46834,85293,90640,88240,92380,92345,77699,92486,14444,87608,13750,83149,91734,92427,31668"
2016-02,"88173,77175,46834,88240,85293,92486,90595,13750,90640,12017,77699,87608,91734,11636,85002,92345,80812,88159,13706,14882"
2016-01,"88240,88173,92486,77175,12017,85293,90640,46834,90595,13750,14424,88159,91734,85035,13706,80812,14432,88626,11636,31668"
2015-12,"46834,88173,92486,85293,90595,77175,13750,91734,88159,14424,11636,14432,80812,85035,14807,90640,31668,91488,92775,90476"
2015-11,"90029,92486,88173,90595,12579,85293,91734,14424,90476,85035,14807,85285,77175,88159,11636,14545,91488,88626,14432,92775"
2015-10,"90029,92486,88173,12579,58836,85035,91184,11636,91734,46834,90595,88159,77175,80812,13947,14807,91488,14440,83534,92775"
2015-09,"92486,90029,58836,91734,88173,12579,90595,85035,13947,91488,13954,11636,13634,14072,83534,13706,77175,87583,92775,86949"
2015-08,"92486,90029,58836,85035,12579,13954,88173,13947,90595,91488,92521,13634,11636,83534,92040,90608,13411,14440,92775,12497"
2015-07,"90029,12497,92486,85035,13954,58836,13947,90640,92521,90955,90595,88173,77175,13883,92040,12579,93371,13411,13621,83534"
2015-06,"90029,12497,92486,85035,58836,13954,13947,93371,90640,77175,92040,90955,86444,88807,13883,93345,14466,80969,13634,92521"
2015-05,"90029,12497,85502,85035,92486,13954,13947,58836,93371,77175,90955,92040,46834,13883,86444,91625,80969,13621,13967,13634"
2015-04,"12497,90029,85035,85502,58836,13883,88264,92040,13947,13954,88203,80969,91625,76672,88807,76360,90955,14044,13967,10649"
2015-03,"85502,85035,90029,12497,88264,58836,76672,13883,14044,13947,10649,92040,91625,13954,80969,12226,88203,90371,76360,54244"
2015-02,"85502,90029,87439,12592,58836,13883,76672,92089,14044,13947,89169,88203,86444,85035,80969,92040,12226,91625,13954"
2015-01,"85502,90029,87439,12592,76672,92089,89169,58836,14044,88203,82670,91625,92040,86444,22323,80969,12226,85035,13883"
2014-12,"85502,12592,87337,87439,86444,58836,89169,13621,83382,14044,76672,86165,91625,92089,22323,88203,83244,13652,93274"
2014-11,"85502,87439,87337,12592,13621,89169,86444,83382,93274,86165,91625,22323,83244,82670,12497,80969,92040,80719,89875"
2014-10,"85502,84511,87439,87337,89169,12592,83382,86165,86444,13621,14107,82747,22323,68830,13315,92089,90955,91428,83244"
2014-09,"85502,12592,84511,87337,83382,86444,89169,86165,13315,13621,22323,90955,89875,92589,82747,14107,91826,80069,88208"
2014-08,"85502,93126,87337,84511,89169,44813,83382,86444,89875,22323,82747,13315,80069,86165,13783,93085,84184,79066,91826"
2014-07,"89875,84511,93126,34666,87337,86233,85502,83382,89169,80306,80069,13315,44813,22323,82747,13783,86165,93347,88208"
2014-06,"89875,93126,87337,34666,86233,89169,83382,84511,80306,80069,44813,13315,90298,80341,90126,86165,86444,93371,22323"
2014-05,"86165,87337,89875,93237,93126,34666,86233,80069,90126,84511,83382,91607,44813,86444,80306,13315,82555,13706,91269"
2014-04,"86165,89875,93237,87337,86233,93126,91607,34666,80306,80069,91742,90126,83382,93380,93436,86444,13706,89505,84511"
2014-03,"93237,86165,87337,89875,93126,34666,91607,86233,80306,90126,83382,80069,63546,92557,91742,89505,93436,92682,13706"
2014-02,"89875,86165,86233,34666,93126,92682,91607,83382,93237,90288,63546,80069,90126,90640,91163,91742,80306,13315"
2014-01,"86233,86165,89875,34666,93126,90126,93237,91607,63546,90640,39731,92682,83989,90288,90177,86916,93380,89916"
2013-12,"86233,86165,34666,90126,93126,91607,83486,89875,91201,63546,93380,13324,92682,13315,85293,89935,89916,93436"
2013-11,"89935,86233,34666,90177,90126,86165,93126,89875,85293,93436,91607,10258,83486,93380,90640,92682,13315,91163"
2013-10,"86233,89935,92470,90126,34666,86165,83486,93126,90177,90640,52337,13315,93436,86728,89393,80193,63546,91607"
2013-09,"86233,18148,89935,90126,86165,92470,34666,90177,52337,13315,91201,83486,63546,80193,91607,88485,39731,93436"
2013-08,"92521,87508,92917,90126,89935,88779,86165,90177,92470,52337,18148,91201,80193,81013,63546,90640,90098"
2013-07,"85002,87508,89935,92917,92521,88779,86165,18148,81013,91201,52337,90325,92470,90177,90943,90098,80193"
2013-06,"85002,87508,92917,89935,92089,92521,18148,52337,88779,90177,91201,81013,92470,90098,90325,91742,90943"
2013-05,"85002,87508,89935,92917,92089,88779,90098,52337,18148,81013,92470,90943,92521,13315,90177,80193,90325"
2013-04,"87508,85002,18148,88779,89935,92089,81013,90098,52337,92917,92470,13315,92521,84184,80193,90943,12886"
2013-03,"85002,87508,81013,88779,90098,18148,92470,52337,92521,92089,80193,89935,83486,90943,92917,12886,90177"
2013-02,"85002,90098,87508,81013,88779,89935,52337,92089,92521,83486,80193,92470,18148,83885,12886,90943,84607"
2013-01,"85002,86728,87508,86581,81013,90098,84601,92470,92521,18148,83885,92089,88779,80193,52337,84607,92986"
2012-12,"85002,87508,90098,81013,92089,86728,80193,92470,91283,61496,18148,84601,90943,52337,83885,84607,92521"
2012-11,"85002,87508,81013,92089,86728,91283,61496,90098,84601,18148,84607,92917,80069,90907,92521,90943,89606"
2012-10,"92089,85002,81013,86728,91283,87583,87508,90098,61496,80069,92521,84601,92917,84607,88779,83885"
2012-09,"86728,92089,87583,85002,80069,91283,61496,92557,90175,84601,12886,92130,84607,89606,81084,90178"
2012-08,"91283,92089,86728,80069,87583,61496,92557,90175,84601,90885,89606,93085,92130,12017,81084,79499"
2012-07,"80069,91283,87583,61496,90175,86728,84601,12017,91095,93085,76614,81084,86581,89606,90885,92130"
2012-06,"80069,92380,90175,91283,87583,61496,84601,86728,90298,37154,90885,77505,73219,47619,91095,79150"
2012-05,"80069,90175,87583,92380,61496,91283,84601,90298,77505,10257,11144,92594,90885,88167,79618,91095"
2012-04,"90175,80069,92380,91283,10257,90298,87583,87337,77505,88167,86489,84601,83885,91095,86728,79499"
2012-03,"88351,80069,90175,10257,86581,84601,87583,79618,92380,61496,87337,77505,76614,88167,90744,86728"
2012-02,"88351,80069,10257,90175,90744,90907,45225,79618,87337,88167,91095,89618,92380,73219,77505,87583"
2012-01,"80069,87337,22779,88351,90744,90175,10257,92380,89618,79618,45225,92520,91095,87583,90907,76082"
2011-12,"82156,22779,87337,90175,88351,90744,10257,90907,87344,18148,90298,92380,90288,90400,84184,87583"
2011-11,"82156,78081,88351,22779,92213,92096,90907,87337,90288,90175,90608,79122,10257,92520,45225,92380"
2011-10,"82156,78081,92213,88351,90608,90783,22779,87337,79122,90679,92096,86290,10257,90907,92380,92326"
2011-09,"88351,82156,78081,84321,92213,90783,92557,22779,87337,90608,92380,84184,77437,90907,86290,79122"
2011-08,"88351,90608,82156,10333,92557,90783,78081,22779,79122,92380,87337,84184,91668,90907,89941,84321"
2011-07,"88351,90608,82156,83651,79122,10333,22779,90783,78081,92557,90907,89941,87337,79702,91668,91910"
2011-06,"90608,88351,83651,78081,92557,10333,22779,90783,87344,79122,84184,89941,91910,82156,78044,91668"
2011-05,"90608,83651,22779,88351,92557,78081,78044,10333,84184,90783,77610,91664,84321,82156,89941,91668"
2011-04,"90101,90608,10333,92557,83651,78081,22779,78044,90783,79122,10550,91664,88988,82156,91668,84184"
2011-03,"10333,79122,92557,90101,90608,83651,82156,85397,22779,33849,90783,78081,89935,88988,10550,76948"
2011-02,"90608,84511,90101,10333,79122,83651,88988,85397,78044,78081,82156,92557,33849,10550,77117,84321"
2011-01,"83651,84511,33849,90101,77117,85397,92557,83486,88988,10550,79122,78081,89393,78044,89941,79702"
2010-12,"90101,33849,77505,84511,85397,83486,88542,79702,77117,83651,83534,88988,87364,92557,85540,91103"
2010-11,"90101,77505,33849,83486,88542,85397,79702,83651,85013,84511,88988,10333,85539,77117,75603"
2010-10,"90101,10890,85013,85397,88542,77505,83651,88988,33849,85539,83486,10333,84511,89960,10550"
2010-09,"87430,10890,90101,85013,77505,88542,85397,88988,85539,83651,85540,75603,84511,91103,91379"
2010-08,"79108,85013,77505,87430,90101,10890,85397,88542,77117,75578,85539,90476,91359,89916,33532"
