date,Bottom_stocks
2023-05,"23184,18377,20581,18830,20436,22565,23127,23428,20607,19947,14934,13954,21114,22551,85526,21044,20281,77624,20173,21844,21593,75694,88807,14245,19499,88937,15833,12928,21790,92594,13798,82779,21913,19953,21560,19893"
2023-04,"23184,19024,22565,21575,18377,20436,20281,23204,18830,21114,20149,21913,23428,14822,23127,75694,21044,18133,14934,14245,18568,20841,21351,20581,19499,13798,23199,21732,76461,22670,18663,21342,21588,19077,20280,22520"
2023-03,"23273,23184,23272,23204,23194,22670,19024,22565,20281,22781,18377,21114,14822,18830,22523,21575,14245,13798,75694,21588,13707,16877,21044,20581,14862,18133,23320,13511,21077,20436,15382,16655,21832,33849,82779,23321"
2023-02,"23204,23184,23194,23057,23007,22670,21114,18830,19024,93436,20281,22781,23109,16655,17979,22565,21580,21335,82779,19352,18377,75694,18897,21912,21720,23227,19331,22286,21336,20636,21761,21947,89891,21081,19397,19180"
2023-01,"90319,14542,23057,23007,23184,20615,19352,86581,20281,17979,23199,21912,17315,13712,89301,22634,23191,18897,23194,13279,14107,19024,75694,21720,18830,20120,21053,21923,16393,19331,19397,23109,20581,17222,93436,22565"
2022-12,"14542,90319,84788,22771,23041,15358,21912,92252,21336,93132,20721,14444,15664,89301,21286,19986,13712,22801,18840,20615,21720,21949,19483,21860,22767,19615,14615,22670,16788,18133,22629,20663,16393,93436,12877"
2022-11,"14542,90319,84788,23058,15358,12500,19978,92252,20412,23041,93132,20462,17147,90664,18840,22801,89301,20194,21923,15664,21720,21286,17309,18899,12877,76963,18309,21788,18780,17315,88507,18784,20196,19025,20663"
2022-10,"84788,90319,14542,15358,22767,17044,93132,20412,90664,19978,89301,87759,21053,21286,76963,16824,92688,88284,20194,16005,14879,20196,17315,22797,22320,19812,20149,92775,93436,17309,22316,80307,16066,52231,16655"
2022-09,"90319,14542,84788,15358,22767,17044,20636,20798,87759,16377,22763,20196,19978,20194,93132,80307,16655,90664,22238,17045,20776,17309,89449,19679,16765,15510,14991,17315,19196,22258,16595,21975,21572,20801,18784"
2022-08,"15358,84788,87759,20801,16066,18203,16655,22667,16377,20798,22523,19986,90664,20194,19401,22238,20776,93132,21286,22689,19179,14711,89449,17045,19978,22258,21889,15057,85757,14813,19893,15902,16765,17906,17955"
2022-07,"85757,16931,18203,19944,20825,84184,20280,22255,16655,19978,16066,19401,18644,22602,17045,19778,19193,22258,21547,18302,22342,21750,17821,21763,18648,14535,17906,15833,87759,19893,82215,21829,14257,22551,19008"
2022-06,"85757,17948,16931,21790,18203,19944,20163,22255,87759,16626,19004,16066,20280,19544,19070,12350,20578,21562,17045,19196,20601,20412,21750,22229,22210,19893,16670,18770,19969,14185,22244,20825,17354,16655,19193"
2022-05,"85757,17948,18203,22210,21379,19944,18644,19004,22255,21790,20058,16626,19544,20280,22200,17678,21737,17045,91184,20584,18770,19778,13947,17901,20578,21750,22238,19070,19893,19994,19948,22194,16066,17690,21732"
2022-04,"18648,17948,85757,18203,18644,16626,19944,21790,21837,20776,18770,20058,19004,16181,19939,21379,17678,20567,19476,12350,16466,17366,21737,20280,13883,16066,25452,19070,19400,76963,19542,19994,16668,18955,21863"
2022-03,"16681,18648,17948,16626,21736,20644,65752,21770,85757,21289,19944,17134,17678,20776,18644,18770,85570,21790,17366,20058,21693,20578,19894,18559,20412,21722,21853,20318,76963,19542,83885,20280,16181,19939,20567"
2022-02,"16681,21736,17948,21722,16466,76711,20318,18648,21289,16670,20776,17678,20101,20567,21737,85570,18213,21693,21604,20439,20647,18559,18940,29744,15002,18467,19113,18770,20333,21520,20733,17134,20310,19814,20112"
2022-01,"21526,16681,16670,16466,12339,18467,19113,20776,20318,19993,77624,18213,20733,17898,21513,18648,21309,29744,18466,14611,19492,19234,91457,19556,20567,20112,19574,19149,20333,21348,19195,76711,19994,21547,85570"
2021-12,"21288,16681,12339,21110,16309,17147,14690,20337,92986,91457,19113,16120,14611,20112,21309,77624,19492,20567,20733,16670,18467,65752,15508,15431,18559,76711,16824,19628,20647,20318,20455,18648,19234,13369,19135"
2021-11,"16681,12339,16309,21110,16120,91457,20337,89125,14690,76963,20147,77624,20455,17147,17134,20647,15508,76711,14452,19113,17266,16778,62148,19973,65752,16670,20318,19176,92986,19234,19846,15431,16824,86580,19628"
2021-10,"20455,12339,16309,16120,91457,20147,89125,77624,18780,14690,17147,14790,17266,20469,16778,20786,15431,18781,19113,19472,15508,19234,15065,10253,62148,20566,20641,92682,16386,19569,19628,14452,86080,10066,15510"
2021-09,"91457,20455,12339,16309,16120,20147,19008,14790,77624,19833,89125,18780,20389,15065,15664,19628,14690,18994,20641,18836,12592,18132,86080,16386,19472,17366,11511,20632,19939,14472,15533,20297,19811,19176"
2021-08,"91457,16309,19999,19833,17134,20337,89125,19008,18776,14790,19939,76839,14472,12339,16120,44813,19483,17354,20301,19657,19986,48072,17812,14705,20334,62148,19851,20389,17980,36468,16386,19965,16670,82156"
2021-07,"91457,19833,20334,89125,19008,19483,18936,14472,19599,16386,14790,18776,19313,82156,19986,19077,19851,20337,19080,17354,36468,14711,16120,15015,18553,19499,15222,92040,20294,19176,90177,19965,20333,18089"
2021-06,"91457,19833,18997,19483,14790,19313,19077,16386,18776,16990,20169,82156,90177,36468,19965,13918,13411,19008,17109,14937,19470,92468,90313,92040,14472,17366,16940,15015,92981,52090,18936,15914,89155"
2021-05,"91457,18997,19483,19077,12497,18776,14925,82156,19965,14937,89971,19833,17366,19008,15856,14472,76591,14158,52090,89155,92468,19997,18215,19484,17870,19862,16670,19313,15277,85002,92040,90177,17968"
2021-04,"15364,14925,88362,18997,12497,19077,19483,89971,19080,16788,19314,89155,16778,52090,18776,15416,19484,17913,15631,16709,15856,11275,17870,19021,17968,88507,13947,15373,16681,92468,12745,15219"
2021-03,"15364,15287,18997,19314,88362,12497,89971,14531,16788,19080,19077,52090,89155,19483,18427,15848,11275,14925,16709,17870,80812,46923,19070,16778,17968,17361,19484,16940,19313,17907,15631,14158"
2021-02,"15364,19314,18997,15287,88362,17361,12527,16788,14531,13693,19080,12497,12017,14593,86916,89971,14925,92380,16709,15416,90170,14276,14419,16820,14056,15631,17854,90926,19192,92686,18103"
2021-01,"17361,15364,15287,88208,88362,92380,19314,14531,12497,16788,15416,86916,89889,17907,19080,17854,16778,14593,17968,17041,89971,15631,12017,19460,18645,15645,78840,19195,86444,13693,16689"
2020-12,"15287,15364,17361,14531,18897,15416,88362,17326,19314,16778,18151,18376,15002,85293,18664,87657,87656,15015,18103,14593,19080,93347,18089,34673,18644,77236,17357,15631,16255,18255"
2020-11,"18897,12397,17361,92986,18468,18664,15287,15002,18089,14531,18255,77236,14611,14822,19065,87657,84757,78170,14593,16255,19195,18376,18678,93347,87656,89570,17326,88260,18100"
2020-10,"18897,16802,12397,18664,18468,13883,19314,17361,14611,16255,87657,13202,16543,14593,15863,77236,14822,18376,17825,15002,18303,92518,17266,93012,14459,90400,18838,16737,93299"
2020-09,"18664,13883,19172,19721,14151,17357,90298,90907,16737,65752,89453,18468,91822,18046,77236,14268,83969,17252,83910,14490,89728,84041,15383,91594,93314,15014,12913,88392"
2020-08,"16086,18663,90298,13883,14490,16442,14468,16737,18303,19172,18046,19721,16660,15014,14151,16673,89728,17357,13820,89453,87657,19065,18423,18468,12788,17252,18901,88392"
2020-07,"16086,16737,16442,79237,18303,18663,14490,16660,92380,18048,68866,16673,15293,50606,49488,17251,88897,15177,18468,17783,19721,89728,88392,93065,93126,87198,18046,16179"
2020-06,"18827,14490,18663,18054,15177,88897,13883,18303,16660,18048,16442,14828,84041,91594,15293,18046,79237,16086,34673,15857,14296,16737,17251,68866,15219,15396,92380"
2020-05,"16999,16021,16442,18048,18663,18224,68866,17272,88897,17251,12788,34673,13738,78170,14936,90496,85757,14490,14505,13244,14296,14268,85168,39490,84167,16448,90314"
2020-04,"18660,17272,18129,18224,14936,18405,18048,18831,18047,92686,17271,90672,17979,14828,14826,17898,18427,17908,18303,90496,17039,79089,49488,77900,17043,16689"
2020-03,"91021,17272,16681,18224,18660,18405,16802,14826,15857,16532,17898,18427,16562,16689,17816,14172,14828,18047,18556,90496,17141,17271,12527,18483,15539,12009"
2020-02,"16681,17272,18365,16802,17351,83762,16975,18224,14610,85540,92686,18427,12577,16562,18413,18261,89394,16465,17360,18670,18372,16401,18151,18660,16532,16765,16712"
2020-01,"14610,16473,17272,18224,18365,18427,85540,12577,17360,18670,85686,16401,15787,17690,16975,16562,93338,18048,18413,15361,16818,13844,92486,88240,18395,17251,14815"
2019-12,"17115,90101,18211,17854,16401,18670,18427,14107,77699,14611,92594,92102,15361,18556,18102,85686,14815,18363,17949,15787,42358,16712,15057,16377,13337,17913"
2019-11,"17115,92594,92102,16401,15775,17889,16400,14107,18211,18556,18054,82702,17949,90101,93338,13337,89449,92521,15787,13844,14682,87656,89175,15491,18292,17251"
2019-10,"17115,92102,16400,15775,18292,82702,17889,16104,89449,87656,16401,79213,88173,17251,14137,14682,17109,14431,17877,14815,13337,13621,89570,93338,17318,17690"
2019-09,"16400,17115,14879,89449,92102,18292,17109,17877,15775,88173,82702,15382,17889,16401,90029,17690,13279,92521,14815,14682,79213,89301,13621,12017,18211,16611"
2019-08,"16400,17115,18292,17109,89449,17271,92102,18211,17690,17877,17951,16401,90101,15775,16611,17979,90029,14611,16393,13279,17318,14444,13812,60186,18306,17889"
2019-07,"17271,17109,18292,17877,16611,17690,16400,17885,18013,17951,15219,15417,13202,17889,93338,79026,17381,16473,89449,60186,18306,15186,18089,80306,13812,89244"
2019-06,"15219,82779,17271,17690,18013,15417,16108,79026,18195,17979,14272,89244,13202,14107,17968,15186,18089,16281,84419,16473,12076,14072,60186,14316,17381,18054"
2019-05,"16090,14308,14711,17271,77699,14936,18013,89244,16793,82779,18089,15862,18054,16709,17885,79026,16962,17979,93237,92091,93338,12397,16542,15002,16342,90672"
2019-04,"16108,16542,18054,17271,93237,16090,14316,90907,16877,89244,14936,14308,92665,18013,15533,17871,15361,16675,91283,15862,79026,14815,93338,78418,15002,52396"
2019-03,"16877,16108,16090,83756,93237,18054,90907,52396,16542,17372,16974,15862,14551,92213,14308,15002,13700,17949,17113,15533,82670,14452,79026,16792,13202"
2019-02,"16877,16255,16090,14536,17809,13700,93237,15862,92520,14937,16108,92213,79903,16709,82848,16712,52396,17372,17140,16542,17113,80812,16776,17880,83756"
2019-01,"16255,16090,17360,15862,92520,16992,17885,79903,92213,16792,14536,82848,16894,24328,14877,17880,93237,16712,91910,77505,17140,17905,90433,75714,80343"
2018-12,"17105,17360,14535,14107,82526,92594,75714,17313,16792,45225,91392,92213,16712,82670,18075,17813,15294,15382,91184,16937,15416,79338,16894,15664"
2018-11,"17105,88462,17360,14107,92520,92594,93306,90595,14535,15664,16877,45225,81084,13652,15268,16990,75714,16255,91184,91392,82670,15382,13693,13159,13315"
2018-10,"17105,88462,17266,90595,16255,14535,93306,15542,75714,90926,15382,16877,92594,13652,17092,16776,91392,16987,17120,90783,17122,13706,92520,13315,91184"
2018-09,"17105,14535,90926,92594,17266,93306,17122,81084,90907,90170,15396,87583,88462,17270,15664,16776,16877,91184,15943,13956,91392,16263,16393,14056,75714"
2018-08,"16974,15542,14535,17266,15943,15172,93306,17105,88462,16263,81084,13706,87043,91392,16937,15396,15662,13878,90907,82215,15664,88673,16877,17092,17270"
2018-07,"92213,82215,15542,93306,15943,14813,14545,16263,13706,81084,12500,16393,16793,12579,15971,13700,16437,14424,81527,15396,13956,88988,86812,16776"
2018-06,"15784,16773,12500,13706,75654,39571,88988,16894,15971,13700,16820,14424,92688,93126,82215,15863,15542,16536,14545,86812,16263,16776,93302,90483"
2018-05,"16532,16773,16931,79878,14591,39571,15863,16181,16820,16182,13700,16712,15971,13279,15268,13326,16393,92688,88511,75654,14424,14545,85346,14686"
2018-04,"16931,16820,16182,16712,14424,16181,79878,15493,16541,39571,12573,85346,15268,83885,14591,15129,88352,14580,16393,13563,15971,14145,13700,15863"
2018-03,"16773,15493,14545,90298,16541,39571,14661,16181,79878,88352,82581,82526,16393,91366,85346,14240,16111,83885,14313,14580,16108,16820,15960,15002"
2018-02,"15493,12339,13844,15904,47387,16535,14276,14610,16765,16255,14661,82581,16392,14145,88352,39571,15902,15172,14580,16781,85346,16111,92427,79878"
2018-01,"88471,92252,16773,16765,12339,15493,16535,15793,14580,14276,82581,15396,13563,16392,16070,16164,15795,16781,14452,88352,89648,14661,14823,75652"
2017-12,"12339,77437,92252,13828,15493,16535,63546,90098,16611,16164,12680,89648,88352,15396,15795,82581,13563,16070,89413,85686,15902,92665,15491"
2017-11,"77437,92252,12339,90098,80577,92917,15396,90783,13796,92601,15305,14424,12397,15902,15493,13976,14690,14663,16252,16473,85293,15456,15848"
2017-10,"77437,27167,92252,15793,15396,93069,12339,16532,14296,12350,92686,16252,15305,14424,16104,13751,91184,16471,13976,13279,15493,21055,15510"
2017-09,"27167,77437,16104,92252,15305,92686,13976,16376,14690,16471,15089,13828,13751,88807,93069,90595,65752,16532,15943,92172,14879,91348,16541"
2017-08,"77437,16376,88240,50606,92686,15416,93069,15089,88807,79089,15305,92536,76279,14690,91366,15943,82848,14797,92557,90443,16164,16290"
2017-07,"16252,12397,16179,92686,88240,16376,14690,16099,91366,38850,76279,15416,14797,93069,14936,15796,14791,79089,88807,92557,92536,76934"
2017-06,"15015,90926,14797,15914,15221,13411,16376,91366,12397,16099,92380,27167,16179,93069,91348,15416,16263,88208,88994,13883,14609,16304"
2017-05,"15015,88208,15221,90926,80069,88031,16090,13883,91348,14797,15914,88994,16181,84010,90288,14435,15062,15416,89891,16070,87227,14609"
2017-04,"15221,15416,15015,13883,88031,77699,80069,13652,80577,16310,15177,91348,14419,15914,14936,88994,84010,90029,82646,16090,14609,78002"
2017-03,"82779,13918,15015,15221,14107,13883,90029,88031,80069,16099,15379,77699,14325,14419,14432,14936,89029,13652,14313,93083,79066,15177"
2017-02,"82779,15015,14591,90029,80069,88031,14551,13883,14325,77699,12579,16099,93083,89505,14432,13411,13783,88994,13279,83883,15375,15787"
2017-01,"82779,14158,80069,88031,90029,14551,14060,14325,15172,81527,15431,14432,15787,77699,79444,16099,14936,13918,23393,14862,13959,69446"
2016-12,"92594,14815,82779,15787,14158,15172,14432,15431,13116,13918,14545,14536,15937,15177,88284,15510,50606,49488,77569,14936,15361,91612"
2016-11,"13844,14937,92594,15294,50606,14815,12699,82779,15937,15172,15431,12146,13959,14580,15787,15277,14432,89973,14545,53110,13323"
2016-10,"14937,13844,14815,15294,14545,91283,14158,84511,15431,15172,80577,14301,12146,14711,13652,15371,12699,14580,90979,91076,50606"
2016-09,"14937,15294,15172,80307,51263,14545,15268,14815,14668,13116,80577,15854,90979,15431,92427,80812,91076,14435,14711,14466,83885"
2016-08,"14815,80307,15294,14051,91076,13967,14545,51263,91606,14466,80306,90885,14107,93312,14826,92326,32870,15662,79903,13687,15072"
2016-07,"79444,91076,13967,80307,10258,79903,14107,90885,80306,15378,92475,15847,15294,91082,76661,51263,14422,15597,15793,15303,15015"
2016-06,"79444,13870,91076,10258,13967,14452,80306,14060,14056,51263,14107,92621,14422,80307,14711,85002,92475,81784,89927,13621,14690"
2016-05,"14452,13870,92426,15285,15303,13967,92679,81784,13116,80307,91453,51263,92621,10258,80306,15378,15796,91111,14935,13621,14107"
2016-04,"13870,12397,92426,80306,92621,15597,14711,92245,92679,86949,14862,18148,81784,88863,78170,14935,13967,92470,15303,90285"
2016-03,"13870,55212,15277,14862,14711,89191,81784,91184,13202,86949,49488,14694,15219,18148,93338,90298,92426,90285,92245,92621"
2016-02,"55212,14711,13870,89191,49488,86949,15277,14444,13202,81784,90298,12905,14694,92426,14419,45225,92245,14791,12927,86233"
2016-01,"55212,49488,89191,89393,13323,14444,92345,15277,91135,86949,81046,12905,91111,12927,92621,13202,88863,45225,92245,13883"
2015-12,"88240,90829,55212,89393,89191,13202,15277,13954,14790,92345,91135,86799,81046,92682,13116,13917,88471,14296,86949,14711"
2015-11,"13116,55212,90829,88240,91135,14615,92682,91305,89393,14296,14452,89191,13452,13202,12577,90735,13954,10333,14790,81046"
2015-10,"14615,90829,10333,81046,12927,14790,89393,93371,12577,13116,13917,14677,13323,15058,91135,37402,79444,13621,14813,14452"
2015-09,"14535,90829,89393,11644,91416,81046,14452,89935,78841,92611,13116,14677,79444,88779,15058,89244,27422,78900,89547,14790"
2015-08,"14424,90829,14452,92611,89244,91416,88264,78841,14813,89547,76709,88779,14790,89935,47861,81010,88471,83244,78900,12411"
2015-07,"89244,14452,92611,91416,85502,81010,89547,89935,14536,13559,83244,92470,13828,38659,14060,88779,87364,92466,78900,78841"
2015-06,"92611,91416,89244,89935,81010,14813,14690,14791,14936,14720,89547,78841,13559,14497,86776,87439,14353,49138,12629,92981"
2015-05,"13315,92981,14619,89935,90640,89244,92611,14720,11644,91416,13328,78841,14497,92470,14548,91305,90850,12397,92986,14523"
2015-04,"13315,92981,11644,14353,91305,90640,13328,90907,14523,14610,77236,14619,92986,76927,87439,90850,86233,89244,14531,92470"
2015-03,"13315,14619,11644,14720,91305,92981,91428,91283,92470,93338,87439,88490,13328,90907,14663,92619,13918,84566,12786,90533"
2015-02,"13315,14619,13918,90098,91021,91305,11644,91283,14720,92981,93338,14663,92601,88159,12786,79039,77236,91689,86916"
2015-01,"13315,13918,14663,13757,13324,90088,14495,11644,91283,88462,77236,14610,79066,13124,79444,88372,86916,81282,90907"
2014-12,"14593,13918,48072,14663,90907,88462,81282,75470,90088,77236,13757,14495,87444,55001,88534,13324,11644,85863,14469"
2014-11,"14593,90298,13930,81282,75470,13757,93302,68145,85285,89898,85863,88159,13324,86810,48072,90088,13508,87198,76461"
2014-10,"14593,82526,12017,75470,81282,14444,93302,57913,13757,13324,13508,85401,12350,90126,48072,13930,93274,18148,79490"
2014-09,"14593,89505,75470,82526,18148,81282,13757,86810,13324,80276,68145,90400,93274,13930,14468,90126,76573,10258,93302"
2014-08,"14593,89505,92557,12497,18148,75470,82526,14056,90640,92521,86810,12350,13798,90955,45225,90400,83779,13302,91163"
2014-07,"91233,63263,18148,89505,85992,45225,12497,12078,13455,86810,14056,13302,90400,83779,83756,85539,91163,82526,76573"
2014-06,"91233,18148,63263,43553,85992,83779,12497,86233,89505,83756,14056,90400,85539,86474,82526,13302,90227,11803,90228"
2014-05,"91233,85254,80563,63263,43553,85992,14056,90751,18148,12497,45225,42286,76573,86233,84181,83756,90227,85539,90228"
2014-04,"91233,85254,80563,14060,79122,63263,43553,14056,13693,85992,13159,90751,42286,87508,12497,13563,86233,13750,45225"
2014-03,"91233,85254,80563,63263,86233,79122,43553,13159,14060,85992,90640,90751,92089,18148,42286,13750,13563,13693,13376"
2014-02,"85254,80563,14060,13750,43553,86233,13159,79122,13376,90917,92089,83883,13796,13693,76082,90695,90126,14056"
2014-01,"13159,85254,80563,79122,83883,13750,13693,76082,13796,85002,82307,87508,12350,83885,88807,90126,90443,83520"
2013-12,"13159,79122,10253,13693,13796,30940,91201,82307,13376,90029,83883,76082,90443,83885,12049,90640,82670,63546"
2013-11,"10253,30940,13376,83520,84511,82307,86745,13796,18729,81084,90029,91742,12488,76082,90443,85067,87583,10028"
2013-10,"90215,30940,87251,84511,13786,88810,79663,85067,81084,83445,18729,83520,10028,13693,90098,13704,85293,65402"
2013-09,"90215,30940,10028,87251,84819,13786,76230,83520,12912,78960,85067,79663,18729,81084,13730,13783,83445,71298"
2013-08,"90215,12912,30940,90029,81761,84819,87251,76230,27422,91832,30796,89965,13545,71298,83445,91689,37568"
2013-07,"88208,90215,87251,89630,76230,27422,30796,83445,85744,89698,86581,91488,92213,83909,85602,12447,84819"
2013-06,"88208,91269,90215,93237,91488,89630,87251,77928,76837,83987,76230,91604,83909,92893,12447,93085,89692"
2013-05,"93237,88208,90955,91488,91826,80306,93085,12350,89630,77928,83987,13410,13260,13278,76837,91604,27422"
2013-04,"12350,80306,91826,89630,12488,90029,77202,77928,28118,90955,83987,20482,10860,69446,76837,92040,91604"
2013-03,"12350,88208,12488,80306,77202,83987,77928,90955,20482,91604,45356,92802,13455,57665,76837,83756,93085"
2013-02,"80306,77202,12350,90125,12579,91826,90542,11308,92802,83987,77928,90955,89858,92557,92380,45356,90715"
2013-01,"13452,92557,90125,12579,77202,61241,13108,11691,80306,85724,13323,28118,12350,91826,83799,11308,78960"
2012-12,"12497,12579,61241,81481,13108,11691,85397,88526,28118,91907,11308,45356,79686,90979,85724,82649,92475"
2012-11,"12579,45225,76360,13046,12497,76946,11691,93274,12397,85502,13108,80069,61241,12488,65008,81481,48961"
2012-10,"88240,13108,45225,91625,85502,89971,93237,12497,13046,12579,85724,11803,80069,91161,79362,75573"
2012-09,"45225,93380,13108,79066,12497,90443,89971,78091,91625,11803,90989,12579,93067,91161,89169,91734"
2012-08,"45225,90325,90443,89971,79362,91611,65008,93067,92917,91625,91584,87128,89169,91734,86929,11803"
2012-07,"45225,11803,90325,79362,91611,76082,90443,91606,93067,92089,79618,28804,91625,92213,91584,86929"
2012-06,"91379,89875,92213,91611,76082,79362,79686,28804,12680,90088,61313,59600,66683,82642,90371,91584"
2012-05,"91184,91379,84827,84184,76082,90542,12680,85724,90088,12570,91611,87344,28804,79686,61313,88208"
2012-04,"88988,91184,84184,90542,90088,84827,12527,91611,88620,74908,76082,12680,12570,78223,90285,63546"
2012-03,"90542,92986,91184,84184,93380,12527,88988,77437,32803,76082,91611,83885,90088,90679,12570,89393"
2012-02,"91457,90943,77437,93380,90542,12360,89393,88351,91184,91611,88620,91607,32803,84184,82281,38850"
2012-01,"90943,85401,91457,93380,12360,82281,89393,91607,88351,12680,88620,38850,85724,32803,57913,90542"
2011-12,"82281,85401,91457,12680,62148,89393,12360,88351,11752,57913,80969,91607,93380,38850,80080,12579"
2011-11,"93380,91457,82281,62148,85401,12360,89960,89941,90325,12579,80343,57913,58318,90976,51263,11752"
2011-10,"82281,83651,77175,62148,78091,91457,93274,57913,12488,90325,78664,89960,90976,57809,11752,90314"
2011-09,"77175,62148,12488,57913,83651,86745,82281,78091,10333,11762,78664,93347,93126,79066,88885,93274"
2011-08,"75844,78091,77175,82281,89935,12488,93274,62148,93126,90976,85397,12411,10333,83651,92589,93347"
2011-07,"10443,12488,92986,78091,82281,75844,92682,77175,92589,93274,81774,92380,87364,93350,90608,90285"
2011-06,"85254,78091,10443,77175,75844,91672,92682,92294,92589,85293,82281,93177,18148,92380,81774,92986"
2011-05,"85254,10443,75844,92594,92682,90955,92557,18148,91672,88807,33849,93347,78045,92589,93101,57568"
2011-04,"85254,10443,90955,75844,83149,12017,90285,87608,83486,90126,78045,57568,32870,81774,80539,91672"
2011-03,"85254,10443,90955,80812,83149,81741,87608,93237,34673,83885,89349,11654,78045,80286,90178,41292"
2011-02,"85254,90955,81736,86949,88208,83799,91348,90178,85205,83885,86728,85540,80812,89349,87608,88779"
2011-01,"90885,84321,39917,83885,90955,91348,85272,81736,79686,85889,93371,82656,87608,90178,90177,93083"
2010-12,"88372,86916,39917,79686,91348,88511,90885,12266,82156,84321,93073,81736,89891,80795,85272,86949"
2010-11,"90857,88372,86916,39917,91348,79686,12266,80795,89891,88511,82747,93177,77699,88391,90885"
2010-10,"90857,89935,76221,88372,86916,88673,79686,91348,39917,89891,92486,92917,92594,85602,63125"
2010-09,"90857,76221,88673,86916,91910,89891,39917,79686,92594,93177,80795,77699,17144,88159,84563"
2010-08,"90857,76221,88673,92427,77699,92089,89891,91607,92594,92917,79499,17144,92486,93237,85602"
