date,Top_stocks
2024-01,"16818,19592,20332,15287,15417,91184,16005,93337,16070,90170,21931,17892,18901,88511,89935,18897,17266,17877,15542,22209,17690,20975,15631,91822,21336,19314,13202,21889,21829,15058,21757,21416,92380,90483,19249,22286,88471,16974,52231,15863,19338,22537,19135,16473,81165,18997,19811,19008,15219,15382,15645,16472,22603,20333,17951,17901,88620,90298,16594,20101,23252,19179,22238,18405,21837,19833,18562,92521,19140,13712,19986,21975,20567,18259,20600"
2023-12,"16818,16005,15287,82747,19628,93337,19592,15417,17690,13712,16070,15058,22906,89935,90170,17877,22209,15631,21931,19314,23252,18897,13202,16974,17266,88620,20975,15219,65752,91184,22329,21336,22537,17892,19249,88471,15382,81165,21416,92380,91822,19140,19483,14060,19135,16987,19179,18997,20615,16472,20567,21889,15645,92521,90483,17951,84184,19811,16473,18259,16594,20754,17901,14535,89505,16887,20332,18901,14424,16536,88511,22238,14545,18405,13750"
2023-11,"16818,93337,15287,16070,17690,19500,15058,19628,15417,82747,19472,17877,21931,89935,20975,13202,19592,15664,19483,22771,13712,15268,22906,15631,16974,17266,22209,90170,88620,22329,19314,92380,23252,18897,16005,15645,22537,18054,18461,19135,17361,17892,19811,16473,15277,16472,91822,65752,17951,15219,19195,19004,14060,15379,16987,14424,20567,88511,20754,22186,14546,15382,17901,19249,16776,14452,17146,14545,19140,19066,14535,88471,19966"
2023-10,"16818,16824,93337,19500,15287,16070,19628,19483,19592,17690,19011,15417,82747,16962,19004,20975,17266,21931,19472,22906,15664,14452,19460,90170,16472,15219,17901,19135,17877,89935,17361,17951,18897,88620,23252,15645,15277,19649,13712,13202,22209,92380,19811,22537,14060,17351,15268,76963,19066,20754,16974,20567,14545,65752,22186,16776,19338,15631,17271,18054,22284,18461,16473,20439,19966,12500,20333,92521,15379,91822,19840,19313"
2023-09,"16818,16824,19500,93337,15287,19628,16164,82747,15417,19472,16962,21931,16472,19313,19135,17266,15645,19004,89935,17361,90170,20975,15664,15219,19483,92380,14060,19840,93126,18897,22186,19592,15277,15268,16070,19811,13202,20567,16776,19066,19338,20640,14545,16903,22209,17877,22906,16974,14452,22537,22311,19011,19966,92521,17146,18461,15904,20333,20754,19956,15379,17271,76963,65752,18259,17351,34666,19249,22238,16887,22551,20147,20573"
2023-08,"16818,16824,93337,19500,15287,82747,19628,15417,15058,16164,16962,15219,21931,19313,84302,22906,19472,89935,16070,15664,17361,15645,19011,93126,14452,19004,16903,20640,15277,19066,88626,14060,65752,16472,17266,16776,15268,90170,18215,20567,19862,17877,22771,15379,19966,19249,19483,19811,20154,17271,20975,19592,79702,34666,18402,22311,13202,20439,92380,14545,14546,20573,22537,77569,10779,16120,17351,18773,19569,19338,20147,13828,92521"
2023-07,"16824,84302,93337,15287,15417,19500,15058,82747,16818,19628,16962,82215,70704,15219,17266,19472,19313,87656,22906,19011,88240,21931,88626,89935,16164,17361,16903,17271,19483,93126,19811,14060,17877,19004,65752,20640,22771,79702,90170,19592,17885,15664,15277,22311,89986,18427,15645,20975,34666,15303,91021,14540,14452,20147,15379,19066,18259,20439,17041,16793,16179,82670,18054,19956,16524,14545,17816,18897,16776,14690,19070,18773,18215,91907"
2023-06,"16824,93337,15287,15417,21931,19628,16962,15058,19011,82747,87656,19313,16164,88240,70704,17877,93126,17266,17361,20640,18148,19500,89935,15177,15303,16818,82215,90170,17271,22906,16377,83651,13279,19004,15645,20439,88626,20632,19472,18855,15277,14822,16793,14690,14452,17147,16903,14546,16998,34666,19811,79702,17351,81761,19483,16931,87825,17000,15379,17885,82670,17146,21027,19070,19592,20754,10779,13828,16120,18772,22311,17816,13976"
2023-05,"93337,16824,19500,15417,15287,19011,82747,13863,16962,19313,19628,87656,17877,70704,16164,93126,17361,15058,21931,21027,88626,90170,18148,15177,16793,88240,17271,16998,14452,15382,19472,19483,15796,20632,17266,79702,19070,15303,16179,20573,82156,14468,34666,15510,14546,20754,82215,13279,20439,18773,19004,14690,85744,87825,83651,15277,16120,17041,13828,92380,13976,16684,20294,18089,19485,92252,17147,22906,12751,16377,18363,15833"
2023-04,"91457,86536,19628,82747,19011,19500,90170,16962,13863,15417,16164,19313,15796,16793,15058,18148,17361,88240,15268,93126,70704,20294,92345,13279,88626,16824,87656,15510,20439,79702,18089,19472,14546,18773,82215,14468,87825,92380,20754,14158,17877,13976,16998,15287,19483,82156,19066,15177,19811,15277,17266,21931,19113,17271,14444,19485,13652,16739,92521,34666,19004,15379,20147,16179,16684,18402,16533,14092,17825,15664,17157,89505"
2023-03,"91457,86536,16824,13863,90170,14444,16164,82747,19011,19628,14551,17361,17251,15417,88240,82215,93347,79702,88626,87656,18148,16793,17271,18292,16962,13279,15058,20147,18402,17979,16179,70704,65752,15796,18773,92345,14468,16998,18089,19500,16393,20754,16776,15177,14158,20439,19472,93126,14546,15510,19004,13828,15833,13976,17825,17351,87825,22801,34666,16532,19483,15268,19113,88208,17357,16931,89505,16377,15662,18902,16120,85744"
2023-02,"16824,91457,14444,86536,13863,16164,82747,18402,87656,17251,15796,19011,19628,93347,14551,13279,88240,16998,18292,16120,65752,15277,17361,18773,70704,16793,16179,92345,18148,16962,20147,18089,18855,79702,15058,13652,14546,16393,15833,16776,91832,19080,13976,16401,14158,12573,17357,88626,15379,15510,17271,18902,92252,14092,16684,17157,47723,87825,19066,14610,93299,17000,15268,20754,19500,18054,12751,18048,17351,14690,15177,19483"
2023-01,"86536,91457,16164,13863,87656,16998,88240,17251,15796,14551,79702,16962,18292,15379,13976,70704,18402,18148,92345,15277,13652,15268,18048,18855,16776,93347,18773,19472,18054,18902,87825,14092,14822,19011,16824,14610,19066,12573,17351,34666,15364,47723,17357,93299,15177,17271,92230,90298,20628,17157,19500,17039,19460,16401,17816,21959,22344,16403,14879,15833,16689,92518,82215,13730,92252,14611,92726,16532,12751,15662,16454,50606"
2022-12,"86536,13863,91457,16962,88240,18148,79702,15796,16998,18402,87656,14611,13976,18827,14551,14610,18773,34666,17251,15510,12751,90298,12573,13652,18902,18048,21959,70704,14092,17271,18224,17157,13730,18292,19011,93299,13455,87825,16824,17357,50606,19080,47723,93347,16442,15177,18855,16401,15833,14879,92726,14862,16403,16454,17039,17000,92518,17351,15429,66683,14822,86242,16684,18824,82215,92326,79857,34833,81084,19574"
2022-11,"79702,86536,91457,13863,16255,18148,14611,14822,88240,16778,16998,18773,15796,20149,14551,34666,14862,87656,13652,18902,12751,18827,15510,21959,16145,87825,17357,17816,15429,70704,93347,65270,19077,16403,92726,93299,17157,85744,83651,13730,82215,21758,17039,19080,14092,90298,18292,15058,17104,18224,85686,91606,17000,16689,19460,81084,24328,89698,16454,16684,92518,13820,14467,87198,16442,85205,89618,91379,16931,15056"
2022-10,"91457,13863,86536,79702,16998,18148,14822,19077,88240,14862,14611,14551,21077,18773,18827,17816,19080,93347,18902,15796,20436,17885,12751,17357,16145,87825,16403,16931,87656,92726,18224,83651,15429,70704,14686,65270,85686,19632,17039,21959,13820,82215,15293,13730,10547,91606,15089,17157,16386,21927,87198,34833,80179,15056,12788,81084,19862,24328,85205,14092,88208,86242,15856,93299,17444,89698,47723,91076,15833,14179"
2022-09,"91457,86536,13863,18148,16998,88240,14551,18827,20436,15796,13820,12751,14862,85686,14611,93347,18224,19077,16403,65270,17357,70704,16386,82215,13730,16145,87656,92726,15429,14179,18902,47723,81084,21844,19080,11644,12788,17039,85401,14158,87825,34833,19632,87198,92619,91379,78841,24328,93299,80179,14092,92326,93094,50017,14379,10547,78170,45225,85744,17854,79857,66683,15293,87137,16448,90829,90999,13652,17157,89857"
2022-08,"86536,13863,91457,18148,18827,17869,14551,16998,12060,65270,18224,20436,18831,16403,15796,21758,12751,13730,14611,13652,14158,19077,17854,93347,12788,92726,13820,91379,16448,15429,18645,83651,92326,78841,87825,19632,17039,85686,87198,93094,34833,14179,14107,16436,81084,87137,16386,93299,15662,16145,80179,89618,18767,16592,16442,11644,17272,79857,89857,14379,90999,14092,92619,90986,17968,66852,15856,18292,24328,19635,50606"
2022-07,"86536,17869,13863,18827,18224,12060,65270,20436,14551,16448,16403,49488,19632,85272,15796,16689,17854,81084,11644,14179,17318,17039,87198,92726,16436,19128,18645,87137,16592,15429,13820,92619,93094,78841,80179,16145,89547,79663,12788,18824,12751,93347,34833,28118,14107,89698,16442,39490,13730,79198,24328,90986,16386,50606,12644,92621,14855,21257,50017,89857,91076,16737,90126,92172,14661,76082,14158,90386,78170,16653,14379"
2022-06,"86536,17869,18224,14551,12060,65270,20436,18827,16403,92528,16448,16689,85272,49488,19128,17039,13883,11644,87198,15416,16436,15293,17141,16592,15429,14179,92726,19632,92621,18645,89547,92619,13820,12644,88208,15172,81084,78841,18824,91076,49429,17854,93094,90999,14855,50017,81182,87137,21257,91379,14934,20575,12788,34833,80179,66683,17889,12009,14661,14505,17797,14137,89857,39490,79857,16145,93347,89134,79322,24328"
2022-05,"17869,18224,14551,16894,12060,16689,85686,85272,19128,20436,16403,88208,17039,16448,16592,18399,49488,17141,92528,18824,14179,18827,18645,50017,16436,17854,81084,15293,15416,92688,13883,15172,90999,17889,13820,87198,20575,65270,91379,78841,17250,49429,14661,19081,17797,16145,15902,14056,92621,89547,87137,17968,12788,14934,78170,12644,16347,14328,18309,18767,28345,11644,92619,16653,15429,19632,91707,90081,89698,79857"
2022-04,"17869,18224,12060,16689,85272,20636,16403,13844,20436,19632,16592,16448,49488,85686,18824,17039,92528,90371,17797,91734,13366,18645,16436,20410,18767,16145,87137,13883,90999,12644,49429,88372,13820,13124,91076,78841,17889,91707,81527,17968,81084,79442,14661,15416,16347,83411,15902,90496,87198,89547,86578,14179,15429,20161,50017,18399,18827,83520,19128,78170,18309,10547,13244,28345,80179,16021,93094,90989,92601,14505,15862"
2022-03,"50286,87471,17869,12060,85272,91734,18224,12644,20436,91076,92528,20410,49429,13844,16611,85686,88372,18645,81084,15383,17797,90371,16592,16689,13366,13820,92111,17889,19081,20161,78170,81527,87137,18824,16347,91707,16448,15902,87198,11995,91560,18767,49488,14532,14179,90986,13244,89547,76946,76934,88988,17133,14505,82745,13124,80179,14663,66852,17968,17039,14328,50017,10547,79442,17357,16436,16021,93094,88485,89167,28345"
2022-02,"50286,17869,85272,12060,87471,18224,20436,12644,85757,20410,16611,16592,17141,13706,13844,82745,91076,90986,14056,85526,18898,78170,15862,85502,90371,85686,49488,20161,17133,15383,18395,16347,14684,92528,91734,17854,81084,89167,81527,17889,88988,13366,76934,18645,86578,18192,89290,18767,13820,92111,91560,17039,49429,17126,88392,15776,14663,92583,65270,90496,10547,13883,87137,15784,93272,16277,16689,77595,13124,15132,17957"
2022-01,"17869,50286,17690,14328,87471,13844,89301,18399,12060,15902,88462,85272,14056,76934,18395,17133,20196,14813,90986,12644,78170,91734,91076,13883,15784,13798,93350,92528,88988,49429,19001,18309,85526,16592,13706,16611,13750,16021,16689,91612,18224,48072,90371,85686,82745,14419,65270,17797,15862,19644,90029,15995,15776,12076,15383,19746,14137,15132,81084,18645,16448,14715,18312,13366,87759,85757,14791,18898,13244,20161"
2021-12,"17690,15132,85419,16675,87471,85757,90542,11379,50286,17869,85272,18399,14056,89301,13844,18102,12060,82848,15995,14934,16689,12644,15902,18224,14813,14328,91734,78170,90986,48072,85526,76934,19831,18395,17797,13124,13883,16400,16021,15375,16592,14137,91560,13750,16161,88462,15784,13798,18645,15862,87759,17039,15775,91612,14179,49429,13706,19149,19746,88372,16448,14051,16466,14419,92528,91627,83145,88511,91928,89889,89029"
2021-11,"12644,85419,90999,13337,16675,17690,85757,14619,17813,50286,90542,87471,16611,15132,11379,17869,18399,17140,18089,89301,78170,14328,14056,14813,15862,12060,82848,14708,12500,91734,13844,16689,15375,85272,18102,19831,16021,13750,16161,13124,13883,91560,86098,15995,76934,13798,84757,18395,17797,16442,92213,48072,18224,16448,88462,15784,15902,88372,16673,16466,90907,19149,12579,17039,88511,15416,13706,83885,90288,87759,18670"
2021-10,"12644,85419,90999,90483,93350,15642,16675,17690,16611,13337,14619,50286,12397,87471,15132,89301,90542,14813,17140,14056,17813,17869,14708,85757,12060,18399,13844,13279,92213,82848,13750,18395,15862,76934,78170,91560,18089,86098,16049,15995,14328,91734,18096,79213,18102,13883,14937,19831,91627,48072,16021,16064,12500,19149,15902,17797,87759,88511,83885,13798,90371,90907,84757,76963,90288,16689,13706,15784,16877,88988"
2021-09,"12644,16611,90999,16675,93350,85419,13337,90907,15642,50286,17690,92601,14619,89301,90483,88462,12397,87471,14056,15132,18395,14708,14937,90542,17813,91560,15862,86098,18399,14813,79213,13279,16049,76934,18089,18096,18102,82848,13844,92213,17140,83885,90288,48072,12500,13883,16466,91734,13559,78170,88988,14815,19149,92557,16021,88511,16877,91627,18224,15902,16064,15995,87759,76963,14328,13812,15775,49429,17797"
2021-08,"85419,90999,12644,89301,16675,13337,87471,90907,92621,93350,16611,50286,17690,12397,88462,92601,16466,91560,14619,17813,90483,18395,91379,18096,14937,14708,90298,15132,14813,18089,19149,92213,14328,14497,12579,16049,16310,18399,90542,15862,48072,79213,14151,13844,17140,76934,14815,86098,12360,18102,91627,16064,82848,76963,12500,16021,91734,78170,83885,15642,15383,15775,15995,49429,13812,12076,16393,90371,79490"
2021-07,"16673,12644,85419,87471,16675,89301,13337,90999,15132,90907,17690,50286,92621,16611,14813,14619,14497,92601,14937,82526,17372,75573,88462,91560,48072,79213,14708,12397,89413,17813,16310,90483,93350,15775,15642,90542,16466,18395,14668,92213,18102,88511,91379,14056,13844,83885,90298,92682,92986,83520,15862,19149,76934,17140,86098,12579,89449,14151,86165,91627,17693,79490,13279,16049,82848,14051,18775,12360"
2021-06,"16673,13337,12644,87471,85419,14813,16675,13124,90999,76963,89301,15132,13108,90483,14497,17690,45225,14619,16681,90907,50286,18395,93350,82526,16310,89449,92621,17140,88462,17313,92682,92213,17813,79213,92601,14708,83885,15775,48072,75573,83520,86098,17372,16611,18102,15642,17354,18775,91560,91379,90298,13279,92688,88511,90542,16049,88518,10258,17693,19187,14668,89413,79573,16466,91269,76934,14060"
2021-05,"16999,14813,16673,90483,83885,87471,85419,92213,13337,17690,13108,16675,14497,12644,90999,92621,89301,18395,89449,15294,16681,50286,13124,82526,14708,17140,92682,17313,14619,45225,93350,15132,16611,86098,77515,90907,17372,18102,75573,15775,14711,15642,48072,92688,17813,15186,19187,14937,86165,15943,80812,13279,79213,92601,18466,88518,16536,91379,14051,18151,88511,18048,11511,15846,90640,82848"
2021-04,"29102,16999,13337,83885,13124,90999,16673,14813,90483,16675,85419,92213,14619,13108,15294,14497,17690,14937,15132,90907,92621,14708,82526,89449,89301,86098,17354,93302,12644,86165,17813,77515,18780,16681,75573,79213,83520,15642,14711,17313,15775,18048,18102,19187,15943,92601,14720,11511,88518,92682,91379,48072,17372,14060,79573,45225,90098,10253,92688,93350,13279,82779,10258,18466,90640"
2021-03,"16999,89301,16146,48072,29102,14497,16673,16675,16252,83885,86098,14937,13108,82526,14813,14708,16681,14720,93302,17313,89449,13124,90483,14051,15294,13337,15943,15775,75573,92213,63546,13279,10253,77515,90999,79573,91379,92688,86165,91269,17690,16712,87337,82779,14711,15642,17813,16974,90098,17372,14060,92621,89394,82848,14619,12397,16536,45225,15914,88620,17812,17979,18102,79066"
2021-02,"16681,16146,16999,16802,14497,29102,14937,10253,14051,16673,17313,86098,63546,14711,16252,89449,17372,16675,82779,93302,13279,82526,15436,17813,90999,75573,13108,16712,82848,92213,90098,91379,15642,13124,18553,14720,13411,13337,14619,17272,92621,14813,14708,93263,45225,88518,17979,14668,12397,87337,90640,88620,16536,19137,86165,83885,16974,79213,10258,15431,18768,91269,77699"
2021-01,"16146,16681,15015,14497,14937,16999,14708,82779,86098,16765,57913,15436,14711,13411,16802,93302,29102,10253,82526,16252,93350,14468,63546,16673,90999,17372,17313,17813,79039,16820,13108,14619,89449,80812,91379,16712,75573,14610,17360,10258,89394,86165,12397,16536,78091,19137,18768,13918,90640,87337,15914,45225,17272,13279,15431,13337,18312,88994,92213,14815,18553,14668"
2020-12,"15015,16681,14937,14497,16999,14610,14711,15436,10253,82779,80812,12527,57913,16820,93302,14468,16255,29102,86165,17360,79039,13411,87364,86080,63546,16146,14815,91379,16802,93350,78091,17272,75573,82526,16765,89394,17349,16252,15431,45225,13279,13108,10258,68145,18768,90926,18484,91734,92682,89449,90098,91826,15846,15914,88462,16536,12397,88994,83762,17045,16673"
2020-11,"16681,15961,15015,15057,14497,82779,92594,57913,14711,15436,86080,80812,10253,16255,16820,16146,86165,29102,12527,12840,63546,79039,14610,91379,14815,82215,17349,90098,15914,16792,16999,14468,75573,93302,17354,15361,77699,88462,87364,15431,13411,16536,13108,16765,16252,15364,78091,45225,90926,89394,12680,18484,17360,10258,15533,91826,82526,93263,90288"
2020-10,"15015,15961,16681,14497,15057,82779,29102,80812,86080,92594,14711,10253,57913,16255,15436,16146,75573,16999,16792,13108,63546,79039,16820,14610,17354,14720,92518,90098,16252,87364,91826,77699,90926,14468,89394,91379,78091,82215,93302,45225,86165,16536,12680,13124,15431,18768,17045,15364,15491,93083,16765,15533,15846,86444,17349,15361,14419,89449"
2020-09,"15015,15057,15961,14133,92594,29102,82779,16820,10253,86080,75573,88994,92518,14711,57913,80812,90098,90926,16146,14419,16255,14720,79039,87364,14610,16252,93083,91826,14276,86444,63546,78091,88620,82215,15533,16792,83520,14468,15971,12840,13455,93302,92682,12527,82526,17045,16161,77699,86916,12680,15491,16120,93436,87832,13108,13124,90288"
2020-08,"15015,14133,15057,15510,82779,14313,10253,92594,84302,16820,14711,80812,57913,16255,29102,91021,89029,79039,92518,15961,86080,86444,88994,16146,15491,15533,86916,14419,90098,16524,10028,91826,16252,12680,63546,16792,77699,93083,17907,12840,14535,93302,78091,10258,87364,13108,14468,90288,15971,82215,88620,16161,16987,84072,87832,17349"
2020-07,"15015,91283,14133,92594,16820,15510,15057,16255,10253,79039,15961,92518,92468,29102,77699,16524,14711,15378,90098,87364,63546,89029,14444,14468,93083,82779,14419,88994,86080,14313,15533,91021,16146,15396,15436,83883,16161,12680,16792,91826,18644,18203,15971,16765,12912,93302,14535,82621,90288,86444,16987,91734,78091,17349,18312,17880"
2020-06,"15015,91283,92686,14133,15510,83762,92518,15219,16255,15961,16820,92468,16524,15057,86080,16987,15378,84302,89029,93302,79039,89698,88462,83883,16146,87364,12680,90098,91021,29102,91742,14419,18203,90223,14313,92897,84072,88507,10028,86444,82621,92594,13918,14720,12912,88994,13455,93083,14468,44813,16765,14535,90288,93436,92986"
2020-05,"15015,82779,14133,92518,15510,15219,83762,16255,80577,15961,16524,16802,16820,15057,18203,16987,91021,79039,92468,77699,10028,92426,91742,90223,86080,89698,17270,92897,16146,83883,16120,91560,12680,14313,15378,63546,14535,14316,92091,89029,87364,88462,14468,91283,12912,87832,15831,84302,13323,55862,77569,82621,16765,91734"
2020-04,"15015,14615,14133,82779,15510,92518,15219,16255,83762,80577,16820,89029,16987,85293,15961,92426,18203,87364,77202,77699,16524,86080,83883,91021,15378,89698,82621,14468,92091,93083,14313,10028,87832,91560,91742,15057,17270,91283,15831,17880,15062,92466,13323,79039,15914,17315,12680,92897,92665,12912,88462,77569,16120"
2020-03,"14133,65285,14615,14468,15219,80577,92518,15510,92426,15015,85293,15831,15961,82779,15378,81761,91453,18203,91021,86080,16987,89698,87364,93083,88462,16255,16524,15396,14826,17270,77202,79039,12912,15057,91742,15533,83762,92897,91895,16765,14313,91560,82621,44813,91734,10028,17880,17315,92466,14535,15491,91348"
2020-02,"14615,65285,92518,15510,92426,15219,85293,16376,80577,15831,91453,88471,81761,91560,82215,15057,18203,89029,15961,14133,15378,16255,89698,14826,91021,87364,86080,14551,93083,77202,14313,16524,88626,15396,17880,15784,91895,92091,91742,17270,91348,91734,14535,16987,77699,90288,92897,80069,88462,10258,16179,16466,17105,92466"
2020-01,"14536,14615,65285,15219,92426,80577,92518,93299,16376,15510,85293,14936,91453,15831,14133,88471,82215,10258,15177,91627,14826,89029,14313,15057,15378,81761,91560,84302,89698,15396,14444,17880,77202,16987,15784,93083,91021,16466,14419,92091,13844,90288,92897,12912,80069,91742,91895,15854,90223,16524,16932,15961,15914,17315"
2019-12,"14615,14536,65285,92426,80577,93299,89648,14936,16376,15177,89029,91627,88471,91560,13883,14444,92131,85293,14313,91453,89698,15416,91742,15510,93083,10258,91021,15831,81761,15219,15378,14133,13844,92897,77202,14826,15396,15854,91895,15645,90223,15784,92091,16524,93371,15172,16466,92466,12912,85526,88518,16932,13323"
2019-11,"14615,14536,14826,93299,15913,65285,80577,89648,92426,15177,15510,13883,89029,91021,88471,17105,91627,92131,16376,91560,15416,91453,14444,85293,89698,92897,10258,14133,93371,15854,15378,14313,91742,13844,15831,81761,88518,15396,13323,15219,92091,15784,15914,72119,14936,92686,91895,16524,12912,77202,90223,92466,92468"
2019-10,"14615,91021,93012,14826,14536,15177,93299,16376,91627,92131,89648,85293,12017,13844,92426,13883,15510,93371,17105,15416,89698,15831,84302,68145,15913,15784,88471,14313,88518,13323,91453,91560,90298,14444,92897,65285,72119,12397,10258,91742,77202,80577,15219,81761,15914,89029,91895,18058,15378,15396,14936,82779,90223"
2019-09,"93012,14826,13844,93371,15177,91627,92131,93299,16376,13883,77437,85293,14536,15416,68145,92426,89648,90926,15831,15784,88471,12017,91453,89698,86536,79122,13323,14444,14791,12397,17105,91560,15914,15913,15378,10258,13750,12912,18058,92897,92468,15219,88518,65285,91895,72119,77202,92686,14936,80577,15854,92466"
2019-08,"16376,93012,14826,13844,83762,93371,93299,92131,13883,15416,14536,15831,44813,85293,88471,91627,77437,86536,79122,89698,12017,90926,92426,15784,77202,14056,68145,17105,91453,15219,10258,16974,89648,12397,15913,92897,14936,91560,65285,14791,82779,15375,15854,90223,80577,91201,16473,13796,91742,10463,88518,92665"
2019-07,"93371,93012,93338,13883,16376,88471,13844,92131,85293,93299,14536,90976,14056,91627,77202,77437,15913,15831,15416,86536,14826,68145,15784,12017,91560,92426,16974,10258,16164,65285,79122,90926,12397,91453,44813,82779,17105,38295,89648,13411,14936,14791,10463,92665,14862,91895,72119,14325,15902,14813,18148,92091,16104"
2019-06,"93371,93012,16376,93338,13883,13411,88471,92131,15913,14536,68145,14056,85293,12579,91627,90976,93299,65285,77437,81761,15784,14135,10258,86536,16974,77202,79122,12017,15831,38295,14826,90926,14325,15416,14791,12397,16819,10463,13844,91453,89648,91895,72119,14936,16928,16968,14263,12360,81588,17316,14615,14580"
2019-05,"93371,93338,93012,16376,13883,13411,14536,90976,92131,77437,14056,14135,14325,16104,79122,68145,93299,86536,15784,10258,16894,12579,72119,14826,65285,90483,14791,15416,89648,38295,91453,15831,12397,14263,16968,91627,90926,16309,88511,91082,16974,91201,14935,16928,12017,17317,91895,14797,79213,16140,15285,80069"
