date,Bottom_stocks
2024-01,"15065,17967,15833,17977,12350,13954,91571,17115,13947,17948,18261,18306,92102,14459,11636,88807,79122,17678,79089,17871,92775,16188,60599,18137,91366,16975,15779,17898,84788,17251,18292,14935,86444,31668,90081,14239,15365,17271,15639,17908,18211,18303,17147,17825,15775,16739,34367,15857,90319,14542,17980,17870,13825,14296,85757,17272,87759,16753,16921,17301,17966,93345,91186,15127,88174,57154,88173,14490,14608,14072,85177,17222,14616,14431,15087"
2023-12,"13954,17977,17967,11636,17366,13947,91571,14459,15833,76711,17948,18129,12350,17678,18051,92102,15269,92775,13707,17115,17871,14935,85757,17898,17271,17870,17966,91366,93345,60599,17141,84788,15779,79089,14239,16975,16188,93085,15365,17908,18137,16921,17147,18211,31668,17301,16739,17272,34367,17816,13621,14296,14431,14531,90319,10966,15857,87759,13825,14542,14072,14245,17222,15087,17038,85177,17251,17980,17854,92428,17044,15896,89002,15639,57154"
2023-11,"13954,17977,13947,14459,17366,16894,11636,18129,76711,14879,17948,17871,17898,17678,91184,91571,85757,15269,13707,60599,13621,14935,92775,15365,17271,84788,17870,17908,18211,15779,16541,17115,16739,79089,17966,17955,16921,16188,34367,17251,57154,14296,16992,14431,90319,93345,14542,14072,17301,15857,17272,81165,17980,17038,87759,17816,18137,17222,10966,88173,14239,17147,13825,14185,15087,85177,16535,17809,17044,92428,14531,15896,92981"
2023-10,"17109,17977,14459,13947,17871,16894,15787,14991,17678,14879,17898,91184,17358,16005,17892,17948,17318,84788,15002,91571,16670,16739,60599,17271,16108,13621,34367,15365,13455,15779,92775,14935,16541,15857,79089,17955,16992,17038,17301,93345,14072,57154,17870,16921,14422,17980,14239,15087,16792,14431,90319,17832,14542,17115,17113,17907,14185,92981,17908,17272,89244,80343,16497,14828,93085,17044,15896,81165,17251,85177,14245,14296"
2023-09,"14556,17901,17690,13947,17109,14459,17113,91822,17977,11636,17871,15787,16005,14991,17892,17898,17678,84788,15002,15269,17809,15779,16108,16992,15857,13621,17358,60599,14316,16792,14072,16739,92775,15365,17271,17908,34367,17951,15087,90319,17870,13700,14542,91571,14431,17318,17301,17955,17832,79089,17115,17038,13455,17889,17980,14424,14185,87321,92981,14296,17948,82702,14239,17044,92428,17825,15896,31668,16497,80343,89244,14608,14145"
2023-08,"14556,17901,17690,13947,17871,13954,11636,84184,91822,14991,17358,17951,14459,31668,16992,76711,15779,15269,15365,17977,13621,84788,89244,17809,14072,16161,17898,14424,14531,15857,16108,92775,15863,34367,90319,79089,14542,14316,17870,15002,14185,16975,17948,92428,17980,17955,15904,80343,17832,15087,14431,17678,60599,13700,17301,14490,17044,15896,87321,14608,16401,17271,17251,17038,91571,14137,89002,17222,17908,17907,17115,17889,77236"
2023-07,"13947,12497,11636,84184,13954,16626,17871,91277,14991,16992,17358,14145,14459,13621,76711,34367,16161,89244,31668,17907,16670,15269,84788,15365,17678,15779,79089,88195,17222,15087,14185,15863,14072,92775,17832,16108,17251,80343,85757,15896,16739,16542,16090,15002,17809,17898,15857,16070,77569,14531,16401,60599,17816,90319,16681,14542,14431,17870,17044,92428,17301,14490,89002,15904,87321,85390,14710,17362,14608,90400,17115,17038,14676,14316"
2023-06,"13947,12497,16887,13954,16626,14145,16542,14540,80343,13621,17120,14991,16987,15269,15779,84788,15002,13202,76711,14459,14072,11636,16992,15365,14431,15960,17105,15857,87589,88195,15896,92775,31668,17222,90319,34367,16401,82702,16070,16108,14542,91021,17816,16975,16090,15087,14185,17251,89244,85757,14490,16681,16788,16739,14790,17301,92981,17115,17832,14710,89728,77236,60599,89002,14137,92428,77569,12339,84302,17825,75154,14107,16921"
2023-05,"13947,16818,13954,16626,17091,16903,17105,13621,16877,16887,17115,11636,16987,80343,15779,14072,89244,15896,14531,84788,15269,17120,14145,16940,14540,14991,87589,82702,14431,15002,14934,16090,15361,14459,16992,15960,85757,15857,13202,90319,89935,14542,84302,13751,16681,88195,15268,92775,14490,87759,14137,14790,14185,16108,17044,31668,16975,16401,16786,15365,92428,77236,34367,89728,14710,60599,57913,17301,89002,13712,17222,90516"
2023-04,"16877,15382,12497,13947,16818,17105,13707,16903,17147,13621,89244,17091,16940,15002,15960,84788,15896,17115,15269,87759,15779,80343,14072,13954,11636,16681,90319,14542,17266,16992,85757,13712,14431,76711,92775,14934,14991,17044,15857,82702,89935,14145,16090,13751,14459,14185,15365,31668,14137,89453,89728,77236,34367,15361,17301,87656,16108,88195,75154,16786,86581,16787,88673,14616,16739,16401,14710,14490,17116,81133,14239,27909"
2023-03,"17266,16877,15287,13947,13707,15382,15002,17041,13621,84788,17147,89244,13954,17115,14145,80343,15896,90319,14542,15779,16681,13712,15857,15269,16992,76711,85757,82702,92775,16990,14072,92521,16626,16975,14431,14490,14991,12745,11636,14185,16739,88195,89728,34367,75154,14710,93069,89453,12009,16066,89002,31668,88673,93337,14137,17044,14616,87656,15286,27909,16660,91278,17301,90516,14618,17323,81133,14459,16108,12339,16921,16711"
2023-02,"17266,15287,16929,80539,12497,13947,15896,15417,90170,80343,17041,13712,84788,92775,91277,14145,15779,89244,13621,16626,16974,15002,15269,16472,12745,14185,87589,90319,16400,14542,76711,16681,91366,13954,14991,14468,16992,89728,92521,82702,15286,89453,13812,16975,16990,14618,85757,75154,17134,11636,14072,93069,14710,57154,17150,14490,16739,16108,16466,17115,90101,89505,14431,15365,16066,15433,93085,88673,84607,17044,93274,27909"
2023-01,"13712,16626,16393,15896,12497,16793,14444,13279,16788,13947,13621,65752,80539,15002,14185,14145,15417,80343,92775,15269,87589,16472,15779,84788,12745,16929,76711,16066,75714,16974,89244,16992,15286,90319,91277,14542,13954,82747,13812,16400,90101,93085,14107,16670,89505,17105,15857,81133,14710,85757,17115,14431,15433,17150,16108,89728,16739,15365,16120,16975,89453,17134,85570,14490,75154,11636,16781,27909,17141,82702,14616,14676"
2022-12,"15664,16776,15896,13621,16626,13712,92345,14444,12497,13947,16393,12500,15277,14431,16788,65752,92230,14145,15779,16793,13279,15002,80539,14710,76711,14185,75714,14676,92252,14490,92775,84788,80343,90319,14542,90101,91277,16066,15269,89244,14616,12745,16164,14072,81133,16975,17115,89728,12009,15857,15364,82702,13954,16709,12877,57154,75154,15365,85757,16120,85570,14618,16535,82747,14677,16108,16660,89002,16739,27909"
2022-11,"16824,15664,16776,13621,16962,15896,92345,14879,76963,13947,14431,14185,12497,80343,15277,15269,14145,76711,15177,15779,92230,15002,16108,92252,89244,13812,91277,92775,90319,89728,14677,14542,16066,14490,14676,89453,15364,84788,14556,75154,12573,82702,12745,12009,87589,16400,85757,16164,16975,81133,16739,12877,14072,16532,80539,77236,82656,15361,27909,34367,13700,89002,85570,16660,16120,13954,57154,14710,15135,15857"
2022-10,"16824,13621,16962,14879,16255,14145,13947,16778,15002,12497,16111,15177,12573,76963,14185,16066,93126,84184,80343,13455,14618,15779,76711,16108,87589,16681,16005,82702,14556,85757,89453,90319,14542,14072,15269,16120,89244,92775,16400,89728,91277,84788,12745,15857,34666,14677,16739,77236,12009,27909,75154,81133,13954,90101,16090,14490,16712,82656,80539,15135,16660,15510,13700,14690,34367,12339,89002,91366,87759,10860"
2022-09,"14145,13621,15896,13947,16377,16111,16161,14185,16255,16778,16739,76711,15002,84184,65752,93126,12497,16066,14072,91366,14618,15779,85757,16108,16681,15269,16535,15857,16120,80343,15135,89728,13954,13455,90319,91277,14542,14556,34666,87589,75154,14690,84788,89244,16400,16660,81133,15510,16781,10860,14677,89453,77236,34367,88173,12339,82702,14257,87759,12009,11636,27909,89002,12745,91488,79362,80539,14616,14991,91278"
2022-08,"14145,87656,13621,12339,16626,84184,13947,16377,16739,15896,14185,65752,15002,16161,14072,14556,91366,16535,14535,16120,16108,16066,80343,12497,13712,88240,76711,85757,84788,16400,16781,88173,15135,15269,89728,12745,91277,16681,87589,15364,12009,91822,88471,75154,93085,87759,89453,15779,14677,77236,13954,27909,16401,34367,89002,10860,91278,14300,79362,15857,82702,14239,70704,16765,16090,15542,81133,80539,87043,14682,11636"
2022-07,"13621,84184,87656,13947,16626,12339,14145,15002,16108,14822,14072,14185,14556,16066,16120,15896,14676,14535,16535,15857,91488,85757,91366,12497,80343,15779,88173,13712,16681,16401,18148,13954,93085,88471,12745,15269,16090,16781,16400,90783,91277,85570,89453,87589,77236,15364,16660,16537,16709,16542,15135,34367,91822,16788,14677,27909,14611,12009,80539,91457,16541,89728,14239,14257,52396,91278,79362,81133,16765,88240,85744"
2022-06,"12339,13621,14107,14145,15002,14185,16626,85744,13947,13863,16108,14822,14072,12497,16681,14676,16120,16066,15896,91488,14535,91366,91184,15857,80343,16535,16401,15779,14611,88173,85570,16660,15135,85757,13712,76711,13652,15269,12745,14239,16541,52396,15364,79362,91457,13954,12751,91277,77236,89453,87589,16537,14158,16542,16400,27909,85686,14677,80539,34367,88673,78002,91278,81133,16709,80774,87043,16090,14308,89002"
2022-05,"91457,12339,15002,13947,85744,14107,13621,14145,13863,14185,14424,65752,86536,12497,16626,15857,14556,14072,15896,80343,16681,90783,16120,91366,16401,16393,91184,13954,14611,87589,88173,85570,16535,12745,90101,15135,12751,77236,15960,15779,13700,16660,93347,14158,78002,79362,14239,15269,80774,34367,16066,85757,89570,91822,52396,16537,13712,91277,89002,14677,88897,91278,92917,14674,85686,90223,16541,14308,16542,81728"
2022-04,"91457,12339,65752,15002,86536,12497,13621,14145,91366,13947,16401,16120,14556,15960,14551,15857,12745,80343,15896,90783,14072,14185,13954,16626,14424,80774,14611,77236,15172,16541,88173,52396,76711,14535,88897,87589,89570,78002,16535,85570,79362,34367,16537,85686,14308,15269,93347,16090,16471,16538,14677,16542,12009,15364,15779,81133,13707,14239,13712,91822,81165,82656,92521,81728,14300,15863,16066,75652,15943,88673,27909"
2022-03,"65752,91457,12339,15002,90783,15493,14690,16120,13621,15857,91366,14556,13828,16401,12497,14145,13947,14551,12745,15896,16471,14072,77236,76711,16541,15960,15172,84184,16393,80774,85540,14611,85686,89570,12009,13954,88897,14308,16111,14185,78002,16442,16535,80343,16108,85570,14431,85346,34367,88173,52396,16538,14137,91822,16463,14535,16537,79362,14424,16161,87589,15293,92521,15364,15856,16400,79237,82656,16545,13712,81133"
2022-02,"91457,15002,12339,91366,12745,16120,14556,13621,77236,92102,16401,16471,90783,14676,15857,15493,85686,14611,76711,12497,88897,13947,15896,89570,14618,16541,12009,16442,16393,14145,15960,14137,14072,14308,16538,79362,16537,80774,14424,16535,82656,91822,52396,85346,92521,79237,66683,80343,14185,78002,34367,14531,15856,16108,82848,75652,16545,84184,12397,14431,87589,90672,15277,14677,47723,16400,13707,81133,14535,81728,84603"
2022-01,"14611,91457,91366,12339,85686,15002,14556,13828,12745,13621,14676,77236,92102,16471,15493,16401,88897,15664,14618,15857,12009,89570,16442,14072,13947,15896,52396,34367,16108,14137,16535,76711,14308,12497,91822,82656,66683,79237,16255,16393,16537,79362,14185,75652,14424,80343,80774,85346,13820,88673,15960,15856,84184,90672,14145,91488,14531,79857,14677,14674,92521,81133,78002,14239,15056,47723,13712,14431,13707,84167"
2021-12,"91457,14611,12339,85686,91366,65752,14690,15002,90783,15896,13621,14556,12745,77236,15857,92102,12009,15493,75714,15286,14618,14072,16471,88897,15664,16120,16442,16108,16255,89570,76711,14308,91822,16463,16401,34367,16393,91488,52396,75652,14424,82656,15056,84184,12497,80774,79362,92521,93069,13820,66683,88673,14185,79237,85346,14674,81133,13712,24328,15543,90672,15856,15960,14137,80343,80912,81728,14239,14431,16111,89858"
2021-11,"85686,91457,12339,91366,16400,65752,15896,14690,15664,12745,92102,14934,15002,16120,14618,14556,15857,89570,77236,13828,14424,12009,13621,14072,15056,14308,16401,92521,75714,88897,15856,16393,75652,15493,15417,15286,16108,14185,12497,13712,13820,91822,34367,79362,81133,82702,90433,84184,76711,15293,12049,84603,16090,66683,16442,15542,84167,82656,52396,14674,80343,15543,88673,59504,88853,81728,24328,80774,85540,12209,85346"
2021-10,"85686,91457,91366,12339,90783,12745,14690,13621,14556,92102,14822,65752,15960,15896,77236,15664,16120,12009,13828,89570,14618,15002,14676,13820,91822,15056,88897,15857,78002,14308,15286,75652,84167,34367,14072,14424,14137,13712,66683,14674,84184,75714,14934,12049,92521,85346,14185,81728,82702,14936,82656,24328,80912,52396,15542,88173,13976,88673,15493,13947,15856,14379,90433,93069,34666,79362,91488,14545,59504,15457"
2021-09,"91457,91366,15177,12339,12745,90783,13621,12009,92102,15286,89570,14556,16120,15002,14822,14611,15960,14618,78002,15896,14424,14690,77236,88897,93069,15664,75652,65752,13820,82702,14308,14072,81728,14676,15857,91822,14379,89505,16255,15493,15417,85346,88173,14936,79362,24328,15856,14185,92521,14137,75714,15056,14431,66683,13976,34666,13712,84167,16179,92981,81133,16108,88673,52396,92380,82656,87656,59504,34367"
2021-08,"85686,15177,91366,90783,12745,89570,15002,82702,12009,15286,13621,75652,91457,14424,92102,15960,15056,80774,81728,14822,15664,16179,75714,77236,78002,14556,15896,14308,14618,65752,14611,79362,88897,14936,14072,93069,13820,14676,85346,13976,14431,15856,88173,81133,85540,52396,89505,15417,34666,92521,24328,59504,14379,70704,14490,84167,15493,91822,88673,82646,14185,88853,82656,15279,66683,15857,16164,93126,13983"
2021-07,"91366,85686,89570,12745,14424,12009,80774,90783,92102,77236,14879,15002,14158,15960,15293,88897,15286,82702,14308,75652,14556,75714,13883,14618,15493,13820,84167,91457,79362,92981,85346,81527,14137,81728,14379,52396,13976,14072,24328,15896,78002,85540,15664,89505,14490,14936,14822,80912,15056,59504,15491,88173,14676,14505,16108,91822,81133,50017,66683,79237,15857,92230,82656,65752,13983,34833,13712,92536"
2021-06,"85686,91366,89570,15177,15172,92102,15902,90783,13863,14424,12745,13883,14879,14545,82702,80774,88897,77236,79362,52396,12009,15286,14822,15002,14308,14618,15960,75652,85346,75714,15293,13820,92981,50017,14379,82656,14936,81728,84167,81527,14072,15056,15493,14490,24328,13621,81133,15896,14137,85540,13976,14431,15543,91822,14556,14505,78002,14158,15277,14676,81784,59504,88673,14179,13712,80912,79618"
2021-05,"85686,89570,91366,92102,15172,15177,13883,14618,77236,14424,81527,14545,15002,15902,12745,13863,88897,14879,90783,14308,81728,15286,82702,79362,85346,13820,75652,82656,52396,50017,80774,14379,15960,13976,15056,14072,24328,14936,15293,12009,14611,79618,81784,84167,92981,81133,13983,14505,86990,80089,79089,58975,15277,88673,13621,59504,79237,14137,91822,14676,78002,90433,90988,11267,39490,75714"
2021-04,"89570,92102,81527,91366,14545,15177,15002,15172,82702,14618,15286,13652,15902,15293,75652,77236,81728,80774,85346,13820,13883,90672,79618,14879,88897,13863,15960,79362,84167,14072,14308,13976,90979,52396,14424,14379,24328,80089,15277,88673,13983,75714,14611,34367,14936,15056,14328,14490,50017,59504,15543,90783,86990,91822,77182,82656,12745,88853,11267,93065,13712,15396,91076,81133,88392"
2021-03,"92102,15172,89570,85744,81527,14618,82702,15177,13820,14676,14545,81728,77236,91366,34367,79618,79362,15002,90979,13652,75652,85346,88392,88897,14936,15664,13976,13983,15862,14379,88240,52396,15293,75714,84167,90672,15286,14879,15902,92520,13712,14424,13621,92230,46834,14137,13863,90783,14072,47723,91822,13730,14308,76127,15396,14490,34833,80089,24328,14611,14179,58975,81784,88673"
2021-02,"15172,92102,15902,89570,14328,15002,15177,14137,82702,14618,90672,14936,81527,88240,14424,14676,92380,76127,14107,14879,14545,79618,91366,75652,77236,85744,13976,13820,34367,13863,15396,15286,88897,90029,91076,75714,15784,90608,15862,14490,92230,12745,14179,90979,15664,13730,24328,14379,15293,46834,84167,92520,15543,79237,52396,15268,50017,80307,85346,13652,58975,12076,88392"
2021-01,"15172,82848,85419,15177,92102,15002,13652,89570,15902,91366,14137,15132,14936,82702,14879,85744,81527,77236,76127,14424,90542,88173,15862,14545,15775,13863,15543,79618,90608,15286,90672,34367,13621,75652,14490,13820,14618,79237,14379,15375,81728,58975,88897,13976,15062,13706,85757,15784,84167,46834,14676,15664,90783,14328,14179,91076,80307,83145,13883,92520,75714,13730"
2020-12,"85419,82848,13337,15002,79237,13652,92102,78170,89570,90672,52396,14490,81784,13870,14676,85744,91366,12644,14424,88897,77236,88173,13820,15132,14545,14328,58975,82702,14379,90542,14618,13983,84167,81527,34673,13621,14879,81728,13730,47723,14072,34367,15543,34833,82656,15396,91822,75714,90988,88392,90029,91076,12745,75652,14936,65752,15784,15062,12788,79089,13883"
2020-11,"89570,13337,15642,78170,92102,15002,79237,52396,13870,13820,81784,14676,81527,77236,14490,58975,91366,14937,14379,88897,14424,15664,85744,13983,12644,91076,92230,14618,49488,14072,79089,84167,77462,82702,81728,13279,14179,14545,90979,14505,15662,90988,14879,13621,12076,90672,13883,87198,15784,82656,14936,90989,34833,46834,15396,84041,89002,12788,13976"
2020-10,"14937,15642,92102,15002,89570,14424,13870,78170,52396,81784,90672,14676,80307,90979,91076,14490,79089,82702,77236,81527,90988,88284,13820,13976,14545,15277,12076,15664,13983,15293,91366,14618,77462,13621,12397,90371,90783,58975,84167,15662,49488,14936,15396,89453,14694,87198,14179,14379,92601,81728,89301,88173,14505,13279,88897,78002,14268,84041"
2020-09,"49488,79089,15277,92102,13870,81784,89570,90783,90672,12076,52396,80307,78170,91366,14676,13883,15431,88284,89301,65752,14072,90298,14490,91076,90988,14505,77462,14545,15002,82702,90979,89453,13621,81527,14694,14686,14179,92621,13820,90371,14379,14300,13983,15396,14815,77236,87198,58975,92601,13976,84041,14328,14879,75905,14618,85744,90875"
2020-08,"49488,89570,15277,88284,92102,13870,13883,90672,14618,81784,79089,90783,80307,91366,14072,14694,14490,14676,83520,91076,12076,14879,90988,14505,14179,14668,89301,86165,90979,82702,89449,77462,52396,15002,78170,14545,14379,90989,89453,14300,82526,13621,15396,92621,90298,81527,24459,90371,15431,78002,13976,65752,14686,14611,14051,79573"
2020-07,"49488,89449,79089,14072,88284,14879,15277,14676,90672,15177,91366,83520,86165,81527,13124,13870,14379,81784,78002,52396,92102,14107,14490,14505,78170,90783,89570,92521,12076,79237,80307,92230,14668,14179,13621,14694,13883,77462,89301,14618,13369,13956,92682,79573,91076,14308,13976,80812,90979,90988,10258,82702,14137,14545,93126,14686"
2020-06,"14711,14879,89449,15177,49488,80812,13883,14676,92102,14490,13621,88284,13870,79089,92521,14379,14694,14618,90672,14505,81527,79237,91076,52396,15277,14179,80307,13956,89570,82702,78170,12076,90783,91366,14137,14545,13124,81784,12411,88897,10258,14072,90989,90829,14684,77462,14308,76360,14936,78002,89413,12577,90988,84387,58975"
2020-05,"14179,78170,29102,14711,14379,89570,14505,89449,90672,50017,91076,14937,79089,14936,13870,88897,13621,12076,49488,13738,68866,14694,58975,92102,14308,14137,92521,39490,79237,88284,14682,81784,92621,14490,52396,13820,12411,78002,91366,12577,80343,91111,10258,81527,75905,84387,80307,92230,77462,82702,90371,76360,89413,24328"
2020-04,"14179,13621,13870,49488,90672,50017,79089,14936,92230,92102,89570,24328,78002,81784,12577,82702,13124,14072,84275,14694,81527,14308,88284,10258,89301,12209,91366,82567,80307,14823,14505,14591,13976,14379,15277,78170,51530,29102,90829,92686,52396,91076,14556,24459,14677,14300,18075,88853,13455,14276,14682,75714,12411"
2020-03,"13621,13870,50017,78002,24328,92102,79089,49488,81784,84275,12577,81527,88284,10258,14694,89570,82567,14308,89301,91416,82702,14072,12209,14823,91366,90829,80307,51530,12411,91076,14505,18075,14300,13976,24459,52396,88264,14682,13883,60186,90988,14815,14618,14276,12009,75652,14677,12644,78170,14328,12573,75714"
2020-02,"14711,15015,13621,13870,89449,78002,88284,85686,14610,79089,14179,15062,14694,90672,12577,92521,10258,50017,14591,12411,12209,91366,84275,14308,81527,92102,82567,90783,81784,14661,79618,85419,14823,82702,91416,89570,49488,49138,91076,57913,24328,60186,13883,90829,14468,90371,75714,88264,14611,18075,51530,24459,75652,89301"
2020-01,"14610,14711,15015,85686,14179,13621,13652,13870,78002,88284,13337,14694,91135,50017,89449,79089,90672,12577,92521,14611,87364,15062,92102,49138,14468,93338,90783,81784,81527,91366,12209,12411,24328,84275,82702,13976,14815,14276,49488,14591,14308,10258,14505,14936,91416,91076,12076,52396,57913,14300,83520,90371,13202,14379"
2019-12,"13621,14711,13870,14107,78002,13337,91135,85686,92102,14179,14694,50017,14611,92594,89449,88284,15057,49138,92521,12411,82702,79089,90783,84275,81784,14936,83520,86080,14452,12209,10258,14619,90672,13202,13976,24328,14308,87364,93338,12076,49488,14419,14276,91416,89611,91076,14879,86776,14158,14379,91366,29102,14435"
2019-11,"13315,13621,92102,91135,14107,50017,13337,14179,92594,88284,14694,81784,78002,13870,49138,89449,92521,14308,93338,12411,14137,90783,14936,82702,91366,29102,13976,14452,24328,75652,14276,79089,13124,78418,10258,13202,14158,14379,14419,89301,89570,14668,12209,83520,91076,81527,14813,90999,49488,14300,51530,12076,91416"
2019-10,"91135,14694,13315,13621,88284,13337,92102,50017,14308,81784,14179,12411,14133,13870,14879,29102,92521,90783,14379,93338,89449,89570,14936,49138,89301,14452,14137,14682,12076,82702,14276,13124,24328,90999,14684,14813,13976,14619,14300,78170,81527,90672,91416,75652,92601,49488,84275,13559,51530,79089,79237,24459,91076"
2019-09,"14879,91135,13621,88284,13315,14313,89029,14133,14308,92521,14619,50017,81784,13337,60186,14179,14379,12411,92102,89301,89449,92601,78002,14694,49138,14276,13976,29102,79089,93338,90783,14452,14300,78170,81527,84302,51530,14618,49488,13559,52396,76127,90999,10258,14815,91021,14682,13124,13870,14137,14684,82702"
2019-08,"14444,91135,14313,13315,89029,88284,13621,81784,14308,14619,78002,14379,50017,14179,60186,49488,14276,13337,92252,49138,86812,29102,13124,13976,13559,14694,93338,90783,79089,91021,92601,89449,14300,81527,89301,91076,14452,90285,51530,13369,92102,76127,90999,84275,90433,14676,24459,79237,78170,12411,24328,75652"
2019-07,"91305,91135,14444,13315,81784,14619,88284,14308,14379,60186,29102,49488,13124,50017,49138,78002,79089,14300,90783,14276,13976,13369,93338,14179,86812,90433,13337,92252,90285,92230,14316,92601,90999,81527,76127,24459,91076,78664,79237,78170,12411,92679,13202,91416,11644,80534,12209,14668,13870,14694,84275,13559,14531"
2019-06,"91305,91135,92426,13315,81784,88284,14276,49138,13369,14379,50017,60186,81527,14308,91076,13124,78002,82779,14452,14179,14300,13976,79089,90783,14272,29102,91560,51530,13870,18075,92230,49488,12209,14060,91366,13652,90285,92601,80307,85419,14316,92917,88897,13337,90829,79237,14668,90988,90999,89570,12644,24328"
2019-05,"14615,91135,92426,13315,13844,81784,14452,14379,49138,81761,81527,88284,14276,14308,14300,13124,77699,13870,90783,78002,91076,60186,13976,50017,92917,82779,79089,14179,29102,13652,51530,91560,12209,85419,77202,49488,18075,92091,90829,92466,13337,88897,14272,92601,92230,92679,90999,80307,14551,12644,76127,24328"
