date,Top_average
2024-11,-0.11539802228680095
2024-10,0.05723842036858353
2024-09,-0.023290447190887024
2024-08,-0.006031913875577619
2024-07,-0.035154328124833746
2024-06,0.024768580143127612
2024-05,-0.04982637040513876
2024-04,0.031474077097861985
2024-03,-0.0560899749766926
2024-02,0.04032261308585186
2024-01,0.03686175281368316
2023-12,-0.016929920253525906
2023-11,0.06184053792113856
2023-10,0.029853811394286004
2023-09,-0.09858947380593111
2023-08,-0.042361140810042615
2023-07,-0.05011601452023761
2023-06,0.04151978965722272
2023-05,0.07309651504850248
2023-04,-0.04045918115958211
2023-03,-0.03679987357644125
2023-02,-0.07687833873145704
2023-01,-0.05313141541525017
2022-12,0.08976302869211011
2022-11,-0.09350915311774102
2022-10,-0.01592222163946249
2022-09,0.064319457494615
2022-08,-0.1363412758871153
2022-07,-0.013103454319668495
2022-06,0.10480469880796464
2022-05,-0.16675535505914604
2022-04,-0.02533350272766926
2022-03,-0.17890589677118932
2022-02,0.0021878936615161446
2022-01,-0.009548920019068485
2021-12,-0.18560577813165538
2021-11,-0.0815557373544002
2021-10,-0.08042538351888534
2021-09,0.023830247746958636
2021-08,-0.06632116373972878
2021-07,0.02280930074838541
2021-06,-0.07994860334345762
2021-05,0.054482198018744786
2021-04,-0.03529563946242824
2021-03,-0.011153998964605089
2021-02,-0.07119339179433502
2021-01,0.028714972252032123
2020-12,0.0904398572016453
2020-11,0.048007912399916704
2020-10,0.1612865819066649
2020-09,-0.05229715044598276
2020-08,-0.005489800056788525
2020-07,0.005966245583611636
2020-06,0.06408876267765644
2020-05,0.05248804486333285
2020-04,0.09747071375756343
2020-03,0.18975183328706482
2020-02,-0.2589644608078453
2020-01,-0.07598955485675814
2019-12,-0.011442556654992962
2019-11,0.026349099070044648
2019-10,0.0444934343184442
2019-09,0.002897380805315572
2019-08,-0.04569060813635453
2019-07,-0.06557621780307506
2019-06,-0.007021994947896145
2019-05,0.052117705715972136
2019-04,-0.0763338900068548
2019-03,0.020222459872963353
2019-02,0.008331560195632496
2019-01,0.056181311702371936
2018-12,0.11979413535288501
2018-11,-0.15209832324839948
2018-10,-0.01602187908118985
2018-09,-0.14319789613578512
2018-08,-0.041788302506092605
2018-07,0.02851099229670409
2018-06,-0.0017758667358629392
2018-05,-0.04127668537781976
