date,Bottom_stocks
2010-08,"90783,90177,90483,91560,61496,91928,51263,85768,11891,42358,86578,91612,50286,92089,23579"
2010-07,"90783,90483,90177,91928,91560,90288,51263,76221,86578,85768,11891,91664,90986,61496,87344"
2010-06,"90783,90986,91090,91928,90177,50286,90483,91560,80812,91612,76221,71985,80193,85040,51263"
2010-05,"90783,90101,90986,90177,91928,50286,80193,91612,85040,91560,91090,90483,80069,80812,11891"
2010-04,"90783,90177,91612,91664,85526,90101,80069,86165,50286,90744,80193,91090,11891,91560,89935"
2010-03,"90783,91612,80193,91664,65285,86165,90476,85526,50286,80812,84176,84511,80069,91090,90744"
2010-02,"86165,90783,91664,50286,83486,80193,91090,65285,77117,11891,89889,90098,84176,90505,85539"
2010-01,"86165,90783,91664,80193,80812,77117,91090,65285,50286,83486,90098,84176,39731,90177,90029"
2009-12,"90783,85539,90986,90907,80193,50286,65285,84176,85013,90029,77117,90177,91090,90288,85293"
2009-11,"85539,50286,90783,89889,65285,80193,88372,86916,84176,75573,88427,91437,90371,91090,51263"
2009-10,"50286,90288,90783,89889,80193,83989,85272,88372,75573,39731,87016,86489,84176,51263,47941"
2009-09,"90476,50286,77117,75578,90288,91359,83989,88485,80193,88417,84176,33532,85272,86916,89889"
2009-08,"50286,86489,80193,84176,77117,88485,75578,90288,47941,33532,88427,90314,65285,90783"
2009-07,"50286,86489,84176,61496,80193,90288,90314,47941,80534,65285,12226,86128,17137,91090"
2009-06,"61496,84176,90314,80193,90288,86547,12226,75573,91161,47941,86990,90098,79444,80534"
2009-05,"80193,90314,84176,12226,75573,65285,91090,47941,90288,83244,90825,89889,90505,76686"
2009-04,"86489,80193,65285,84176,75573,11379,90288,12226,86990,54704,90505,91161,90825,86128"
2009-03,"80193,88988,84176,65285,91090,83534,90288,90720,61241,86128,75573,48347,86547,89824"
2009-02,"85293,90288,84176,89824,61241,83534,56223,90720,80306,90377,89044,75573,90783,88360"
2009-01,"90288,80193,11154,90825,85293,65285,83534,90720,89824,84176,89965,75573,87589,10874"
2008-12,"89824,11154,80193,83534,77780,65285,10874,86128,80306,84176,87589,90377,89731,75573"
2008-11,"83534,50286,37381,80193,42358,78908,77780,84176,84319,87337,65285,88360,90377,80415"
2008-10,"90288,50286,83534,37381,80193,77780,88988,65285,84176,89889,84319,78908,42358,89731"
2008-09,"90288,82526,50286,86990,90595,77780,80193,83534,86489,37381,65285,86916,84176,54148"
2008-08,"90288,86489,65285,86990,83534,80193,82526,77780,50286,88372,37381,54148,86916,88988,84319"
2008-07,"86916,88260,90288,83534,65285,86990,80193,86489,54148,37381,77780,50286,78908,89353,70228"
2008-06,"85539,88260,88372,86916,81728,52231,77780,37381,86489,86990,83534,90288,54148,78908,42358"
2008-05,"81728,85539,77780,88372,86916,52231,89449,90595,83534,90288,37381,86489,42358,86990,86810"
2008-04,"81728,89449,86916,38295,85539,77780,83534,80193,90298,86990,86810,90595,37381,65285,54148"
2008-03,"80193,89449,38295,86916,88372,77780,83534,90298,86990,86810,65285,88620,89394,54148"
2008-02,"80193,79122,83534,38295,65285,77780,86916,88372,54148,87825,86810,79909,86990,90298"
2008-01,"90476,80193,38295,75342,86916,88372,77780,87825,79122,86810,65285,89941,54148,88511"
2007-12,"80193,38295,82747,87825,75342,89941,85293,83534,77780,86810,88372,79108,86916,57913"
2007-11,"80193,38295,75342,87825,83534,85293,83910,54148,77780,86916,88372,79108,86810,57913"
2007-10,"80193,88260,38295,87825,83534,82743,85293,75342,88620,83910,89175,57913,54148,86916"
2007-09,"38295,88260,80193,82743,83534,87825,85293,52231,82156,90125,89449,75342,54148,83910"
2007-08,"38295,88260,82743,87430,83534,80193,83910,52231,84072,87825,85293,89449,86115,82156"
2007-07,"88260,38295,87430,90125,83910,82743,52231,83534,87825,89031,81013,88511,87583,86115"
2007-06,"88260,38295,87430,90125,82743,83910,83534,87825,82156,52231,11636,89031,57913,79108"
2007-05,"34367,90125,88260,38295,68145,87430,82743,83534,88620,37154,82156,87583,89031,89175"
2007-04,"34367,89031,88260,38295,82743,88620,68145,87583,82156,37154,87430,83534,83910,81013"
2007-03,"34367,88260,38295,89031,82743,87430,87583,88620,82156,33532,83534,87825,79108,18148"
2007-02,"89031,34367,88620,38295,88260,82743,87583,83534,87430,82156,88511,88351,81013,20598"
2007-01,"34367,88620,89031,38295,82743,87430,83534,87583,82156,77165,88863,77505,88260,20598"
2006-12,"34367,82743,38295,89031,77505,87430,88260,87583,85177,88863,81741,81134,89449,78759"
2006-11,"34367,82743,88620,89031,38295,87430,87583,89353,81134,88863,18148,83885,77605,89449"
2006-10,"34367,82743,38295,88620,88863,87583,18148,83885,89353,87430,10333,83534,82156,87825"
2006-09,"34367,88620,38295,88863,82743,87583,18148,83534,87430,10333,87825,89353,88260"
2006-08,"34367,82743,38295,88863,88620,87583,87825,83534,18148,10333,87430,82156,89353"
2006-07,"34367,88620,82743,38295,87825,76934,87583,88863,89353,87430,81222,18148,86356"
2006-06,"34367,82743,87583,88620,76934,38295,88863,87825,81013,89353,10333,18148,86356"
2006-05,"34367,82743,38295,76934,87583,87825,88863,88620,89353,81013,83303,75607,81222"
2006-04,"34367,82743,38295,88863,88620,87825,83303,89505,76934,89353,18148,89449,10333"
2006-03,"34367,82743,76934,38295,89505,83303,88863,88620,87825,52337,18148,81222,58836"
2006-02,"34367,76934,82743,38295,89505,88863,88620,83303,79122,81222,84072,75607,10257"
2006-01,"34367,82743,88863,18148,89505,38295,79122,84072,88683,58836,85394,83303,88620"
2005-12,"34367,82743,89505,88863,18148,81013,38295,87825,84413,88683,10333,88471,82555"
2005-11,"34367,88863,82743,89505,18148,10333,10463,85394,81013,38295,88683,88471,52337"
2005-10,"34367,89505,82743,88863,18148,10333,84072,52337,38295,10463,82779,79122,81013"
2005-09,"34367,82743,88863,86051,81013,52337,84072,79122,38295,82779,10333,10463,85394"
2005-08,"34367,84413,82743,86051,88863,38295,81013,85394,52337,85502,88471,78981,84072"
2005-07,"34367,84413,86051,79122,52337,85394,88863,82743,38295,85502,82555,85768,10257"
2005-06,"34367,84413,82743,86051,52337,85394,82555,77917,10257,78876,88863,86047,85540"
2005-05,"84413,34367,86051,52337,82743,85394,86047,79122,82555,78876,84519,84072,10257"
2005-04,"34367,84413,86051,52337,82743,10333,79122,82779,86047,33532,82555,79066,89297"
2005-03,"84413,34367,86051,79066,52337,85394,89297,33532,82779,82555,79122,75854,76934"
2005-02,"84413,34367,79122,86051,88542,52337,85394,85002,82555,10333,81761,33532,78876"
2005-01,"84413,34367,88471,86051,79122,76934,88542,84519,52337,88626,81761,84607"
2004-12,"84413,79122,84607,34367,88471,84519,86051,88626,86572,88542,52337,81761"
2004-11,"79122,84413,81761,88471,34367,84519,76934,86051,83651,88504,84607,52337"
2004-10,"79122,84413,34367,86051,76934,88471,83651,78876,88626,52337,88542,84519"
2004-09,"84413,86051,34367,88471,78876,88542,83651,85394,84519,82511,86580,84607"
2004-08,"84413,86572,86051,88471,84519,34367,78876,84607,88542,83651,85394,86822"
2004-07,"84413,86572,86051,84519,84607,82848,34367,78876,88542,88471,85394,83651"
2004-06,"84413,84519,86051,84607,86572,82848,88264,85394,88471,85792,86996,78876"
2004-05,"84413,84519,84607,86051,86996,86572,82848,88264,79122,85394,83651,82555"
2004-04,"84413,84519,82848,85394,76934,84607,77624,86572,77393,79122,83651,80924"
2004-03,"84413,84519,80924,82848,86996,77624,86051,77393,85394,79879,88542,76744"
2004-02,"84413,79879,84519,82848,86996,86051,86572,80924,83639,83149,84607,78971"
2004-01,"84413,80924,82848,79879,86996,84519,86051,84607,76744,83639,86572,82508"
2003-12,"79879,80924,84413,86051,84519,82848,86996,86572,78971,82511,79108,84607"
2003-11,"80924,79879,86990,84519,82848,86996,86572,86051,84607,86822,86979,82511"
2003-10,"22293,80924,79879,82848,82511,86990,86572,88471,84519,85293,88264,78971"
2003-09,"79879,22293,84519,84607,87227,87508,80924,86990,88264,82848,85177,86572"
2003-08,"86990,88264,79879,87508,22293,86051,84519,86822,80924,86929,84607,87227"
2003-07,"84607,22293,88264,87299,79879,86051,84519,80924,86990,83844,85293,86929"
2003-06,"80924,86990,84607,22293,19880,87299,79879,83844,68145,84519,83686"
2003-05,"78971,87299,86990,80924,84607,83651,86783,19880,86051,79879,85293"
2003-04,"78971,83149,86990,87299,86996,86783,19880,83651,84607,85293,87394"
2003-03,"87299,83149,86990,83651,79879,86996,79906,84607,22293,86783,79996"
2003-02,"87299,79879,77263,86990,22293,83651,81621,79996,86783,52231,87394"
2003-01,"87299,76948,80924,77263,79879,87344,86929,87394,86990,86979,79996"
2002-12,"87299,86990,87344,79879,79996,22293,86979,76948,81621,86929,79108"
2002-11,"86990,87299,33452,79879,86979,79996,22293,86783,87344,81621,76948"
2002-10,"86990,81621,33452,79879,22293,86783,81133,86979,52231,79108,76948"
2002-09,"81621,79879,22293,86783,52231,86979,80306,45911,84827,79108,85753"
2002-08,"86211,81133,79879,52231,86979,86783,84827,81621,22293,83399,75418"
2002-07,"79879,86211,86783,83399,86979,22293,84827,75418,83844,81621,86990"
2002-06,"79879,78971,86783,85753,75418,84827,33452,83844,52231,79996,22293"
2002-05,"86783,79879,78971,81133,84788,75418,83844,52231,78759,85261,84827"
2002-04,"79879,86783,78971,84788,75418,84827,86728,22293,86489,78759,76076"
2002-03,"78971,79879,78759,83399,84827,84788,82747,75418,86489,22293,81665"
2002-02,"86489,82747,68145,84010,17726,27983,80635,78971,84788,79879,85539"
2002-01,"17726,84788,80635,78971,27983,86489,79066,84827,85539,83399,68145"
2001-12,"84788,78971,80635,17726,79066,80924,27983,81665,78759,83399,85539"
2001-11,"80635,86211,84788,17726,27983,85539,11654,84827,78971,81665,80924"
2001-10,"80635,86211,84788,84827,27983,17726,84010,85205,85502,81584,11654"
2001-09,"27983,17726,86211,85176,84788,11654,84827,75418,81665,81584,77157"
2001-08,"84010,86211,27983,17726,79150,11654,83779,85176,84788,85419,77157"
2001-07,"84010,79150,27983,17726,83779,80635,82621,83671,86211,11654,85059"
2001-06,"84010,17726,85059,27983,81665,78759,83671,80635,83303,85177,51625"
2001-05,"82526,27983,17726,84010,79150,24441,81665,78759,85205,83671,85261"
2001-04,"27983,81584,82526,51625,85205,84010,17726,83856,85539,81665,85059"
2001-03,"81665,27983,51625,83856,84010,81584,85059,85261,82212,24441,80375"
2001-02,"82526,11581,51625,80828,27983,81665,82621,84010,81584,83856,27909"
2001-01,"82526,51625,11581,72338,85205,81584,80828,77157,83856,17726,81665"
2000-12,"72338,11581,51625,81584,82621,83856,27983,84010,81665,83671,80375"
2000-11,"72338,11581,82621,51625,81584,83671,24441,83856,81665,84010,85419"
2000-10,"59256,72338,51625,11581,85205,82621,82212,33823,85285,82307,83779"
2000-09,"59256,51625,85205,66384,72338,82526,83856,24441,82212,33823,80274"
2000-08,"51625,80828,85205,82526,72338,66384,33823,64311,44768,82307,81665"
2000-07,"80928,51625,82307,72338,82526,76946,83883,83856,33823,80828,66384"
2000-06,"80928,79066,82307,50017,33823,72338,66384,82526,51625,44768,34673"
2000-05,"80928,51625,82307,79066,59256,66384,50017,72338,64311,82526,34673"
2000-04,"80928,79066,66384,72338,82307,50017,51625,59256,64311,33823,13901"
2000-03,"79066,80928,66384,72338,82307,10693,34673,13901,51625,84072"
2000-02,"79066,66384,80928,12266,82526,33823,72338,27167,10693,82621"
2000-01,"79066,66384,80928,82526,12266,80828,72338,10693,14526,77437"
1999-12,"80928,66384,80828,83391,76095,14526,77437,82526,33823,10693"
1999-11,"80928,66384,83391,80828,82526,10693,72338,77437,81665,76095"
1999-10,"80828,77437,27167,83883,66384,82670,81010,13610,72338,76095"
1999-09,"80928,80828,79066,66384,76095,82621,77437,83883,82670,13610"
1999-08,"80928,77437,80828,83391,79066,76095,13610,76963,81134,82670"
1999-07,"80928,77437,79066,76963,81134,13610,77624,79248,80828,76095"
1999-06,"80928,27167,83391,79248,83399,81134,83303,12266,79066,82670"
1999-05,"80928,77624,83391,13610,83303,79248,27167,79066,79839,10966"
1999-04,"81134,65008,80928,82518,31668,79248,13610,79066,27167,79839"
1999-03,"65008,80928,82518,77437,31668,81084,79039,75912,79839,27167"
1999-02,"79248,37381,77437,31668,80928,27167,81084,77520,79039,12062"
1999-01,"79248,77437,37381,11379,31668,80928,77624,12062,88779,27167"
1998-12,"77437,31668,11379,80928,77570,79122,82281,88779,27167,77624"
1998-11,"79122,77437,31668,75603,77520,77570,80928,75912,77624,27167"
1998-10,"79122,77437,75603,12062,77624,88779,77505,47619,31668,81084"
1998-09,"81728,88779,12062,75603,47619,77624,81084,77570,81588,27167"
1998-08,"81728,47619,11379,12062,81084,77624,81134,31668,81013,27167"
1998-07,"75603,12062,11379,47619,81084,88779,79586,48144,77624,81134"
1998-06,"88779,12062,81084,75603,81134,11379,47619,78629,77570,57808"
1998-05,"12062,76963,77624,88779,81084,11379,75603,47619,79586,77570"
1998-04,"79499,12062,76963,79122,77624,88779,81084,11379,79586,77570"
1998-03,"12062,79248,88779,79499,11379,79586,77624,45306,77570,76360"
1998-02,"12062,88779,77624,79248,76360,10200,45306,81134,79586,80054"
