date,Bottom_stocks
2024-01,"20334,19352,12350,88807,15065,17948,18203,15639,10253,91571,19391,15833,14245,20310,20187,17967,19401,18648,19193,19682,18940,19994,19846,90098,19850,19476,16188,20337,19395,18783,19812,15431,19499,86444,84788,88174,19681,19953,82779,19644,19657,13954,20280,88507,31668,17315,20238,20294,19993,11636,17044,15015,16753,84757,18785,19180,16792,19463,17038,15358,20169,92775,19184,19576,19137,19847,19623,13411,19980,90081,15789,17106,19939,20163,19398"
2023-12,"19008,18203,17948,19391,19476,18648,19986,91571,12350,19850,17366,13954,14245,19251,17967,15639,19681,18783,19193,11636,15269,19077,19993,18940,17966,84788,19682,15358,13411,19953,15833,19657,19980,19994,88174,16792,82779,19623,13707,92775,15015,19196,19533,19398,19653,15431,16964,19401,19176,14615,16188,84757,19137,18955,88507,31668,19499,19812,14937,17044,19470,13947,19576,76711,17106,90319,14542,18206,15087,18785,19080,18051,19463,16309,19948"
2023-11,"19008,18203,19978,19778,17948,19077,19193,13954,19179,17366,91571,84788,19657,18940,19850,14245,92775,19499,19986,18783,16894,14937,17349,13947,19994,15358,13707,16541,11636,16536,19463,18936,17106,16792,88174,19953,16820,19196,16188,90319,14542,19540,19398,17966,15365,15431,19681,13411,91184,82779,19176,17044,14615,15015,18137,15585,19024,17301,19939,15269,17038,18785,19993,16964,44813,15854,18206,17871,15087,19812,19544,19997,17678"
2023-10,"16670,19487,17948,18203,19179,19193,84788,91571,19657,16536,19140,19499,17907,16792,16541,92775,14535,14245,18644,18940,15358,19463,18413,18936,13947,16894,82779,13455,88174,16005,17106,17301,15848,13159,17349,19024,14615,19544,16820,12017,12339,90319,14542,15087,18955,16594,17678,18137,15585,15854,44813,17892,19176,19397,17832,17358,14136,14991,19542,19540,17871,19679,16753,16376,15365,19812,15431,19681,19575,18405,15015,19576"
2023-09,"17901,19314,19649,18648,19487,19140,84788,14535,18203,17948,91571,15358,16792,17907,13947,19463,14556,19193,19024,18644,16005,92775,88174,90319,14542,82779,17871,19398,19575,91822,19499,19397,17106,16594,15087,19540,17301,18783,19401,19576,19025,17892,12339,18405,14245,18562,18997,15269,11636,31668,17678,14316,17832,15015,12017,16753,44813,19460,15365,18940,13455,12699,19176,17358,14273,15585,18137,19544,18133,16739,14136,16820,14424"
2023-08,"19314,17901,18781,15631,15904,13954,18648,15364,84788,17907,19391,16820,18644,82779,19397,13947,84184,17871,17948,18461,15358,92775,91571,17358,19024,11636,19463,12339,14556,18836,88507,90319,14542,14531,19025,17301,14424,19398,19499,19464,19135,31668,19193,17106,14790,15365,17315,15015,88994,18377,15087,88174,17678,15585,18783,14273,14316,16753,18940,14136,18994,15639,18997,17880,19460,17044,15269,15057,17951,19556,14991,90926,12699"
2023-07,"17907,16670,13954,15631,18781,18648,18644,12497,19338,84788,19176,84184,19249,15914,19398,19135,19391,13947,16820,14790,15358,80812,15904,19463,17871,92775,19024,17358,77569,17678,16626,88507,17948,16681,18461,17315,18678,14531,11636,15364,12339,18664,15087,18836,90319,14542,91277,17222,88174,19197,17106,15015,17301,82779,19464,18997,18784,19025,16778,18322,15365,18377,19193,14991,15269,16655,12699,91571,14791,18203,15863,16753,76711,18994"
2023-06,"16524,17907,13954,18648,19176,18644,14790,88507,84788,18664,19024,19391,12497,16626,15015,19338,19249,16987,15358,14540,17948,77569,18203,13947,18427,16655,90319,14542,19398,16820,16778,18784,84302,92775,19196,17315,19331,15364,91742,17678,18678,15057,14136,15269,12339,18457,91571,18377,15087,88620,16788,17106,17222,18137,18901,18953,76711,19401,18836,88779,19193,88174,18838,16887,17880,18103,11636,88195,16753,19180,14615,17870,17038"
2023-05,"18644,18648,13954,84788,18664,16987,88507,88807,16524,19176,19024,13947,14790,17948,14531,17315,15358,90319,14542,17871,16818,16626,18559,89935,84302,19025,18568,17105,18377,14540,17301,17678,11636,19331,92775,18784,88779,18427,18203,17044,12339,16655,16778,18457,18899,15015,16820,16753,44813,16903,14136,15087,17262,18997,91571,19196,15779,18103,16940,15269,18953,18133,18963,15585,18830,15364,18901,89244,15057,17222,16788,19234"
2023-04,"18648,18644,18664,17147,84788,13707,19176,90319,14542,19251,15382,12497,17105,15358,19077,18568,19024,17678,13947,16940,16818,17301,18457,12339,17948,18203,89935,18133,18997,18719,15015,17315,14136,14316,18963,19234,19197,18377,15585,16655,18899,16753,92775,17044,15373,18784,13712,18836,13954,87759,17262,19180,18830,11636,18887,16903,16120,18363,44813,91571,15087,89244,18953,15365,16668,17222,91901,17106,18897,17980,15269,14133"
2023-03,"18997,18648,15287,18664,13707,84788,15382,17147,90319,14542,19024,13947,17266,17315,17358,19234,15358,17678,17041,19176,15015,17948,16655,13954,18203,79122,76711,18784,12339,15002,92775,11636,17301,16533,14133,18133,16778,18457,16626,14136,89244,18963,18719,18670,18899,88779,19180,19197,16309,18211,18302,16753,18547,18663,17044,15269,17262,18887,17980,87832,13712,12745,18377,14316,14245,15373,17222,17038,18103,15087,16964,17977"
2023-02,"18997,18644,15287,18897,17266,17871,18664,18303,14468,84788,19179,19176,19180,16655,90319,14542,79122,14133,92775,17315,12497,15358,81761,76711,19024,17358,15015,18103,18784,13947,15417,17041,19025,16472,17301,17134,13712,17678,91366,15375,80539,19197,13954,18963,17948,89244,18203,16778,11636,12745,16929,16626,19192,18899,18719,15269,17038,15062,12339,17150,17222,13883,18458,18133,19077,18131,18830,17977,18457,15305,15002,19073"
2023-01,"18897,18664,13712,16670,18303,16626,16788,18644,65752,16179,84788,79122,17361,19113,12497,17315,76711,17358,90319,14542,92775,18784,16393,16655,17948,13947,14444,17678,18936,18458,17301,17326,18203,15358,12745,16472,18899,93237,16793,18963,89244,88626,13954,18131,11636,18185,19025,19080,19024,15417,12339,14935,15002,19008,16186,15269,81761,80539,17150,15365,18558,17134,14615,86581,16778,18051,16929,17105,17362,17980,18129,18133"
2022-12,"13712,19066,65752,16788,18054,16179,17361,18664,84788,79122,16626,17948,15277,14444,92775,17146,90319,76711,14542,17678,17134,13947,18458,17832,19080,17358,18131,18784,18185,12497,15358,19008,15365,89244,92252,17362,12339,18133,14935,17301,17150,14431,16186,19073,19004,15135,18899,19077,15364,18836,18558,18963,12745,18887,16655,15857,16066,16164,11636,15896,13954,57154,15664,17044,17906,16393,17315,17038,85570,16668"
2022-11,"17147,19011,15177,17271,14879,76711,18644,18054,16824,19004,17825,84788,18784,92252,92775,79122,17134,90319,14542,13947,17678,18089,15358,76963,17948,16962,12497,17832,18899,18402,14431,12573,14935,18664,17146,89244,18185,12339,12745,15277,17358,17977,19008,88507,18836,17892,15364,15135,17105,15857,15365,18129,25452,17150,18887,17301,18215,89728,17362,85570,16164,19025,16066,18559,75154,15896,13954,15268,16186,57154"
2022-10,"15177,16778,17147,14879,93126,15510,17948,17271,13947,16005,76711,84788,17044,17825,16111,79122,17105,16824,16066,18185,84184,90319,14542,18784,18402,92775,15358,90298,12745,16962,18089,76963,17358,18664,12573,18129,89244,17832,17678,15857,17977,18660,15135,12339,17908,17892,18899,34666,12497,17301,14185,18458,14618,16186,17351,14826,18887,18559,15365,89728,14690,15779,17150,13954,18215,14145,80539,75154,16120,11636"
2022-09,"18556,17816,17948,13947,93126,16778,76711,90298,65752,15510,18215,84184,16111,17044,84788,18303,79122,15358,16739,15058,90319,14542,18648,17105,18185,15857,17678,17358,14185,12745,15135,17908,18664,16066,17832,15896,18129,12339,17977,18058,92775,16377,11636,14826,16186,17892,13954,18559,15779,85757,91366,18458,18773,17301,18784,18769,12497,16309,17150,14618,18660,15365,18783,17106,89728,14145,18131,18887,14828,85177"
2022-08,"18556,18365,17816,13947,65752,84184,84788,76711,18303,18648,17977,17678,88240,16739,79122,87656,15058,16929,16626,18129,18103,17892,14790,17948,18773,15358,12745,14185,18784,18644,18215,18185,18058,17358,16066,18836,15833,18458,16186,91822,17908,80539,92775,12577,13712,16975,91366,15135,18660,12339,15857,18667,14145,17906,17301,16309,11636,13954,15896,14072,87759,12497,85757,17832,89728,15364,90223,93085,15779,91488,18131"
2022-07,"18365,13947,84184,87656,18303,15857,16929,16626,18648,15833,17948,88240,14822,79122,18129,17358,14790,17892,17105,91488,18562,17977,18678,80539,17678,83651,12339,18660,18784,18058,13712,18148,13954,14185,15896,12745,18458,17366,91457,18302,12497,15779,16998,18783,16120,16711,90223,16975,92775,85757,16922,13621,12577,16788,17000,93085,18769,18185,17906,91184,16066,15135,17870,14828,17832,18644,14072,14676,11636,16186,18667"
2022-06,"13947,18303,17115,18372,17318,91184,13863,16670,85744,76711,18211,17358,15857,14107,16626,16940,17948,18678,17892,14822,12339,18148,14790,90101,17967,14185,13954,91488,12497,15896,17977,80539,83651,17366,12751,16998,12745,18648,15002,18483,17678,91457,18458,18468,17870,79122,16975,17251,13621,18660,13712,13652,18559,15779,85757,14828,18131,85570,18413,18058,15135,18185,17832,15364,15365,93085,17362,88471,18302,91366"
2022-05,"91457,13947,17115,18372,17318,15857,91184,12339,16998,86536,17105,13863,13621,85744,18211,14107,13954,16940,17678,18303,90101,18131,18461,12751,12497,65752,16401,17967,17358,17948,16670,16626,16681,17977,12745,17870,18468,15896,18559,15002,15135,80539,16975,14185,79122,15365,85757,17898,18048,17251,17832,14828,17892,85570,17150,77236,17362,13712,13883,14536,88471,17316,17366,15269,15364,92102,15382,18302,18405,14556"
2022-04,"91457,18292,17366,13947,17251,65752,13621,17345,86536,15857,17115,12339,12497,16998,17678,17105,16401,76711,17977,13954,18303,17147,16681,17870,17358,92102,93347,17948,18419,16626,12745,18468,90101,79122,16711,77236,88208,17362,15002,18131,14540,16975,14556,14536,17832,17892,18215,15896,17316,15856,17809,13883,16400,17898,16670,16104,16120,14828,13712,15364,18458,17908,14551,15269,15135,92486,15365,14790,15065,15787,18302"
2022-03,"91457,18292,17366,65752,17251,13947,15857,17678,17977,16401,16400,12339,76711,12497,13621,13954,17115,14431,17967,17109,16824,15382,18129,17361,17271,17871,18303,16818,17825,17358,16120,18259,13279,17326,92102,77236,17870,17362,16681,84184,18215,12745,17948,17316,17147,15896,79122,90101,16626,18131,16975,15002,18048,15856,17809,14540,16711,14556,17898,17041,16186,17908,88208,16376,18399,89570,17091,15787,13712,14828,17892"
2022-02,"16400,91457,17251,13947,16401,15857,17977,17678,76711,18303,12497,13954,13621,16739,18048,18129,12339,14431,17967,77236,17115,17361,12745,18259,16120,16818,90101,14556,92102,16975,17326,17358,16929,16681,79122,89570,17870,17316,14618,14676,17908,14459,17362,16711,14540,79362,15002,17948,15065,16992,16626,15779,15896,16737,16538,15856,17898,13712,17252,16962,17809,15277,16660,16887,14611,16689,16186,84184,88897,18215,14185"
2022-01,"91457,17251,17271,15857,12497,13947,16401,14611,17908,18303,18259,17825,17115,90101,18129,17977,13621,76711,77236,17147,17109,18048,14431,16975,17361,16929,14676,13954,17968,12339,17870,17898,16400,12745,17358,14618,17326,17871,92102,14459,13712,16992,14556,79122,79362,89570,34367,15065,16818,16711,16538,18261,16887,82702,81133,17252,93174,16737,15896,16660,15856,16681,12009,16689,14674,89728,17000,16962,80539,15457"
2021-12,"91457,17271,17908,15857,17977,12497,16929,18259,14611,90101,16401,17870,65752,17115,12339,76711,18217,14431,17968,13954,16975,77236,17825,15896,13947,18129,13712,15002,85686,17871,16681,17109,18048,13621,17266,17147,17361,14556,17967,12009,15056,92102,12745,16737,16739,15065,93174,17358,17326,14618,79122,14459,17889,88897,16824,79362,14674,17678,16818,14540,16120,17898,81133,89570,18089,15787,82702,34367,82656,15856,16538"
2021-11,"91457,17251,17271,16400,17115,15857,17908,16401,17977,16929,65752,12497,90101,16962,18048,13947,12339,17968,14618,18129,77236,14431,16975,13712,17871,85686,16472,13621,15896,15856,76711,15056,14459,17266,17870,16739,89570,14185,15065,92102,79122,12745,16737,17898,14556,13954,16940,15002,17361,17967,17825,81133,12009,89244,17326,17109,16818,16681,16992,16538,88897,93174,17955,17113,17678,82702,18089,16660,93012,16120,14674"
2021-10,"91457,17271,17251,17115,17977,17968,12497,16400,16929,16401,18054,13947,15857,17871,16962,77236,90101,14822,14431,12745,17908,13621,13712,15856,17266,88897,18089,85686,15896,15787,16737,15065,14185,17825,12009,17366,18048,65752,13820,16975,14618,12339,13730,17898,16538,92102,15056,16472,16940,16542,34666,17870,17113,16021,16992,82656,14676,14540,91822,14137,14459,14556,16377,17678,66683,12788,91201,34673,80539,14674"
2021-09,"91457,17877,17271,17115,87656,16929,12497,17251,18054,15857,90101,17908,16401,16940,14431,15856,17968,13947,12009,77236,83651,88897,12745,16962,13621,13730,14822,17870,17955,17113,14540,14145,14185,16737,17109,15960,17825,16992,16542,16377,14556,16975,14618,12339,13712,92102,15065,83756,82702,17871,17967,16818,15896,17977,13820,14137,89570,14611,15002,15287,16538,17366,80539,15779,17252,16472,15056,34666,16660"
2021-08,"12497,17877,17271,91457,17115,17251,87656,16401,16929,16400,16992,90101,14431,93126,15857,16737,17113,85686,77236,17041,16940,16689,13621,12745,12009,13947,14556,16962,83651,14185,15856,16542,14145,17908,14540,88897,16818,89570,16975,17109,15779,14137,15056,92102,15662,13820,16877,17968,17955,81133,92981,82702,15960,12411,13712,80774,17871,16538,14618,17809,16660,79362,17870,12592,16739,14822,81728,93174,17351"
2021-07,"17251,17115,12497,17877,87656,17271,91457,16401,16992,16940,16400,17113,16689,77236,14431,12009,90101,16929,17908,17041,16877,14137,13621,15896,15857,14879,16542,14145,92102,14556,16737,80774,89570,12745,83651,13947,88897,16962,13820,15856,14540,16776,14185,16818,16894,92981,34666,14618,16975,16090,17109,16998,87589,17870,16739,15960,12592,16538,16442,85686,13812,16660,16255,14490,79237,15293,13712,81728"
2021-06,"17251,16689,85686,17115,87656,16401,12497,17816,16940,16877,15857,14431,17113,77236,89570,16400,91457,16992,14137,14145,88897,16929,15896,14618,13947,16962,14556,12009,16542,13621,14879,90101,16737,12745,17039,16442,91184,13863,15960,79362,81133,13820,92981,16998,17345,17120,80774,82656,16776,15382,14185,17271,16538,16021,15856,80539,87589,16108,79237,14548,34673,16818,14505,17109,13712,16887,14822"
2021-05,"17251,16689,16877,17115,12497,87656,85686,15857,15268,14137,12009,15896,77236,13621,17113,89570,91457,16400,12745,16401,88897,14618,16940,16992,91184,13947,14431,81133,79362,16442,16090,16929,13820,15382,85757,90101,16737,14556,16021,16962,16562,16538,82656,80539,15002,13863,13812,16998,87589,14879,84603,17357,16887,15856,93067,17120,14145,16448,15787,16542,17360,16776,47723,16660,87825,79237"
2021-04,"12497,16689,15896,16877,15382,17251,17115,13621,17113,14137,87656,17357,12009,16401,16400,89570,77236,13947,90101,16776,81133,16962,16992,13820,17266,17120,79362,14431,14618,16737,16940,80539,16975,16021,87589,12745,16442,93067,17041,47723,15002,91184,15857,17361,17345,40125,84603,90672,80343,93174,17092,34367,14505,16887,17351,14611,14556,16562,15779,82702,16929,16538,88897,16542,16660"
2021-03,"17266,14137,15896,16689,17251,12497,16877,17120,15862,16021,89570,13820,16442,90101,87656,16962,14618,16401,14556,77236,14431,79362,16737,34367,12009,13621,16660,16975,81133,87589,93067,15857,15784,16400,47723,17318,17115,85744,17113,16562,84603,12592,13947,16776,15664,91184,12745,81084,16992,17271,14531,66683,16940,80539,88897,15779,17041,17092,82702,89728,14676,88392,15002,14611"
2021-02,"17266,14137,16689,15172,17120,16021,16442,15896,89570,16877,14556,90101,17251,87656,14618,17103,16776,77236,15002,15862,13820,87589,16400,16962,12497,12745,34367,13621,90672,66683,88897,16818,17041,16975,14328,15287,14431,15784,12009,16448,81084,81133,16737,85744,12751,16929,16471,14710,14107,14531,16401,92345,79362,93067,15857,88240,14490,15664,14505,80539,16562,13863,90170"
2021-01,"16689,14137,16877,16021,16442,85419,16400,16675,15862,77236,15896,90101,14556,15002,16401,87656,16776,16975,13820,87589,13621,89570,14934,66683,16448,12497,82848,17039,15775,12009,34367,16393,15995,85757,88173,90672,12745,15132,16962,88897,17041,47723,16818,16793,14490,15664,15287,79237,34673,16737,84603,85744,14710,79857,76127,78170,13812,15177,14618,17115,14611,82656"
2020-12,"85419,16021,13337,16877,15862,16689,16442,16675,12500,87656,15002,79237,14490,16400,77236,13820,52396,78170,13621,16401,90101,34673,15896,90672,82848,16448,66683,16975,12009,34367,16776,89570,16611,88897,87589,88173,85757,16537,16660,79857,14676,16393,47723,15287,14185,12788,34833,85744,16737,15132,79362,14531,82656,13730,84603,14611,14618,15457,15943,16962,16471"
2020-11,"16877,16675,15642,16021,13337,13279,15862,16442,87656,77236,15896,13820,89570,15002,16689,78170,79237,13621,52396,16931,16401,14490,16537,16660,16448,15664,13812,14708,15775,16611,16776,66683,16108,90101,88897,14185,16962,34673,14611,90672,12788,84603,34367,87589,16975,12009,15787,14531,12397,81527,87198,88173,85757,14179,16737,79857,79362,16990,14379"
2020-10,"16877,15642,15002,16931,90672,15896,16448,77236,16401,14937,13621,16689,52396,15775,16776,89570,14708,16962,13820,14611,15787,14490,16660,15664,66683,87589,15293,16937,14676,78170,87656,88173,16108,90907,12397,81084,12009,90101,14185,80343,14179,15863,89453,85757,85390,16535,16737,87198,88897,14505,87487,93067,14145,16712,84603,16866,79857,34367"
2020-09,"16776,16448,15775,90672,15896,15002,16401,52396,77236,14185,14490,16689,89570,13621,16497,16535,14611,81084,16660,13820,88173,16108,14676,90907,14505,14686,14179,34367,66683,89453,89728,12009,15293,12076,49488,87198,79198,90298,16310,13700,15787,87589,93067,16866,93065,84603,18075,16737,16471,91366,89002,13706,75154,82702,88897,80343,13956"
2020-08,"15775,89570,16673,16448,90672,14611,16401,16442,52396,16776,16535,15002,14490,16689,16086,46834,15896,13621,14145,86165,79198,77236,88173,16400,14179,81084,14185,16660,13820,14677,14505,90783,12009,16497,66683,14676,14618,16471,87198,84603,13700,49488,14686,24459,16108,12076,13706,89453,80343,88471,47387,16737,79857,89413,15664,15784"
2020-07,"15775,52396,16401,90672,16673,16737,14708,13124,16442,16086,16535,14072,14137,16448,88471,14490,16786,16681,16660,79198,14185,49488,81084,14308,86165,90783,89449,88173,13621,14556,16471,92380,14611,12009,14676,92688,16400,15784,16689,81527,14505,14677,15002,13369,14682,14179,13700,89570,89413,14686,14145,14172,15489,15293,16497,83520"
2020-06,"15493,16401,15775,14708,14137,16400,16463,52396,16681,16442,16471,15396,14490,90672,90783,13124,15784,16535,80812,89413,16448,89449,15943,14682,14676,81084,16660,88897,14185,84387,80343,15971,14308,13956,14505,13621,79198,88173,16689,79237,15902,14556,14179,14677,89570,77515,81728,14545,14661,14145,16497,79362,84603,13820,68866"
2020-05,"16021,16442,14179,15775,29102,16401,16448,78170,14137,52396,89570,16463,14556,14505,80343,14308,68866,89449,16400,88897,89413,15784,13738,90672,90098,13700,14379,84387,14682,16535,16471,77515,39490,50017,16681,13820,14185,82656,12009,14424,12076,85757,14328,86536,79237,79857,15396,15002,58975,14490,16537,66683,16689,13244"
2020-04,"15775,14179,16252,13124,14556,50017,24328,14308,52396,16448,81728,89570,90672,15664,16021,29102,16535,90098,89413,93069,84275,14185,16541,14145,89301,84387,15960,15896,14611,14424,14677,88853,75714,14682,82567,66683,12009,12209,13706,14072,92230,88173,18075,16497,14505,15904,60186,14328,91366,49488,16146,93302,79198"
2020-03,"15775,16532,24328,50017,16252,16471,14308,15664,81728,52396,16541,12009,89301,14611,89570,84275,83145,82567,60186,75714,93069,15896,88173,84387,18075,91366,78002,13706,14328,14072,12209,13621,79198,15279,16535,66683,14682,76644,15857,14185,14276,16181,14145,15904,15396,81527,14505,14677,16497,15002,16542,83149"
2020-02,"85686,16532,15775,89449,14179,16400,15664,16401,14556,91366,14661,14308,75714,14611,90672,60186,85540,16471,92102,50017,78002,16541,83145,52396,82567,16108,16542,29102,16181,12009,24328,12209,85419,92521,16393,90783,84275,89413,18075,14137,16536,15417,16448,89570,15015,84387,13124,81728,14328,14424,15396,15491,16535,78091"
2020-01,"85686,16255,14611,13337,15775,14179,16108,15664,89449,85540,50017,16401,52396,91366,14556,29102,16181,92102,90672,14308,24328,16448,16471,78002,14137,75714,13124,89413,83145,16021,15015,14708,16090,12009,82567,14610,14276,12209,87364,15784,60186,90783,15417,84275,90999,66683,12076,83520,16536,16535,14468,18075,16393,15396"
2019-12,"16255,92594,85686,14611,13337,15775,16108,15057,92102,15961,15664,16090,16179,16401,14179,52396,77699,89449,83520,83145,16181,50017,29102,78002,91366,14137,75714,82567,16393,14308,90783,13124,24328,13706,16377,13621,84275,15533,12009,89413,16400,16471,12209,14556,14072,12076,14276,16021,16448,15002,78170,90999,60186"
2019-11,"16090,15491,15775,15971,92102,15057,13337,15961,16108,16179,50017,14179,16161,52396,12209,89449,83520,89413,14419,83145,14308,82702,16400,91366,16393,29102,75652,24328,13706,75714,14276,78002,14137,60186,14424,16401,90783,15493,13124,88173,15533,16448,12076,15286,14072,89606,82567,15960,92521,89301,89570,90371,90288"
2019-10,"16090,15971,15775,15491,92102,13337,88173,15132,14308,50017,52396,16161,82702,14179,89449,14133,16108,89413,14137,29102,24328,13706,90783,89301,60186,15286,75652,13621,14276,16070,12076,15533,12209,83145,89570,82567,85346,15542,14879,14556,13124,91366,16120,24459,16099,75714,84275,92521,15186,15960,14072,91163,88284"
2019-09,"15132,15775,14313,60186,52396,14879,90298,14308,91021,88173,92102,15510,15286,89449,89301,50017,14133,16070,13337,16108,82702,14276,75652,13621,78002,13563,85686,89413,15533,84302,16099,90029,14179,15862,13706,92521,88284,89505,91366,85346,90783,14424,81527,75714,15493,14432,24328,89029,24459,15396,84275,14379"
2019-08,"15396,15177,14313,60186,14444,14308,15378,15775,91021,52396,15510,78002,15286,14276,89449,15533,15664,16108,90298,75652,50017,89301,16099,15493,84275,75714,85686,15862,89413,90433,85346,13706,81527,92102,12076,88284,13337,14179,91366,24328,14424,14611,24459,14379,82702,13976,90783,14300,13563,15002,81728,92521"
2019-07,"15396,15172,15177,15417,60186,92686,15375,15219,14308,90223,15431,14444,52396,14424,16108,14276,85346,90433,85686,15493,81527,91305,15378,15664,16090,15286,15902,15533,15862,92345,75652,13369,16099,50017,75714,78002,82567,14072,91366,82848,24459,91742,13563,15914,14379,89413,84275,14661,13976,12209,13337,88284,12076"
2019-06,"15172,82779,60186,80577,81527,15914,85346,14072,90223,15219,15533,15902,92686,91366,15417,15375,14308,15664,52396,14272,13652,14276,15286,75714,85686,13369,14545,15294,50017,13706,15431,15543,92091,15493,12209,18075,82567,14379,85419,78002,12076,15862,14424,82848,91560,13124,14179,13976,15542,88284,91826,13563"
2019-05,"14615,14936,77699,92427,15914,15904,85293,15294,80577,82779,81527,60186,85346,14308,15902,18075,92520,13652,15664,52396,75714,15533,14379,92091,88284,91366,14072,15286,85419,15862,88471,13976,89456,14424,91560,14661,15002,15431,14545,82567,14300,92518,78002,12209,12076,14276,13124,50017,49138,89413,13783,15542"
