date,Bottom_stocks
2022-12,"15358,84788,14542,90319,17146,92252,22329,16655,16626,19193,21912,85757,12500,19196,20663,20439,17045,16788,17948,18203,20194,19483,21790,21562,22255,19644,17309,13712,19401,16066,82779,20601,18784,20564,14444"
2022-11,"15358,20412,76963,90319,14542,84788,85757,92252,18089,19004,20462,20439,17146,12500,20194,17948,18644,20196,19193,19500,18203,16655,17134,18940,20663,19400,20576,15664,14935,17147,17309,88507,20058,19778,19679"
2022-10,"15358,85757,20412,84788,90319,14542,17044,76963,17948,18089,87759,16066,16005,16310,19004,21288,19944,20196,19193,16255,15510,20194,19460,19401,18203,21790,16655,20663,16824,18940,19400,19196,17038,21684,19778"
2022-09,"18648,15358,85757,20776,17948,17044,84788,14542,90319,16681,87759,16066,18556,20194,16161,19944,20644,15510,20280,19460,19893,16655,19401,18940,19196,19778,16255,19400,21790,20564,18203,20196,21539,17354,21770"
2022-08,"15358,84788,18648,17948,20776,16681,21722,18644,87759,18556,16466,16655,19778,20280,20194,16066,18940,19944,19338,19137,18203,17038,19893,19401,19814,20663,20801,16161,20567,85757,21770,19956,82215,15639,21604"
2022-07,"17948,16681,21526,18648,20112,16466,20280,19944,18644,84184,21547,18203,19778,21541,19464,82215,16931,19338,18855,16655,19994,13947,20058,19893,19193,20733,85757,21110,19137,19149,87656,14535,20578,15833,19197"
2022-06,"21110,16681,17948,16670,19944,20112,18203,20280,20567,18855,12339,18648,20578,18559,20058,19778,19400,20632,19113,20163,19492,16309,20733,19314,19496,19948,91184,20318,19070,17892,13947,19338,19544,14535,19004"
2022-05,"16681,17948,12339,21110,18203,16670,91457,16120,19944,16309,19113,19314,19778,20280,19948,19176,20318,18780,19994,18644,19628,19846,20578,18461,19993,90483,91184,20632,77624,19544,19400,20573,19070,19077,20567"
2022-04,"16681,17948,12339,16120,18203,65752,16670,17134,17147,17366,19846,20318,18644,19628,18780,19939,20567,20578,19944,19113,91457,19948,18648,90483,18770,20280,19176,16309,19077,14790,19993,17678,20058,19862,16937"
2022-03,"91457,20455,16120,12339,17948,17366,16670,16681,65752,19833,17134,20337,18780,16309,19939,19814,20318,19008,19113,19313,19944,19846,16824,19993,17678,17147,18559,76711,14690,14790,19628,19472,20333,90483,19234"
2022-02,"91457,12339,16120,19999,19833,16681,17948,20337,16670,17134,20333,20112,20439,16309,19113,19939,15914,19008,20455,20334,19814,14790,20318,19862,17678,13954,14720,19973,77624,48072,19657,19994,19556,19313,20389"
2022-01,"91457,12339,16681,20334,19833,16670,19993,17147,16309,19113,19008,20337,20318,19313,20112,19574,14790,19994,18776,20058,18213,19176,18936,19939,19681,89125,77624,20333,19556,19999,19965,19234,13279,17271,13947"
2021-12,"91457,12339,16681,16309,16120,19833,19313,19483,19113,18776,19993,14790,20112,16670,14690,18997,17147,14937,81761,19965,19008,15431,19176,16824,13411,18836,89125,19492,19569,91269,92468,19862,15914,15065,19997"
2021-11,"91457,12339,16681,16120,16309,19483,16670,19997,14790,18776,19113,19472,18836,89125,19862,18997,19973,14937,12497,19965,15856,15431,19833,19313,14690,15065,19176,19993,16386,17147,92468,19008,17362,19234,14925"
2021-10,"91457,15364,12339,16309,19483,16120,16778,17366,18997,16386,16670,14925,88362,19113,89125,15431,12497,19313,14790,19472,18776,14158,10253,14690,15065,92468,17147,15856,17913,19569,15436,18836,19176,19234,13947"
2021-09,"91457,15364,12339,16120,15287,19483,18997,12497,16778,16309,14790,88362,10253,19313,16386,14531,18836,82156,15416,14158,89125,16940,17366,15856,15431,92468,15065,17907,18994,14690,18776,14925,19395,18215"
2021-08,"91457,15364,19483,16309,12497,18997,14790,19077,10253,17366,16778,88362,82156,89125,14925,15287,16120,14593,12339,14531,12527,18058,16820,15436,15416,90926,14158,15856,15373,14276,15015,19313,87832,12017"
2021-07,"91457,19080,18997,15364,14790,12497,17907,19077,82156,14531,15287,19313,88362,86444,17361,19483,19176,88208,15416,89125,14925,15015,12017,16940,15856,18058,14593,14158,10253,16255,17968,86916,18664,17041"
2021-06,"91457,15364,19080,18997,14790,15015,12497,19077,19313,15287,18897,16940,16255,85293,14531,17366,18664,17816,88362,17968,82156,15436,15058,15416,18103,11275,17361,15373,88208,15856,17907,18644,14593"
2021-05,"91457,18997,19080,18468,12497,18897,15364,11275,19077,88362,15287,18664,16255,14822,17366,12745,15373,16940,87657,17816,15058,14593,14531,13455,15856,17361,17262,14316,19313,18678,18058,16987,15416"
2021-04,"19314,18997,19080,18897,17361,18664,16255,19077,18468,88362,12497,13883,16940,15287,16788,15373,87657,14531,14593,17041,14822,15364,11275,16778,19192,16802,92518,80774,89155,17968,52090,17816"
2021-03,"18897,18997,17361,19080,13883,46923,18664,16987,12497,16788,18468,16255,19077,12745,16737,89971,19195,88362,14531,17357,13730,15287,18663,18824,17041,87657,16940,77236,19011,18901,88392,34367"
2021-02,"18897,17361,18997,18827,18303,14133,15287,19080,18670,12745,17854,16442,15268,16987,19192,16788,18664,18901,15364,16737,13730,79122,18129,15002,13883,17041,18468,14822,17357,14468,89971"
2021-01,"17854,17361,16689,16737,16442,77236,17816,18303,18664,15177,18897,12745,15287,15268,15002,79122,13730,14137,34673,13820,16021,15172,16788,18129,17041,79237,15645,88897,13883,18468,18402"
2020-12,"16442,34673,77236,18897,85419,16689,79237,18303,18089,16737,13730,18054,88897,12788,13820,14296,14490,17361,15002,17357,13883,78170,17251,15287,16021,18664,91594,15857,17317,15457"
2020-11,"12397,18897,77236,16442,18054,14490,16737,12788,18303,79237,34673,13730,16537,13820,16021,17271,88897,18089,17251,78170,16660,51423,17977,16689,17357,84167,13883,89570,13983"
2020-10,"12397,18303,77236,18897,18224,16689,14826,14490,87198,16737,17251,15293,17271,13820,13279,18660,17317,84167,91594,78170,15002,14268,13883,17272,85390,90400,14296,17977,16887"
2020-09,"90298,18224,91021,17816,14490,16689,16737,17317,77236,14826,87198,19721,49488,16887,18303,17043,17357,65752,93065,91594,17908,17898,14172,18047,18664,79089,17272,89453"
2020-08,"18224,16086,14490,16689,18048,17251,17898,18303,17977,13883,17252,16737,16401,87198,16448,89570,16673,17272,17357,16975,82526,14826,18047,90672,77236,17908,17043,17372"
2020-07,"16086,18048,18224,16473,16737,93126,18663,17251,18303,18365,18660,16689,14490,17898,14056,16681,16401,16673,87198,16442,14828,16660,14172,92380,50606,90672,18047,16922"
2020-06,"18048,18224,16401,16999,17251,18151,13883,18303,14490,15784,88471,16689,18663,92380,16400,17091,18211,16463,16975,12577,18395,18660,90989,68866,18047,16660,17115"
2020-05,"18048,16021,17251,18224,16999,16442,16401,68866,14682,78170,17115,16400,85757,14505,14179,18151,16689,18556,13738,88897,86536,16448,17039,17252,29102,16617,17898"
2020-04,"18048,18224,17115,16252,16681,18292,17109,17979,18211,17039,18129,92102,17251,14682,14179,17898,15775,89570,18405,17272,16562,16689,14556,15857,17977,18261"
2020-03,"16681,16802,17115,18224,18292,18396,17889,16252,17272,15857,18096,92102,15775,17898,18211,16562,17039,17977,14682,16689,18261,17323,89570,16975,50017,18405"
2020-02,"16400,16681,14610,16802,16401,18372,17115,89449,18292,18224,15015,18089,18211,17272,17351,57913,17271,16765,17109,17360,17977,15857,18261,17889,13812,14556,16562"
2020-01,"14610,17690,16401,17115,18292,18224,17889,93338,18211,15015,17272,14611,17109,17271,18089,14711,89449,90101,57913,18102,85540,17968,15361,85686,16562,14179,15775"
2019-12,"17854,14107,16401,92594,18211,17115,90101,17889,14611,18102,93338,17109,15361,89449,92102,14711,18089,15057,85686,16400,13337,82702,17949,15775,14179,17968"
2019-11,"18054,17115,15775,18211,92594,16401,93338,16161,16090,92102,16400,18089,17889,17949,89449,82702,17251,13337,16675,17109,89175,14179,15057,17955,17968,17877"
2019-10,"15775,17115,18089,93338,18054,16090,16161,92102,16108,82702,14815,87656,88173,16401,16675,17949,13337,17877,16400,12411,89449,14308,14137,17968,15971,89175"
2019-09,"15132,15775,17877,17115,14879,88173,52396,17372,16108,17271,13202,14815,14308,82702,60186,16400,17109,87656,92102,15862,89449,17955,12411,16675,90029,89029"
2019-08,"17115,15775,17271,16877,16108,17877,17372,15396,89029,60186,14444,14308,16401,16709,12411,52396,13202,89449,93338,15862,89244,90101,79903,93237,17109,16675"
2019-07,"15219,16090,17877,15417,16877,15375,16931,16108,17271,16611,60186,16542,17885,16473,89244,92345,15862,15396,16675,14444,91305,13202,14145,14308,16709,52396"
2019-06,"15219,16877,88462,92091,15417,17360,16108,16542,14535,15664,60186,15862,15436,17690,17318,91742,16792,17113,15294,16937,14316,16709,16675,14072,17372,91305"
2019-05,"14615,92091,17360,16090,13844,16877,77699,88462,15862,16709,92520,15664,14936,16108,15268,16342,15914,14535,16937,16712,60186,16542,45225,14308,13124,80577"
2019-04,"14615,16877,17105,16090,16466,13844,88462,14535,16542,90907,16108,16255,16776,16937,17120,92520,93237,17266,14936,75714,15664,14308,81084,15862,17122,90640"
2019-03,"16877,15784,90907,14551,16776,15862,17266,16255,14535,16108,90640,92213,88462,16090,17105,81084,17120,93306,75714,12017,16937,10258,15533,17122,93237"
2019-02,"16877,10258,16255,16776,92213,15862,17266,88462,13279,14551,17120,13700,15664,81084,12017,75714,16937,16090,14535,82848,17105,92520,92594,16376,93306"
2019-01,"92213,15862,16255,75714,16937,81084,14535,15664,16776,16090,93306,90433,13621,92520,86536,82848,16393,16712,13279,13812,80343,81527,14934,13700,15542"
2018-12,"17105,14791,14107,92213,81527,75714,14535,93306,16393,17120,13812,18075,17122,13706,86536,12209,16857,16712,45225,39571,75654,16937,84387,91392"
2018-11,"15542,14791,14107,16990,13652,16877,16255,81084,13812,13706,92520,16776,15664,93306,15902,14535,12209,88462,84387,16712,75714,68145,79878,16393,90595"
2018-10,"90926,16931,16255,15542,13652,16776,14535,16712,13706,68145,16181,15943,88462,14056,15902,75714,93306,16393,14424,87043,86165,15863,16765,88673,92688"
2018-09,"90926,16393,14535,81084,92130,13706,13956,13878,16776,16535,14056,14661,87043,15664,16765,14545,93306,88988,16181,16781,83885,15971,92688,91742,33209"
2018-08,"14535,16535,15396,12339,13706,15493,81084,16393,14545,47387,87043,16181,16765,14661,16781,14591,15542,79280,92091,91742,14132,15971,90223,13700,88988"
2018-07,"16535,15971,15396,16532,13706,15375,16393,16181,81084,14661,15493,92252,14545,16765,16781,88988,12579,12339,13563,90783,16786,14132,15542,16182"
2018-06,"16532,15784,15396,15971,13706,16535,15375,15493,13326,91021,16182,14424,88511,12339,85346,88988,13828,16697,90098,13563,12680,16536,15542,16310"
2018-05,"16532,15508,14424,15493,89648,85346,92917,15268,90098,13700,88511,91021,15219,13563,15971,12339,14580,16393,90223,16611,16181,13828,13326,79878"
2018-04,"15508,15493,90298,14424,15436,16541,85346,92917,14580,13563,92252,15305,92536,14661,15971,79878,15268,16181,12339,13828,14313,16252,13976,16393"
2018-03,"13844,90298,15493,15436,16541,14580,14536,85346,16181,13828,91366,14545,13976,82848,92172,15305,14661,12339,15961,79878,16290,15396,92252,15089"
2018-02,"13844,15172,16179,92594,15493,14536,14580,14276,91366,16164,16541,15491,15904,15382,85346,79089,15059,92172,16290,90170,16181,15396,15089,15305"
2018-01,"15172,92594,77437,16070,15793,14276,93069,16179,14580,15491,15382,15493,12397,91366,79089,15396,92172,16164,16290,15059,15089,14452,90098,65752"
2017-12,"12500,12397,77437,15015,93069,15491,16164,16070,91366,79089,16252,85686,15396,15793,15305,13828,15493,89413,29102,14276,15914,92601,65752"
2017-11,"14296,14325,14813,15015,15396,15833,15902,91366,15221,12500,85686,16252,13883,93069,15491,16104,15305,79089,91348,88031,82848,15089,90783"
2017-10,"14296,15221,14325,15396,15015,14813,15793,27167,15833,93069,13883,16104,91348,15416,12350,16310,85686,92172,14936,82848,16252,90098,77699"
2017-09,"15221,82779,15015,93069,27167,16104,92380,13918,14936,15416,13883,80069,15943,16086,16181,92172,50606,14797,14432,92686,90098,77699,14452"
2017-08,"14591,82779,50606,15015,93069,15221,92686,77699,14791,16086,14797,13783,13918,14936,16099,80069,15943,88240,14432,88031,13883,15062"
2017-07,"16099,82779,15015,14791,77699,44813,14591,14936,92686,14797,13883,13918,14432,80069,10463,15431,88031,14056,15854,15062,15943,92536"
2017-06,"14937,82779,77699,13411,14936,13116,14797,88208,13883,15416,13918,15221,44813,15015,80069,14815,15177,15914,15062,88031,90288,10463"
2017-05,"14937,15015,88208,15221,13883,14936,15062,12699,13652,13918,15294,13116,14580,10463,14797,80069,88031,15277,14815,80307,90288,15914"
2017-04,"80577,13652,13883,14107,15221,77699,90029,15416,15015,90979,14936,14815,15294,15277,88031,15914,15854,13959,91076,86990,13918,15062"
2017-03,"15172,13652,14936,80307,14107,15294,13918,15221,15379,90029,90979,77699,14325,15062,13883,15854,91184,14815,81527,82779,15277,88031"
2017-02,"80307,90029,14815,15294,15015,14551,15375,91076,14325,82779,89029,15172,88284,13883,14936,14826,91184,92380,14591,14466,79618,15854"
2017-01,"14815,14551,82779,13279,80307,15172,90029,15294,13116,14936,91076,88284,14325,80069,10258,15787,14432,14545,92252,14923,13652,15431"
2016-12,"13870,13116,15285,91076,92594,14815,10258,82779,14711,50606,88284,15172,80307,13967,15294,15787,14545,14432,81784,15854,51263,15789"
2016-11,"15645,13844,15285,14937,13870,91076,92426,92594,50606,81784,15303,15378,80307,14815,15662,15294,15172,92621,13918,80812,82779"
2016-10,"15645,14711,14937,13870,80307,86949,92426,14815,15277,15294,15303,91076,81784,50606,92621,88284,12146,15172,15378,14545,14051"
2016-09,"13870,14711,80307,13116,14937,14815,91184,15277,14051,13967,92426,92621,81784,86949,91076,91606,80577,15294,84566,13954,15303"
2016-08,"13870,14815,80307,15597,14051,91832,92426,13967,91606,15378,14923,14711,13954,92621,84566,15277,14694,13202,91076,13883,80306"
2016-07,"79444,13870,92621,80307,92426,89393,91832,79903,13967,15219,91076,14056,15378,10258,90885,50606,15303,14694,91111,13202,14711"
2016-06,"79444,90829,92621,13967,10258,80307,13870,89393,92426,14790,13954,15378,13621,14056,91076,15303,91111,13116,13202,14711,88518"
2016-05,"14452,13116,92621,92426,91111,90829,13967,80307,15285,13870,10258,15303,14790,13621,81784,13954,45225,89393,13323,15058,13202"
2016-04,"13116,92621,92426,18148,13202,91111,12397,92245,13870,14790,90829,13967,55212,49488,91135,13939,12577,14711,93371,13883"
2016-03,"90829,55212,13116,13883,91135,18148,91111,89547,49488,12577,90285,92621,81784,13202,13452,14790,14823,14711,12411,13323"
2016-02,"55212,90829,89547,82156,85502,14711,12411,14444,13452,83244,14296,13116,91135,14813,13870,13883,90285,12905,91111,49488"
2016-01,"13323,55212,83244,90829,14444,89547,14790,12905,14296,14813,85502,13883,89191,49488,86799,13452,12927,13202,91135,92345"
2015-12,"88240,14813,14296,83244,55212,89547,86799,91135,90829,14619,13202,13116,14790,10333,92682,85502,14452,13917,12905,81010"
2015-11,"13315,88240,13116,14296,91305,91135,14619,55212,14813,83244,11644,90829,10333,85168,13452,92986,13202,90735,89935,79444"
2015-10,"13844,13315,91305,13116,91135,14813,11644,14619,79444,14615,10333,90829,14682,78841,83244,12927,92470,89244,14936,81046"
2015-09,"11644,14619,14424,13315,13116,78841,89244,79444,27422,89547,91135,89935,92470,14535,90829,91707,93338,89393,78664,91689"
2015-08,"14424,13315,14619,11644,91283,89244,89547,14813,27422,90829,14452,89935,92470,13328,92981,93338,86776,34666,80534,78841"
2015-07,"14060,11644,13315,91283,14619,13324,13328,91305,14452,92470,92981,14720,89547,14708,80534,89244,13757,14531,79444,87364"
2015-06,"13315,11644,14593,14497,13328,92981,91742,13324,14353,91283,14663,91305,90298,13757,92611,13559,55001,14531,89935,80534"
2015-05,"92981,11644,90298,90640,91305,12579,13328,14610,13315,14593,14497,89935,93338,78841,90533,89169,27422,14353,91283,85567"
2015-04,"90640,13315,92981,13328,82526,13324,11644,12579,93302,14593,91305,14497,14523,85567,79039,14495,14353,13757,13930,91082"
2015-03,"89505,13328,91021,13315,91305,82526,13324,11644,92981,90170,14593,13930,93302,13757,14435,13918,92986,88159,88526,91082"
2015-02,"89505,92557,13918,90098,91021,13315,13328,13798,88159,82526,14056,14593,90170,12350,13930,13324,92981,13757,91305"
2015-01,"91233,13918,14593,13930,89505,79249,63263,13757,82526,88159,13315,13328,85567,81282,84172,85539,13455,45225,92981"
2014-12,"91233,18148,14593,13918,63263,82526,48072,13930,79249,43553,88159,81282,13757,86474,14056,85992,24441,90907,68145"
2014-11,"91233,85254,80563,14593,18148,14056,63263,43553,13757,88159,13930,85992,81282,90751,90917,88511,45225,85567,13260"
2014-10,"91233,18148,85254,14056,80563,14593,63263,13159,85539,85992,43553,13693,12350,87508,13757,12017,85401,82526,81282"
2014-09,"18148,91233,13159,14593,85254,80563,14056,85539,63263,79122,90751,43553,45225,85992,82526,92521,13757,86233,87508"
2014-08,"91233,86233,18148,90640,85254,14593,13159,80563,14056,63263,12350,43553,79122,13693,90955,90751,87508,92521,82526"
2014-07,"91233,85254,13159,80563,79122,63263,13693,43553,90751,82526,87508,91836,90955,12350,45225,85992,88807,90126,18148"
2014-06,"91233,13159,85254,80563,79122,18148,13693,63263,91201,43553,82526,13750,12497,87508,85992,91095,89244,10253,30940"
2014-05,"91233,13159,85254,80563,79122,13693,63263,89169,43553,87508,91201,18148,13376,10253,91832,10028,90496,12049,12497"
2014-04,"91233,89169,85254,79122,80563,13693,13159,63263,90215,43553,87508,12049,13376,10028,12497,87251,13828,30796,84072"
2014-03,"91233,85254,79122,63263,80563,13376,10028,12049,90215,43553,13159,92089,13693,84819,30796,89175,79663,30940,88810"
2014-02,"85254,79122,30796,80563,13376,90215,12049,13545,13159,92089,83445,10028,89175,89630,43553,88810,13693,92536"
2014-01,"85254,79122,80563,90215,30796,83445,12049,13159,13376,90443,89630,13545,83909,90118,13180,88810,79663,10028"
2013-12,"79122,13376,12049,90215,13159,77928,92040,88810,30796,13693,90443,92091,83909,90029,10253,89630,13545,10028"
2013-11,"84511,88208,90029,89630,13376,83445,83520,90215,30796,77928,13545,24441,12049,88810,83909,10253,90443,87251"
2013-10,"84511,88208,90029,91826,88810,90215,83445,10253,83520,92802,77928,89630,12049,13376,87251,30796,79663,12350"
2013-09,"88208,90215,92802,90029,83520,78960,89630,79122,91826,88810,83445,77928,12049,87251,10253,81761,83987,71298"
2013-08,"90029,81761,88810,86233,90215,88208,92802,80306,10860,92557,91488,88526,89630,78960,27422,85744,83445"
2013-07,"13452,92557,91826,90215,12579,27422,91488,92802,12049,86233,10860,87251,90125,77928,80306,85744,91604"
2013-06,"93237,12497,90215,12579,91826,91488,85724,77202,90640,12350,12049,87251,93085,92802,86165,10860,90125"
2013-05,"93237,12579,90955,12350,45225,27422,77202,12497,80306,13260,91826,85724,61241,10645,86165,80069,12488"
2013-04,"12488,12579,13108,80306,13260,12350,77202,45225,12497,61241,90955,80069,91826,27422,11803,92802,12397"
2013-03,"12488,12579,12497,12350,45225,13108,77202,92802,11803,89169,80306,61241,80069,90955,91734,13279,90298"
2013-02,"12579,45225,13108,12497,77202,92802,93067,89169,90288,65008,85724,10257,84566,12350,61241,11803,91826"
2013-01,"45225,13108,12579,77202,93067,12497,79362,11803,85724,92802,65008,93345,61241,90125,84566,90483,77595"
2012-12,"45225,13108,79686,93067,79362,12579,12680,65008,59600,61241,12569,91625,87043,89935,12078,12497,80069"
2012-11,"45225,85724,91184,12579,93067,93274,84827,12680,79686,11803,65008,89935,91734,90542,12078,87344,86745"
2012-10,"45225,85724,18148,91184,84827,88240,91611,91625,86745,12680,93067,91734,85502,79362,84566,90088"
2012-09,"93380,91611,45225,86745,90443,89393,12360,91184,85724,79362,89927,90679,93272,91734,92248,12680"
2012-08,"90325,91611,93380,90943,91457,12360,92917,65008,91184,90443,77437,45225,89393,12680,12527,88351"
2012-07,"90325,91611,93380,12680,89875,90943,91184,12360,65008,88351,85401,91457,89393,91607,38850,90443"
2012-06,"12680,91379,91611,89875,93380,91184,12360,91457,85401,88351,62148,88988,90976,89393,38850,57913"
2012-05,"91611,91184,91457,93380,85401,76934,12680,84184,62148,12360,89941,91379,91607,82281,86745,90976"
2012-04,"77175,91611,92986,85401,86745,91184,12527,91457,62148,93380,82281,12488,88620,12360,92682,76934"
2012-03,"92986,92682,77175,12488,82281,91184,93380,12527,83885,91457,85401,86745,91453,91607,10333,90976"
2012-02,"82281,77175,90943,88620,12360,83651,78091,12488,91607,83885,93380,86233,10333,92486,91184,38850"
2012-01,"82281,12488,77175,85401,90943,88620,12360,78091,50286,92557,38850,90608,92486,86233,91607,90976"
2011-12,"82281,77175,78091,85254,85401,91607,91457,92557,76934,10443,12360,90976,85757,93274,86745,75844"
2011-11,"77175,82281,93380,12360,92557,91457,85254,85401,91607,78091,90976,93274,90325,93347,88807,85293"
2011-10,"82281,77175,78091,85254,93274,85293,91457,90325,10443,90313,90955,92557,34367,90976,93347,83651"
2011-09,"85254,77175,93347,10443,90955,75844,78091,57913,85293,82281,93274,93083,62148,80539,87299,92897"
2011-08,"10443,77175,85254,90955,92682,93274,78091,93347,86949,82281,85293,92594,88620,90126,93126,92897"
2011-07,"10443,92986,85254,92682,92380,90955,78091,77175,90313,83885,90885,93350,86949,93069,90706,93347"
2011-06,"18148,10443,78091,85254,77175,89935,93177,90885,92380,89169,91672,85293,90955,92682,86949,90126"
2011-05,"90857,85254,89935,10443,92594,18148,92917,92486,93237,82747,90885,88372,91672,86916,90313,91348"
2011-04,"90857,85254,10443,76221,88673,89935,90955,87608,92917,86581,82747,93237,74908,85602,91348,90885"
2011-03,"90857,85254,90955,10443,76221,88673,92594,92917,86916,93237,90885,88372,87608,89891,90907,82747"
2011-02,"90857,86916,85254,93237,88372,88673,90955,76221,90885,92917,93073,82747,39917,89891,92594,87439"
2011-01,"86581,92917,90857,88673,76221,77699,90885,82156,87439,90955,87832,92486,88372,86916,39917,89891"
2010-12,"89891,90857,92917,82156,88673,76221,92486,87832,93073,77699,84601,86916,39917,87608,93004,48072"
2010-11,"87832,89891,90857,92486,92917,88673,76221,77699,90926,79499,39917,93073,91348,80179,48072"
2010-10,"90857,92917,92486,92380,92557,88673,77699,87832,91428,89891,91910,91269,89753,76221,93004"
2010-09,"92380,90857,92040,92557,90720,88673,89891,76221,10333,91910,82526,77699,82779,93004,87832"
2010-08,"90857,92040,76221,92917,90177,77699,88673,89891,92520,91428,85768,92486,48072,86578,90720"
