date,Bottom_average
2024-11,-0.11137392115321298
2024-10,0.020063098548851518
2024-09,-0.09384698542540851
2024-08,-0.00773001752048966
2024-07,-0.2633573947675143
2024-06,0.0629337845369497
2024-05,-0.1163143247340579
2024-04,-0.06637876757509602
2024-03,-0.151238324183636
2024-02,-0.02252240771950183
2024-01,-0.010732068271613954
2023-12,-0.26772847022524665
2023-11,0.1749170370182697
2023-10,-0.031113797338963703
2023-09,-0.17589576589324912
2023-08,-0.2284559850425848
2023-07,-0.2785384088901507
2023-06,0.06384681310721635
2023-05,-0.01614334264878052
2023-04,0.009083480970946156
2023-03,-0.07843674475308633
2023-02,-0.12083958416638876
2023-01,-0.18957859614998906
2022-12,0.15462854757464126
2022-11,-0.08262323904033769
2022-10,-0.14876686111688198
2022-09,-0.03104829831416673
2022-08,-0.2555271626701661
2022-07,-0.12694137215239332
2022-06,0.07517110646244357
2022-05,-0.16285052701127004
2022-04,-0.12218247817513862
2022-03,-0.25500816744033034
2022-02,0.0030976150324797057
2022-01,-0.11429116114086715
2021-12,-0.19093056471090267
2021-11,-0.20176361239065804
2021-10,-0.09141421408424888
2021-09,-0.1104241171412088
2021-08,-0.11924486078661645
2021-07,0.04223199150101131
2021-06,-0.25463388699209
2021-05,0.01922035171297564
2021-04,-0.06672637710589636
2021-03,-0.08269602216250034
2021-02,-0.06741320324595262
2021-01,0.0069740524135359135
2020-12,0.08891192059342325
2020-11,-0.011425221721366884
2020-10,0.31247154008051803
2020-09,-0.07534726599743315
2020-08,0.04435350029810568
2020-07,-0.04485753495854082
2020-06,0.0962620949395907
2020-05,0.08474622976252472
2020-04,0.13019363005507764
2020-03,0.14689728180009334
2020-02,-0.42389953645012735
2020-01,-0.2279326283392865
2019-12,-0.09790595694931312
2019-11,0.16854916167873485
2019-10,-0.03390991328689958
2019-09,-0.07427037587813735
2019-08,-0.00248510399205715
2019-07,-0.14358994966901542
2019-06,-0.26964597854896927
2019-05,-0.1431170115202104
2019-04,-0.2144075487890251
2019-03,-0.09176024092638942
2019-02,-0.053013421925132115
2019-01,0.08845084032424319
2018-12,0.191222164441151
2018-11,-0.311799254289053
2018-10,-0.0393412426407866
2018-09,-0.12692682883130235
2018-08,-0.11444559686726223
2018-07,-0.01978972133818102
2018-06,-0.03594224212460506
2018-05,-0.035288030565935935
2018-04,0.07173846403447065
2018-03,-0.053427265210219475
2018-02,-0.08902515999459658
2018-01,-0.07006492582576442
2017-12,-0.00871392774763568
2017-11,-0.014174237473252613
2017-10,-0.037419858983591306
2017-09,-0.11305767990065095
2017-08,0.04690398557685548
2017-07,-0.047074079918620254
2017-06,-0.06668371755357304
2017-05,-0.03821337393418475
2017-04,-0.046623250041073046
2017-03,-0.11015839187779157
2017-02,-0.03810092048461063
2017-01,-0.087009480682008
2016-12,0.009583050149083805
2016-11,-0.06740881794960762
2016-10,0.08468742674551363
2016-09,-0.08275469123946703
2016-08,0.03031969985041411
2016-07,0.0669840847215468
2016-06,0.08996382263308066
2016-05,-0.03610280195428847
2016-04,-0.06774061497382924
2016-03,0.083922453443378
2016-02,0.044454232290241
2016-01,-0.027612283078434007
2015-12,-0.19291172722210964
2015-11,-0.1372012932722823
2015-10,0.07955265078480972
2015-09,0.09729214722092318
2015-08,-0.19285731638916478
2015-07,-0.09703406225031073
2015-06,-0.17189196327848663
2015-05,-0.018046772199631335
2015-04,-0.06886319811301242
2015-03,-0.008240004522094226
2015-02,-0.13206112784565094
2015-01,0.2508099880525945
2014-12,-0.0854806677534616
2014-11,-0.003587491034067922
2014-10,-0.03304932383758198
2014-09,-0.04429132667646717
2014-08,-0.0815255819830368
2014-07,0.09603881169382618
2014-06,-0.039755761513041436
2014-05,0.05928323685194172
2014-04,0.047385564551861735
2014-03,-0.11812799845230784
2014-02,-0.06497633321867541
2014-01,0.08514734096150656
2013-12,-0.016861211202251473
2013-11,0.07909341772163943
2013-10,0.02861420463400443
2013-09,0.02332028539717483
2013-08,0.07184698427898539
2013-07,-0.0375735421602182
2013-06,0.056117118586496005
2013-05,-0.17210573503019444
2013-04,-0.003891688407869053
2013-03,-0.004342696513623695
2013-02,0.013535901867086544
2013-01,-0.05048289258657603
2012-12,0.12574305137686337
2012-11,-0.013544242980275012
2012-10,-0.00911298342320047
2012-09,-0.09241553553288988
2012-08,0.08038335701908238
2012-07,0.04925310855479681
2012-06,0.00960206418413291
2012-05,-0.03887657156138963
2012-04,-0.13550301575710202
2012-03,-0.08692785290742645
2012-02,-0.0190765632866546
2012-01,0.05563201254739286
2011-12,0.1150538223479047
2011-11,-0.07411203919462842
2011-10,-0.14535447164805307
2011-09,0.09394807352532797
2011-08,-0.1946972814397676
2011-07,-0.15597670244418108
2011-06,-0.0262297651789627
2011-05,-0.10047845414404456
2011-04,-0.04761994370935133
2011-03,0.004582662821375535
2011-02,0.006230665765982498
2011-01,-0.005725886578275502
2010-12,0.018570093524779563
2010-11,0.13967527054987894
2010-10,0.004183700357030085
2010-09,-0.033337936814022556
2010-08,0.11516213900397618
2010-07,-0.18292982444357664
2010-06,0.1096528028284436
2010-05,-0.09311423154127316
2010-04,-0.07992102026446385
2010-03,0.07074709126672639
2010-02,0.11343415571513521
2010-01,0.007965460251980538
2009-12,0.0734906389537437
2009-11,0.08382419919843292
2009-10,0.0037307495781871924
2009-09,-0.1505303999186067
2009-08,-0.03498019649214338
2009-07,0.012173875893010574
2009-06,0.14938936200669423
2009-05,0.11504572990703264
2009-04,0.1001421212183361
2009-03,0.4610786559720986
2009-02,0.14207691089165755
2009-01,-0.2611370119226252
2008-12,-0.19769165240915113
2008-11,0.046546991938739186
2008-10,-0.340466429875161
2008-09,-0.4236216394899426
2008-08,-0.2002882321429604
2008-07,-0.03867248581209661
2008-06,0.07308294462249816
2008-05,-0.10335109394963363
2008-04,0.07013393304540164
2008-03,0.017478269092659978
2008-02,-0.09083225217845813
2008-01,-0.05710378505737524
2007-12,-0.05033078712393711
2007-11,-0.0956451227777458
2007-10,-0.21050829699934306
2007-09,0.01940765251832213
2007-08,0.06271422929762802
2007-07,0.028625890228235012
2007-06,0.013384899776515208
2007-05,0.0018326416642883865
2007-04,0.04416529130283523
2007-03,0.036002989541655366
2007-02,0.04971585253644385
2007-01,-0.04828360867768284
2006-12,0.02003428258341191
2006-11,-0.007171736089259923
2006-10,0.016199158165133842
2006-09,0.09593131375630684
2006-08,0.01238961487664463
2006-07,0.002545011459181731
2006-06,-0.07784906136596785
2006-05,-0.04736044478179677
2006-04,-0.08280934678135204
2006-03,0.03051516703173359
2006-02,-0.008584876302299168
2006-01,-0.02698863903094365
2005-12,0.08983200451601486
2005-11,0.042924867105867785
2005-10,0.0039551484220828005
2005-09,-0.020275387673170633
2005-08,-0.014341790728799712
