date,pred
1987-12,-0.02958618854617273
1988-01,-0.05347475695210078
1988-02,-0.052930684281298955
1988-03,-0.05017448401491454
1988-04,0.027557929973185357
1988-05,-0.006885613945792755
1988-06,-0.004460545778934625
1988-07,0.00030781619692979087
1988-08,0.028160376780911205
1988-09,0.045309566133736726
1988-10,0.04479765586084475
1988-11,0.06877424267488909
1988-12,0.05221780551113292
1989-01,0.008799807711282765
1989-02,0.013129042664271614
1989-03,0.01946963268174443
1989-04,0.009738442439668059
1989-05,-0.0001300306650599374
1989-06,-0.010896798589735177
1989-07,0.009212476714653348
1989-08,0.01317146330319877
1989-09,0.00046648547501557114
1989-10,0.024138134950159193
1989-11,0.05404265656446222
1989-12,0.062153660227715
1990-01,0.006327795777511691
1990-02,-0.008394601577865902
1990-03,0.010264862270559113
1990-04,0.019981572288401354
1990-05,0.03735499803664624
1990-06,0.03105613384277815
1990-07,0.022340096465194723
1990-08,0.015780175804221076
1990-09,0.026129846616977922
1990-10,0.05039978344506717
1990-11,0.06813665410624499
1990-12,0.10903150689217977
1991-01,0.03426070463915819
1991-02,-0.03294411295055115
1991-03,-0.07993716503527463
1991-04,-0.0792221034029479
1991-05,-0.052633162918560676
1991-06,-0.04599846807833813
1991-07,-0.02901224040525554
1991-08,-0.029362745040420992
1991-09,-0.011322969907374067
1991-10,0.0009679366047568791
1991-11,0.005538174833143155
1991-12,0.05041658587058205
1992-01,-0.08649857272942045
1992-02,-0.13308848029836
1992-03,-0.12816456850647323
1992-04,-0.11395984304398714
1992-05,-0.10763463931768516
1992-06,-0.11056977471523693
1992-07,-0.08630108661278182
1992-08,-0.06410691248174914
1992-09,-0.030562471856529747
1992-10,-0.020944406690744263
1992-11,-0.016446662286973626
1992-12,-0.05295110720828598
1993-01,-0.10918875837294625
1993-02,-0.12150977117881291
1993-03,-0.0968717240746847
1993-04,-0.08888968396528395
1993-05,-0.06530399326797137
1993-06,-0.041724150378166305
1993-07,-0.04281085815524438
1993-08,-0.02345157591670939
1993-09,-0.002811004061602826
1993-10,-0.017547549901892553
1993-11,-0.025012852960266146
1993-12,-0.013869028397083611
1994-01,-0.03460617261227478
1994-02,-0.04555989972623587
1994-03,-0.05307854370981058
1994-04,-0.03897464335174418
1994-05,-0.03290340001241843
1994-06,-0.03389635915378953
1994-07,-0.03453348087419593
1994-08,-0.024943145346635925
1994-09,-0.026837272884247636
1994-10,-0.01967995181631741
1994-11,-0.00252942418714705
1994-12,0.00019985885327554118
1995-01,-0.014290171615757921
1995-02,-0.010823441111379454
1995-03,0.005888932570072919
1995-04,0.007329191111615126
1995-05,0.008568595658582607
1995-06,0.01802560953001391
1995-07,0.031192603786720455
1995-08,0.028734601479134803
1995-09,0.021789037305577758
1995-10,0.01714471235669261
1995-11,0.020811193078491275
1995-12,0.01927578592300288
1996-01,-0.0021090162624354918
1996-02,0.00982400680359145
1996-03,-0.0005112802818377365
1996-04,0.0009679560901549311
1996-05,-0.010284170629937528
1996-06,-0.019034921913839705
1996-07,-0.026722832279778678
1996-08,-0.018567942915159737
1996-09,-0.0018637377083370564
1996-10,0.012897130813879394
1996-11,0.021895713622012515
1996-12,0.0314810769257092
1997-01,0.011697011094513307
1997-02,0.001476246293423484
1997-03,0.0273192777753381
1997-04,0.03212084769798738
1997-05,0.03463417147120858
1997-06,0.029041277033896543
1997-07,0.03305054017791323
1997-08,0.01479495177042742
1997-09,0.018514507562906308
1997-10,-0.0004610142008048164
1997-11,0.0008563951693395244
1997-12,0.020126201005476633
1998-01,-0.004055100758060679
1998-02,-0.007650166816269691
1998-03,-0.0022957757016197483
1998-04,-0.017730784911339587
1998-05,-0.0468156891842586
1998-06,-0.03776835166998596
1998-07,-0.04340688305721959
1998-08,-0.03500385059637741
1998-09,-0.019764459202496334
1998-10,-0.0080475069460689
1998-11,-0.006918403968182961
1998-12,0.02247324428685351
1999-01,-0.05177888115637898
1999-02,-0.045515344861020754
1999-03,-0.03719900909100832
1999-04,-0.05255991970570395
1999-05,-0.06258470078146693
1999-06,-0.046540479478116376
1999-07,-0.053668211903565015
1999-08,-0.03925922675157965
1999-09,-0.026103544628825595
1999-10,0.007432147935038144
1999-11,-0.006650980937940698
1999-12,-0.0029528598379859224
2000-01,-0.040808011431625865
2000-02,-0.021599759008575144
2000-03,-0.03654817735606369
2000-04,-0.061171908304034836
2000-05,-0.10992417859095276
2000-06,-0.022523676712688397
2000-07,-0.036914048645307077
2000-08,-8.873188306645144e-05
2000-09,0.00656948830154077
2000-10,0.019194190176152176
2000-11,0.021789871515073667
2000-12,0.06423592394667138
2001-01,-0.03115578747968274
2001-02,-0.017052541828258123
2001-03,0.029834911734051606
2001-04,0.0385255658917045
2001-05,0.013311388729127339
2001-06,0.014989979564550414
2001-07,0.02676351628627534
2001-08,0.01990078908679734
2001-09,0.023315931249361488
2001-10,0.018040158130170503
2001-11,-0.004223326401520991
2001-12,-0.017810135622156293
2002-01,-0.04654796964223
2002-02,-0.03034316202380765
2002-03,-0.03773644102517129
2002-04,-0.03770092464764166
2002-05,-0.03511685671560335
2002-06,-0.006570003612639036
2002-07,-0.004126289372286238
2002-08,0.0006213628185236103
2002-09,0.07131996535839742
2002-10,0.032814569994914417
2002-11,-0.1132972168091101
2002-12,0.01729769369757743
2003-01,-0.026302685777292972
2003-02,-0.0085449991164132
2003-03,-0.00625438911839526
2003-04,-0.06707824543816066
2003-05,-0.1493200870183742
2003-06,-0.1308073492493857
2003-07,-0.10480251345482858
2003-08,-0.09475021089813383
2003-09,-0.10554982397697664
2003-10,-0.09200689922438267
2003-11,-0.0772907241542649
2003-12,-0.0854211832433637
2004-01,-0.12033725449631262
2004-02,-0.09782404372882884
2004-03,-0.0737245043536606
2004-04,-0.054373287141625606
2004-05,-0.03297261267432569
2004-06,-0.02675339090193128
2004-07,0.009712822092829386
2004-08,0.03539286750837627
2004-09,0.05984173972015849
2004-10,0.05016965189805246
2004-11,0.025449864345393678
2004-12,-0.0265064065574915
2005-01,0.04761839670825524
2005-02,0.09311378780050748
2005-03,0.05955940640291346
2005-04,0.09142151053586582
2005-05,0.013866920303945103
2005-06,0.013330249132015849
2005-07,-0.02453291887717352
2005-08,-0.026828837524557288
2005-09,-0.03739249264785979
2005-10,-0.03052958186808296
2005-11,-0.03159030402185564
2005-12,-0.02690140597957419
2006-01,-0.05607146163402742
2006-02,-0.08259984840427174
2006-03,-0.09456456735816343
2006-04,-0.06862821886399878
2006-05,-0.07120801217609074
2006-06,-0.07450071458192631
2006-07,-0.07380546446786089
2006-08,-0.08997252970345228
2006-09,-0.06921582743305343
2006-10,-0.06496759703318453
2006-11,-0.04037155374325389
2006-12,-0.044056259509693926
2007-01,-0.03968485792799513
2007-02,-0.04839573493637771
2007-03,-0.011664721344808759
2007-04,-0.007046051196042373
2007-05,0.008784693832522159
2007-06,0.01578726170379874
2007-07,0.019405546915580725
2007-08,0.024312449945149476
2007-09,0.0668285066424143
2007-10,0.09293931418949666
2007-11,0.10244691236643702
2007-12,0.10734624838073989
2008-01,0.04486359968778894
2008-02,0.06288820673392126
2008-03,0.04693716085460877
2008-04,0.06119438738731678
2008-05,0.06372031794891914
2008-06,0.07757971684462951
2008-07,0.04799178487465437
2008-08,0.021967911306854524
2008-09,-0.001035621332542841
2008-10,0.0038208215201939733
2008-11,0.0459974277687028
2008-12,0.0635322233228265
2009-01,0.02007140233094207
2009-02,0.06416526852803195
2009-03,-0.031727312818903695
2009-04,-0.16683892019322827
2009-05,-0.21693573665795568
2009-06,-0.16347889026630003
2009-07,-0.13949235391416936
2009-08,-0.1942987856254044
2009-09,-0.17953216697130123
2009-10,-0.12892019914594144
2009-11,-0.08348435856769265
2009-12,-0.06960414318030099
2010-01,-0.11527182258989092
2010-02,-0.10370237958061707
2010-03,-0.10214215248505287
2010-04,-0.1112234028674754
2010-05,-0.06333764486578103
2010-06,-0.03140139885217077
2010-07,-0.025056636110457914
2010-08,-0.01854419246565049
2010-09,-0.030494387155584217
