date,pred
1987-12,0.14665400981903076
1988-01,-0.1785227656364441
1988-02,-0.7256309390068054
1988-03,-0.09824779629707336
1988-04,0.010654659941792488
1988-05,-0.516861617565155
1988-06,-0.2360624372959137
1988-07,-0.008890137076377869
1988-08,-0.3490256369113922
1988-09,-0.5503177642822266
1988-10,0.30285176634788513
1988-11,0.5707458853721619
1988-12,-0.9981063604354858
1989-01,-0.7473312616348267
1989-02,-0.6665233373641968
1989-03,-0.1021643579006195
1989-04,-0.28940513730049133
1989-05,-0.3496188819408417
1989-06,-0.9573367834091187
1989-07,1.2612366676330566
1989-08,0.01635150983929634
1989-09,2.3395466804504395
1989-10,-1.17135751247406
1989-11,-0.7287177443504333
1989-12,0.06654434651136398
1990-01,0.0790981575846672
1990-02,0.549644410610199
1990-03,0.1308821141719818
1990-04,0.18074755370616913
1990-05,0.7497865557670593
1990-06,-0.43837323784828186
1990-07,0.01667206548154354
1990-08,-0.9183690547943115
1990-09,-0.5607299208641052
1990-10,0.42254874110221863
1990-11,-0.5338809490203857
1990-12,-0.4863431751728058
1991-01,0.21052561700344086
1991-02,-0.20189785957336426
1991-03,0.11263321340084076
1991-04,1.4911251068115234
1991-05,-0.17089134454727173
1991-06,0.7987031936645508
1991-07,0.9826540350914001
1991-08,0.0028252103365957737
1991-09,0.13266108930110931
1991-10,0.6948310732841492
1991-11,-1.6984361410140991
1991-12,0.8092924356460571
1992-01,-0.05189058929681778
1992-02,0.2758437395095825
1992-03,-0.40308207273483276
1992-04,0.8177609443664551
1992-05,1.1052486896514893
1992-06,-2.529890775680542
1992-07,-0.09702128916978836
1992-08,1.4129384756088257
1992-09,-0.010077400133013725
1992-10,0.03678556904196739
1992-11,-0.013556231744587421
1992-12,-0.19790583848953247
1993-01,-0.4249294698238373
1993-02,0.28273794054985046
1993-03,-0.5016076564788818
1993-04,-0.22432465851306915
1993-05,0.5433608889579773
1993-06,-1.3747507333755493
1993-07,0.22549939155578613
1993-08,-0.3921453058719635
1993-09,0.16785448789596558
1993-10,0.5493445992469788
1993-11,0.8768134713172913
1993-12,0.12094724923372269
1994-01,-0.015177334658801556
1994-02,-1.409785509109497
1994-03,-0.1785917431116104
1994-04,-0.7427935004234314
1994-05,-0.09548362344503403
1994-06,-0.7603614926338196
1994-07,-0.28982505202293396
1994-08,0.2915128171443939
1994-09,0.34125131368637085
1994-10,0.020805882290005684
1994-11,0.9122498035430908
1994-12,-0.05900518596172333
1995-01,0.5234260559082031
1995-02,0.6385316848754883
1995-03,0.2168959081172943
1995-04,0.1703213006258011
1995-05,0.011611554771661758
1995-06,0.11742252856492996
1995-07,0.13574305176734924
1995-08,-0.7028960585594177
1995-09,0.3134098947048187
1995-10,-0.06745244562625885
1995-11,0.056023284792900085
1995-12,-0.2859395146369934
1996-01,0.45215103030204773
1996-02,0.10216032713651657
1996-03,0.7491111159324646
1996-04,0.1445426046848297
1996-05,-0.2295258343219757
1996-06,-1.8813025951385498
1996-07,0.03701019659638405
1996-08,-0.7789580225944519
1996-09,0.027759160846471786
1996-10,-0.09946393966674805
1996-11,0.054128408432006836
1996-12,0.13862727582454681
1997-01,-0.18855467438697815
1997-02,-0.48232755064964294
1997-03,0.1515004187822342
1997-04,-0.05859050899744034
1997-05,-0.6225255727767944
1997-06,-0.38630229234695435
1997-07,-0.07325327396392822
1997-08,0.009532795287668705
1997-09,-0.19392523169517517
1997-10,0.08633879572153091
1997-11,0.4847203195095062
1997-12,-0.23302726447582245
1998-01,-0.3788473904132843
1998-02,0.18434318900108337
1998-03,-0.9702062606811523
1998-04,-0.22905252873897552
1998-05,-0.13931754231452942
1998-06,0.3983389735221863
1998-07,-0.13827469944953918
1998-08,0.17058125138282776
1998-09,0.3968179523944855
1998-10,-0.041966889053583145
1998-11,-0.0022323550656437874
1998-12,-0.805022120475769
1999-01,0.29526668787002563
1999-02,0.585689127445221
1999-03,-0.7474485039710999
1999-04,0.6307293772697449
1999-05,0.0207002442330122
1999-06,-0.3434528410434723
1999-07,0.04282667115330696
1999-08,0.684981644153595
1999-09,-0.02100464142858982
1999-10,0.14521555602550507
1999-11,-1.1212117671966553
1999-12,0.33657824993133545
2000-01,-2.219984292984009
2000-02,0.0745222344994545
2000-03,-0.036502011120319366
2000-04,0.062470559030771255
2000-05,0.2742709219455719
2000-06,-0.24845606088638306
2000-07,-0.011483903974294662
2000-08,-0.152348592877388
2000-09,-0.12845060229301453
2000-10,-0.3672482371330261
2000-11,0.3105333149433136
2000-12,0.9910616278648376
2001-01,0.07085653394460678
2001-02,-0.4323737323284149
2001-03,1.0544285774230957
2001-04,0.4739038050174713
2001-05,-0.003123907372355461
2001-06,0.19175297021865845
2001-07,-0.6057109832763672
2001-08,-0.15171697735786438
2001-09,0.07553012669086456
2001-10,0.26477500796318054
2001-11,0.8078099489212036
2001-12,0.928580105304718
2002-01,1.0430539846420288
2002-02,-0.6725360155105591
2002-03,-0.7224434614181519
2002-04,-0.6580637097358704
2002-05,-0.30347004532814026
2002-06,0.6301491260528564
2002-07,0.15413010120391846
2002-08,0.7271475791931152
2002-09,-0.5820863842964172
2002-10,0.34283626079559326
2002-11,0.07900425046682358
2002-12,-0.4534143805503845
2003-01,0.0044999378733336926
2003-02,-0.848324179649353
2003-03,0.08105609565973282
2003-04,-0.42638856172561646
2003-05,-1.7384039163589478
2003-06,0.423429012298584
2003-07,-0.0033688219264149666
2003-08,-0.03178323060274124
2003-09,0.41389963030815125
2003-10,-0.7324128150939941
2003-11,0.02628857083618641
2003-12,0.13603265583515167
2004-01,0.31189996004104614
2004-02,0.2152654081583023
2004-03,0.11176326870918274
2004-04,0.4741906523704529
2004-05,0.1600254476070404
2004-06,0.030194750055670738
2004-07,1.444693684577942
2004-08,0.9106594324111938
2004-09,-0.0831296443939209
2004-10,-0.1258191168308258
2004-11,-0.2565554082393646
2004-12,0.16854512691497803
2005-01,-0.2600170969963074
2005-02,0.16844017803668976
2005-03,0.027258828282356262
2005-04,-0.0055261896923184395
2005-05,0.5017847418785095
2005-06,0.6063467264175415
2005-07,-0.047425832599401474
2005-08,0.8375756740570068
2005-09,-0.8164564371109009
2005-10,-0.6938624978065491
2005-11,-0.4559020698070526
2005-12,-0.5842002034187317
2006-01,0.4126572608947754
2006-02,-0.03855735808610916
2006-03,-0.4883851706981659
2006-04,1.4305387735366821
2006-05,0.7997167110443115
2006-06,1.2872251272201538
2006-07,-0.8670404553413391
2006-08,-0.6657204627990723
2006-09,0.2209385484457016
2006-10,0.06633620709180832
2006-11,-0.009628314524888992
2006-12,-0.005588202737271786
2007-01,-1.8221791982650757
2007-02,-0.14602483808994293
2007-03,-0.43328574299812317
2007-04,0.7422614693641663
2007-05,-0.3529289960861206
2007-06,-0.0029267689678817987
2007-07,-0.12953174114227295
2007-08,0.2138889878988266
2007-09,-0.1865079551935196
2007-10,0.22053927183151245
2007-11,0.4776015281677246
2007-12,0.003561867866665125
2008-01,-0.9088215231895447
2008-02,0.11620976775884628
2008-03,-0.11808443069458008
2008-04,0.0015199738554656506
2008-05,0.15295982360839844
2008-06,-0.8216093182563782
2008-07,-0.2193048596382141
2008-08,0.008469149470329285
2008-09,-0.3611092269420624
2008-10,-0.8473343253135681
2008-11,-0.3378956913948059
2008-12,-0.4823916554450989
2009-01,-0.07905203104019165
2009-02,0.04510284215211868
2009-03,-3.972601890563965
2009-04,1.8372368812561035
2009-05,-5.990052223205566
2009-06,1.4125429391860962
2009-07,-0.2623596489429474
2009-08,0.2444342076778412
2009-09,2.0474202632904053
2009-10,-2.5611517429351807
2009-11,-1.0560005903244019
2009-12,-0.5854040384292603
2010-01,1.0298278331756592
2010-02,-0.4219502806663513
2010-03,-0.9303070902824402
2010-04,-1.7949811220169067
2010-05,-1.9152623414993286
2010-06,0.5282133221626282
2010-07,0.42156851291656494
2010-08,0.13813693821430206
2010-09,-0.5699785947799683
2010-10,-0.004945036023855209
2010-11,-1.04035484790802
2010-12,-0.31189537048339844
2011-01,0.0922611802816391
2011-02,-0.4719158411026001
2011-03,-0.2511455714702606
2011-04,-0.2880038619041443
2011-05,0.07315268367528915
2011-06,-1.5725932121276855
2011-07,-0.11340630799531937
2011-08,0.7700010538101196
2011-09,-0.10020070523023605
2011-10,0.4616716802120209
2011-11,-0.30716264247894287
2011-12,0.04990070313215256
2012-01,0.22332942485809326
2012-02,-0.36980944871902466
2012-03,-0.36502373218536377
2012-04,-0.167210191488266
2012-05,0.25015076994895935
2012-06,-0.23614951968193054
2012-07,0.02332829311490059
2012-08,-1.3081618547439575
