date,pred
1987-12,0.07945272326469421
1988-01,0.03849801793694496
1988-02,0.028787808492779732
1988-03,0.010072901844978333
1988-04,0.019762104377150536
1988-05,0.03262102231383324
1988-06,0.029520338401198387
1988-07,0.022556187584996223
1988-08,0.0322808176279068
1988-09,0.03966853767633438
1988-10,0.0456867553293705
1988-11,0.06683923304080963
1988-12,0.05171265825629234
1989-01,0.005805375054478645
1989-02,0.006215706467628479
1989-03,0.015171939507126808
1989-04,0.019336292520165443
1989-05,0.00819573737680912
1989-06,-0.0037562455981969833
1989-07,0.020339088514447212
1989-08,0.02869238704442978
1989-09,0.02597692422568798
1989-10,0.04968227818608284
1989-11,0.07950250804424286
1989-12,0.09167037904262543
1990-01,0.03856540843844414
1990-02,0.023913918063044548
1990-03,0.03208500146865845
1990-04,0.030343156307935715
1990-05,0.04482734948396683
1990-06,0.04154901206493378
1990-07,0.029870787635445595
1990-08,0.027801651507616043
1990-09,0.03359401226043701
1990-10,0.054397933185100555
1990-11,0.06658650189638138
1990-12,0.09852513670921326
1991-01,0.028247397392988205
1991-02,-0.04018418490886688
1991-03,-0.10473818331956863
1991-04,-0.09419120848178864
1991-05,-0.048843733966350555
1991-06,-0.03367390111088753
1991-07,-0.010693751275539398
1991-08,0.0044990479946136475
1991-09,0.029439793899655342
1991-10,0.07560795545578003
1991-11,0.07245157659053802
1991-12,0.1017414927482605
1992-01,-0.021026451140642166
1992-02,-0.08386673033237457
1992-03,-0.10511285811662674
1992-04,-0.10266812145709991
1992-05,-0.09961520880460739
1992-06,-0.10451571643352509
1992-07,-0.08298642933368683
1992-08,-0.06425520777702332
1992-09,-0.03709467500448227
1992-10,-0.005608288571238518
1992-11,0.02787000872194767
1992-12,0.02816380374133587
1993-01,-0.019885296002030373
1993-02,-0.04485602676868439
1993-03,-0.03917253762483597
1993-04,-0.04740114510059357
1993-05,-0.04383675754070282
1993-06,-0.03055051900446415
1993-07,-0.0363568514585495
1993-08,-0.02766456827521324
1993-09,-0.020263178274035454
1993-10,-0.04032820090651512
1993-11,-0.04805514216423035
1993-12,-0.039613280445337296
1994-01,-0.05532701686024666
1994-02,-0.06953519582748413
1994-03,-0.0825485959649086
1994-04,-0.0715458020567894
1994-05,-0.06601111590862274
1994-06,-0.06551660597324371
1994-07,-0.06036742776632309
1994-08,-0.049174193292856216
1994-09,-0.050421733409166336
1994-10,-0.04437606409192085
1994-11,-0.028910376131534576
1994-12,-0.02574647031724453
1995-01,-0.03468717634677887
1995-02,-0.037403032183647156
1995-03,-0.018556799739599228
1995-04,-0.016541896387934685
1995-05,-0.0155562125146389
1995-06,-0.0070085953921079636
1995-07,0.004773251712322235
1995-08,0.0017178989946842194
1995-09,-0.00046572834253311157
1995-10,0.005997085943818092
1995-11,0.011792274191975594
1995-12,0.02017773687839508
1996-01,-0.0013209711760282516
1996-02,0.009481873363256454
1996-03,-0.004342442378401756
1996-04,-0.008347351104021072
1996-05,-0.016886137425899506
1996-06,-0.024846889078617096
1996-07,-0.031131811439990997
1996-08,-0.024808717891573906
1996-09,-0.01496393047273159
1996-10,-0.0034226644784212112
1996-11,0.004811575636267662
1996-12,0.016835777088999748
1997-01,0.0014109965413808823
1997-02,-0.011332634836435318
1997-03,0.005567790940403938
1997-04,0.0020202528685331345
1997-05,0.0010298751294612885
1997-06,-0.007176276296377182
1997-07,-0.009011760354042053
1997-08,-0.022165801376104355
1997-09,-0.016435658559203148
1997-10,-0.034337472170591354
1997-11,-0.034825414419174194
1997-12,-0.00901440717279911
1998-01,-0.028242629021406174
1998-02,-0.030656486749649048
1998-03,-0.028364215046167374
1998-04,-0.031763531267642975
1998-05,-0.054861363023519516
1998-06,-0.042184196412563324
1998-07,-0.045445650815963745
1998-08,-0.03669241815805435
1998-09,-0.019832130521535873
1998-10,-0.0020309463143348694
1998-11,-9.89716500043869e-05
1998-12,0.023750413209199905
1999-01,-0.029739700257778168
1999-02,-0.028392067179083824
1999-03,-0.03006397932767868
1999-04,-0.048868175595998764
1999-05,-0.05902550369501114
1999-06,-0.053336821496486664
1999-07,-0.06154441833496094
1999-08,-0.05365035682916641
1999-09,-0.045079305768013
1999-10,-0.02445260062813759
1999-11,-0.03310146927833557
1999-12,-0.02733244001865387
2000-01,-0.050965048372745514
2000-02,-0.04101618379354477
2000-03,-0.052446573972702026
2000-04,-0.07822749018669128
2000-05,-0.1200437918305397
2000-06,-0.05012970045208931
2000-07,-0.046496834605932236
2000-08,-0.021958045661449432
2000-09,-0.01309063658118248
2000-10,0.003048460930585861
2000-11,0.010046795010566711
2000-12,0.05041604861617088
2001-01,-0.02115115150809288
2001-02,-0.020076453685760498
2001-03,0.006741698831319809
2001-04,0.011406242847442627
2001-05,-0.005170351825654507
2001-06,-0.0034213699400424957
2001-07,0.003563564270734787
2001-08,-0.0020475350320339203
2001-09,0.00974537618458271
