date,TB_BT_1%,TB_BT_5%,TB_BT_10%,SP500
1987-12,-0.12958567634991097,-0.07026984494592593,-0.058984366685984765,0.0396362505214387
1988-01,-0.158903920113288,-0.08580433347472972,-0.06554568342357112,0.0806029422397217
1988-02,-0.09658578091116159,-0.10566254642545544,-0.08583406163657462,0.0466910902321121
1988-03,-0.1356904312944132,-0.12600877326901702,-0.11389075181319239,0.0560718056712118
1988-04,-0.19620888088695282,-0.16203525355623216,-0.1429046121648768,0.0592428335628607
1988-05,-0.16335610797203923,-0.14933551465668787,-0.1362119241852668,0.1015894510343372
1988-06,-0.16355409551159028,-0.20504375137163908,-0.16579162040328077,0.0961634221769087
1988-07,-0.00236033938013383,-0.15468872394456337,-0.13389908657225086,0.05679859158825659
1988-08,0.1056147550586894,-0.11632497160348504,-0.11201106309186085,0.0957589583617135
1988-09,0.07344839373659891,-0.15601337718427113,-0.15134424396909854,0.1213920783305171
1988-10,0.07425879872304014,-0.1281028387573167,-0.1087872525665328,0.1023204452189348
1988-11,0.050885588042369326,-0.09395874808224172,-0.08639179415921902,0.11690124105737419
1988-12,-0.08172044574203306,-0.18127424356498437,-0.1317549163241867,0.185601208737123
1989-01,-0.17277959857509106,-0.270399659238126,-0.1852209660378687,0.1562299708453222
1989-02,-0.11138802757322668,-0.1813207719316074,-0.14142485168947638,0.1768224104189492
1989-03,-0.09762726155513764,-0.16759870783018602,-0.1242981241924298,0.225698161508814
1989-04,-0.21636861655947856,-0.1710050861459067,-0.12668036771708804,0.2602325060821711
1989-05,-0.20317332712554706,-0.16319445270970823,-0.12671643195716265,0.25227631689286445
1989-06,-0.32594746053546575,-0.2195735174616534,-0.17877935855318136,0.33695779137704984
1989-07,-0.22046466508447293,-0.17078782665847148,-0.15395520304714988,0.3523552827942155
1989-08,-0.19879803473346347,-0.15372664165115926,-0.15901512846886443,0.34578945846434544
1989-09,-0.11892367773205674,-0.08571502224008072,-0.11529646933790683,0.32029171015365787
1989-10,0.0374181499386365,0.049751003728016954,-0.000677832746191806,0.3366977020782584
1989-11,0.1489482632370911,0.10150593820518705,0.043150868586686285,0.3578883890578972
1989-12,0.05967783957552075,0.045284280736336224,0.0076816104626496046,0.2865887114730307
1990-01,0.07221964226783527,0.08268976220018673,0.015806223674780212,0.2950914178872303
1990-02,0.14993225397282928,0.16177361374299265,0.06442485170120678,0.3190569606215066
1990-03,0.24328194428312527,0.19573661387691033,0.10282648813824205,0.2918017923218375
1990-04,0.13037635051999572,0.11417187488731664,0.029795646968269696,0.3798027037445385
1990-05,0.19538899614611105,0.15603862436884286,0.05586339773290708,0.3708766799343466
1990-06,0.23526429728698064,0.1762642428223064,0.058350541894318875,0.36563981959666386
1990-07,0.3183086789500613,0.16327396936999516,0.051223257556623575,0.26657699461525025
1990-08,0.3074256573421025,0.192727262443513,0.08330846106279839,0.21403631646938004
