date,TB_BT_1%,TB_BT_5%,TB_BT_10%,SP500
1987-12,-0.027032351450601115,-0.04084169864489215,-0.037660889767599286,0.0396362505214387
1988-01,-0.056350595213978144,-0.05637618717369594,-0.04422220650518563,0.0806029422397217
1988-02,-0.10383911176426748,-0.10950454365709567,-0.06487619595150489,0.0466910902321121
1988-03,-0.09732997151662355,-0.131812092810984,-0.08857851988708751,0.0560718056712118
1988-04,-0.09547524967192755,-0.1762572895779531,-0.11382806176307356,0.0592428335628607
1988-05,-0.13845439407827057,-0.19032452247334383,-0.11603775765828042,0.1015894510343372
1988-06,-0.1382564065387195,-0.13461628575839263,-0.08645806144026644,0.0961634221769087
1988-07,-0.20838464834046214,-0.17628821769606529,-0.13370601811137606,0.05679859158825659
1988-08,-0.3593434795791465,-0.2405947341062704,-0.17461288767844002,0.0957589583617135
1988-09,-0.2999823394111584,-0.22542391503814038,-0.1840196067890689,0.1213920783305171
1988-10,-0.16413009649805796,-0.16435520327813294,-0.13513384479033155,0.1023204452189348
1988-11,-0.18750330717872876,-0.13021111260305795,-0.11273838638301778,0.11690124105737419
1988-12,0.11131874581147616,-0.057720202310167834,-0.06219688454143118,0.185601208737123
1989-01,0.05823165816130123,-0.07233512952881821,-0.08006540977957688,0.1562299708453222
1989-02,0.12747156439993335,-0.046454161563899005,-0.057405338806503815,0.1768224104189492
1989-03,0.2603809144171454,-0.013365058086382421,-0.05867037804544915,0.225698161508814
1989-04,0.2862985174280872,0.029196309044701038,-0.02166065229823231,0.2602325060821711
1989-05,0.3164825965309323,0.047145009052249706,-0.017713155227984112,0.25227631689286445
1989-06,0.2706834193045599,0.0002132024574323238,-0.05431586606201179,0.33695779137704984
1989-07,0.24722131668188352,-0.0011626891921516225,-0.02474598857049886,0.3523552827942155
1989-08,0.268887947032893,0.01589849581516059,-0.029805913992213405,0.34578945846434544
1989-09,0.3487623040342997,0.08391011522623913,0.013912745138744194,0.32029171015365787
1989-10,0.19242047636360646,-0.05155591074185854,-0.10070589145297082,0.3366977020782584
1989-11,0.014668219034675745,-0.14115805219741706,-0.1759059823377158,0.3578883890578972
1989-12,-0.13567528228788378,-0.20582517793167893,-0.25346214976792536,0.2865887114730307
1990-01,-0.08115901963395525,-0.21045748809587472,-0.26473192494792136,0.2950914178872303
1990-02,-0.00344640792896124,-0.13137363655306877,-0.21611329692149478,0.3190569606215066
1990-03,-0.02209714234612993,-0.17817886652008325,-0.2748322382363312,0.2918017923218375
1990-04,0.07052708448809303,-0.09823839220170284,-0.2136961845186937,0.3798027037445385
