date,TB_BT_1%,TB_BT_5%,TB_BT_10%,SP500
1987-12,0.15442143219864762,0.09761689077955843,0.08214020259566125,0.0396362505214387
1988-01,0.20742693830552505,0.08916198225215562,0.04836172220032161,0.0806029422397217
1988-02,0.14510879910339863,0.10902019520288134,0.06865010041332512,0.0466910902321121
1988-03,0.1385996588557547,0.13132774435676967,0.09235242434890772,0.0560718056712118
1988-04,0.15716651188251168,0.141377998061192,0.11531578520658672,0.0592428335628607
1988-05,0.15780591228542667,0.13040594371989633,0.11749375660598452,0.1015894510343372
1988-06,0.1065256546300389,0.10016546968158074,0.1126096585881649,0.0961634221769087
1988-07,0.03639741282829627,0.05849353774390808,0.06536170191705527,0.05679859158825659
1988-08,0.13075870351189137,0.11184518488345219,0.07785653734653941,0.0957589583617135
1988-09,0.16292506483398186,0.15153359046423828,0.1171897182237771,0.1213920783305171
1988-10,0.027072821920881396,0.09046487870423084,0.06830395622503976,0.1023204452189348
1988-11,0.003699611240210579,0.12460896937930582,0.09069941463235354,0.11690124105737419
1988-12,-0.2639677472863252,0.055227967956261295,0.04069653957120636,0.185601208737123
1989-01,-0.21088065963615027,0.06984289517491166,0.05856506480935206,0.1562299708453222
1989-02,-0.2203221420099874,0.055737712823793355,0.058851459815606966,0.1768224104189492
1989-03,-0.2522423607796386,0.043360301258183756,0.055215460023861004,0.225698161508814
1989-04,-0.3709837157839795,0.03995392294246308,0.052833216499202765,0.2602325060821711
1989-05,-0.30072338726230996,0.0542888431313689,0.056548959482586335,0.25227631689286445
1989-06,-0.3408507027043826,-0.033564018735046004,-0.004292227119004503,0.33695779137704984
1989-07,-0.364312805327059,-0.03493991038462995,0.025277650372508426,0.3523552827942155
1989-08,-0.3037933304733738,0.006972860395536247,0.05298945662402066,0.34578945846434544
1989-09,-0.23286748801504342,0.05463802542245554,0.10507507151162965,0.32029171015365787
1989-10,-0.0867324638579958,0.1391388906570925,0.17168201948477227,0.3366977020782584
1989-11,-0.2644847211869265,0.049536749201534,0.0964819286000273,0.3578883890578972
1989-12,0.024106047045214296,0.18356180624973234,0.21683766313510164,0.2865887114730307
1990-01,0.01156424435289978,0.14615632478588184,0.20871304992297102,0.2950914178872303
1990-02,0.003045913729351639,0.18059455328633905,0.24016684896351032,0.3190569606215066
1990-03,0.02169664814652033,0.22739978325335353,0.2988857902783467,0.2918017923218375
1990-04,-0.19849873507047358,0.14139881283258937,0.23015677944560933,0.3798027037445385
1990-05,-0.27139575221854606,0.16605929578151418,0.26833722356272205,0.3708766799343466
1990-06,-0.31127105335941563,0.14583367732805064,0.2658500794013102,0.36563981959666386
1990-07,-0.3943154350224963,0.15882395078036188,0.2729773637390055,0.26657699461525025
1990-08,-0.4051984566304551,0.1882772438538797,0.3050625672451803,0.21403631646938004
1990-09,-0.5435479655579718,0.07701653230958638,0.2017444302201587,0.20731553057852284
1990-10,-0.45421148315264803,0.17706494556602734,0.28013895856919296,0.2655223712351417
1990-11,-0.1705638152885095,0.33940813956293525,0.40973775803762824,0.2900469281759876
1990-12,-0.4135596385646373,0.20273964460002675,0.3079638885206913,0.3307259774670386
1991-01,-0.7055746475145623,0.055608916027728605,0.21459668216906766,0.39584039473395427
1991-02,-0.8599610950586309,-0.015926900605870042,0.1519938261087001,0.4178003497877661
1991-03,-0.79071810624578,0.006504484475953507,0.1712666137767144,0.4181467531913125
1991-04,-0.9071987625030805,-0.09443063922037691,0.097213220970228,0.4559985758291916
1991-05,-0.9414955691421867,-0.0698278436085755,0.11848820749124234,0.4069210656572798
1991-06,-0.9922277296418593,-0.1241790749347146,0.07656969701600629,0.4508033581362672
1991-07,-1.0012961589601546,-0.12476913712219313,0.08581343719351114,0.4702616095647853
1991-08,-0.9040445542815495,-0.0737982129081877,0.11764230879655216,0.450932278940396
1991-09,-0.9050532456094688,-0.060691694820917484,0.15463233438531548,0.4627224503734774
1991-10,-0.9348237764504835,-0.07466435738603941,0.16884262472107187,0.41780034978776615
1991-11,-0.8487023876783778,0.06949956214773537,0.28933442634753453,0.5235898550218627
1991-12,-0.34227402069103874,0.25940042182304557,0.4160548498041325,0.5034894059230699
1992-01,-0.28895321730055046,0.34656975817747215,0.5186159255811505,0.5130087659308371
1992-02,-0.2968055997694613,0.3478564720139661,0.5309785130198692,0.4909350858549356
1992-03,-0.4875535960163698,0.3311650375737382,0.5042766446478761,0.518445860216758
1992-04,-0.523169318820292,0.31195487065023114,0.46964686949193485,0.5194093674573815
1992-05,-0.6779226037101733,0.29007923710988476,0.43106160101571583,0.5018980819732406
1992-06,-0.697869233912457,0.2770758231740947,0.426826436191266,0.5405164448109755
1992-07,-0.7419152672122006,0.294251661370236,0.4511047051300482,0.5162262641403591
1992-08,-0.6932886962272199,0.33549087732221305,0.48838511168260634,0.5252906782947663
1992-09,-0.718940730097733,0.316524799884058,0.470006653711732,0.5273947341589837
1992-10,-0.7688521198064191,0.3018943149879682,0.460961775187506,0.5572076546948883
1992-11,-0.7970113456045653,0.34493089140890604,0.490937710419359,0.5672647136044963
1992-12,-0.7948140616406927,0.37704347096631036,0.5207949356533811,0.5742859776832152
1993-01,-0.8860453439912113,0.32251556681007787,0.46805216123227233,0.5847150193381075
1993-02,-0.9293907704014154,0.33546992920477764,0.4836767292928255,0.6032396538645604
1993-03,-0.7925029635196161,0.39668341791758605,0.5276238031368211,0.5774942810597858
1993-04,-0.8149657044470439,0.3686733161280307,0.5084630162573741,0.599957545048168
1993-05,-0.7891335852346039,0.3845141609300853,0.5157032162554979,0.6007124966783053
1993-06,-0.8334467662203767,0.35632502290724993,0.5075753086535354,0.5953711980650558
1993-07,-0.7853208316822802,0.35426462630643896,0.5265169638043777,0.629223655638491
1993-08,-0.7189180589887982,0.3828047578242542,0.5300681767462165,0.6191855221560848
1993-09,-0.8043383392198906,0.3397695450846151,0.49169196876533444,0.6383928112362135
1993-10,-0.8674837269103788,0.38751554763977064,0.550389722433118,0.6253980714623937
1993-11,-1.0150151045222144,0.3621701873316201,0.5371358466932307,0.6354386625792707
1993-12,-0.8840703323915441,0.42745047819104565,0.5811919114890285,0.6674224870709419
1994-01,-0.9597331416545772,0.3542458639056465,0.5290453031944898,0.6369168277816312
1994-02,-0.994067513156827,0.34822217841009534,0.5398340789955807,0.5900909531086662
1994-03,-0.8990952101297988,0.3387866202667481,0.5313432287065321,0.6015555922199031
1994-04,-0.9823664959177177,0.3567862207681055,0.5457390861973596,0.6138984347724332
1994-05,-1.0194006270622467,0.3712638000261787,0.5549956738636421,0.586720314889822
1994-06,-1.0034314361026602,0.38433211976831694,0.5479355955561652,0.6177027158921147
1994-07,-1.1364760310491833,0.36849945427211345,0.5509374683543278,0.6546547111577453
1994-08,-1.160570527464411,0.39022848074772487,0.5509064902992129,0.627388337127485
1994-09,-1.2087347471095378,0.39301259979537534,0.5531124732165836,0.6480080653874438
1994-10,-1.1684792508930755,0.385834645683115,0.562073183756314,0.6077019746030593
1994-11,-1.1843836468980977,0.4097803328576218,0.5798875858985221,0.6199261015843998
1994-12,-1.3257491332544957,0.3011634171717417,0.5049938709331283,0.643913741859698
1995-01,-1.2523763370351133,0.26912664227447247,0.49081469984091775,0.6793524531237949
1995-02,-1.2428000606072913,0.2578926535096079,0.47094570944480874,0.706314920347906
1995-03,-1.21699292761999,0.2580552028834495,0.46384448645650184,0.7338914644357444
1995-04,-1.2957649605340855,0.2240582621437635,0.4573286257975921,0.769559440920214
1995-05,-1.160425963008786,0.2597690141222816,0.4637740862002271,0.7906148029970294
1995-06,-1.140534517469424,0.2978334166743944,0.49560900673209046,0.8218964349332171
