date,TB_BT_1%,TB_BT_5%,TB_BT_10%,SP500
1987-12,0.12958567634991097,0.07026984494592593,0.058984366685984765,0.0396362505214387
1988-01,0.1365724606705594,0.05233007513640393,0.054154099490912315,0.0806029422397217
1988-02,0.18024289392026643,0.07558807994567512,0.07658657054277637,0.0466910902321121
1988-03,0.14327967000418632,0.07598428964139134,0.08862108003913467,0.0560718056712118
1988-04,0.20379811959672595,0.11201076992860647,0.11763494039081908,0.0592428335628607
1988-05,0.17094534668181235,0.09931103102906219,0.11094225241120906,0.1015894510343372
1988-06,0.24555497825767136,0.12837175195339454,0.11450235235456879,0.0961634221769087
1988-07,0.3567458459606446,0.15555349537401297,0.14015119194073675,0.05679859158825659
1988-08,0.4576939560281603,0.16485299185027458,0.15334774647510266,0.0957589583617135
1988-09,0.27306757320494096,0.12120567215641621,0.13317262577947703,0.1213920783305171
1988-10,0.2085242387081728,0.04632441469389299,0.07601974151924495,0.1023204452189348
1988-11,0.1122411554868816,0.015507252291565236,0.02368574323675072,0.11690124105737419
1988-12,0.43214711425153773,0.07192722722698902,0.06396736175261272,0.185601208737123
1989-01,0.48923126125727207,0.09231052698636782,0.08615144837925344,0.1562299708453222
1989-02,0.5506228322591364,0.1813894142928864,0.12994756272764574,0.1768224104189492
1989-03,0.4695145205657293,0.16820159390115172,0.13375241301911922,0.225698161508814
1989-04,0.41450256723773166,0.15618205047574782,0.13519247761377814,0.2602325060821711
1989-05,0.495643333618751,0.16511943898175807,0.15726253865413148,0.25227631689286445
1989-06,0.5853286129953797,0.22365819856767843,0.20368985633645031,0.33695779137704984
1989-07,0.6908114084463726,0.2724438893708604,0.2285140118424818,0.3523552827942155
1989-08,0.7513308833000578,0.3143566601510266,0.25622581809399403,0.34578945846434544
1989-09,0.6804050408417275,0.2666914951241073,0.20414020320638504,0.32029171015365787
1989-10,0.5332788758624779,0.15746761564507855,0.13701043452218098,0.3366977020782584
1989-11,0.3821588782648105,0.067212503791726,0.0791248864502995,0.3578883890578972
1989-12,0.6082494354556798,0.17673298827762615,0.15177299765067204,0.2865887114730307
1990-01,0.5537331728017513,0.18136529844182195,0.16304277283066804,0.2950914178872303
1990-02,0.5511737596015447,0.21644866482530856,0.18510633231506318,0.3190569606215066
1990-03,0.4642254236687869,0.16781977182604338,0.15642388658020945,0.2918017923218375
1990-04,0.6844208068857808,0.2538207422468075,0.22515289741294683,0.3798027037445385
1990-05,0.6194081612596655,0.2119539927652813,0.19908514664830945,0.3708766799343466
1990-06,0.7045609046901586,0.17288907121738167,0.15669897070939953,0.36563981959666386
1990-07,0.5350180389499305,0.14350365468792411,0.14124610878487182,0.26657699461525025
1990-08,0.5350067246669044,0.2236846607309302,0.18279593605196565,0.21403631646938004
1990-09,0.3966572157393876,0.1124239491866369,0.07947779902694402,0.20731553057852284
1990-10,0.30732073333406384,0.012375535930195941,0.0010832706779097534,0.2655223712351417
1990-11,0.5983018546227657,0.18323689132944565,0.15174778175305959,0.2900469281759876
1990-12,0.37142271449310277,0.046842792115023346,0.05779607544675855,0.3307259774670386
1991-01,0.07940770554317778,-0.1002879364572748,-0.03557113090486508,0.39584039473395427
1991-02,0.1725362177090107,-0.05617010396898775,0.01849436906872834,0.4178003497877661
1991-03,0.3910936001980134,0.0018631972519523102,0.04595923117502808,0.4181467531913125
1991-04,0.3228359872109587,-0.03725406616737755,0.005496402038116195,0.4559985758291916
1991-05,0.32776072151410984,-0.0794862385619382,-0.036032321337517534,0.4069210656572798
1991-06,0.3966641340104404,-0.03624765612161667,-0.0010335486663422197,0.4508033581362672
1991-07,0.3344200019210748,-0.006458693014573191,0.02180519413548484,0.4702616095647853
1991-08,0.2371683972424697,-0.05742961722857863,-0.010023677467556176,0.450932278940396
1991-09,0.2082934043759005,-0.09281016676960496,-0.0249315577734379,0.4627224503734774
1991-10,0.2892217469883567,-0.05354246306311135,-0.012472570418129863,0.41780034978776615
1991-11,0.42738670960696584,0.060455823821668656,0.09709442049408147,0.5235898550218627
1991-12,-0.2140352506640137,-0.29191054129369504,-0.1946575298734351,0.5034894059230699
1992-01,-0.2628042313934849,-0.3506349688911242,-0.2481770466573182,0.5130087659308371
1992-02,-0.27065661386239576,-0.3493482550546303,-0.23581445921859956,0.4909350858549356
1992-03,-0.22868139740208626,-0.3382517054086337,-0.23247744117854174,0.518445860216758
1992-04,-0.21560197366660938,-0.3013933434140314,-0.20879929612802614,0.5194093674573815
1992-05,-0.25555566251468975,-0.29098333548415956,-0.20049507232366676,0.5018980819732406
1992-06,-0.2755022927169735,-0.30398674941994963,-0.2047302371481166,0.5405164448109755
1992-07,-0.32365116835964425,-0.31688757991979644,-0.2117076448480382,0.5162262641403591
1992-08,-0.4221632886047617,-0.4025463292904568,-0.26073509274590256,0.5252906782947663
1992-09,-0.44781532247527484,-0.4215124067286119,-0.2791135507167769,0.5273947341589837
1992-10,-0.3979039327665887,-0.4068819218325221,-0.2700686721925509,0.5572076546948883
1992-11,-0.5200267662364861,-0.4657216383041653,-0.28288583285948615,0.5672647136044963
1992-12,-0.8071262027741771,-0.6328378449586941,-0.38567624694411434,0.5742859776832152
1993-01,-0.7158949204236585,-0.5783099408024616,-0.3329334725230056,0.5847150193381075
1993-02,-0.6725494940134544,-0.5912643031971614,-0.34855804058355877,0.6032396538645604
1993-03,-0.6943042406565793,-0.6042152689607589,-0.35946365481597853,0.5774942810597858
1993-04,-0.716766981584007,-0.6322253707503143,-0.3786244416954255,0.599957545048168
1993-05,-0.6628798453548795,-0.6019676046680285,-0.3579683733567019,0.6007124966783053
1993-06,-0.5509207735796993,-0.5972872425451335,-0.34824526679054635,0.5953711980650558
1993-07,-0.5319310273213209,-0.5395128183549356,-0.30917988773930655,0.629223655638491
1993-08,-0.49480372973764575,-0.5203349822928245,-0.2889982850620249,0.6191855221560848
1993-09,-0.5986853758278741,-0.59587091285136,-0.3222620856457465,0.6383928112362135
1993-10,-0.6557980580607607,-0.6435986486066574,-0.36710610960443,0.6253980714623937
1993-11,-0.6028057793804021,-0.6380466014965288,-0.3546878384267642,0.6354386625792707
1993-12,-0.722882276117151,-0.7021070894974948,-0.38322304734963053,0.6674224870709419
1994-01,-0.7142963801343575,-0.6742026390668431,-0.3602116084361868,0.6369168277816312
1994-02,-0.6613966557354907,-0.6149961847390178,-0.30497214157161034,0.5900909531086662
1994-03,-0.7301871249841025,-0.6319115746961929,-0.31763425331845935,0.6015555922199031
1994-04,-0.7224273898980091,-0.6520286559285233,-0.3018261046085125,0.6138984347724332
1994-05,-0.6872181239736883,-0.6801361296313786,-0.33416171644476433,0.586720314889822
1994-06,-0.5359176543421592,-0.6561702916427985,-0.3329785861370145,0.6177027158921147
1994-07,-0.5666637635157595,-0.6550675762450566,-0.34857718197031534,0.6546547111577453
1994-08,-0.563938374089639,-0.6818140737702889,-0.36524623594775135,0.627388337127485
1994-09,-0.4830506636063438,-0.6281402158799272,-0.3373369849048782,0.6480080653874438
1994-10,-0.5047877034449143,-0.6765702511740997,-0.36224310025022205,0.6077019746030593
1994-11,-0.38328482106787476,-0.5989310490025753,-0.29932078811018614,0.6199261015843998
1994-12,-0.29934132412396575,-0.527366503576409,-0.24542528012758705,0.643913741859698
1995-01,-0.3097820825702769,-0.5189981547481656,-0.24882477177219994,0.6793524531237949
1995-02,-0.4196846062021863,-0.5710685930638344,-0.2656135717691274,0.706314920347906
1995-03,-0.3363934478003769,-0.5535229513302109,-0.2596981818018316,0.7338914644357444
1995-04,-0.47150696236980466,-0.598008468569125,-0.28067968858133324,0.769559440920214
1995-05,-0.49483479193519614,-0.5807529387271103,-0.27562390361092226,0.7906148029970294
1995-06,-0.6493491622655504,-0.6165166963833236,-0.27604175336435105,0.8218964349332171
1995-07,-0.6066858065117664,-0.6192563708860274,-0.2887731927691949,0.8215761331350093
1995-08,-0.5978606048485277,-0.6248432396311525,-0.29676809957177924,0.8608906204698629
1995-09,-0.5975718043733659,-0.6274357568522989,-0.2878181214847889,0.8558988011310192
1995-10,-0.7038474363218926,-0.6429020637565599,-0.30824637041995995,0.8961276705182025
1995-11,-0.6799539849027694,-0.6380388146088283,-0.30885783455537397,0.9134211498850825
1995-12,-0.5596038824083822,-0.535274960986748,-0.23287538065694685,0.9455178385588705
1996-01,-0.47097642912221,-0.52548749746892,-0.21497930602209533,0.952427654919057
1996-02,-0.5834638393623333,-0.5837766635081499,-0.25640723881812844,0.9603130394589972
1996-03,-0.6316995681956485,-0.6095889521962262,-0.26939400408550845,0.9736550856891728
1996-04,-0.45315591179961984,-0.5466648268778164,-0.23971055875475825,0.9962512454125688
1996-05,-0.34211974901861075,-0.44915680444886774,-0.165577425796538,0.9985053982610628
1996-06,-0.31155026269580405,-0.5207762443829245,-0.21246129298327274,0.9516778774741009
1996-07,-0.2577741456497241,-0.4937977097179699,-0.196620990913605,0.9703170535580207
1996-08,-0.262140977912366,-0.5376971603544067,-0.22525237838952433,1.0230732568811955
1996-09,-0.17839243286620882,-0.5116938588772034,-0.20700268102165448,1.0488685373903404
1996-10,-0.10004562705574863,-0.5034640722856817,-0.1961428498032161,1.119677502340005
1996-11,-0.11274342581475857,-0.4547127495622031,-0.15063397271514928,1.097937515703599
1996-12,-0.25105239625705034,-0.5521527034164592,-0.20904998427690016,1.1574481632264715
1997-01,-0.24791360702611742,-0.5321099947572805,-0.18996489850881423,1.1633582109936682
1997-02,-0.23555151910057756,-0.5617693849564468,-0.209181822855314,1.1198095905222674
1997-03,-0.27913011953759786,-0.5911884306577092,-0.23273729344240918,1.176573155592236
1997-04,-0.28755780598320013,-0.5970320718664546,-0.2490195827991039,1.233498599143163
1997-05,-0.316807910228586,-0.5843226264672743,-0.23542905810178516,1.2760336537595758
1997-06,-0.1884747265741538,-0.5820056896192984,-0.2530357176969078,1.3512554376555574
1997-07,-0.2853478117710655,-0.5880716144446504,-0.2547143286162497,1.2920935301445564
1997-08,-0.31915084813165745,-0.6239425077919537,-0.2664415992207216,1.3438825491950013
1997-09,-0.14718424298628086,-0.5705435275273172,-0.23481155572058768,1.3087965076402177
1997-10,-0.12690646349573853,-0.5534629462892763,-0.22818040145397037,1.3524179301281614
1997-11,-0.3535118422136616,-0.6600579953635054,-0.2991674422453972,1.368027101410841
1997-12,-0.20312883383591515,-0.5514601624462359,-0.2157342856475137,1.378126074314078
1998-01,-0.24471579288640571,-0.5539904312135524,-0.22084297731640076,1.4462045032614546
1998-02,-0.22800443222420466,-0.5346197917879985,-0.22098293732764374,1.494942932894396
1998-03,-0.2681411757265435,-0.5974692021848801,-0.2674350981845096,1.5039784585631053
1998-04,-0.4912275107861108,-0.701747544590855,-0.3441785176361555,1.484972815142496
