date,Top_average
2024-11,-0.11809392992836418
2024-10,-0.07545188896081441
2024-09,-0.08452030098342783
2024-08,-0.09544590519942404
2024-07,-0.27710847766497937
2024-06,-0.15406271459191742
2024-05,-0.17756101398767415
2024-04,-0.1408783875594377
2024-03,-0.20935646615985967
2024-02,-0.07937500401606007
2024-01,-0.05037053657771921
2023-12,-0.1336320429433913
2023-11,0.01139405577645073
2023-10,0.11750920109091731
2023-09,-0.30502325405409925
2023-08,-0.19510492069374774
2023-07,-0.10036697579875736
2023-06,-0.04392106669108325
2023-05,-0.05742720669509787
2023-04,-0.08668849444245937
2023-03,-0.13692350701896705
2023-02,-0.26971420367780025
2023-01,-0.2075987380236021
2022-12,0.1884362825286632
2022-11,-0.05340011258457296
2022-10,-0.2332875818798206
2022-09,-0.09358199629173637
2022-08,-0.2747123154218777
2022-07,0.12783469800752284
2022-06,-0.08050393287418864
2022-05,-0.2065191940375056
2022-04,-0.09201980208789592
2022-03,-0.15270045480372177
2022-02,0.014013249478914419
2022-01,-0.08216809027814348
2021-12,-0.3707193653146781
2021-11,-0.11282535728323297
2021-10,-0.1965995387838923
2021-09,-0.11053150897606477
2021-08,-0.12859521729524415
2021-07,0.016055223535561627
2021-06,-0.1573919757415012
2021-05,0.01424121005706204
2021-04,0.020074210587099215
2021-03,-0.2070079665141767
2021-02,-0.07590171058617105
2021-01,0.06875942775781489
2020-12,0.11897523722689475
2020-11,-0.10650840291266853
2020-10,0.2976283277164386
2020-09,-0.06719007424463608
2020-08,-0.06975657998314783
2020-07,-0.12272585458559881
2020-06,0.027325790522569535
2020-05,0.033171716467211274
2020-04,-0.059755964068893344
2020-03,0.12329658217451334
2020-02,-0.4284159425176411
2020-01,-0.07614207551833291
2019-12,-0.11505581103469589
2019-11,0.12297754427406679
2019-10,-0.1391020574812728
2019-09,-0.01695143604783755
2019-08,-0.05942516536727892
2019-07,-0.25057389111859085
2019-06,-0.010906100112572223
2019-05,0.10345140160028544
2019-04,-0.2415243885308605
2019-03,-0.07010624656762526
2019-02,0.050037459338585534
2019-01,-0.0816507528408658
2018-12,0.05871367692902243
2018-11,-0.11357771028833394
2018-10,-0.036130885890458556
2018-09,-0.28425852978763005
2018-08,-0.043641287840778975
2018-07,-0.04900705811179936
2018-06,-0.16573408259814387
2018-05,-0.08834837524690146
2018-04,0.05046241522336361
2018-03,-0.04454789380567523
2018-02,-0.012700328078857024
2018-01,-0.08676542955812065
2017-12,-0.10818624556106711
2017-11,0.07818377205665113
2017-10,0.06599569001398982
2017-09,0.0014709579104479498
2017-08,0.07281754409524217
2017-07,-0.10057045322265204
2017-06,-0.07068490951138849
2017-05,0.019712744514964475
2017-04,-0.09042644981846268
2017-03,-0.10533421765188708
2017-02,-0.08086324969931907
2017-01,-0.11749716132087848
2016-12,0.011298436736140808
2016-11,-0.08933072359186867
2016-10,0.079104665491396
2016-09,-0.12812520476389744
2016-08,-0.07831127080481524
2016-07,-0.061582487443798475
2016-06,0.02582316914158841
2016-05,0.11333477746186962
2016-04,-0.007793230227785876
2016-03,0.09967519949279302
2016-02,0.050794589451527636
2016-01,-0.09256301912090828
2015-12,-0.2327006753789837
2015-11,-0.01696743225981082
2015-10,-0.03309462699355019
2015-09,0.04610928002804747
2015-08,-0.18670689364941465
2015-07,-0.06080706314996649
2015-06,-0.09084265948611539
2015-05,-0.0743700695285017
2015-04,0.03234354512747796
2015-03,-0.02323488027605674
2015-02,-0.032909588087360324
2015-01,0.04375333731341389
2014-12,-0.03774865427099546
2014-11,-0.030242799789325828
2014-10,0.042346221655450704
2014-09,-0.10575355100425483
2014-08,-0.09492004946409505
2014-07,0.03176042428319859
2014-06,-0.10719555336807772
2014-05,0.016322166548221204
2014-04,-0.06481159149494893
2014-03,-0.19698561500437498
2014-02,-0.13545963494568214
2014-01,-0.004901005055212626
2013-12,-0.049711025382009076
2013-11,0.028498124020732707
2013-10,0.08071489192614813
2013-09,-0.03489073001178927
2013-08,0.1061909627014225
2013-07,-0.03554756109391704
2013-06,0.09262606451672566
2013-05,-0.001732289598859878
2013-04,0.06001056899521833
2013-03,-0.015840434531844867
2013-02,-0.016353774654784308
2013-01,-0.04179712282921733
2012-12,-0.1318861703672292
2012-11,-0.05059944785296483
2012-10,0.060274083234780694
2012-09,0.0059185392851232865
2012-08,-0.03681493337993
2012-07,0.01728454861199997
2012-06,-0.022001300840375534
2012-05,0.0715899148838497
2012-04,-0.09664088568564012
2012-03,-0.02736938148142093
2012-02,0.010675216308322398
2012-01,0.07509198403697842
2011-12,0.13524358653535268
2011-11,-0.07701718458220189
2011-10,-0.15499387423828218
2011-09,0.056999642596975986
2011-08,-0.15245313707453748
2011-07,-0.1447094547045699
2011-06,-0.019846316656947433
2011-05,-0.08692301248273256
2011-04,-0.04485521379543937
2011-03,0.10169893865011163
2011-02,-0.016570061912615695
2011-01,-0.06844186418169573
2010-12,0.03965537415895623
2010-11,0.010128055915361586
2010-10,-0.08371815821471129
2010-09,-0.025097353590776635
2010-08,0.14347417986716102
2010-07,-0.13721351762074438
2010-06,0.03805882754436278
2010-05,-0.46393592902661823
2010-04,-0.13857754580560447
2010-03,0.026477011235282653
2010-02,2.6419555410511313e-05
2010-01,0.07344904387838737
2009-12,-0.07175805762106234
2009-11,0.11813408888161302
2009-10,-0.02937523200042152
2009-09,-0.20592042679722972
2009-08,-0.021948013552051622
2009-07,0.20387541975432238
2009-06,0.021217321506154067
2009-05,-0.04530092169319466
2009-04,0.06645311748551484
2009-03,0.1391538463136137
2009-02,0.013721230243040691
2009-01,-0.2501531727155815
2008-12,-0.016355137938172334
2008-11,0.07183106745903098
2008-10,-0.223113490302404
2008-09,-0.3907740250387547
2008-08,-0.12015953769251873
2008-07,0.023277820424074322
2008-06,-0.06364695913103346
2008-05,-0.11144565304353825
2008-04,0.02851021564891496
2008-03,0.07420427333217838
2008-02,-0.061286596907486134
2008-01,-0.05815101753106165
2007-12,-0.14509999082484937
2007-11,0.009348411214224469
2007-10,-0.12893564751539793
2007-09,-0.16840710822959096
2007-08,0.11174227354351206
2007-07,-0.03764019692812778
2007-06,0.010702005803519765
2007-05,0.06080550227161382
