date,Top_stocks
2024-01,"19008,91184,15904,14879,20332,16005,17690,21975,90298,22347,15542,19140,88471,14424,88511,19314,15863,19986,21416,52231,18405,21757,20101,17892,22603,20825,15631,19487,18781,19135,91822,12017,22610,90483,19973,19179,21829,16594,17951,19978,16161,18372,17901,19460,81165,14556,85377,16894,19846,23514,19077,17366,23431,23058,18129,15058,22538,22186,76711,21336,16765,20798,21577,18309,15787,20801,12527,84184,15491,16376,16541,23119,18461,18413,19840"
2023-12,"23252,16005,14879,17690,15904,91184,16070,19140,19249,19135,19314,14424,17892,20101,21975,15631,52231,22284,18405,22329,91822,88471,21416,22347,21288,19460,16594,19338,20801,15863,19487,18372,20825,18781,22186,22610,19179,16161,90298,21829,84184,20332,22603,90483,20798,22537,18562,81165,17951,19846,20412,21757,20567,77569,90783,15172,12017,16376,21336,13202,88511,14556,21577,16894,21837,18936,20150,15491,19840,16541,20636,15058,19397,85377,13750"
2023-11,"23252,16005,17690,16070,19135,21829,15904,14424,19460,19249,13202,20801,19140,17892,14060,19314,88620,22209,91822,18405,15631,22186,22284,20101,19956,22347,18427,13455,16473,14545,15863,20567,15172,19487,22329,16987,20798,90298,88471,12017,20412,15058,92619,18901,21889,16161,19338,17951,88511,22537,18259,16594,15219,21837,16887,90783,17901,84184,18461,19840,13750,16655,16818,77569,14145,19195,21260,21289,16472,15787,21577,91021,22603"
2023-10,"19460,16818,16070,19592,23252,91822,19135,17690,19249,13202,89935,19649,15904,21829,14424,20412,22347,22284,20567,22186,15631,19338,15645,14934,14060,17951,88620,14545,19956,16161,20333,17901,22209,21889,15863,84184,16473,91021,15219,19314,22537,20101,22238,16903,18427,18461,16987,16472,21260,92619,22311,19840,19928,16786,16542,21577,77569,18259,18901,14145,84819,23792,16524,14822,16655,17315,22298,22329,16887,13750,14435,19847"
2023-09,"16818,89935,23252,93337,19592,13202,20333,19338,19135,19249,15382,21829,22209,22186,22238,20567,19956,22311,16161,14934,15645,20101,84184,21889,18781,15863,14060,19840,14545,16887,15904,16070,15631,20573,22537,22284,14452,16903,15219,92619,16987,20412,20640,16473,91021,22298,18461,84819,18901,16524,88620,19833,20999,17091,18259,21289,14791,16786,77569,19928,18255,23101,13750,21841,84321,18427,16655,16542,87759,14822,21260,17147,22551"
2023-08,"15287,93337,84302,19249,23252,16818,22523,89935,21931,20640,17266,19592,15382,15219,14452,19956,17877,20567,92521,14934,16887,22311,13202,19338,17041,20333,14545,14060,19811,15645,16903,20573,22537,18901,92380,21289,82156,22238,20623,20154,16070,22209,88620,18997,77569,18427,16524,21841,16987,19833,23670,18363,23101,84819,18259,20297,14791,92619,16542,91021,18255,16473,23273,20331,19313,10779,19966,22286,17091,21260,14822,84321,16786"
2023-07,"84302,15287,15417,21931,16818,17266,93337,15219,89935,19956,18897,90170,19811,20640,17877,20975,19592,15382,13707,16903,92521,17041,16887,22209,20333,81761,22311,20294,22238,91021,22286,18901,14545,18997,17979,21947,15645,16473,14060,84819,88620,14468,14452,23127,18363,14540,18568,16974,23057,17091,89505,92380,21889,20623,19928,18259,82156,20331,23109,16987,20573,16472,18427,16524,21760,14934,14435,18303,19559,17354,16786,82162,23101,92619"
2023-06,"21931,15417,15287,13279,93337,82747,20640,19483,22906,23199,17266,16818,19628,17877,15382,18897,89935,16393,90170,17361,20975,13712,18568,19811,19592,17091,14444,81761,16974,20135,17979,20754,88626,92521,20333,18997,92380,21947,16793,17041,82156,16903,19113,14468,21541,89505,18363,65752,14452,22311,15645,22286,14546,16179,13751,20294,13707,23127,23101,20147,20573,22771,82162,16781,20623,16940,15303,13828,10779,23109,84819,18253,21091"
2023-05,"93337,15287,15417,22771,92252,19500,16164,21931,19483,82156,82747,19472,17877,14444,20975,13279,15382,17361,15664,22906,17146,90170,15277,16974,92521,18363,17266,20754,19628,92380,19811,16179,14546,16793,14468,15379,17041,16532,16393,20439,19113,20147,65752,89505,21947,88626,13712,18997,20294,18897,19066,16776,15268,13707,18054,92230,14452,13828,81761,19492,19313,19004,20623,18253,20163,16120,18303,16463,20425,20573,15303,23109"
2023-04,"16164,16824,19500,15417,19483,21931,19011,82747,20975,15664,18089,16962,92252,22906,82156,92345,90170,19472,15287,17361,22771,20439,76963,19628,22801,17266,20294,92380,20754,13279,16974,81761,16393,15277,19004,16793,19811,17271,17825,15268,15177,17146,92521,19066,18897,14468,19113,19313,17041,14546,88626,14444,15379,20163,18402,17877,17979,18997,20147,19492,12527,16179,89505,16776,13976,20623,16533,65752,17351,92230,16532,21947"
2023-03,"16824,16164,19500,20439,19011,82747,15417,16962,90170,18089,14444,15510,22771,92252,20975,16393,17361,17979,19472,22801,19483,16776,16974,15664,19628,16793,23109,22906,15177,19004,20754,16179,93126,81761,17271,18402,15277,76963,20147,92345,18897,17825,19492,17146,88626,14468,15268,20149,15379,13976,34666,19113,14546,17351,89505,16532,13828,16111,65752,13279,92230,22627,16778,18054,18253,14272,17905,18772,17251,91832,20135,18185"
2023-02,"16824,16164,18089,15510,82747,14444,13279,19011,18402,19500,16962,16793,22906,16393,92252,19628,12500,16179,22771,16776,15058,14610,12573,19066,22801,17361,79702,18773,20147,15277,15379,92345,14546,15177,17271,19004,17146,93126,19460,15268,19483,88626,20754,20439,18215,76963,65752,15664,13976,16377,92230,19472,16532,18772,17251,20149,34666,16684,17351,20632,18054,91832,16111,14431,16781,16778,14935,18776,19862,16120,19849,17825"
2023-01,"16962,16164,19500,88240,87656,16824,14610,79702,82215,22801,19460,70704,19472,19011,15268,15833,17271,19066,16776,14879,15379,12573,18402,92252,15177,15277,92345,15364,18902,13976,90298,18089,18773,15510,20439,12500,18054,17351,34666,17905,17816,92230,17000,76963,17326,19862,93126,15058,20149,16532,17885,16778,18772,17825,22689,14862,19814,15664,19004,21770,16377,16111,21077,17251,20280,16161,17146,18048,14431,13455,19569,16739"
2022-12,"16962,87656,18148,88240,16824,14610,82215,15833,79702,15510,19011,18402,16931,12573,18089,15177,17271,18855,17905,19460,14879,18773,16778,34666,13976,13455,17000,90298,14822,18902,70704,17351,15058,19862,16111,83651,13652,22689,87825,14862,18772,76963,22551,19485,21747,22626,20632,20149,19313,17825,16739,19569,17885,15857,21262,22244,21077,19070,15662,21732,16998,21770,17372,16161,20280,15431,16684,16401,14618,18776"
2022-11,"13863,16778,16255,18148,14822,82215,79702,87656,88240,15510,16931,19460,18773,34666,12751,13652,15058,15833,16111,20149,17816,14862,83651,15796,16739,70704,18902,87825,15662,21077,90298,19862,85744,14158,17000,20632,19485,19569,16998,21770,21027,18772,23010,22626,17885,21732,15904,14611,22281,18365,90926,16161,22689,19070,22244,21695,21724,19851,14618,16684,19544,22256,19080,21262,17372,21589,77624,20280,21322,20347"
2022-10,"86536,13863,91457,82215,19077,14822,18148,88240,87656,79702,21077,16931,18855,12751,18773,93347,14862,17816,16998,15833,19862,15796,17885,19569,87825,14158,16739,13652,15662,83651,18902,91488,70704,90926,21770,76461,14611,18365,92726,16377,15062,19485,21027,14686,16161,21724,21262,91278,17357,17157,17372,19544,14092,85401,16684,19080,79903,22295,78418,22626,17000,93299,16401,83756,12339,17039,16792,93263,47723,19851"
2022-09,"86536,13863,82215,91457,87656,14551,18148,88240,19077,18855,16998,14862,19080,13652,93347,18292,88208,12751,15172,15796,15833,70704,16931,14158,15662,17357,18902,85744,87825,14822,17885,18365,91379,92726,83651,85401,65270,17251,81084,21518,22344,14611,93299,21724,76461,20604,15293,17157,18904,13730,45225,17039,79903,47723,16401,19485,76708,92326,11644,15002,24328,17372,14092,18827,90976,20876,18368,83756,20661,12339"
2022-08,"13863,86536,91457,16998,18148,14551,18855,13652,18372,18831,18292,15662,12751,14107,93347,15796,14158,19077,15172,83651,16403,14822,16931,19080,88208,87825,91379,85744,91184,65270,18211,14611,92726,21736,15429,93299,17039,18827,47723,76461,17251,15856,18224,14092,81084,15293,16689,17157,79903,20337,13730,18368,10028,85401,87364,21892,16442,85205,17357,22583,92326,45225,12339,89857,18735,21698,21027,16120,15002,91215,20604"
2022-07,"13863,86536,14551,14107,91457,19314,19128,17318,93347,15796,18292,19077,14158,88208,15172,16403,12751,85744,91379,18372,18831,17251,65270,92726,16442,86916,16998,18827,18224,16737,93299,13730,15293,14179,92619,34833,78841,11644,50606,15429,16689,22344,17039,79857,16448,81084,12788,15856,79444,76461,90999,24328,19632,17366,32707,89857,79663,90533,14092,66683,16750,29102,51530,92326,89618,17317,18048,47723,14137,91215,16894"
2022-06,"86536,14551,19077,91457,19128,15172,16403,18827,18292,88208,93347,18224,14611,92726,66683,15429,92619,15856,49488,19574,79857,13730,17854,16689,16471,90999,65270,16998,91379,17039,16436,78841,16442,11644,32707,24328,17317,79198,19632,17251,14179,13820,12644,16737,14137,50606,43123,29102,89618,17366,92621,34833,19080,12788,90386,79444,18840,14688,17797,81182,88372,18306,81084,93299,84603,15293,17221,87198,16448,13343"
2022-05,"14551,16894,88208,19128,15172,92688,16403,20609,17854,18292,18827,20337,14611,85686,16145,91379,49488,89698,15429,17272,16386,18224,15856,78841,17889,16689,79198,17251,12788,83244,66683,16347,80179,13820,91283,14688,17968,89618,19080,90829,16737,79857,15293,20623,50606,21844,12009,81084,12644,24328,92619,12684,19433,34833,92621,90999,13730,43123,30796,14661,17104,65270,25452,13756,14172,78749,16675,21417,16442,13508"
2022-04,"21927,14934,20636,16403,20436,92688,16400,19128,16145,85686,20623,18827,19632,17968,21349,16386,21736,15089,17854,14661,91076,78841,20609,91283,18224,92619,13820,89698,15429,92621,90496,14611,66683,14172,14316,83244,21417,30796,80179,17889,82745,93340,20337,49488,93083,87137,17272,39490,90986,21685,12788,18824,90433,79857,14919,92583,21758,16667,81013,79198,93094,14379,16392,23819,13783,43123,12644,16967,16347,89547,19897"
2022-03,"20436,14934,16386,18827,17854,85686,13820,16145,20609,17968,91076,16377,16400,78841,10649,20623,32791,11153,19632,12788,89547,14379,76934,12644,93094,21417,89698,17889,78170,87137,85272,39490,16675,92619,75825,17957,14661,13641,18224,21685,80179,10257,13928,92688,20161,90986,25785,13244,87198,33099,93340,92583,66683,88391,23819,21844,15089,14316,80070,16021,13730,50286,90829,17272,14172,46923,86233,14708,28345,21271,14505"
2022-02,"17869,17854,12060,20436,85757,17141,85272,20825,18645,14934,21758,17889,15416,76934,18827,92583,13750,16377,82745,19962,18838,16400,17272,93340,16386,16542,14440,90496,18224,19081,86233,17968,20609,91076,16592,13634,21578,77595,17250,20623,16392,16145,21358,21341,10547,19560,88417,16182,10257,18647,90720,89290,14172,17120,16062,92688,17115,15089,18192,20339,90986,21350,13825,13820,16448,18767,21685,66852,88182,83856,17957"
2022-01,"17869,12060,85272,20436,18645,85757,14934,20609,15416,21342,17250,18192,21562,17889,18309,16377,21341,13750,19081,18643,16592,86233,14172,91076,16400,90288,17141,13825,20601,90126,14440,85526,21519,14715,65270,20339,16392,20575,17113,18224,89290,20656,14791,19413,18909,77595,18647,93004,90986,90542,92583,87759,10547,15084,15642,18911,15378,16448,17115,61241,93436,13634,19746,18898,14661,89044,21358,18767,20196,90029"
2021-12,"17869,85272,13883,12060,85757,14934,14791,18645,13812,92528,16161,19746,15416,20436,13750,16592,16400,18224,16377,17113,87759,90288,19081,14715,20339,86233,18838,90029,20575,16448,18909,17141,20656,18309,14924,14419,20196,16090,14813,18643,15491,90986,13798,87198,91734,19084,17895,17133,15909,85526,20181,14495,92981,15293,15642,14440,13706,17250,15378,18192,18312,81527,18410,13634,19145,18911,91076,14547,16689,17039,16968"
2021-11,"17869,13883,12060,16161,85272,85757,14056,13812,18399,18670,18224,13750,18645,16689,15416,14328,15902,92528,90288,16448,15662,19746,16377,17133,16592,14791,17039,20196,87759,88372,13706,15784,14715,18838,17797,15433,16542,18648,91734,50017,20181,15378,19081,20575,18312,12488,15862,15491,90371,16436,14179,13798,18192,13124,16442,18309,87198,16090,16611,17951,17041,15642,90029,79322,18824,13559,11644,16181,18896,88485,19145"
2021-10,"17869,13883,85757,12060,13844,14056,16689,14328,13750,20644,15902,88372,13812,90288,15416,15784,17797,92528,76963,18224,17905,18399,19001,85272,18312,16626,17133,87759,16090,90371,17041,18648,13706,19746,10258,18838,18645,14791,91627,15662,91734,15642,20181,17039,88260,16310,16448,20412,87583,81527,20727,93350,12488,15862,19081,14715,16592,15072,19145,13366,15433,18309,83520,79322,79442,16611,81084,14419,13559,16064"
2021-09,"50286,16466,87471,13883,16611,14328,18395,13844,13812,90288,14056,17133,13559,92528,76963,17905,15662,17879,19001,17797,88372,15902,88988,92557,16689,91734,15784,15642,12644,84819,81084,16064,13366,49429,17041,18312,87759,13706,15491,15062,92252,90371,18096,17357,19644,92897,93350,16887,16263,92091,18399,19746,85272,76672,15072,49488,14663,88485,20410,17039,86578,47723,92111,18856,29744,27422,15383,18224,20196"
2021-08,"50286,16466,87471,14056,18395,19149,13844,18096,13883,13812,16611,12488,76963,13706,90907,15132,16099,88462,14328,18399,15784,18363,17879,13124,12644,20410,15776,13559,17905,15862,92528,19644,16181,90371,91734,76127,88372,78170,16788,15383,91560,16021,13693,17133,16857,14684,92252,16680,17797,20161,12840,16104,14137,86578,88988,14607,16064,15072,16049,14663,81084,85686,14240,34367,81741,17140,18317,90630,92557"
2021-07,"17690,87471,50286,18399,13844,14056,14328,89301,18395,76934,92986,88462,16466,48072,15902,76963,19149,15784,90907,16611,85686,15132,91612,16099,92557,19644,65285,92252,17905,76127,88372,18372,90986,12488,85419,12644,12840,20196,13559,90371,16021,15268,15775,14137,13693,91627,77515,17797,90483,78170,14684,17317,15062,15862,92897,83145,16788,18466,89413,17879,91560,17361,16923,83885,15383,91734,18467,79490"
2021-06,"85419,17690,15132,50286,87471,16675,76963,90542,18395,13844,82848,18102,92252,89301,48072,90483,16974,88511,15775,19831,15062,83885,92986,12644,14051,88462,76934,14813,90907,15995,15186,83145,92897,91627,92213,17270,85757,19644,18372,16466,16099,92426,16522,15508,15375,15172,91560,77515,15268,19149,15943,91612,16786,12840,91734,78170,49138,87753,18467,16021,85526,17134,16788,17693,11511,13124,14137"
2021-05,"85419,12644,17690,16675,13337,50286,90999,87471,90542,18089,15132,18395,14813,14619,82848,17140,17813,89301,86098,18102,92213,16611,90483,12500,14708,15062,83885,48072,12579,78170,88511,19831,19065,11511,15375,77515,84757,90907,16974,16786,77699,15995,76934,17693,18047,16021,15775,18372,15186,15172,18399,16937,15862,19149,14051,91560,16099,92986,15268,88462,16673,18466,17313,79237,88173,15943"
2021-04,"90483,16675,85419,12397,13337,90999,15132,17690,12644,14619,13279,18089,14708,86098,90542,93350,82848,15642,17103,14937,17813,92213,14813,18102,90907,11511,76934,12500,89301,16877,12579,84757,16611,15995,78170,15775,88511,81741,19065,77699,18372,15664,48072,83885,16786,78664,15375,14580,79213,16049,19831,17140,18096,16021,16974,14051,85757,77515,17109,19134,91612,91560,15862,17693,18466"
2021-03,"16675,89301,12397,14937,85419,90483,48072,90999,13337,17690,86098,17813,13279,90542,93350,18089,14708,18102,12644,14619,92601,82848,15642,16528,91269,16611,76934,12500,88511,90907,79066,15913,17103,15775,16877,14813,15971,12579,16786,79213,77699,19134,15375,17313,84757,16974,78664,17109,14815,79586,88462,92213,15493,17134,14051,79573,17272,18806,91560,16393,16049,92665,15132,15995"
2021-02,"12397,16675,14937,92621,17813,90999,18089,13337,85419,14619,12644,14708,86098,91379,14497,90298,82848,92601,90542,15642,13279,12579,93350,14815,12500,17354,79213,88511,12360,14151,15431,90907,16611,92213,16310,16877,91560,91269,17272,15913,85205,16536,18553,14813,14580,84757,77699,90483,19137,15846,89301,14300,79586,87337,16146,16049,16974,17821,19228,17372,17898,88518,19187"
2021-01,"16673,14937,12397,14497,14619,13337,90999,82526,17372,17813,14708,86098,13279,92621,75573,18089,15642,91379,15913,91269,12644,12500,14668,86165,79213,90298,17109,92601,85205,93350,90907,14813,16536,16310,92682,81761,14815,17354,83520,15431,16611,17272,89449,79586,16146,19137,13411,89413,14151,12360,77699,17898,17313,89349,19187,79573,15846,84757,93380,79499,16877,91201"
2020-12,"14497,16681,14937,82526,45225,13279,13108,16673,91379,12397,93350,13124,15913,86165,15846,89449,92621,79213,92682,15642,90298,75573,83520,80812,13411,16536,15914,10258,16310,14668,17372,18775,14815,92688,91269,15431,79573,17272,16999,92601,17313,85205,88518,17109,13369,14060,13743,16877,17812,89413,17354,13956,88462,90483,19187,12360,93380,86916,15837,87337,81761"
2020-11,"16999,14497,16681,80812,86165,82526,14711,13108,15436,45225,16673,10253,15846,91379,16536,13411,89449,13124,92621,75573,15914,19187,17272,15913,15431,92682,92601,16310,14815,18151,17313,10258,82779,89394,13956,88518,83885,15643,89413,17372,90640,83520,90298,14668,93263,17812,14813,90926,18580,91269,86916,13743,12350,80563,12017,14060,16463,90496,14276"
2020-10,"16999,29102,13124,14497,13108,10253,80812,16681,82526,15436,16673,89394,14711,86165,75573,15846,45225,16536,12017,92621,91379,83520,18048,89449,18151,15914,14060,90098,83885,17354,19187,82779,91826,13411,93302,90640,14720,15431,14668,10258,17372,13455,16310,92682,17979,68145,88518,15643,14983,89413,14813,17365,17812,90926,90298,16437,16787,92686"
2020-09,"16999,10253,82526,29102,16252,16146,13124,16681,63546,89394,13108,13455,80812,14711,75573,90098,16673,82779,93302,15436,83885,83520,18151,17979,45225,88994,92682,90926,14276,14668,92686,14051,77515,86916,90640,14720,91826,92688,88620,86165,16463,15914,12017,18580,17313,12350,14791,89449,86444,68145,16712,14983,15364,18048,14313,17372,15904"
2020-08,"10253,16681,16252,16999,15436,29102,16802,16146,80812,14711,82779,86916,63546,12527,13124,16463,90098,57913,16712,18151,17907,93302,45225,13108,90926,86444,16820,16532,13455,10258,12017,17979,15914,83149,88620,13918,88994,90640,18580,68145,17885,14791,14051,15943,89394,16792,91826,90443,18484,83883,92248,77515,17349,13411,18312,92521"
2020-07,"15015,15436,10253,79039,16820,14468,16802,29102,16765,14610,82779,14711,63546,16252,16999,15361,17360,16146,78091,93302,57913,16463,90098,13455,18151,12527,83762,90926,86444,83883,88620,16792,18835,17979,87832,88994,92686,13918,16532,90640,16524,16712,16824,17045,83149,17349,91826,18312,17374,90443,14133,14791,86536,16250,17907,18768"
2020-06,"15015,16255,14610,87364,93302,16802,14468,16820,86080,12527,79039,57913,13455,17360,16765,16146,90098,78091,29102,16252,63546,17349,14611,83762,88462,91734,92986,86444,83883,92686,15904,83149,68145,87832,16120,82779,16532,17374,13918,16542,77699,17045,15361,92468,10028,19032,77569,16594,16181,11275,17979,55862,15976,85540,16964"
2020-05,"15015,16255,15961,15057,16802,92594,14610,92518,86080,16987,16820,14468,87364,82215,79039,16146,12527,63546,77699,16765,12680,57913,16594,14419,17349,83762,14611,17360,16252,78091,90288,16120,14535,86444,19001,87832,82779,91734,88462,16792,15361,14924,16532,77569,15533,14133,83883,15831,19032,13202,16824,18955,90101,17045"
2020-04,"15015,16255,15961,14610,15057,92594,86080,87364,16820,92518,15491,14468,16987,16594,57913,79039,90288,16765,14419,77699,12680,87832,16792,17349,15062,17360,78091,93083,88462,14133,83883,12527,16802,18203,16161,16179,15533,15645,15831,77569,18644,16090,89175,92986,14535,91734,16120,16532,14924,82779,16533,14611,18054"
2020-03,"15015,14133,14468,14610,92594,15961,86080,16255,87364,15491,92518,15057,16987,90288,79039,16765,88462,14419,16090,16179,93083,18203,15533,18644,16161,77699,12680,91734,15645,89175,78091,14535,89134,15831,16120,92986,14924,14435,65285,16820,93436,77569,16792,16533,15305,14432,15795,18306,17045,15361,18648,88173"
2020-02,"15510,92594,92518,15057,16255,91021,90288,87364,14133,15961,89029,86080,82215,14419,77699,16987,91734,14313,93083,15971,16179,18203,14535,15491,14432,15831,15645,88462,16161,88626,89175,65285,12680,14924,92986,14690,88173,82621,18644,16524,15533,17948,15286,15305,16090,18664,15382,18054,85526,85346,15508,18306,17880,18856"
2020-01,"92594,15510,14444,14419,92518,15378,14133,90288,15396,89029,15961,91021,14313,15057,15491,15177,12912,82215,93083,15971,92468,16179,16987,16161,15645,77699,82621,18054,12680,88626,18664,84302,92252,65285,14316,14690,80069,16524,17880,14158,16393,25452,18203,16931,14535,85526,16709,18563,89244,17948,92095,17315,18644,92893"
2019-12,"15219,15510,14444,89029,15396,91021,15177,89698,15378,92686,93083,14133,91742,92897,12912,14313,15645,90223,15971,15417,16524,92468,18054,16161,88626,82621,84072,15854,65285,85526,60186,16931,15172,17270,14710,89648,16851,13687,17972,25452,18203,88319,14316,13750,71985,89244,17271,92467,13783,18563,24441,15508,86047"
2019-11,"15219,92426,15396,15177,92091,91021,89029,15510,80577,91560,82779,92897,14444,14133,89698,92686,12912,14313,91742,90223,92468,15854,15378,16524,16393,15914,15417,14272,88626,17270,10028,14826,17880,84419,84072,13323,13750,17315,14316,18148,82621,17948,18563,18203,82281,92050,15272,89648,79618,16851,89244,85526,17116"
2019-10,"14615,91021,15177,88471,92426,13844,89029,85293,80577,14936,92091,14313,15219,82779,84302,92897,77202,15396,15510,90298,91560,89698,14444,91742,15914,12912,15378,81761,92686,90223,17270,92665,84419,92252,92468,15854,16524,13323,14813,15417,17880,10028,92466,82621,14272,88626,91082,14715,16932,17315,18148,14826,16458"
2019-09,"14615,15177,13844,88471,14826,92426,15784,14936,85293,80577,15219,91453,92686,15375,92665,12912,14444,65285,92091,77202,91560,92897,15378,90223,89698,91742,82779,17270,93371,92468,15396,15914,14536,91895,92252,16466,17105,15854,14790,14813,15831,82281,13323,92466,18148,91348,16393,15417,15904,44813,13918,72119"
2019-08,"14615,16376,14826,83762,13844,15375,88471,85293,80577,92426,15784,14936,15219,15904,65285,91742,77202,90223,91453,92091,12017,91560,92897,15172,14813,89698,92665,92686,14536,16473,17105,15854,10258,91895,15417,93371,16466,14790,13411,91348,92466,15914,18148,10028,15831,79618,18058,84302,44813,17270,89597,16104"
2019-07,"14536,14615,88471,16376,13844,15784,14936,85293,91560,80577,10258,14826,93299,92091,92426,65285,91627,12017,16164,77202,91453,15904,15831,14813,92427,17105,13279,13411,14060,92665,82848,93371,91895,18148,16104,79213,16466,92808,82526,84419,92466,15913,89889,13323,77437,14790,82779,16932,85539,15863,13828,90783,14135"
2019-06,"14615,14536,16376,88471,13844,13883,91627,14936,93299,10258,15416,65285,86536,12017,85293,92131,15784,81761,14826,77202,89648,15904,92427,91453,90640,93371,92665,15831,17105,82848,13411,14813,91895,77437,13279,79213,92213,82526,81588,13693,16532,16819,90783,15913,15863,89889,17876,15072,14877,91606,17891,18058"
2019-05,"14536,16376,13883,15913,10258,12017,17105,15416,92131,93299,15784,86536,14826,93371,14791,90640,65285,16104,89648,91627,91453,13411,82848,79213,13279,91895,15831,14551,14107,72119,15305,88518,13693,17876,17316,81084,92486,14466,88620,18135,16894,93380,90595,15863,16877,89889,77175,13159,88240,15072,13323,18058"
