date,Bottom_average
2024-11,-0.09361456613407212
2024-10,-0.04156876852825489
2024-09,-0.06735748146971944
2024-08,-0.03614167255566228
2024-07,-0.224384613364737
2024-06,-0.046229524032859425
2024-05,-0.14960915452877951
2024-04,-0.1105812071345987
2024-03,-0.16125629362165914
2024-02,-0.08061394293543597
2024-01,0.09138585517628278
2023-12,-0.10442029553274271
2023-11,0.16787115714583312
2023-10,0.0142117077299331
2023-09,-0.23586625936853337
2023-08,-0.1800171297481833
2023-07,-0.1537921616278694
2023-06,0.054231498458665914
2023-05,-0.014365320404823063
2023-04,-0.015609738071437713
2023-03,-0.07301882210833914
2023-02,-0.15025842872387127
2023-01,-0.14957759108663993
2022-12,0.19632707768612753
2022-11,-0.08487018993220771
2022-10,-0.1630399267485872
2022-09,-0.03975063333467752
2022-08,-0.21928670595489805
2022-07,0.06682276879330061
2022-06,-0.022453257000942632
2022-05,0.015166690476896236
2022-04,-0.07540903391492157
2022-03,-0.2307839629257408
2022-02,-0.045500183578632114
2022-01,-0.10424096270296525
2021-12,-0.23705104292010865
2021-11,-0.06624933233128082
2021-10,-0.10272163137864462
2021-09,-0.03149435578361362
2021-08,-0.08514937438521458
2021-07,0.05491600960242425
2021-06,-0.20011900676301367
2021-05,0.03581965115331974
2021-04,-0.030400333252614528
2021-03,-0.07600825932188426
2021-02,0.024931849920122286
2021-01,0.13723065633821968
2020-12,0.14588536034716124
2020-11,0.15633031015314194
2020-10,0.35026111248265457
2020-09,-0.035356640733031235
2020-08,-0.11367091882979206
2020-07,-0.053858983413340895
2020-06,0.09458609371511821
2020-05,0.044479277490389976
2020-04,0.05307987195073041
2020-03,0.17631295012455034
2020-02,-0.37021413387873003
2020-01,-0.10154220734120852
2019-12,-0.11801736619469494
2019-11,0.11207373919362967
2019-10,-0.04596241621437431
2019-09,-0.08886307645026567
2019-08,0.016762465206472267
2019-07,-0.12147911997633155
2019-06,-0.023370175051036834
2019-05,0.008968108245440516
2019-04,-0.1960414935979983
2019-03,-0.03925505897550502
2019-02,-0.02016947515787354
2019-01,0.07473319739029462
2018-12,0.2095731565022038
2018-11,-0.24608875959304427
2018-10,-0.10386012953596331
2018-09,-0.15340490505605342
2018-08,-0.036200735609216335
2018-07,0.013493988471120934
2018-06,-0.09755058766803644
2018-05,-0.007420168991385102
2018-04,-0.011394127813599497
2018-03,0.015416734448437138
2018-02,-0.030627858928746515
2018-01,-0.10638110712445283
2017-12,0.07619222219516412
2017-11,0.04810891156174195
2017-10,0.07089707486512233
2017-09,-0.04733360456115405
2017-08,0.11264317770812789
2017-07,0.016406653356296493
2017-06,-0.053348639131809705
2017-05,0.07739125906929051
2017-04,-0.08778933819992153
2017-03,-0.1292381757169404
2017-02,-0.05275721443037762
2017-01,0.05986790500377815
2016-12,0.024395755978262355
2016-11,-0.05298220320151147
2016-10,0.11641433621146743
2016-09,-0.1814049297859271
2016-08,0.021042652533210606
2016-07,0.030241661289446848
2016-06,0.014190008560137439
2016-05,-0.09256339308869284
2016-04,-0.0692323366596668
2016-03,0.12454252252359031
2016-02,0.1550190393763068
2016-01,0.11503238048036787
2015-12,-0.17703325615165152
2015-11,-0.12598656996384627
2015-10,0.03642971547025041
2015-09,0.05611236529310264
2015-08,-0.16748143983284455
2015-07,-0.040489059543991644
2015-06,-0.11803983989900765
2015-05,-0.07689735231560602
2015-04,-0.08284096964951647
2015-03,0.10084543912981118
2015-02,-0.04301034873374814
2015-01,0.11076938714704322
2014-12,-0.011379397297604878
2014-11,-0.012170807963014856
2014-10,0.022198595650023713
2014-09,-0.04924654804189146
2014-08,-0.08501660416437333
2014-07,0.07868017980050222
2014-06,-0.014577047940901982
2014-05,0.017950132511037647
2014-04,-0.017768433104453748
2014-03,-0.049423214986254606
2014-02,-0.054301182376742765
2014-01,0.08479596258869608
2013-12,0.02580075656656871
2013-11,-0.025613572130170424
2013-10,0.009487966347272943
2013-09,0.011685797889391432
2013-08,0.015466374175662973
2013-07,-0.016092170801269186
2013-06,0.036289711787929176
2013-05,-0.059634093791473476
2013-04,0.043211958926098214
2013-03,-0.024447324697411253
2013-02,0.004942399018376528
2013-01,-0.05297254846930253
2012-12,0.08011595712761314
2012-11,0.07892505772170097
2012-10,-0.009992187108439313
2012-09,-0.04850653396943807
2012-08,0.021201146114204098
2012-07,0.04161487285354898
2012-06,-0.1265078449028639
2012-05,0.03384442548722348
2012-04,-0.14744495406708444
2012-03,-0.05157241930325227
2012-02,-0.006311455441989579
2012-01,0.0493303635131963
2011-12,0.21458848981938816
2011-11,-0.018873824889262564
2011-10,-0.08836660518550682
2011-09,0.08099570442373386
2011-08,-0.12087380864534161
2011-07,-0.16452762709774174
2011-06,-0.028754710537228695
2011-05,-0.0621298535051976
2011-04,-0.011048960493978053
2011-03,0.028575148985413523
2011-02,-0.04156312480140966
2011-01,0.008390032349282234
2010-12,0.020466336176061868
2010-11,0.10642740172109032
2010-10,-0.0015323590517732691
2010-09,0.07118724349602296
2010-08,0.09733472716181754
2010-07,-0.11642671533686008
2010-06,0.03108051832953262
2010-05,-0.09360401231860735
2010-04,-0.10353065138822858
2010-03,0.04676288968558154
2010-02,0.07967869176971527
2010-01,0.01628373518109649
2009-12,0.0027604500683023744
2009-11,0.07592714933671742
2009-10,0.0017141774531069937
2009-09,-0.18424609839170822
2009-08,0.178922628347933
2009-07,0.17389988135340334
2009-06,0.2058734035414838
2009-05,-0.06252034306371945
2009-04,0.20371774305540613
2009-03,0.5023620771816051
2009-02,0.1321217015011045
2009-01,-0.24847616155682287
2008-12,-0.11640421739231224
2008-11,-0.005764323232281918
2008-10,-0.30094130592860985
2008-09,-0.30818574820894573
2008-08,-0.20935782087946964
2008-07,0.030654351239546317
2008-06,-0.06339596402249846
2008-05,-0.18258125490629318
2008-04,0.0775034618575577
2008-03,0.06835783732306237
2008-02,0.025895721565389877
2008-01,-0.1126927321183114
2007-12,0.04014723446584638
2007-11,-0.008111522624041224
2007-10,-0.17858584195014834
2007-09,-0.011099334916455133
2007-08,0.0009224874236092929
2007-07,0.02402694081769928
2007-06,-0.053183281407737995
2007-05,0.04542167591753947
2007-04,0.025115072613884123
2007-03,0.0746843935532161
2007-02,-0.0076217613548127255
2007-01,-0.04620309009673547
2006-12,0.07043284760764228
2006-11,0.006472855613272052
2006-10,0.04981843754853147
2006-09,0.051482678339509966
2006-08,0.005633147500437979
2006-07,0.0253647010013241
2006-06,-0.07741690984231699
2006-05,-0.056659974695945026
2006-04,-0.07517191443944306
2006-03,0.05900418815460836
2006-02,0.018052478140484912
2006-01,-0.011554181461122791
2005-12,0.0801654658858732
2005-11,0.02174511778702943
2005-10,0.01818313992649939
2005-09,0.0072714336756161575
2005-08,0.022883559168007314
2005-07,-0.06723193257695204
2005-06,0.0913822786952876
2005-05,0.010916622386187945
2005-04,0.09456395739041942
2005-03,-0.11892522442985055
2005-02,-0.08388458531214221
2005-01,-0.05161524320429552
2004-12,-0.1426163926304686
2004-11,0.10806587834835338
2004-10,0.08003826921504752
2004-09,0.0516368111792836
2004-08,0.01635958427205878
2004-07,-0.02738217012692283
2004-06,-0.10280712315801428
2004-05,0.020889909731611023
2004-04,-0.03882196575255929
2004-03,-0.01984601722375963
2004-02,0.005615283902754423
2004-01,-0.047826804672887864
2003-12,0.007444692985051488
2003-11,0.06673234094908922
2003-10,-0.04751629559689968
2003-09,0.05111967069053561
2003-08,-0.044884615486657294
2003-07,0.10829565692447185
2003-06,0.08306592361623588
2003-05,0.1170832448466599
2003-04,0.3923194556746856
2003-03,0.1808556187713391
2003-02,0.004098511596553194
2003-01,0.012916294945888697
2002-12,0.00994578429316153
2002-11,-0.18748440565933164
2002-10,0.3409269249315404
2002-09,0.0894068388779496
2002-08,-0.2090813048298608
2002-07,-0.06994020429297525
2002-06,-0.2630140405163701
2002-05,-0.22736587106333547
2002-04,-0.20573059014485268
2002-03,-0.1396749847478285
2002-02,0.100211411921773
2002-01,-0.2508479002332609
2001-12,-0.18393126742563917
2001-11,0.12440570482114661
2001-10,0.2523633785307962
2001-09,0.1945983865055606
2001-08,-0.4258222834363815
2001-07,-0.2186454559291854
2001-06,-0.06519837111351211
2001-05,-0.028310124387566735
2001-04,-0.01468487151710275
2001-03,0.2403313507295484
2001-02,-0.24387129913295594
2001-01,-0.3085380701420014
2000-12,0.4838063856743597
2000-11,-0.13196507449603562
2000-10,-0.16879843786548038
2000-09,-0.14731564263475516
2000-08,-0.08999113360876938
2000-07,0.04751829262784238
2000-06,-0.030671123551706835
2000-05,0.004800097230090322
2000-04,-0.09400484847974738
2000-03,-0.04935262355624482
2000-02,0.08810574158466396
2000-01,0.05896003043063748
1999-12,0.06181184630346753
1999-11,-0.010739107345429684
1999-10,0.07209465836412567
1999-09,-0.06438955081532154
1999-08,-0.04926597977005277
1999-07,-0.05011431413145245
1999-06,0.028471622236331554
1999-05,-0.02584834242375969
1999-04,0.05299929983188771
1999-03,0.006018922439243989
1999-02,-0.0611688874360682
1999-01,-0.12938402432621354
1998-12,0.08244724774941087
1998-11,0.03478168190085809
1998-10,-0.003539220926908333
1998-09,0.15199436404606917
1998-08,0.021204710885257622
1998-07,-0.2800949905871758
1998-06,-0.06739385214259899
1998-05,-0.08480733936772261
1998-04,-0.11124294885678765
1998-03,0.018307423892827506
1998-02,0.0429472201004925
1998-01,0.0005837746123569301
1997-12,0.08595908829559845
1997-11,-0.025287332604699335
1997-10,-0.026742867330252783
1997-09,-0.05100337978972249
1997-08,0.0685487215990948
1997-07,0.03585633010645713
1997-06,-0.06950394502088407
1997-05,0.05831836278517915
1997-04,0.030548088802988885
1997-03,-0.07392487836904162
1997-02,-0.11429775222030486
1997-01,-0.04357150296919723
1996-12,0.13607342730755978
1996-11,-0.04753337663077652
1996-10,0.20060622566635355
1996-09,-0.01116315783613584
1996-08,0.11542311069684848
1996-07,0.0331059482908695
1996-06,-0.15732884723899324
1996-05,-0.08948859080337561
1996-04,0.10598902145570682
1996-03,0.0754878575688648
1996-02,0.01889708362596974
