date,Bottom_average
2024-11,-0.10660176888936776
2024-10,-0.016638775782086702
2024-09,-0.13745294847919487
2024-08,-0.03453682571814242
2024-07,-0.18019024552359905
2024-06,0.04110175857553468
2024-05,-0.12677381898960494
2024-04,-0.0364175234009643
2024-03,-0.118705451485388
2024-02,-0.06052522901127045
2024-01,-0.09448316317806842
2023-12,-0.23511171525091007
2023-11,0.15620207180501994
2023-10,-0.03426739887638973
2023-09,-0.19311940447772544
2023-08,-0.1953042873623828
2023-07,-0.23560501983176818
2023-06,0.03471196484955207
2023-05,0.05084291346263626
2023-04,0.042952115630253584
2023-03,-0.05052676685593173
2023-02,-0.17062186941492594
2023-01,-0.19625847447226358
2022-12,0.17447589801660845
2022-11,-0.09099125141261027
2022-10,-0.08018137019570283
2022-09,-0.018266693404843302
2022-08,-0.2548225754641161
2022-07,-0.05085355645499586
2022-06,0.02354556240035036
2022-05,-0.12321340114186732
2022-04,-0.06157416279890835
2022-03,-0.24127481892439312
2022-02,-0.0005912207004316949
2022-01,-0.050864366661845864
2021-12,-0.16871331001083514
2021-11,-0.13175305753575536
2021-10,-0.12199448322744279
2021-09,-0.0701554531254921
2021-08,-0.11674080596749936
2021-07,0.0029616446566709544
2021-06,-0.23227001520780036
2021-05,0.041278552390204074
2021-04,-0.04839607380902118
2021-03,-0.09420006693547245
2021-02,-0.042748832509722084
2021-01,-0.01909260544662666
2020-12,0.12189496071876989
2020-11,0.0539123067386968
2020-10,0.30352730522471816
2020-09,-0.05769374458710862
2020-08,0.010347359742584513
2020-07,-0.01931211201975783
2020-06,0.0680232863308947
2020-05,0.06451407191613814
2020-04,0.1085435270758109
2020-03,0.17445480833372168
2020-02,-0.39211668184375054
2020-01,-0.15418111727795925
2019-12,-0.07579209751589153
2019-11,0.1194582130783074
2019-10,0.03109120589157881
2019-09,-0.0675517007407043
2019-08,-0.01647352848546007
2019-07,-0.14742442329394667
2019-06,-0.1698075900174982
2019-05,-0.039888869834220644
2019-04,-0.11744827952906729
2019-03,-0.04311510685367753
2019-02,-0.04111730750632002
2019-01,0.09297179121990785
2018-12,0.18331335484417555
2018-11,-0.254665275777309
2018-10,0.002511118990954583
2018-09,-0.1450615258969046
2018-08,-0.0779388999991803
2018-07,-0.026499423213502588
2018-06,-0.035313662031419356
2018-05,-0.05261450525114517
2018-04,0.027650073014213017
2018-03,-0.010470921518028009
2018-02,-0.0827931113785352
2018-01,-0.11818773323871427
2017-12,0.026784660670999647
2017-11,-0.010592689955816244
2017-10,-0.026342073283141938
2017-09,-0.07131391122713769
2017-08,0.04893717884976016
2017-07,-0.05230902147557799
2017-06,-0.048463434218881773
2017-05,-0.015741274406249332
2017-04,-0.1042976639212278
2017-03,-0.13730485006436666
2017-02,-0.03477666119968465
2017-01,-0.012415100772837253
2016-12,0.02294705261523342
2016-11,-0.09537886109513624
2016-10,0.09127010461750103
2016-09,-0.11570139213638429
2016-08,0.02331505260772318
2016-07,0.05898273896230469
2016-06,0.05782154821713229
2016-05,-0.04701506533603419
2016-04,-0.03934561855984036
2016-03,0.08240850718458075
2016-02,0.10175839571490602
2016-01,-0.037929001347414296
2015-12,-0.21289866260491286
2015-11,-0.12236631310368906
2015-10,0.011186879123748151
2015-09,0.12515833360937065
2015-08,-0.18758462995391711
2015-07,-0.08219910470334212
2015-06,-0.1392105264718783
2015-05,-0.07456484576426785
2015-04,-0.058347991266371156
2015-03,0.0010805203524624815
2015-02,-0.0963164753768845
2015-01,0.11380853107132372
2014-12,-0.08070777219941123
2014-11,-0.0029150581108890496
2014-10,-0.04690400317960073
2014-09,-0.0218250078199804
2014-08,-0.08240685634108028
2014-07,0.08022960313833244
2014-06,-0.027761779011634867
2014-05,0.06820148686569467
2014-04,0.015344394836957221
2014-03,-0.07380979486960995
2014-02,-0.038433021397908294
2014-01,0.053892030668768326
2013-12,0.0233335924838395
2013-11,0.053160497911767274
2013-10,0.01257921710702895
2013-09,0.013131284317145643
2013-08,0.057136373174099926
2013-07,-0.021567489899290967
2013-06,0.07828397533651871
2013-05,-0.13780713079825238
2013-04,0.028295104248506286
2013-03,-0.010497266236274908
2013-02,0.020086081231256978
2013-01,-0.005224326140731138
2012-12,0.05313102106717337
2012-11,-0.022790957384449247
2012-10,0.029453943463877176
2012-09,-0.07327553118712665
2012-08,0.05514142102375339
2012-07,0.03247218869552225
2012-06,-0.019990299517053185
2012-05,-0.013737478081688967
2012-04,-0.1691184714211722
2012-03,-0.06123272519610436
2012-02,-0.015624559623928974
2012-01,0.06736836458172944
2011-12,0.16623636081946713
2011-11,-0.043146404307187504
2011-10,-0.10895919402607168
2011-09,0.11238027546849336
2011-08,-0.17333636861598065
2011-07,-0.129117189658028
2011-06,-0.04445975511215185
2011-05,-0.07877689908672841
2011-04,-0.05996215874940217
2011-03,-0.021085460062118366
2011-02,-0.007189048486964747
2011-01,0.053194696766245615
2010-12,0.07790459631258201
2010-11,0.11859803231953872
2010-10,0.009841703896609025
2010-09,-0.006938821586164379
2010-08,0.11188317542864397
2010-07,-0.18636383470160597
2010-06,0.10592761707175759
2010-05,-0.09430001999571234
2010-04,-0.11357690179764245
2010-03,0.062212831614635804
2010-02,0.06598206384726152
2010-01,0.02201499628630801
2009-12,0.02216363718997489
2009-11,0.10558170819236748
2009-10,0.02053923904492926
2009-09,-0.13562682085545658
2009-08,0.0026032762342545978
2009-07,0.05818231915608936
2009-06,0.15275857817848382
2009-05,0.09537407953643025
2009-04,0.13809444161517417
2009-03,0.47644738483237475
2009-02,0.08666795545131625
2009-01,-0.2556305520098843
2008-12,-0.05991383001819644
2008-11,0.08546445177426967
2008-10,-0.2976340981997771
2008-09,-0.37443953511968736
2008-08,-0.23956972246226546
2008-07,-0.01756037939281607
2008-06,0.04324187624688872
2008-05,-0.12290161657669413
2008-04,0.027289536773439156
2008-03,0.04186003708394709
2008-02,-0.04394958223644224
2008-01,-0.03743195313087192
2007-12,-0.0795107872403887
2007-11,-0.04626353244683565
2007-10,-0.1693316578691591
2007-09,0.039356890781353585
2007-08,0.04850501689339812
2007-07,0.008819648994593123
2007-06,-0.061500197966411915
2007-05,0.010859803891587095
2007-04,0.048522646678070595
2007-03,0.01635043712757858
2007-02,0.012145778616874244
2007-01,-0.022559698917974096
2006-12,0.039473480791891204
2006-11,-0.01970231495551013
2006-10,0.03991694910938507
2006-09,0.08912248913749919
2006-08,0.013352219580419602
2006-07,-0.019911339168866355
2006-06,-0.07000316531970617
2006-05,-0.06726535573527392
2006-04,-0.05948124185776637
2006-03,0.014534185900596675
2006-02,0.028767297419177083
2006-01,-0.028340353929937116
2005-12,0.08601077749297889
2005-11,0.030833071188697526
2005-10,-0.011687733115593022
2005-09,-0.02634727950576971
2005-08,0.006075186530016124
2005-07,-0.06778399591959514
2005-06,0.09122264215608143
2005-05,-0.011256484695259904
2005-04,0.0685720179738696
2005-03,-0.1189014033797322
2005-02,-0.07592426722786964
2005-01,0.029554504479280635
2004-12,-0.05485822830640605
2004-11,0.08929873720888933
2004-10,0.09832938584643262
2004-09,0.019036719715811393
2004-08,0.07937512457519902
2004-07,-0.003469052781483406
2004-06,-0.10164685779093727
2004-05,0.022139333613063777
2004-04,0.024638238793593656
2004-03,-0.03991246843458773
2004-02,-0.024358877208090823
2004-01,-0.06887663925736555
2003-12,0.07929687124298947
2003-11,0.010771523274926859
2003-10,0.022713813211998446
2003-09,0.08272719825307337
2003-08,0.007934028644127145
2003-07,0.06353348635240201
2003-06,0.074490979389316
2003-05,0.05935707600239593
2003-04,0.11782052205568118
2003-03,0.10106176536796038
2003-02,0.0736238197171488
2003-01,0.012541031096424782
2002-12,0.020796579609526238
2002-11,-0.1689576506447295
2002-10,0.2518694936961728
2002-09,0.0681643283101352
2002-08,-0.16325582659501595
2002-07,0.06315034252105205
2002-06,-0.08454679057519648
2002-05,-0.19763386688374218
2002-04,-0.02659755803140856
2002-03,-0.12404748588806788
2002-02,0.10301406273764997
2002-01,-0.06394567029477824
2001-12,0.038335520923407106
2001-11,0.13570540023917685
2001-10,0.17304698871726867
2001-09,0.17255618690785166
2001-08,-0.2214934770128128
2001-07,-0.08506255649245673
2001-06,-0.12023631478590083
2001-05,-0.05263588061114221
2001-04,-0.027230188591783347
2001-03,0.3271220011105474
2001-02,-0.1405158447061889
2001-01,-0.2219805345617413
2000-12,0.32205583301780494
2000-11,-0.08692820994205125
2000-10,-0.26517478296367397
2000-09,-0.12252490102969406
2000-08,-0.2555772044441573
2000-07,0.11191079153934803
2000-06,-0.13756186049769203
2000-05,0.11795001978407892
2000-04,-0.1567619393798071
2000-03,0.009219674397143936
2000-02,-0.050511110814559376
2000-01,0.2017943430446306
1999-12,0.11079661832545815
1999-11,0.13050749454192262
1999-10,0.1303534734576662
1999-09,0.02283803295510229
1999-08,-0.010658277436879535
1999-07,-0.10380045594904523
1999-06,-0.06230949915765475
1999-05,0.042282699202615695
1999-04,-0.02385644339981611
1999-03,0.08507016790359304
1999-02,0.07481443843367361
1999-01,-0.09188394042360566
1998-12,0.008837114249193336
1998-11,0.009869130179024917
1998-10,0.11618547348209132
1998-09,0.15381946544183828
1998-08,-0.054747941956490756
1998-07,-0.18359062602367965
1998-06,-0.005834943119114732
1998-05,-0.05346736840550329
1998-04,0.010164420902924225
1998-03,-0.012805587525381943
1998-02,0.061111979436697016
1998-01,0.012675926519792819
1997-12,-0.06296264396256634
1997-11,-0.010987619643156324
1997-10,0.0031752578504004106
1997-09,-0.13806712263938717
1997-08,0.05422022835895732
1997-07,-0.005242070151252297
1997-06,0.0818962290647989
1997-05,0.0634363882170444
1997-04,0.08644786703362323
1997-03,-0.01279277001108715
1997-02,-0.10030305190441084
1997-01,-0.09064727082037073
1996-12,0.054094816903179035
1996-11,-0.05549328086682515
1996-10,-0.0383111716667441
1996-09,-0.06693732710129673
1996-08,0.08200670662764385
1996-07,0.1019588912793658
1996-06,-0.08248215585185681
1996-05,-0.013367642188588933
1996-04,0.019238565967226423
1996-03,0.06649259203065903
1996-02,0.02404222951210863
1996-01,0.06657205383202111
1995-12,-0.023774382570715166
1995-11,-0.04361081190896609
1995-10,-0.004570963150284216
1995-09,-0.05938638901481534
1995-08,0.0036297204430994594
1995-07,-0.0017148532326439012
1995-06,0.07547606449175773
1995-05,0.07348515373919984
1995-04,-0.0722515889310643
1995-03,0.08030652936301827
