date,Top_average
2024-11,-0.21308509764215655
2024-10,-0.10530881238699627
2024-09,-0.06757496354900813
2024-08,0.026528901380639517
2024-07,-0.08727118618306995
2024-06,0.022857562940013426
2024-05,-0.11840808888434187
2024-04,-0.09960156716260023
2024-03,-0.10737168354238727
2024-02,-0.005607814678438516
2024-01,0.09870440810503596
2023-12,-0.04106049315012491
2023-11,0.11084472627905521
2023-10,-0.019453137278072345
2023-09,-0.2760824039551032
2023-08,-0.0787745559762686
2023-07,-0.1474509005558877
2023-06,-0.05168937596348214
2023-05,-0.021369266314217577
2023-04,-0.024471788720938272
2023-03,-0.11792329254081853
2023-02,-0.1438418109106433
2023-01,-0.11769511413304207
2022-12,0.08191001028062343
2022-11,-0.12836087575615748
2022-10,-0.06123222444284296
2022-09,0.01205639023786801
2022-08,-0.15707647606945274
2022-07,0.04854327491102998
2022-06,0.07615058856634548
2022-05,-0.2515888104703195
2022-04,0.040297528972323686
2022-03,-0.08971355550940387
2022-02,0.021203394061250973
2022-01,0.009494398345946202
2021-12,-0.1969728580712443
2021-11,-0.07418425612614296
2021-10,-0.13002539821653766
2021-09,-0.01797209506947082
2021-08,-0.02243667178852373
2021-07,0.07483565714937991
2021-06,-0.17306348049714348
2021-05,0.08474773389264789
2021-04,-0.04915554260192375
2021-03,-0.054831222738471005
2021-02,-0.059084604576148704
2021-01,-0.04132547938041951
2020-12,0.11209570359041084
2020-11,-0.007527996003540253
2020-10,0.26826082220491765
2020-09,-0.1008195929869343
2020-08,-0.02138507963084712
2020-07,-0.18308815325821043
2020-06,0.07711972790637323
2020-05,0.022293717160564247
2020-04,0.16521543589579116
2020-03,0.211194273807699
2020-02,-0.3340071524181063
2020-01,-0.17983965930889098
2019-12,-0.08328730217599868
2019-11,0.027337480727567684
2019-10,-0.06565547638550312
2019-09,-0.08726362575826269
2019-08,-0.17589571999809578
2019-07,-0.10371688427672066
2019-06,-0.07766712425907918
2019-05,0.0032316150179528633
2019-04,-0.14546208487072593
2019-03,-0.07745815984371025
2019-02,0.10338173546701868
2019-01,0.05732581489057495
2018-12,0.23743680137511222
2018-11,-0.2883354081300899
2018-10,-0.10362267177954183
2018-09,-0.18356510043843358
2018-08,-0.08373839655695794
2018-07,0.03318864411267508
2018-06,-0.014910062380694209
2018-05,-0.19893676668551075
2018-04,0.07029924552479966
2018-03,-0.03214539993263443
2018-02,-0.1159023186345337
2018-01,-0.13462508073358842
2017-12,0.004609562235657085
2017-11,0.0311524853827247
2017-10,0.02276610306654656
2017-09,-0.013628135667468719
2017-08,0.05773545041429662
2017-07,-0.08721639540658442
2017-06,-0.027412095006835425
2017-05,-0.04968168378784588
2017-04,-0.15488196891552608
2017-03,-0.09233780748202608
2017-02,-0.041223660862214274
2017-01,-0.004043075598990175
2016-12,0.03086273794479538
2016-11,-0.07901791719755251
2016-10,0.011529223148646413
2016-09,-0.16387627718014505
2016-08,-0.0029085053935318885
2016-07,0.010363399204929607
2016-06,0.034238537575996306
2016-05,-0.04395172920928555
2016-04,-0.07451744891873367
2016-03,0.07230167005874866
2016-02,0.03794852921345645
2016-01,-0.04901473846770914
2015-12,-0.2131149796364959
2015-11,-0.16285363410738668
2015-10,0.012530970214452855
2015-09,-0.03409016032353741
2015-08,-0.19782763793069996
2015-07,-0.12725763333281925
2015-06,-0.06856414825333987
2015-05,-0.11232717687128094
2015-04,0.05730435374757988
2015-03,-0.02692937868327568
2015-02,0.027803746665710366
2015-01,0.03167847994824745
2014-12,-0.05441429974676071
2014-11,-0.07061706611559158
2014-10,-0.1889627051245105
2014-09,-0.02667745148729801
2014-08,-0.15472783596313702
2014-07,0.06638625758712972
2014-06,-0.01822217685860729
2014-05,0.12197665943886944
2014-04,0.015003032269375285
2014-03,-0.2235119484358306
2014-02,-0.05638908708160922
2014-01,0.08079625990613831
2013-12,0.0710126104027025
2013-11,0.09751256281725688
2013-10,0.051730112795614895
2013-09,-0.05823557199640518
2013-08,0.059709042125911424
2013-07,-0.028414466266963232
2013-06,0.14847896395964333
2013-05,-0.06107851190826628
2013-04,0.002190750939172865
2013-03,-0.004631979064030698
2013-02,0.04147903296751715
2013-01,0.10771440877044351
2012-12,0.08112238667328922
2012-11,-0.09313519920762635
2012-10,0.0655633361624933
2012-09,-0.014554626120636169
2012-08,0.044274469562304755
2012-07,-0.0024813431705802825
2012-06,-0.07768668625956159
2012-05,0.009169732941361641
2012-04,-0.1058778299361768
2012-03,-0.049895571861978155
2012-02,0.055557433110225665
2012-01,0.09207735020501373
2011-12,0.09608507284502865
2011-11,-0.12086364762822446
2011-10,-0.10304515598369486
2011-09,0.04574695073760852
2011-08,-0.19771660581207703
2011-07,-0.2196236784632985
2011-06,-0.06829615889866864
2011-05,-0.11991875118842006
2011-04,0.06788463821000093
2011-03,0.05318856422747717
2011-02,-0.0636766929319198
2011-01,-0.054735488280114236
2010-12,-0.02917947673013129
2010-11,0.13611008936843225
2010-10,0.005615091675560761
2010-09,0.04619564674195105
2010-08,0.09245658399867344
2010-07,-0.14696376469960984
2010-06,0.06676615811166112
2010-05,-0.24486721554964583
2010-04,-0.10867406998219019
2010-03,0.04940034406603407
2010-02,0.07281458784610431
2010-01,0.08795659816564702
2009-12,-0.13057067156693558
2009-11,0.06894013742948142
2009-10,0.0013886284684922977
2009-09,-0.13976398121998132
2009-08,0.05640808765601635
2009-07,-0.007275614685588072
2009-06,0.04342581102896702
2009-05,-0.021459213082277464
2009-04,0.19032354106268695
2009-03,0.1295752245344734
2009-02,0.05202838682504551
2009-01,-0.2358978439278154
2008-12,-0.06868833087754665
2008-11,0.0711616232941313
2008-10,-0.46797230133205947
2008-09,-0.5038021598378163
2008-08,-0.36403114184032687
2008-07,-0.07178204841793821
2008-06,-0.03588312158051046
2008-05,-0.07378586617526703
2008-04,-0.04185292975565021
2008-03,0.05219258307377057
2008-02,-0.07086157774425468
2008-01,0.009518977957737358
2007-12,-0.1590680326521031
2007-11,-0.05084381911400328
2007-10,-0.1539471701747734
2007-09,-0.036399844751088116
2007-08,0.04369168968153606
2007-07,-0.0014684641587151181
2007-06,-0.01929864461607968
2007-05,-0.0551432170836284
2007-04,0.0041596806606918925
2007-03,-0.0238629721998996
2007-02,0.001993058024531567
2007-01,-0.008156194234949852
2006-12,0.06956846472603613
2006-11,0.012433812382118587
2006-10,0.09071689902828975
2006-09,0.07500484779761879
2006-08,-0.07783939260551274
2006-07,-0.06475568065839467
2006-06,-0.02787509818424165
2006-05,-0.08468910320087246
2006-04,-0.09107130460064873
2006-03,0.018413687991118085
2006-02,0.11445672034548225
2006-01,-0.06234643836650762
2005-12,0.21112853339202456
2005-11,-0.06900476497984367
2005-10,-0.021607306738037242
2005-09,-0.10936817939704371
2005-08,-0.00494545141016233
2005-07,-0.21093001488650584
2005-06,0.12553290957050248
2005-05,-0.1408454975101495
2005-04,0.20720892908194566
2005-03,-0.09984754765757592
2005-02,-0.15877511203505293
2005-01,0.07009730600281232
2004-12,-0.10810109544840389
2004-11,0.018438261558481595
2004-10,0.1317888772935731
2004-09,-0.0018194555269495417
2004-08,0.11039483603961371
2004-07,-0.05501154348792472
2004-06,-0.14834266672174534
2004-05,0.06559066608744527
2004-04,-0.033323851029784246
2004-03,-0.2071787182736823
2004-02,0.03092867169663153
2004-01,-0.2645424259920498
2003-12,0.31020931344568775
2003-11,-0.06509733591029603
2003-10,-0.018443403828674373
2003-09,0.08763409514125514
2003-08,0.03076537317135776
2003-07,0.009032809151361268
2003-06,0.07731709226346618
2003-05,0.09632199451888232
2003-04,0.08516903037450826
2003-03,0.06527533517050986
2003-02,0.08432395844685528
2003-01,0.016315519697072664
2002-12,0.07771252874196449
2002-11,0.01978751826414367
2002-10,0.061233409867605545
2002-09,0.09371472909262431
2002-08,-0.12060612027611808
2002-07,0.011352727544744125
2002-06,-0.15150931932768216
2002-05,-0.08827625034693214
2002-04,-0.11609606077328018
2002-03,-0.048926847967829416
2002-02,0.12406309362345952
2002-01,-0.13352518762729731
2001-12,-0.03776939072244564
2001-11,0.09441320195798884
2001-10,0.03180349927903409
2001-09,0.1387029251054111
2001-08,-0.18715050796457877
2001-07,-0.04133052235681522
2001-06,-0.08296004798290255
2001-05,-0.08891986641833127
2001-04,0.05742618332542862
2001-03,0.17869640359772704
2001-02,-0.12707387698683645
2001-01,-0.04154839041955409
2000-12,0.1813157844590762
2000-11,-0.06002406493883816
2000-10,-0.4252791108479594
2000-09,-0.1645994183894051
2000-08,-0.1280040205056966
2000-07,0.21817279754289903
2000-06,-0.250116345619451
2000-05,0.46108467697071914
2000-04,-0.13707438106827763
2000-03,-0.5653709150430102
2000-02,-0.2759854487839258
2000-01,0.3097477079241545
1999-12,0.07287859204093271
1999-11,0.0226503168192529
1999-10,-0.00752669975706387
1999-09,0.03806174831999933
1999-08,-0.03664229919907824
1999-07,-0.11719441077851551
1999-06,-0.12417053752241287
1999-05,0.055931407629745536
1999-04,-0.09604204944583149
1999-03,0.00567040805414627
1999-02,0.03498539640314281
1999-01,-0.03440459827760174
1998-12,-0.18326805478284786
1998-11,0.07000877950720166
1998-10,-0.03419217724491603
1998-09,0.06740069190632585
1998-08,0.042445073151522315
1998-07,-0.2680220004947679
1998-06,0.005005343511497967
1998-05,-0.17902153309940075
1998-04,-0.13687288536485773
1998-03,0.0315864813037528
1998-02,0.0755836242364963
1998-01,0.10138712863154664
1997-12,0.06974172475553855
1997-11,-0.23162941943558588
1997-10,-0.027279695341085194
1997-09,-0.40678344033992303
1997-08,0.12402125716318409
1997-07,0.034679740413862695
1997-06,0.03290609036203277
1997-05,0.05610963518765991
1997-04,0.15050332778323955
1997-03,-0.06700803016306325
1997-02,-0.14061943546529154
1997-01,-0.06866719444926261
1996-12,0.09358671937432053
1996-11,-0.02102351655000813
1996-10,-0.060003956561507255
1996-09,-0.00785205513449659
1996-08,0.0901559739011268
1996-07,0.1321992258273507
1996-06,-0.1642837473947768
1996-05,-0.127613852898632
1996-04,0.19382425749505444
1996-03,0.06801388621726721
1996-02,0.060219986367967306
