date,Top_minus_Bottom,Bottom_minus_Top,Buy_Top,Sell_Top,Buy_Bottom,Sell_Bottom
2024-11,-0.009506782906567854,0.009506782906567854,-0.089721821214739,0.089721821214739,-0.08021503830817114,0.08021503830817114
2024-10,0.021644302239744485,-0.021644302239744485,0.03557507528284525,-0.03557507528284525,0.013930773043100765,-0.013930773043100765
2024-09,0.005746487574375736,-0.005746487574375736,-0.03415262511535156,0.03415262511535156,-0.0398991126897273,0.0398991126897273
2024-08,0.0021858081217803723,-0.0021858081217803723,-0.006664290763654942,0.006664290763654942,-0.008850098885435314,0.008850098885435314
2024-07,0.0372941930160907,-0.0372941930160907,-0.08850064823892174,0.08850064823892174,-0.12579484125501245,0.12579484125501245
2024-06,-0.023768752745702552,0.023768752745702552,0.006391289870883075,-0.006391289870883075,0.030160042616585628,-0.030160042616585628
2024-05,-0.014230007683406196,0.014230007683406196,-0.09382333379736393,0.09382333379736393,-0.07959332611395774,0.07959332611395774
2024-04,-0.007067590162853809,0.007067590162853809,-0.034730827150830215,0.034730827150830215,-0.027663236987976406,0.027663236987976406
2024-03,0.023167198368224062,-0.023167198368224062,-0.11622088320726678,0.11622088320726678,-0.13938808157549085,0.13938808157549085
2024-02,-0.011133077670698075,0.011133077670698075,-0.04136681804718338,0.04136681804718338,-0.030233740376485307,0.030233740376485307
2024-01,-0.040218290008227894,0.040218290008227894,0.028457945748275325,-0.028457945748275325,0.06867623575650322,-0.06867623575650322
2023-12,0.0035437495642400563,-0.0035437495642400563,-0.07964643108781685,0.07964643108781685,-0.08319018065205691,0.08319018065205691
2023-11,-0.04833086629990345,0.04833086629990345,0.07587519743436276,-0.07587519743436276,0.12420606373426621,-0.12420606373426621
2023-10,0.04417076859866151,-0.04417076859866151,0.0747453829736261,-0.0747453829736261,0.03057461437496459,-0.03057461437496459
2023-09,0.004423841703095038,-0.004423841703095038,-0.14483059806180265,0.14483059806180265,-0.1492544397648977,0.1492544397648977
2023-08,0.041302238247107256,-0.041302238247107256,-0.10309050954052139,0.10309050954052139,-0.14439274778762864,0.14439274778762864
2023-07,-0.011767186767161208,0.011767186767161208,-0.1396223796873723,0.1396223796873723,-0.12785519292021108,0.12785519292021108
2023-06,-0.04219201592821743,0.04219201592821743,0.011372650449549871,-0.011372650449549871,0.05356466637776731,-0.05356466637776731
2023-05,0.008786642553061285,-0.008786642553061285,0.02370166691356214,-0.02370166691356214,0.014915024360500854,-0.014915024360500854
2023-04,-0.04407081336061956,0.04407081336061956,-0.0336199390952449,0.0336199390952449,0.010450874265374667,-0.010450874265374667
2023-03,-0.006444849760646177,0.006444849760646177,-0.027308022812666838,0.027308022812666838,-0.02086317305202066,0.02086317305202066
2023-02,0.016119264676223058,-0.016119264676223058,-0.11551680224801696,0.11551680224801696,-0.13163606692424,0.13163606692424
2023-01,0.05311471618655861,-0.05311471618655861,-0.06645572832428268,0.06645572832428268,-0.11957044451084128,0.11957044451084128
2022-12,-0.1209632832147093,0.1209632832147093,0.07983943281387175,-0.07983943281387175,0.20080271602858105,-0.20080271602858105
2022-11,0.011597797435345447,-0.011597797435345447,-0.08079752346605892,0.08079752346605892,-0.09239532090140437,0.09239532090140437
2022-10,0.04304660207102487,-0.04304660207102487,-0.01639084178681551,0.01639084178681551,-0.059437443857840375,0.059437443857840375
2022-09,0.03983895511213768,-0.03983895511213768,0.04456448369502881,-0.04456448369502881,0.0047255285828911205,-0.0047255285828911205
2022-08,0.07273815090786988,-0.07273815090786988,-0.12460820720644343,0.12460820720644343,-0.1973463581143133,0.1973463581143133
2022-07,-0.011159424048281586,0.011159424048281586,0.0019331457109230577,-0.0019331457109230577,0.013092569759204644,-0.013092569759204644
2022-06,-0.0019450027170424405,0.0019450027170424405,0.07136273434892512,-0.07136273434892512,0.07330773706596756,-0.07330773706596756
2022-05,-0.07342496821161673,0.07342496821161673,-0.162631655927713,0.162631655927713,-0.08920668771609627,0.08920668771609627
