date,Top_stocks
2024-11,"20655,19008,23041,17141,15833,15433,17967,24247,19986,22323,21263,76711,20552,17358,91488,21025,88807,15542,91366,23669,23058,22602,22781,18458,19352,19180,81761,16393,19965,19956,21062,88810,23258,13707,23431,16400,23185,17871,24100,91742,93237,20310,14540,22232,23415,12497,20449,22655,86444,19142,21939,23939,19944,23128,15286,18306,19803,24162,21799,85293,22260,18840,23191,18151,82848,87589,21913,16108,13700,18836,23119,14535,18399,92986,23184,92468,12350,20285,22538,17979,22200,16681,22768,19849,17366,18217,22667,21847,23178,93347,22793,92102,16778,18780,21580,23514,18559,23102,21368,19980,21547,29744,17913,14056,15489,18556,10253,19488,16104,16532,90288,14923,12527,18894,20787,23194,18129,16533,21562,68145,19657,92230,21286,20294,19076,87043,14790,21705,20442,20975,14591,23257,92486,19935,16255,16877,20462,16524,17854,21563,14444,22638,15902,87583,13812,15848,23673,15303,16655,14300,92252,19778,14991,15510,18302,16099,15056,14797,90955,24095,18783,20419,80924,77202,18855,17905,84607,22259,13455,92686,18719,19077,37381,15364,17134,20841,23226,18098,20169,19825,18830,16680,18261,20817,85539,93126,23127,19832,60599,21520,93274,16929,90223,15960,24098,90679,21763,19648,19331,20846,19391,24102,22565,92775,14936,20337,21712,21342,17907,17301,87759,22422,18955,19862,20791,20112,19184,14239,16964,15846,14158,90672,23731,20318,22185,19585,21823,21578,19566,24069,91571,21764,23235,23941,19985,15375,16788,21272,16066,19192,19953,21349,14419,22523,15287,21026,50550,77175,10966,21975,18363,19197,14715,20894,18670,16765,18644,92428,15351,90400,22268,20325,19464,24064,21331,18054,20620,54704,91664,16182,93085,83969,20410,18913,50948,13278,19947,18785,18678,15534,85768,20581,23717,17955,19541,14647,13796,17271,11636,20290,19894,52337,16263,14682,20916,92130,18938,21118,23224,14823,23057,19333,23775,12877,82670,16776,11752,21892,45225,20902,65285,21604,22953,23054,92688,21090,88351,85419,24252,63715,93012,22804,90917,18214,89169,14818,91428,88284,92426,21841,14468,19962,20593,17879,80539,16007,14544,22536,24441,22316,17126,19196,19999,19843,22885,19649,87016,20576,87404,21757,22313,22221,16829,92536,81184,21019,14516,16145,20662,14543,19476,14102,23372,78749,19544,24063,78908,23870,20617,18547,48072,15896,76672,20137,20399,21723,90926,15631,20618,14877,88392,17987,24469,16005,21834,12751,21787,19788,14618,23509,18051,81282,13411,88240,90476,31668,22311,16062,76038"
2024-10,"19008,23041,15433,15833,22323,17141,21975,17358,88807,16104,15542,21025,20655,18458,19180,19986,76711,17967,91184,19179,21368,21757,24247,22602,22781,91488,22232,18836,16400,52231,20841,21263,86444,12497,20552,21416,19944,13707,19965,21062,91366,85377,20310,20332,18840,23128,22655,93237,16108,22801,82848,15286,17871,88810,92688,16681,15489,18217,92102,23669,22538,92130,19803,20285,90483,23431,18151,18399,24100,18306,20425,21513,22561,92986,23194,92468,21939,14535,21547,18780,15287,23119,22768,23191,19832,21580,23258,29744,22793,20449,14923,19956,21847,18559,23102,81761,20462,23514,23185,23184,14591,16255,23235,22200,18556,23731,18302,19076,16894,16532,89029,21705,81165,22610,17913,17134,15854,20636,18894,19657,17366,13159,10253,93347,19849,19488,20787,15510,12527,92230,21286,92486,16533,24162,23257,18129,92252,20975,16376,16929,21336,16099,20419,13812,77202,90955,15303,15902,14300,19985,15848,19464,14540,17854,90288,23939,21272,19825,14991,87043,37381,18098,20825,15056,23057,21026,20576,21563,14790,16066,21520,19862,87583,68145,14936,18783,19077,14797,15375,18936,14444,24069,21578,16541,15364,91742,18830,17907,90223,16680,16765,86536,16524,21763,20437,19142,18670,90400,19499,19649,18054,19192,19778,92775,23941,16964,21118,60599,18785,20593,18483,20169,15351,16778,16655,23226,17271,22259,19585,87759,21526,20318,15662,17880,19953,20817,92428,14715,21604,20791,19648,19391,81184,21090,19566,23673,23127,20112,23272,21349,22565,23058,20846,47571,14158,90917,16181,23224,18913,85419,15960,50550,15631,16182,20581,88351,18719,21683,18255,17955,16788,21823,19947,14419,85768,13796,82670,14823,19187,22311,24102,24441,21342,90433,48072,18855,20617,89169,19541,78002,23999,22268,74740,77175,15534,21842,54704,85539,90672,90679,10966,18133,83976,18806,22422,23775,90926,83651,16263,15222,83969,12877,16626,18644,17120,20337,15177,52337,22536,23509,24252,92536,22953,24098,84757,87404,91571,23415,20892,23054,14102,18058,19894,88392,19544,87016,21892,24064,14543,11752,12082,91522,93012,18259,24090,21947,16007,19994,16920,16145,76672,14459,14720,16005,18938,24459,15533,20399,19999,20894,14818,92426,15847,17879,14516,91463,89630,22620,24000,23297,85757,88507,18395,14682,88673,15315,83756,23037,81282,20902,17987,21834,12380,17782,21587,81893,84607,23316,45225,21778,93065,78908,89540,91594,19197,21836,20420,16062,14490,20618,16179,41241,17126,80539,15440"
2024-09,"23178,15833,19008,14535,15433,16005,17892,19986,21975,16104,22323,20841,17358,23041,15542,20655,91488,91184,76711,22781,86444,17141,20310,52231,18458,23267,92102,21757,18405,21263,22602,19179,21368,15286,18836,16400,14879,88471,17967,19180,88807,12497,22655,21288,21513,90298,16108,18399,21416,16594,18151,19487,18217,17871,12017,82848,21547,22232,23431,91366,23119,20552,29744,15058,88511,90483,18840,93237,22200,16533,14923,15510,88810,21062,20332,16255,20636,23184,18559,93347,92468,21939,23128,22768,92688,18780,15489,82156,15287,18302,23057,16532,21580,19803,20449,17134,10253,17907,81165,18054,19956,16376,24162,17366,23257,22610,12527,23258,14991,20787,85377,19985,19849,20825,23194,14300,14936,16894,20285,17913,15902,15854,16765,19077,19488,16541,13159,18129,21336,92252,20801,19657,16099,18670,20462,23185,19464,20419,14444,20798,23939,17854,90955,19076,19862,18098,89029,92986,90288,92486,16929,90783,14591,23731,21705,37381,20975,22255,21763,13812,23191,22561,18306,86211,16524,18644,90223,87583,18936,14790,23514,17880,15848,19140,15303,19778,21526,19648,23266,21837,13455,20817,20437,18894,20576,59627,20112,92428,19825,19499,78002,21563,21683,16778,19832,47571,21286,85419,77202,90400,15364,15787,20593,19195,14715,88351,13883,16680,21578,21520,18261,19187,15533,15375,20169,22185,15056,16066,18938,21842,18830,83651,16788,20846,19541,22565,19592,23999,17959,15351,21778,18483,23224,17979,22311,21026,15631,15177,92536,16964,20892,92775,50550,19894,90917,19391,16181,81184,83976,12751,20791,21272,91571,22536,24441,22259,18785,16655,21349,22885,18719,77175,22296,23805,48072,20337,23673,19566,21540,91907,18214,47861,21118,90926,18913,85757,23717,54704,17271,20137,21604,16739,14102,24090,19947,19196,18133,19585,18255,14661,16182,19969,14543,89973,16062,18058,19999,12082,23316,17955,17879,19928,19544,20618,15440,14546,19953,21863,19843,14544,74740,21308,14711,18259,55993,80539,86115,14823,91463,17782,21077,88240,23509,12350,24063,90433,20399,85539,20311,86536,15662,63715,19333,85401,15284,23372,13508,20422,16626,23395,16560,14797,21722,14419,23037,14245,24064,12380,11499,84607,92426,93012,18547,15847,87404,21090,22316,21342,21823,72338,22634,62228,93345,20662,88673,85768,20617,23058,16145,60468,91522,23297,83244,59010,22953,83969,12397,18267,23054,23188,24459,15315,87321,80774,23428,24000,17987,87759,23715,88392"
2024-08,"19008,23178,20422,15833,14535,15433,19986,16005,14879,17892,91184,21975,17141,15542,13700,16108,22781,52231,16680,18405,19846,20655,92102,22323,18054,76711,20310,18458,21368,88471,86444,19180,90298,19179,20841,88807,22602,16400,18217,91822,17358,12497,15286,19487,17967,21757,19314,92688,87583,21577,14424,21263,17871,21416,29744,22655,18399,20825,93237,22232,16255,91366,14923,18836,82848,23257,90483,22768,88511,21939,16594,23119,18151,15058,20801,92468,18840,20332,23184,16894,15510,85377,23431,22255,21547,22610,12017,22561,10253,15287,17134,18306,81165,23185,88810,90783,15902,19140,16376,19077,21705,18780,19832,17913,16099,92486,21580,15375,86536,23057,22565,37381,14936,23128,93347,17366,15854,19592,19985,20419,20975,23194,90223,19862,19778,23191,18129,92475,83976,16765,21336,15489,19488,16104,12527,16541,20787,16533,90288,19541,20449,23731,14991,92986,20576,23514,17854,18936,22885,20798,19849,21520,15303,19464,19803,20636,89029,19956,92428,23316,18302,21526,20462,13812,19648,16929,20437,16778,17987,19847,93012,18558,18098,15351,19843,75320,14790,86211,14444,59627,47571,21062,23381,90955,17907,15787,88351,13159,21563,90917,17880,12082,22296,19825,18894,22259,15533,14715,16655,85419,92536,23509,21683,15662,22342,18483,19076,21272,15056,54704,23117,19187,21842,20894,88427,18644,21778,86115,18267,18261,15177,63773,15172,19499,50550,90400,14543,22634,19813,92467,91522,22220,22536,15132,18830,15440,19333,18547,91907,21308,20791,16179,21578,23224,85768,90098,11499,15534,77202,18413,18726,63715,17959,21788,16182,19195,84757,20593,20163,77175,17879,59010,80539,20337,82156,17000,20169,21285,16626,83651,16802,19947,20846,21863,15631,18719,14714,13883,16062,16536,20892,18938,20564,18058,78002,12500,83445,18303,20112,23803,89973,86098,14877,21837,20311,19566,92426,19391,14102,11636,17782,15364,23999,21540,22623,20469,83011,18785,78629,18214,21763,18913,22520,19894,60468,90926,17693,47861,13279,22268,12397,50876,92252,13712,88673,82702,18133,93427,76927,15847,20399,16964,23010,85539,12209,89546,41241,23188,21927,90988,80233,13108,75652,21118,83303,21342,22092,16560,64785,80774,17979,21349,14937,91733,16070,89169,16739,88181,74740,16304,22620,14690,17801,85293,87321,19831,21836,93266,10421,87404,92493,22953,23297,53613,24064,21841,85757,78908,72338,23428,17345,20618,24441,21081,21744,15315,16318"
2024-07,"19008,16005,14879,15433,14535,12350,19986,21975,20310,15833,91184,15631,15542,16108,17358,17892,18405,18458,90298,86444,22781,19135,20655,21368,19180,20419,92102,19179,91822,22602,17141,88807,88471,18054,12497,22655,88511,19314,22232,29744,16400,15863,52231,19487,17366,18151,93237,21757,17967,15286,21939,20101,18217,82848,18399,14424,15058,87583,91366,18836,90483,23509,92688,16255,21829,23128,23057,20975,23194,16099,19592,15375,20882,17134,21416,12017,92468,14936,85377,21577,14923,93347,81165,21705,17951,16594,22610,23119,22561,20801,16765,23184,17854,23191,18302,23185,14444,92486,21547,18129,18840,90783,17913,18780,19862,86536,18306,20798,20787,16680,15287,23731,20825,15854,20437,16376,16894,13750,19847,19140,23431,10253,20846,14790,16541,18098,21580,23257,21520,18558,23316,83976,15902,16929,21336,21563,18261,90098,18372,86211,16536,18667,92986,19460,18936,20636,13812,20332,21788,16104,21288,16802,23266,22259,17987,90288,21927,12527,19077,16655,86115,76711,15303,92467,19843,14715,88240,19187,90400,19648,22342,17880,92428,15787,23178,22885,19464,19849,19541,23010,19778,21778,20112,13159,18644,22565,19832,19956,19894,17360,23381,59010,13700,11636,15132,18413,20576,85419,20894,20892,91907,75320,16179,92536,20337,19499,50550,21285,77175,54704,20462,12500,19080,23267,19985,63715,21836,16778,15172,77202,21062,18461,20572,88427,19333,21526,82156,59627,23226,47571,92252,19825,12082,20593,21604,23428,18547,21842,21763,22220,85768,13108,17879,15351,15364,13712,21539,90917,20137,13883,18483,88351,12397,86580,15056,84757,14618,18267,89029,19195,14711,14543,92380,21578,15508,23803,21077,17959,22296,83445,19488,63773,78213,22268,21683,80577,23514,18838,22623,19928,21342,19994,12209,81184,83011,21272,91522,21841,23224,20581,21540,22899,15533,14877,89973,21744,18830,92426,23941,85539,75652,21837,16626,20791,80539,76927,89546,47861,15534,21309,17693,20420,17972,17000,13411,23216,82702,14102,88411,23188,16963,91488,21830,18726,90926,15896,22298,21308,82694,83244,92294,21723,23037,14325,14133,19813,22536,84737,79686,16560,18938,22323,16070,19556,20469,14326,20163,76279,18214,17252,60468,16739,20169,12332,21552,80774,87321,21762,90433,78629,24441,91457,14690,82779,16062,20399,23636,18824,14937,22092,93266,85059,15067,74740,90950,18416,66384,16920,22186,53613,91733,83303,20618,92245,20600,14642"
2024-06,"16005,19008,23252,91184,19986,14535,14879,21975,15542,15631,16070,17892,18405,17358,19135,19249,20101,21939,88511,86444,16108,20310,21368,18151,20655,18217,90298,22602,19180,92102,91822,52231,19862,22781,18458,15433,22329,29744,19338,19314,12497,19487,19179,15863,23057,21829,21757,16400,19140,90483,93237,22610,88471,23509,17366,13202,81165,17967,20567,92688,18054,22185,23194,15286,18306,18836,10253,82848,14424,12350,17141,15058,20975,16376,21736,16099,14790,14936,22537,87583,12017,23731,17913,85377,21289,23191,16536,15172,18399,20332,20798,91366,16594,20999,92468,21577,17951,16894,16655,86536,20287,23431,14923,21520,20825,21336,15833,19592,16104,16765,18936,23119,16255,18667,21580,20801,21547,92486,90783,76711,90400,20846,18372,18558,13750,18129,22232,20419,20112,21563,15854,20576,17987,16929,21342,23316,17854,21705,21416,14556,16778,92252,23178,16680,17979,14145,90288,19973,20437,20882,20636,19843,13812,18840,20154,82156,16541,19460,83976,15287,18780,21927,91907,22259,19187,85419,19994,88807,91522,80812,17134,15943,84607,15303,21763,23109,21260,22220,86211,19985,16542,19847,21062,18644,15787,12209,21837,86115,15902,54704,16179,21778,90098,19195,20892,14791,18261,22323,14257,23226,93347,13159,22296,50550,23266,16776,77202,18483,21578,18784,19176,18547,19778,21836,92467,21526,21081,90542,15533,19077,15132,19556,20615,19813,85768,12500,92536,20894,88427,59627,18267,78213,20337,92428,20593,13411,16818,21077,19969,74740,21272,92775,17360,77175,20420,21788,18838,92294,17693,82702,18416,87364,18098,20462,59010,21285,19542,75320,83445,12082,83011,17045,17821,80539,21288,16007,60468,87404,15351,15896,21604,63715,17879,23188,23010,12527,10421,21842,18224,19849,17000,80432,14715,21744,17315,89973,92380,22268,63773,13278,17309,23428,23184,90175,86580,16472,19488,19956,13883,19196,19832,14479,47571,23803,18953,92426,13324,23224,21683,22287,12339,23395,17880,22623,83244,44768,76927,32791,89546,16920,14544,14877,21123,19659,16535,82694,16560,81184,22551,20339,15508,13108,21762,23381,20297,10866,92245,19333,84737,19894,16592,84757,21607,90917,85059,18824,16653,76279,23636,46463,16062,82745,18214,90950,16126,50606,16304,12397,23514,21118,91457,14546,11636,21278,20600,23615,80343,18461,58421,17373,17326,13976,11499,17959,20163,15397,88673,34673,85663,77570,79362,89547"
2024-05,"19008,16005,91184,12350,19986,14535,23252,17892,16070,19956,19846,19249,15542,13202,17690,21975,15631,19135,18901,18217,18405,19180,21829,21939,20310,14545,21757,90298,14790,19179,86444,17358,91822,20655,18458,92102,19314,14060,16400,21368,19862,20332,52231,20101,22602,93237,12497,15058,16655,88511,21062,23194,29744,18427,16104,88471,19487,21289,16594,15863,16376,19338,16524,14424,22329,23057,18054,20567,91907,91366,81165,82848,14879,16473,92619,88620,18840,92688,17967,19140,22610,10253,14936,22185,22537,18259,21336,16099,90483,13455,85377,19592,13750,15833,20798,16818,18306,21416,18151,20801,14145,21889,21577,21547,91021,17913,23731,12017,16542,18372,20975,23509,21342,17141,16255,15172,20419,20287,86536,20154,76711,18836,14923,17366,16894,19460,22259,90783,18936,16765,17987,20999,14435,19187,14556,83976,19973,20636,86211,19969,20581,20334,16472,16887,20576,18399,22772,20892,23191,20572,23119,17901,16181,23316,21736,19195,21927,19196,18558,15902,88807,22520,16776,20882,54704,20600,15287,18129,19556,20825,80343,18413,88507,23717,21604,18667,22238,23395,16680,86115,91522,23431,20894,89029,21790,18644,15943,16536,17120,20297,17951,15303,17854,85419,21837,20339,18838,12527,19985,18303,15854,16541,13108,18195,19847,16626,80812,17360,15219,93347,20462,63715,19176,17870,90400,21778,18784,18780,90098,92467,14791,18547,21260,18953,15787,77175,90542,21285,23186,86580,87404,21526,19832,19843,84757,22268,88427,17955,91488,82702,19849,17045,15508,90640,13411,90288,21788,17113,22220,20309,12082,76927,19994,77624,19788,23267,17693,59627,18461,14536,21836,87364,21762,59010,20344,12209,82745,77202,84419,85768,13693,14715,23792,17821,21123,90175,18214,19825,76279,21060,17271,50550,21763,18133,19953,18726,21272,17880,19353,90101,21081,16007,15222,18267,83011,21578,22620,22186,13159,23266,22416,13712,92294,14862,19778,80577,46463,16304,23381,21720,23803,20593,20163,88673,18483,90917,22536,92428,18576,20615,21077,22287,21563,21744,20173,14877,10421,21118,12380,19995,16920,37402,20469,18656,17959,21278,22623,12500,19656,18261,81184,15351,15305,20058,87656,19966,16062,19813,21691,20207,18309,23568,19391,22503,15132,74740,15268,13844,15729,21723,16963,22087,18224,89973,92536,20189,83445,13766,19928,14813,90377,17315,20295,23054,20337,91901,23372,22911,20842,17890,90720,17968,21607"
2024-04,"19008,16005,19592,91184,19986,12350,16818,14535,16070,19249,19135,17892,91822,13202,21975,18458,21757,15631,19846,15058,19956,15542,21939,21829,21336,18901,89935,20655,17690,19314,20101,20310,88511,20332,22602,22311,92102,90298,12497,20333,23252,81165,14424,52231,14545,19180,19487,19338,22347,14879,20825,86444,88620,14060,16473,20576,19179,88471,18054,91366,16400,93237,20600,22610,18405,22185,15645,90542,16524,82848,18644,10253,22603,22537,15863,16542,21889,17901,16255,91907,17141,16655,29744,22238,19140,76711,21577,85377,13750,14145,19862,16181,20801,20567,90483,18372,18427,22772,16594,20334,91021,17913,22259,19928,18259,21416,92619,21342,18306,19187,23316,17951,18840,20572,12017,20798,16894,13455,22329,18483,20636,88807,19973,23119,17967,16472,15854,22209,20419,23792,13712,16680,19985,19969,19195,17360,17987,18936,20287,16376,15303,83976,20311,18151,15491,90098,15172,23509,21526,13108,14536,21720,80343,63715,17366,18413,90783,20581,20975,21260,23191,15287,19556,21836,15062,21289,10779,19843,16765,22520,23717,16541,21563,16776,82702,19847,54704,14556,20462,19832,19460,15219,20894,90175,84819,18547,88507,80812,23103,23381,20336,18838,20058,19395,23395,86211,19953,21081,23057,22286,17091,20999,91522,18195,19499,84419,87404,18133,20339,23186,91488,18129,86536,86115,20297,21790,21762,17326,17870,15904,18656,19542,19628,18667,20882,21747,17955,21778,15508,20593,16887,20154,18261,15943,20468,90640,17854,23431,19995,16536,15787,92688,20892,13751,84757,14813,19994,19788,18899,20344,21604,16377,16066,21519,21927,23188,17693,89029,10421,90926,86580,20615,14877,23267,14531,18309,19813,76927,77569,20163,88427,19397,19004,90288,14790,14862,77175,20337,21278,19176,16111,19024,14435,23054,18461,16940,59627,21060,16786,17045,16062,21736,19402,18214,15222,15533,19849,90101,21744,21837,85768,17959,14711,13159,16318,22416,12082,19257,15833,22296,87364,18576,14257,19391,15960,23428,20791,87656,82745,17315,17000,13844,17373,16304,12500,91457,91901,18224,21578,18953,19947,83651,15896,22911,12380,13878,88673,65270,90950,18726,80577,18267,19077,22757,19196,19825,21763,22503,21539,78002,92467,13407,18136,65285,14715,12339,14431,22620,23734,21285,18776,21026,19656,23615,19966,92294,78213,17890,18835,90913,19353,46463,78629,61269,21072,83148,21863,20564,23372,22536,90720,50876,20346"
2024-03,"19008,19592,16005,14535,91184,16818,12350,18901,93337,16070,17690,17892,15058,13202,89935,21829,19846,93237,90298,91822,92102,21336,22311,88511,19314,20655,88620,19986,21939,19833,21757,20101,22185,20332,19135,20310,15542,81165,19249,15382,18405,19487,22911,15631,20576,21416,20333,16524,15287,20334,52231,14545,19338,15863,19140,23252,10253,22238,20600,90542,76711,88471,19956,14424,22209,22537,14879,16473,15645,21889,91366,20567,19973,21975,92619,22347,13712,89029,14060,22602,22610,82848,19180,17967,91021,16594,18259,14145,91907,18054,16542,17366,16894,16765,16255,19179,16181,14791,90483,19832,18372,15787,21342,22329,13750,21736,22603,23119,18427,16655,20825,20584,21577,23316,19928,86444,18483,18309,21260,20297,22259,21309,20636,84419,18936,20573,18255,20163,16680,14822,16541,17141,22298,16940,15491,20615,12017,19969,14452,17901,18129,83651,23257,19985,20882,17987,83976,77569,10779,17113,89889,19460,18133,18261,21762,91522,18899,16066,16376,18413,18547,19840,20058,22286,20287,15854,17870,18644,15904,15943,19195,20999,17955,88507,20894,14877,14690,14556,18770,84819,20462,87404,20339,19395,16776,23103,23381,19187,19966,23395,22296,23431,88427,21081,54704,10421,80812,21790,15960,84757,22772,20344,21288,90783,14435,19077,63715,90098,86115,59627,86580,13159,19556,85377,20876,19628,16903,82702,17951,87759,90950,15172,22520,21927,90175,20593,90640,85567,21539,20798,20801,14862,80343,21289,14813,21747,65285,19353,23186,18656,13844,15508,21519,88807,22416,18726,18224,88673,23101,23057,14257,21744,18013,21278,17373,19004,20154,21836,23737,21828,17877,21527,19813,13407,22323,22758,84321,79909,20564,16536,17854,15303,20120,20469,19849,19542,18461,15219,19176,20419,18831,18211,20336,20309,13883,19499,15285,90913,16472,12082,15351,16318,61241,80193,17693,21837,17270,20337,18667,17354,21748,18776,50876,18835,12209,92294,91734,21691,20975,78629,19788,77175,21578,90720,23428,92467,18267,21285,20581,23188,13918,18213,14469,17155,83445,12912,19994,20295,85757,87364,14531,16304,93002,12380,18136,16786,20311,91457,19148,23636,20892,90101,82745,21614,18576,60038,13766,90377,76927,85768,81184,14431,15358,89973,19559,89986,12397,22620,17890,19843,21219,21331,20346,21763,54148,19402,16968,86211,65270,13751,75510,20189,17444,16111,16592,21683,21026,15454,22425,86242,15284,16062"
2024-02,"91184,19592,16818,16005,12350,93337,15287,14535,19846,22602,17690,89935,16070,17892,21336,18901,88511,17877,21829,91822,22185,19314,15631,15058,92102,92380,22238,21931,20334,20101,13202,19249,23252,15542,15382,90298,20567,20332,19135,19008,16765,21757,22311,81165,21288,52231,18997,20655,21416,17266,14791,20333,22537,17901,20310,88620,14145,16181,22209,21889,22538,91366,20600,19338,19140,88471,18372,14424,92521,16524,15863,19956,18405,14060,16542,15645,21947,92619,19811,76711,19179,19840,19973,22603,18259,19928,16594,90483,21975,14545,16655,16680,13712,19966,18427,20462,90542,19487,17141,19460,16990,16887,21309,16473,14452,22610,16255,21289,16376,15787,19986,15219,21837,14934,18770,20825,20287,19833,93069,20573,17366,14435,13750,91021,14879,23658,12017,23119,21763,91907,22286,17951,22259,16066,21260,17967,15904,15491,20419,84757,18461,23103,14877,23381,18255,83651,16894,19187,23255,20295,12745,77569,17987,22316,13159,20876,14813,90783,16940,18547,21778,10779,20894,23316,20615,19556,21577,84419,15854,83976,20339,18644,23431,19313,17870,20154,20892,18936,82162,90098,21519,20636,17354,16161,85377,20058,18211,21762,18054,23319,15943,20344,19195,84819,92475,82702,18129,85567,20581,65285,87404,88427,22562,19628,18309,20798,83840,22670,22772,14822,18899,18013,86580,20801,22296,10421,12209,23428,86211,16318,54704,12912,81184,23062,18483,92213,87759,59627,21744,90913,22425,23670,19077,16541,21747,18781,76927,18726,21331,13844,22520,13407,21614,18776,20882,90640,18835,90950,89889,15508,14172,87364,15833,79909,22329,18413,12397,91522,88507,17693,17955,13878,23395,14556,63715,20082,13883,14642,19788,22416,21081,90175,21026,86115,20196,21770,65270,89986,22347,20999,15960,90568,15303,20207,14690,18224,18305,20311,90720,18656,15351,16536,21527,80193,21123,77175,14688,61269,80233,23186,19969,15172,90988,16281,75905,18831,23101,17971,19506,79145,16903,18576,21278,85768,17373,87656,22298,17890,15284,14531,90126,17270,16472,61241,60468,22812,21219,19472,92682,21912,90377,80343,17688,17155,20150,22660,13577,18136,16968,93002,90288,16463,80812,17908,22199,17854,83445,18267,12527,15397,14714,19004,14543,37402,13511,18824,90464,79499,59185,80575,19402,19064,14862,84321,11995,21607,23679,62228,17968,21415,60038,17959,54148,21342,22757,92808,90101,41241,17323"
