date,Bottom_average
2024-11,-0.06680579536730559
2024-10,0.05121144987866489
2024-09,-0.04880377651593671
2024-08,0.02383343051273234
2024-07,-0.08486706752414482
2024-06,0.07993265168553386
2024-05,-0.05016372601177974
2024-04,0.01110108803134569
2024-03,-0.11343495585526622
2024-02,0.003937146939025607
2024-01,0.03352222581651583
2023-12,-0.06884890142881316
2023-11,0.1307931959499256
2023-10,0.0791885347628588
2023-09,-0.11797035533976241
2023-08,-0.0970705769215763
2023-07,-0.0928556085831156
2023-06,0.05970632203295471
2023-05,0.057596282801263915
2023-04,-0.016534575520049388
2023-03,-0.01088807922341545
2023-02,-0.08364669663686693
2023-01,-0.08167181375949126
2022-12,0.1630952057246585
2022-11,-0.04194340845576499
2022-10,0.0131111374859767
2022-09,0.05773467905027227
2022-08,-0.17885489851930192
2022-07,0.020649701062586855
2022-06,0.04729362719785727
2022-05,-0.09821747874937446
2022-04,-0.034159256447413286
2022-03,-0.12983688658925124
2022-02,0.03220311093359996
2022-01,0.0073962930517924835
2021-12,-0.04223378449996443
2021-11,-0.014846737233932037
2021-10,-0.09531856243664658
2021-09,-0.0021225913109689525
2021-08,-0.02000356574973965
2021-07,0.009394372440214795
2021-06,-0.09700810114477647
2021-05,0.0440494562311423
2021-04,0.047847492501174455
2021-03,-0.014244184033978192
2021-02,0.01066841487764297
2021-01,0.13321784597318614
2020-12,0.14748593122933168
2020-11,0.07210481574177209
2020-10,0.2729670390481061
2020-09,-0.003867231415302869
2020-08,-0.06458222688963496
2020-07,0.040802568468380145
2020-06,0.034826703130240395
2020-05,0.08282216532059272
2020-04,0.04714486502245748
2020-03,0.19817799538056852
2020-02,-0.44480220356867306
2020-01,-0.1188194129555168
2019-12,-0.0850676459069463
2019-11,0.0639984505006039
2019-10,0.02310959003037323
2019-09,-0.029502862994261927
2019-08,0.02258474928942607
2019-07,-0.10563083321323825
2019-06,-0.030953686451694055
2019-05,0.04965870999486248
2019-04,-0.14319250318809673
2019-03,-0.004181602557830837
2019-02,-0.014621613055271784
2019-01,0.04371150208915326
2018-12,0.16097938312545892
2018-11,-0.17636481104211327
2018-10,-0.05769712264681786
2018-09,-0.11063582797056233
2018-08,-0.002224473339997724
2018-07,-0.00021407965982016793
2018-06,-0.011328602436268263
2018-05,-0.0028812936770453907
2018-04,0.051940143288766005
2018-03,0.025250013273549966
2018-02,-0.0031476105747837834
2018-01,-0.06894698774377105
2017-12,0.02187596230439982
2017-11,0.03956733234216575
2017-10,0.02134030840557629
2017-09,-0.016154864728227355
2017-08,0.062373968262994385
2017-07,-0.025802841112559868
2017-06,-0.009990173631716876
2017-05,0.018580266929546202
2017-04,-0.04142059478235125
2017-03,-0.045336782470081875
2017-02,0.004710812275856818
2017-01,-0.020928349114363802
2016-12,0.04108248262207833
2016-11,0.007100109741160215
2016-10,0.08400525776826692
2016-09,-0.07126949704736564
2016-08,0.006146761211957867
2016-07,-0.009998269666714233
2016-06,0.07526847499544019
2016-05,0.013149281570682585
2016-04,-0.08438158344376565
2016-03,0.12163745853185981
2016-02,0.1173655081197774
2016-01,0.0519693155850509
2015-12,-0.11590740577369117
2015-11,-0.08234847208343571
2015-10,-0.030203190716878676
2015-09,0.055282492668450214
2015-08,-0.11392326464230856
2015-07,-0.030924503023195028
2015-06,-0.11523886349856964
2015-05,-0.046793208095414825
2015-04,-0.04106457222253229
2015-03,0.053847817940644555
2015-02,-0.04399612989316552
2015-01,0.05495069126350788
2014-12,-0.03404842490061914
2014-11,-0.03925959345897838
2014-10,-0.007232469453462909
2014-09,-0.023690155731430768
2014-08,-0.08708610645763094
2014-07,0.021921152332793573
2014-06,-0.032499885097136305
2014-05,0.055437055447247384
2014-04,-0.025855358901459402
2014-03,-0.025649683142504053
2014-02,-0.0035270047779448668
2014-01,0.04385744836854857
2013-12,0.005029253628619032
2013-11,0.019617920177203776
2013-10,0.035290734899819674
2013-09,0.032188604543288216
2013-08,0.057320747430915024
2013-07,-0.01906713912754128
