date,Bottom_stocks
2024-01,"23012,21273,24435,20638,21532,23804,20863,21091,20813,21276,22341,21833,13947,17869,22662,24477,12527,21018,22763,18663,20332,21628,19985,16962,16786,65008,24099,24591,24465,20999,22583,20584,22603,20640,24485,24101,17905"
2023-12,"22256,15775,24465,23252,22615,24261,93263,23790,20816,20801,19814,19080,18958,22689,21759,85686,18465,23216,15540,15396,22676,90081,79573,12928,90098,21875,22328,16697,12350,21018,86165,19460,20893,16962,23397,14879,20663"
2023-11,"21971,21019,18772,24095,19682,19476,14647,19491,22908,17250,19653,21536,21876,23815,19483,23856,15961,23021,93085,22256,24078,17041,24094,12890,24288,19184,13455,24164,14239,17361,21695,18102,22223,21276,21764,18955"
2023-10,"19649,19460,20867,23021,23936,23678,24164,22688,24080,23874,80274,20607,91021,20884,63263,48961,23789,21764,24077,16998,20150,16188,92686,90081,20318,21536,22908,13883,13967,23880,24075,21756,87053,21750,20307,87759"
2023-09,"91500,23775,20662,19808,22223,22603,20640,18413,12890,15848,17349,68145,24077,21876,17907,16458,20196,22311,93345,21051,21587,14818,82670,80320,23101,85526,23936,23869,22298,20187,20884,21828,23951,17354,22266,19147"
2023-08,"17104,21908,16792,22523,23102,18203,22347,23054,68145,22771,20422,23273,22882,23777,84302,15525,19249,19011,16188,19032,90986,21052,20154,20607,20553,23795,19826,23804,18785,14452,23623,23872,23670,21686,20294,22660"
2023-07,"15065,23868,23031,21539,17349,16792,17272,84302,19636,19499,17146,91021,21735,13707,15784,22596,21760,14296,23869,22193,21835,18832,90986,15789,21790,14466,18897,23117,21052,16393,13751,14523,20882,21027,14540,21685,17266"
2023-06,"23199,23777,21588,20436,21931,23252,12877,23870,79026,23321,11636,14273,85390,22089,88284,21055,21835,17263,13278,20135,13279,19184,19544,93345,14991,15059,16145,23010,31668,17091,89217,23789,23427,21875,13751,22523"
2023-05,"23776,82156,23226,20204,92252,19316,21056,17905,17880,20193,19500,13278,22782,16887,18553,80791,21543,23725,22670,13707,20780,14468,18901,23783,20309,21416,83577,21780,22209,18363,22328,18427,19196,21586,16788,19400"
2023-04,"20607,22782,13954,19986,76461,90926,17979,17825,19947,22801,17117,22260,15268,88174,19142,22181,88779,18838,20294,16781,14422,77624,23127,92428,21593,21844,17889,20581,16971,17898,16820,86165,20552,20455,19843,88031"
2023-03,"21720,14444,23109,22551,20439,17979,82281,19920,21909,22627,18838,23666,13828,19849,92594,22771,16179,12049,14431,16776,78915,18897,20337,16532,14469,23617,21575,15662,18402,16393,16824,21913,19176,88937,21835,22620"
2023-02,"13798,21575,21342,16824,20280,18089,92252,21835,13867,21913,14245,19080,92981,15784,20452,18402,21547,19814,21588,21516,16923,15854,17115,21044,15857,23041,18395,14682,19978,21056,19847,14610,14935,15533,23119,93302"
2023-01,"21114,22781,21580,23428,18377,15364,23423,23397,19999,23057,21044,21860,90298,20761,14822,21913,14245,21560,17272,16466,19969,23231,20817,18135,18830,90170,14419,21110,14813,21942,20637,21761,20846,23204,14328,23513"
2022-12,"23184,20581,18830,20281,75694,22565,85526,19397,89891,20436,20173,20841,22610,20884,22316,19979,14536,20615,17043,35991,14925,76461,16999,21732,23054,16145,17315,14813,23103,10890,16992,18785,92594,17980,16393"
2022-11,"19024,16778,18133,22670,14822,15285,20285,23199,21860,21829,23204,33849,21949,19077,20149,23316,20337,16532,17045,23041,18663,19615,14615,16255,23272,21336,21322,17346,92917,19564,15058,90288,14862,19196,20615"
2022-10,"23273,23272,23194,21720,13511,21077,21832,15057,23329,25452,23204,19858,20062,21368,23320,21288,21260,23258,23321,23252,21923,16377,19352,15854,22232,22629,85570,23235,19569,17147,19077,21272,17885,19176,80179"
2022-09,"23204,93436,68830,20615,86581,21923,19832,23194,20825,88994,16820,22797,20290,22238,20636,18958,21601,20599,19081,20637,17155,19193,22776,79499,47861,89891,82779,21053,20149,18963,82702,21970,22344,16522,21286"
2022-08,"14542,90319,23037,23057,89301,16894,14991,23199,20721,22321,15662,20430,80307,22583,22763,21269,18215,88462,23193,20309,21828,17315,13863,21520,18211,93345,23007,23191,25304,21975,21053,20733,21540,76711,13712"
2022-07,"84788,15358,93132,21286,89986,90664,19986,19179,23041,20419,19812,23054,20101,18309,18840,87759,19128,16673,86916,14532,19140,20787,18457,16894,17141,20801,21260,22523,19832,22767,22897,20194,20238,22238,22297"
2022-06,"19978,23058,22200,17906,22286,22797,17889,13870,19464,22793,18961,15222,19585,18899,17690,22660,14257,16595,20801,16655,80307,22679,21278,23032,18306,21588,21053,85377,79122,18452,15072,22220,18151,17000,23046"
2022-05,"22767,16894,19496,19953,21842,16263,21572,22911,18838,92594,92688,22583,12350,87759,15585,25452,20187,92213,22689,16655,20794,22771,17892,18832,22258,89393,22320,15203,21712,22772,16066,19649,21913,19080,21269"
2022-04,"20636,17045,20640,20798,22626,22689,22238,21736,22523,17146,85757,16765,22763,10649,21750,80539,20733,21547,19544,13704,20389,21975,19778,21758,22416,18994,22602,22258,21771,15135,22558,21091,21060,65285,15534"
2022-03,"18203,22667,20975,16066,13210,14711,18192,22655,22602,16710,17106,20163,87043,22523,12350,19008,22342,20632,22660,22684,20462,21904,21841,22627,18915,20169,76934,19080,22551,19948,16818,18644,18302,13350,14185"
2022-02,"85757,20825,20163,19944,22255,19492,19894,21379,17854,18644,19846,22200,22343,17147,80812,21526,55993,17141,22347,22221,21331,19070,22186,22311,20552,20601,22342,18648,21942,20280,84601,21829,19352,17871,90706"
2022-01,"17948,21790,17678,19004,16626,20439,22210,18770,19476,21562,16524,87759,20609,21920,16161,21939,17105,14647,20578,19849,20628,13883,15002,20787,19187,92468,21756,17113,92252,21970,93350,21053,21712,13954,22244"
2021-12,"20776,14714,20058,16161,20584,13947,19994,17901,18213,20754,14273,21289,90430,88372,17690,21837,18940,82670,21693,17270,21737,12927,18267,19779,15546,16188,86916,15639,15132,13707,21722,19993,21096,21836,65752"
2021-11,"18648,19939,88352,20567,25452,93085,16255,78987,14467,21863,19681,19499,13305,21837,18466,18780,21758,18896,18467,15002,16161,16181,20101,16442,20207,20776,20640,21722,14823,16824,18137,75714,83885,13812,21790"
2021-10,"16681,21736,20644,16263,13878,21770,20647,13707,20318,17104,16626,85570,13279,18129,17354,20419,17134,21341,14934,16931,21875,21289,21541,88260,19624,21747,21604,21701,21543,19849,21563,13369,76711,15937,19492"
2021-09,"21288,15508,16466,16670,17898,20733,15831,19500,17147,10649,19814,88742,19113,19135,20609,20465,20101,90175,21348,17266,14674,17880,18096,21604,18780,19846,21722,87832,21041,20817,21735,76711,13108,21513"
2021-08,"21526,21578,14690,12339,86580,91457,77624,15431,20337,20147,16120,18994,19149,19973,12488,21529,79007,13693,13528,15065,20389,21513,18317,20842,21309,17146,21541,13700,16857,18096,18467,19077,21518,85419"
2021-07,"16309,21110,62148,92986,44813,75976,16778,19812,20297,19628,17134,18559,88511,18305,21230,20455,10253,77569,86080,12339,19623,17105,18776,18129,90986,17877,20632,14862,19944,30796,20791,16120,20277,17378"
2021-06,"89125,76963,20147,17270,19176,16120,92252,90483,19080,17134,20333,20315,19851,20187,15222,18395,14440,57913,82779,14711,21090,78840,19986,17354,92213,13455,17345,17885,20573,91457,19065,14813,19489"
2021-05,"20455,36468,14790,19939,91836,18048,20786,19472,20566,16386,82747,18562,19584,11511,18781,14422,19065,19147,76837,10066,20287,20469,93069,17821,20468,15065,19233,18399,18571,20641,91571,16108,18047"
2021-04,"91457,19008,19833,14472,85757,82156,19632,17366,15664,20337,15058,84769,90177,41241,19999,12592,92665,16670,19483,13883,19965,20193,90907,20154,20389,15857,19338,19814,20169,18568,84601,15132"
2021-03,"19999,48072,89301,76839,18776,15914,79066,17812,57913,19647,14328,17980,20334,92040,18410,20333,90595,76591,19833,17134,16528,89397,19862,14925,18580,19788,19483,13249,79573,19657,15416,10860"
2021-02,"20334,19599,85002,19077,19682,19313,19812,10253,19499,13411,63546,11275,20285,16386,17252,16668,16792,77735,16104,76928,19251,14711,19356,92802,18953,15015,16660,20289,18483,20135,16982"
2021-01,"18997,16709,13918,12751,14328,89900,52090,89155,13693,81761,16990,16533,18678,18648,17869,17122,17109,19476,18897,90313,20169,14822,12397,14676,91269,17351,19470,14937,17905,16376,18183"
2020-12,"16788,89971,12497,19472,14925,17968,15219,19997,18306,19077,87227,76591,19862,18563,16392,19021,16626,15277,17361,14826,19679,15856,19858,92775,19956,30796,80812,10860,16670,11275"
2020-11,"15364,88362,15416,16778,18427,15631,17116,19314,14328,15287,17913,13159,19192,16689,15361,15848,16818,14925,14791,18835,19187,12745,15961,19184,15914,16836,89505,93083,13693"
2020-10,"14531,87656,18151,86810,51423,17907,19195,18048,19233,79122,18897,17361,14072,89618,13820,87404,13124,17326,16466,19629,19460,29102,19314,17955,19014,88897,78988,18261,14632"
2020-09,"14276,86916,14593,17825,93436,16820,12350,18838,85710,12527,14419,15002,88994,18303,16528,83149,14051,85540,12017,82526,92594,18195,86444,76591,82567,57913,90926,17313"
2020-08,"13828,78840,18664,17361,17907,17885,18897,19251,14535,16528,19353,17906,17317,17678,17821,86916,18376,18427,16463,85390,92426,17968,19176,14815,89935,34367,16992,18955"
2020-07,"17816,87657,89570,17908,17115,85293,93347,15015,19073,18897,18894,16255,15436,87364,92986,14618,93237,18365,77236,17252,15058,13883,14466,79490,18664,15863,14611,17357"
2020-06,"18468,16086,88462,14822,15904,14611,16179,19065,92986,16737,49488,13369,14258,14072,90223,18100,16987,17354,16670,18464,92686,16998,18211,13983,17967,24459,16805"
2020-05,"13883,16802,19172,19314,18047,17266,17830,18958,19021,16737,13202,88485,18405,18054,18897,76963,13694,81133,83969,16982,15129,14490,19195,86242,13956,81165,60186"
2020-04,"18663,16021,16442,68866,39490,78170,17251,29102,80343,15062,14268,89134,85168,13738,85757,34673,88897,13244,79122,17252,93094,12076,58975,14379,16617,14882"
2020-03,"18129,14468,18303,19021,77900,16066,88853,17043,15305,84167,17908,19187,14133,14272,18089,18901,16090,89413,76279,83651,15960,92893,16894,90533,15491,14608"
2020-02,"18902,17091,88626,18483,17816,93338,89175,24328,47723,17039,18660,15510,82215,18458,18827,90101,93299,13124,16448,17109,91560,17809,50017,17251,18048,89301,77699"
2020-01,"15857,15491,14419,14828,18054,16765,14708,18377,14422,18261,12751,16611,14813,17091,93350,18645,16465,16929,16922,18047,18831,14647,50286,19065,80577,18660,17955"
2019-12,"17272,18224,90496,17271,16562,17898,12577,14523,14879,14932,90672,68145,17967,18399,92686,18395,16542,93012,17809,14444,91742,93083,93338,84387,16263,54704"
2019-11,"18427,14826,18363,90101,12009,17816,15539,18660,16111,15361,17349,13870,14822,16987,18656,13621,78002,16401,88988,14172,18709,84275,16626,18142,14257,17141"
2019-10,"91021,18670,90298,88240,84419,18372,14790,18556,18297,18785,17913,14615,18054,18902,18769,13844,15382,15784,18838,16793,15177,16792,16083,17876,18832,18365"
2019-09,"16975,18365,14431,17092,16393,93067,18824,85686,17251,92665,17949,93356,18465,16696,12577,15361,15787,17252,16097,79362,86547,10890,81133,18784,13337,92686"
2019-08,"16473,88173,14815,14879,15375,77488,84302,15186,17326,82702,15417,83762,87656,15995,16400,14336,16472,15775,18663,15787,12017,14135,10028,17266,14611,92102"
2019-07,"17115,90101,16164,18211,93174,82526,15775,14444,90595,17345,16393,92521,17813,89449,92102,18292,18483,15382,84419,88471,17120,18556,15863,11368,16400,85539"
2019-06,"16611,17877,18467,11618,92345,14682,13621,80306,16473,13812,17109,93338,17889,83762,24459,16681,15431,16442,17354,14424,18259,92521,90640,17317,14258,75652"
2019-05,"16104,16393,17690,18253,18211,93347,17318,16400,14272,18292,92102,89570,14937,75573,15837,17913,15508,15857,16877,17109,91201,81084,18213,89898,15793,15702"
2019-04,"17869,13279,16400,18089,17968,45225,29058,17885,89449,14879,16099,15489,14711,83883,17354,83520,18063,16710,60186,16802,14072,16342,15904,13687,81527,92854"
2019-03,"16400,17271,16161,15279,14316,16522,15268,17381,18013,18253,78418,89244,15662,17951,15779,91910,13812,16070,16021,15408,82567,17813,18363,17318,93266"
2019-02,"79026,16281,14551,91348,16108,90875,16684,17817,17103,17821,17968,15293,14610,17905,17825,88173,18013,17033,17871,17889,17885,89800,17948,12076,16465"
2019-01,"13700,46834,16776,14536,14107,15002,17809,16108,16793,15056,14937,14056,17120,84275,87487,12592,16473,18195,15913,14135,18054,16542,15431,15846,15543"
2018-12,"16090,15862,77437,16962,14877,93237,40539,17880,17885,77505,14711,12397,92475,24328,14308,17113,17955,76963,14619,79903,17905,91832,12877,16793"
2018-11,"16877,16108,16974,12411,15294,71985,15361,14815,60186,17854,13159,16999,16111,15787,88860,17812,52396,16542,17871,18089,15533,61241,80034,16255,16064"
2018-10,"83756,82670,91910,92520,86776,87227,15664,92213,17885,82567,14145,86474,16931,85397,17372,15222,16974,16990,17967,17816,17854,17146,83651,13777,17351"
2018-09,"16255,90595,88462,92520,92797,31668,13812,16857,45225,88411,79338,17133,75714,86165,16802,93126,14937,15396,16849,30796,16709,17092,17854,84387,15914"
2018-08,"14107,92594,17360,17318,15277,16776,17313,87589,79066,17678,17876,15294,16894,16536,16931,17885,16792,13878,17905,17105,83520,17317,15046,14826,88467"
2018-07,"14535,88462,17105,47387,91392,82526,91184,15664,16937,93338,76261,86810,17122,57913,86581,80539,65008,91488,15943,75714,88511,13279,92665,16533"
2018-06,"93306,15268,90516,81084,13956,83387,81527,13954,17270,17092,78915,13586,16393,12579,15525,16437,15896,17360,82215,16458,92345,16086,15787,92802"
2018-05,"17266,13706,17351,15542,14720,16773,15382,15396,17313,16536,90783,15943,92854,16776,16894,17120,16535,15294,85738,38295,16987,76963,90483,13324"
2018-04,"15784,17271,90907,13844,17272,10696,14813,16263,16611,88988,80276,47387,92688,15286,89394,93350,93126,92213,15863,93274,16765,14051,15186,15856"
2018-03,"15172,13878,14540,16182,13563,87043,16820,16773,13303,93085,90640,12500,14444,84737,93083,37381,90125,14276,15971,16894,15429,13337,20336,14468"
2018-02,"14545,16773,92213,15831,15796,90443,13369,65285,14934,16393,13700,16829,48072,12350,14353,14424,93237,15129,13621,16252,84302,75976,14708,16793"
2018-01,"39571,75654,84385,16820,92427,13750,12500,90170,15902,85346,16179,89973,16111,15493,14923,88988,15057,61496,90976,15904,17120,16877,13202,17122"
2017-12,"79878,16931,16108,14580,13707,13279,16541,14276,11499,84757,83149,90126,13812,16773,16781,15542,16765,88471,16712,16181,65008,16310,90775"
2017-11,"88352,12573,88626,15943,16611,28118,76461,12500,63546,15002,16765,89648,12680,90223,15493,16392,16929,15431,14145,15491,13105,10028,13563"
2017-10,"82581,14791,16703,15902,91366,82526,16773,90664,15904,14661,46834,87753,13783,16535,13878,88511,52476,16111,14828,70704,15279,87508,16894"
2017-09,"12339,15396,47387,88471,15793,16255,15795,75652,85686,85293,10890,14145,81116,90783,15493,13508,14556,16765,14328,14708,21055,16532,14151"
2017-08,"92252,90098,15221,16773,16066,75517,18148,16532,65752,93083,16613,16787,75034,15489,14823,49488,14937,77175,12017,86211,16310,13563"
2017-07,"77437,88683,47941,15305,16524,13652,16668,14818,13751,15510,15059,16613,16442,12680,16310,16049,91283,88208,14424,16681,92665,90926"
2017-06,"14690,16252,14424,27167,88807,12397,84563,84413,92536,57568,92917,90101,24272,15793,14668,15796,16005,14301,13700,16290,14855,91822"
2017-05,"13116,15960,12397,80320,93069,16376,91184,90285,92981,14797,16164,16528,16179,91366,38850,15305,76644,15508,15491,15976,16541,14936"
2017-04,"15089,15396,15543,90595,16304,12397,88988,15506,14580,91348,31668,82281,80912,13967,15062,88807,13828,91560,91689,13511,91611,83145"
2017-03,"15416,12579,16179,89525,59504,90443,15417,14296,50606,16099,14609,80812,91366,15846,85567,90098,92557,92536,76279,16247,12146,15286"
2017-02,"15221,15914,82179,13918,13652,93338,82833,14313,89971,76934,50606,63546,14419,38850,15172,13751,77569,15062,15831,13303,90979,86165"
2017-01,"15015,88994,13883,92380,12360,14708,12579,13939,12397,15219,16090,91348,92594,13559,89505,49138,14924,13693,15378,90783,91734,90298"
2016-12,"80069,88031,14325,83883,90029,84010,14419,14715,15902,12209,13883,24643,77699,16090,16181,15793,12452,14435,78236,15132,82702,81527"
2016-11,"79444,16310,15177,13967,65402,88284,82646,15662,78002,90178,16140,87583,14807,15416,14936,13621,77437,12577,16099,14991,15995"
2016-10,"82779,14432,14884,23393,60580,13918,53110,13844,14452,15277,89169,13303,90029,79066,14336,93083,42439,49488,16179,89971,13959"
2016-09,"14591,29938,29946,79864,69446,14924,15787,80774,12592,14580,18148,88742,84072,80812,16179,52250,89387,15937,82508,13939,12350"
2016-08,"14937,15431,14158,13116,15172,14711,14056,15776,16111,15789,15305,14424,81527,14879,88615,92682,93371,92427,13959,76963,14619"
2016-07,"14815,14545,14823,93312,13652,80577,14466,15416,14668,91612,26201,15848,15294,47387,13954,15653,91571,15658,16005,15937,14467"
2016-06,"15294,85602,50606,15793,79903,79444,76661,91305,37402,14325,15226,84601,15833,75573,85176,13452,15826,93338,15015,15268,91734"
2016-05,"91076,89898,14862,14811,13757,84511,90979,61269,13508,89641,15662,76461,86233,10645,83671,88518,85002,90885,92095,15854,14145"
2016-04,"51263,80307,91453,10258,80812,14444,15172,83885,12017,87364,13621,14791,90298,86474,15585,86812,10890,15854,78418,92102"
2016-03,"80306,13967,92621,92426,14107,32870,14422,15375,91606,15015,91076,25304,15643,13870,13687,15416,15784,78170,13116,13124"
2016-02,"85002,76736,12886,14923,14316,15856,14953,14436,14987,90436,12332,10258,13621,92143,88742,14422,15378,13116,88626,89244"
2016-01,"13870,81784,14711,89927,88240,57665,92432,87657,93338,89618,79444,89134,90533,13116,12745,14419,91488,12786,44134,92131"
2015-12,"15796,49488,13323,27828,40125,92426,92245,14469,77569,88873,15305,15303,92230,15375,90285,79198,86233,90783,89449,91734"
2015-11,"15277,86949,14711,88863,85570,88240,80307,92040,14823,15597,80534,13917,12905,89547,92467,88284,12017,15057,86799,10517"
2015-10,"89191,55212,13202,14296,91184,13883,15382,13954,14263,15277,90423,13116,80812,13452,78418,91135,15219,46834,14684,80577"
2015-09,"14615,12927,84819,79879,14682,15510,13321,15533,13303,13917,14791,83244,50286,12577,37402,15268,14923,14419,15365,13455"
2015-08,"89393,14535,81046,11644,13116,79444,90907,86356,91111,89857,79363,89597,16678,14677,91135,27887,13763,27422,12912,92520"
2015-07,"90829,14790,76709,86776,22509,91556,12872,76261,92294,14813,53197,81208,13621,90640,88471,13376,61496,93371,87656,15058"
2015-06,"14452,88779,75905,13751,85502,92682,12577,89244,11644,15058,14472,91283,85602,88807,13399,13959,34666,47723,13917,30796"
2015-05,"14823,77702,15127,90955,13828,83391,85372,14591,49138,14531,92686,61487,80534,81010,15059,13883,91606,91826,81527,13712"
2015-04,"92611,91416,89935,12573,88264,86121,78045,14272,14720,92252,78841,89244,92981,14548,14619,13559,78900,15057,13700,34666"
2015-03,"12629,88471,47861,14497,14690,14056,87364,89244,87227,13959,12411,14353,49138,89505,13701,93126,14879,85502,85567,10860"
2015-02,"38659,87439,76927,92619,11644,91428,92981,92470,91080,92753,92050,14855,14544,14435,72304,14720,89244,89941,14468"
2015-01,"14619,15058,86776,14720,80167,14813,91305,10333,92981,92601,91269,93274,89935,14791,63546,15062,14469,92986,91584"
2014-12,"13315,90850,20598,14610,85539,13124,14137,13116,92986,79039,93338,86581,79444,84566,13328,76127,14676,14145,88372"
2014-11,"13918,90907,77236,87444,80069,88462,14495,84769,88526,88534,14610,81124,14531,90695,79249,86233,93274,70704,11644"
2014-10,"88159,14663,14619,85863,14107,90088,92089,86165,24441,14444,89044,14545,14807,13930,83909,78236,12699,14440,80274"
2014-09,"85401,14444,12592,88372,13959,90735,12684,90917,85757,57913,86916,92294,12350,38850,13860,79490,14467,84172,14708"
2014-08,"81282,13757,85285,13324,28804,14647,13260,76868,91184,80276,14795,83844,87364,13563,92252,12573,79066,14591,84184"
2014-07,"14593,75470,48725,55001,87198,14497,88897,90298,92521,93302,92432,10028,14444,89891,92917,48072,13376,14440,93347"
2014-06,"86810,82281,90125,14431,90298,13930,87356,13508,85176,89898,85724,68145,83909,13411,14610,86822,91836,78841,83303"
2014-05,"82526,90979,83779,90126,90319,75825,18148,14435,92130,13706,90436,14060,12680,57913,83486,76661,12411,84302,13302"
2014-04,"89505,83756,90400,76573,90227,90866,86158,90228,90312,88159,10258,10333,92594,18148,87583,90285,72119,13159,91832"
2014-03,"12497,92557,82833,14056,91348,14060,83112,88626,13798,14424,10550,92594,92981,14072,45225,86822,93126,89244,83509"
2014-02,"91233,63263,85992,12078,91111,85914,84172,90640,13828,79362,14252,89394,86233,18148,89301,39731,86474,10253"
2014-01,"43553,82272,84181,79545,79299,10696,86474,85488,30509,86233,82508,79066,90976,85744,93237,14135,91184,44813"
2013-12,"85254,80563,85002,90751,92089,12350,42286,14060,13750,87508,90875,89175,12690,88807,13180,81527,12009,77175"
2013-11,"13159,79122,13693,91606,14060,92493,14056,90542,12573,10258,91186,89611,92521,80034,13870,89935,13621,90640"
2013-10,"13376,82307,80286,75654,62498,86233,13878,18148,83883,90126,90443,90118,83909,13796,87583,90483,92486,90695"
2013-09,"12877,76082,93302,13750,88518,10779,90325,88807,13870,85768,12488,93345,12350,83976,88427,76360,80432,91021"
2013-08,"85067,83520,93237,76868,10253,92621,90640,13704,79663,81084,88240,10028,75844,13863,90386,88352,90808"
2013-07,"30940,90029,81677,88208,89506,75517,70704,88924,88620,91832,92040,91742,85285,88810,79198,91163,18148"
2013-06,"18729,65402,88626,83387,79618,88462,10028,13693,85293,91742,89698,91832,88174,92213,90098,86581,77928"
2013-05,"90215,87251,13786,13828,71298,83909,89965,13783,92380,89692,13180,88810,92294,12982,82156,92893,89630"
2013-04,"91488,12912,76230,37568,93380,84819,83651,91665,86581,92475,18148,80274,83756,13410,85724,91742,27422"
2013-03,"85293,78664,88208,90029,27422,12266,91826,92040,92520,30796,83486,85744,80306,79362,13260,90125,91269"
2013-02,"86581,20482,77274,12350,89935,89630,85744,91604,91095,90695,91814,85738,83909,65285,70704,92520,13706"
2013-01,"77928,92040,83987,76837,57665,78015,36898,91269,79122,90875,92091,91021,93085,90516,92797,86728,92594"
2012-12,"13278,90125,77202,80306,92679,80534,91826,92802,88462,90029,13410,93083,80539,77610,90955,12927,89973"
2012-11,"28118,45356,89858,85567,12350,61241,13376,76661,18148,89006,89875,87043,90285,91907,10253,90943,85397"
2012-10,"89866,12579,13328,83756,92521,77037,93237,91080,11803,79686,78960,78664,12366,92475,45911,85440"
2012-09,"11308,82649,13108,90542,92557,90436,13326,92466,85724,77595,29938,92252,29946,91826,88159,76360"
2012-08,"13452,11691,91457,16126,60580,93272,79499,90979,89875,92557,85257,13108,76708,93380,93179,72304"
2012-07,"12497,89971,76582,81481,83885,82162,13279,86745,78091,77699,90679,77900,13046,86489,87128,13249"
2012-06,"45225,11803,19166,90443,91625,89169,79089,13046,80341,91366,76360,61487,91672,76946,90955,12690"
2012-05,"91379,11803,79362,92594,79066,13108,79007,90436,87128,28629,83885,79618,89393,89971,90177,81132"
2012-04,"91379,61313,28804,80320,13278,13279,87337,90989,12982,66683,10253,89169,93306,91826,84302,82156"
2012-03,"40539,88031,90371,64742,11654,86233,93345,10318,88994,85886,79362,74908,91611,92466,90971,84601"
2012-02,"76082,82642,90088,10547,89413,87227,11644,90423,74908,12009,66683,91606,59600,80341,45306,34673"
2012-01,"77437,91556,83651,90608,12573,91742,12680,82162,80069,79686,78236,91611,90118,92380,93272,92493"
2011-12,"90542,91184,85724,12570,84827,84184,91664,87227,88159,88620,83976,85401,75905,18148,93380,86233"
2011-11,"88988,80080,93427,88351,91606,38850,89393,78223,88542,91090,88446,88195,82281,89387,92213,91611"
2011-10,"93380,32803,90679,12360,75182,89393,90443,12579,93272,91607,85401,77175,90608,87204,85757,90999"
2011-09,"91457,90325,88351,92854,92688,78091,82281,90735,88485,93274,65008,12009,85285,11644,85440,86233"
2011-08,"57913,85067,88885,84041,92203,90913,12680,80635,84438,93427,92986,82547,90716,87404,87179,91453"
2011-07,"62148,88462,11752,81678,23393,76932,58975,83651,93132,88626,12017,76868,90976,92688,88924,90496"
2011-06,"92986,78664,89960,11618,93274,90516,93350,89781,76934,81010,81134,92897,87344,90177,82281,92589"
2011-05,"77175,57809,78091,50286,90400,91428,91664,93085,92594,18148,85397,85272,88417,84321,93069,12488"
2011-04,"86474,93101,11762,10333,92682,92747,91928,12411,80274,93347,85757,93427,78091,92294,92486,93126"
2011-03,"75844,81774,57568,32870,89935,82156,86581,86051,12527,88620,89169,91672,86080,82281,90175,80233"
2011-02,"10443,90608,90285,12488,76752,85285,12017,82162,92095,87043,34367,92594,88807,77699,90907,93085"
2011-01,"85254,66683,85257,88208,76750,83651,12397,92594,36003,93436,63546,20336,85914,90098,92986,11654"
2010-12,"90955,78045,83149,90885,85540,41292,83885,34666,90178,65402,77570,83883,91428,83486,84413,82555"
2010-11,"12017,50286,83486,34673,92095,87344,75603,10333,80812,93073,89349,90496,76736,83799,85724"
2010-10,"80286,93073,81741,93237,83885,80812,86578,81084,88542,80534,43334,81861,85002,79122,89948"
2010-09,"81736,91348,90735,85205,63125,92486,92428,92917,12017,77037,83799,86916,91234,91907,85540"
2010-08,"79686,39917,82656,90885,80795,93371,93177,90913,10333,26201,12266,93083,93350,80179,79066"
