date,Top_stocks
2023-04,"93338,91560,13323,87471,91082,92518,65285,12644,93299,15831,14497,93371,29102,75573,93263,90999,68145,10258,91453,15508,92601,75854,92426,85272,13328,89698,86233,83883,15510,89648,90926,15793,14313,86536,91379,91627"
2023-03,"93338,13323,87471,91560,91082,15831,12644,29102,14497,92518,65285,90999,13328,93299,75573,10258,93263,68145,91453,92601,15508,85272,93371,15793,92426,91379,91627,14325,89698,75854,86233,81761,90976,14313,86536,91734"
2023-02,"93338,13323,91560,87471,12644,15831,92518,91082,90999,65285,93299,29102,93263,14325,10258,92601,14497,91627,13328,75573,79903,91453,15793,92426,15089,15508,91379,83883,93272,89698,91734,15416,75854,90926,68145,93371"
2023-01,"93338,13323,87471,12644,91560,91082,90999,92518,29102,93263,13328,14325,92601,15508,93299,14497,14419,91627,91453,65285,75573,82779,10258,15089,15831,75854,90976,14610,91379,90298,93272,91734,89698,92426,10547,14619"
2022-12,"93338,13323,87471,12644,91560,29102,90999,89698,15793,14325,91082,92601,92518,14497,93263,82779,93299,92594,13328,15089,14619,15508,91453,65285,16699,75573,92621,14536,92426,10258,79903,83883,76461,93272,86233"
2022-11,"13323,91560,92601,12644,87471,89698,14325,91082,92518,29102,93263,90999,82779,16699,65285,15793,83883,14619,88462,14497,93299,92426,15089,10258,75573,91734,93272,91453,79903,15913,86233,13328,92621,16290,13918"
2022-10,"13323,14325,91560,12644,87471,92601,82779,14813,89698,65285,90999,91082,93263,16699,29102,15793,92518,15913,45225,79903,91734,13918,86233,15089,92426,88518,14497,93299,14296,91453,93272,15831,13328,83883,85526"
2022-09,"13323,14325,82779,91560,12644,87471,89169,92601,14813,65285,90999,45225,29102,89698,13328,93263,15793,16699,91453,88518,13918,91734,91082,14296,80069,92518,79903,15221,92426,14619,15272,14536,10258,92621,85526"
2022-08,"13323,14325,82779,89169,87471,91560,12644,89698,50606,90999,92601,80069,65285,91734,16699,29102,14813,13328,93263,14797,88518,15221,92621,13918,45225,14296,91453,14619,79903,92426,15272,10258,82526,93371,14536"
2022-07,"13323,14325,82779,91560,87471,12644,50606,92621,89698,14813,91734,13328,88518,89169,92601,90999,14797,12266,80069,29102,82526,92426,65285,91453,13918,14296,93263,45225,16699,14619,15272,76461,50286,14953,83883"
2022-06,"89169,13323,14325,14813,91560,82779,12644,87471,44813,92621,14797,80069,88518,50606,12266,89698,13328,90999,91453,65285,91734,82526,92426,29102,13918,83883,14296,92601,14619,16699,15272,93263,91082,14826,50286"
2022-05,"13323,14325,13116,89169,82779,91560,14813,92621,88462,14797,88518,87471,12266,44813,80069,89698,12644,65285,50606,13328,13918,91453,91734,85526,15272,82526,83883,90999,88208,92426,29102,84511,15506,87337,92601"
2022-04,"13323,14325,87471,89169,44813,82779,91560,88518,88462,13116,65285,92621,12266,14797,13328,14813,80069,89698,12644,13918,15272,91734,85526,87337,91453,82526,92426,14135,83883,84511,15291,15506,50606,91082,50286"
2022-03,"13323,88462,44813,82779,88518,89169,14325,87471,65285,91560,13116,12266,89698,80069,91734,87337,13918,14797,85526,12644,92621,13328,91453,14813,15358,15272,92426,83883,91090,76038,50286,82526,13687,15072,15291"
2022-02,"13323,82779,12266,88518,88462,44813,14325,65285,85526,13918,80069,87471,91560,15358,87337,89698,15272,92665,14245,89169,92621,13116,83883,76038,13687,13328,14797,14813,15506,15072,91090,15291,10158,84511,76934"
2022-01,"13323,82779,44813,12266,88462,88518,85526,14325,13116,80069,15358,65285,12579,87337,15072,14813,92665,15272,91560,87471,83883,91090,76038,15291,14245,89698,15506,13328,92621,13687,13918,92426,14970,91082,89029"
2021-12,"13323,82779,88518,12266,88462,85526,13116,14325,44813,80069,65285,87471,15072,15506,92621,15358,76038,14813,87337,15272,91082,91560,83883,92665,13918,91090,12579,13328,15291,15826,89029,84511,14245,13687,82526"
2021-11,"13323,82779,88462,88518,12266,65285,13116,14708,92594,15072,44813,85526,15285,15358,15506,91560,92665,92621,14245,87471,76038,92426,13918,91734,13687,84511,15826,13328,91664,82526,92557,14619,14325,15272,15789"
2021-10,"13323,82779,10333,65285,88462,12266,88518,13844,15285,15072,13116,44813,15358,15506,76038,91560,92621,14708,92594,14245,92557,15826,85526,13918,13328,92665,92426,14619,14797,13687,90595,84511,91664,91082,87471"
2021-09,"13323,12266,65285,10333,88518,15285,91283,13116,15358,92557,14708,14245,15506,13328,88462,76038,15072,82779,13844,84511,85526,92621,92594,91560,87471,15826,15789,90595,13687,14619,14797,87337,44813,92665"
2021-08,"13323,12266,88518,13116,65285,10333,15285,15358,14245,91348,14708,15072,92557,13328,91283,88462,15506,15789,82779,13844,13693,92594,90595,92621,87471,15826,84511,72304,13687,14663,76038,77437,85526,92426"
2021-07,"91832,65285,13323,88518,12266,10333,44813,87471,14245,89169,14708,91348,15285,15358,92557,15072,13328,90595,15597,15506,91283,72304,92594,84511,88462,15826,91560,13687,13116,85526,76038,92426,82779,63546"
2021-06,"91832,76963,91348,88518,90496,65285,13323,14245,91836,10333,12266,44813,87471,15358,91283,82779,89169,14708,15506,13328,90595,15597,15826,92621,72304,85526,92426,92470,92252,15285,87043,84511,76038"
2021-05,"91832,88518,91836,91348,13323,65285,90496,12266,10333,14245,89169,12579,90595,15285,15358,82779,14060,12350,76963,93302,44813,14813,14708,92621,77437,13328,15506,15291,61241,76038,92665,84511,85526"
2021-04,"91832,91836,13323,88518,91348,90496,89169,15285,14245,12266,10333,15358,82779,90595,65285,12579,14060,44813,12350,14720,14708,92665,77437,61241,15506,90907,93302,92621,13328,15291,76963,12397"
2021-03,"91832,92213,90496,91348,13323,12350,89169,90595,91836,14245,82779,88518,15358,10333,44813,14720,15506,61241,12397,12266,65285,92665,14708,87337,48072,13328,76963,88863,10253,12579,15291,15285"
2021-02,"91832,12397,90496,13323,92213,12350,89169,90595,15358,91836,10253,10333,88518,14245,61241,91348,14708,89898,15506,15826,44813,14720,15067,15291,80069,63546,90098,82779,65285,92470,14596"
2021-01,"91832,12397,90595,12350,90496,91836,15358,13323,91348,88518,44813,89169,61241,10253,82156,92213,89898,10333,79039,15506,14708,83762,65285,77437,15291,81761,92131,14596,14245,92665,63546"
2020-12,"91832,13323,91348,90595,15358,90496,61241,44813,12350,12397,89898,14596,10253,89169,82156,91836,10333,88518,65285,83762,79039,86580,15506,10550,88863,15067,15272,72119,15291,15826"
2020-11,"91832,12350,90595,61241,15358,90496,14596,44813,89169,13323,91836,88518,77437,10253,86580,91348,82156,83762,15506,89898,82779,65285,10333,14136,72119,79039,76038,15272,14325"
2020-10,"91832,61241,12350,10253,14596,15358,90496,89169,82156,10333,90595,15506,86580,44813,13323,91836,91348,65285,14326,77437,14136,89898,91283,82779,90735,82555,88518,83762,92221"
2020-09,"12350,91832,10253,61241,15358,14596,89169,44813,10333,82156,86580,90595,90926,91836,90496,14136,83762,77437,10028,14326,89898,76591,82779,13323,65285,84072,90735,15506"
2020-08,"91832,10253,61241,10333,15358,44813,12350,14596,89169,86580,77437,10028,91836,90595,14136,82156,83762,84072,79039,15506,72119,65285,82555,89898,15410,86929,76591,14579"
2020-07,"91832,10253,61241,15358,44813,14596,86580,14136,77437,90595,83762,79039,91836,86929,15410,85293,72119,82156,14326,89898,88417,14579,38850,76038,10550,15171,89169,85040"
2020-06,"91832,44813,15358,61241,14596,14136,86580,90595,77437,72119,89898,83762,10028,91836,15171,88159,10550,14579,88417,92050,14231,86929,10333,12078,91359,14325,85738"
2020-05,"90595,91832,61241,14596,14136,86580,44813,72119,83762,77437,10550,85002,91836,88417,10333,88159,15171,80795,14579,91742,13704,82261,85040,14231,92050,86929,92220"
2020-04,"90595,91832,61241,14136,14596,86580,72119,90496,44813,91836,88417,14882,87832,83762,10550,14579,76038,85002,77437,15171,87437,12579,88159,38850,14326,65285"
2020-03,"90595,91832,72119,14596,61241,14136,14882,44813,79122,87437,90496,91836,86580,14579,88417,85002,77437,38850,14468,14326,15171,77175,85293,10550,76038,13704"
2020-02,"90595,91832,79122,72119,61241,12579,14596,14882,90496,44813,14136,86580,89175,87437,77175,91836,85002,90101,14579,80069,88417,88159,76038,77437,38850,85293,10333"
2020-01,"90595,91832,72119,79122,14596,61241,14882,44813,14136,88159,77175,87437,86580,14579,76038,80069,91836,90496,88417,38850,85002,92775,12579,77610,10333,13046,55993"
2019-12,"90595,72119,91832,90496,14136,79122,87437,14596,61241,44813,14882,86580,88159,91836,88417,76963,92775,77175,76038,14579,38850,77610,82261,80069,55993,85293"
2019-11,"90595,72119,91832,90496,79122,44813,87437,14596,14579,88159,61241,14882,14136,12579,76963,86580,92775,38850,88417,91836,76038,14166,14326,91021,82261,10550"
2019-10,"72119,90595,91832,91021,90496,14579,79122,88159,87437,14136,76038,14596,61241,14882,86580,92775,14326,58836,44813,91836,12579,85738,88417,10421,76963,55993"
2019-09,"90595,72119,91832,90496,87437,14579,92486,14136,92775,79122,14326,86580,14596,14166,38850,91836,76038,88417,58836,92665,61241,85738,93345,76963,10966,92220"
2019-08,"90595,91832,14579,72119,90496,92775,83762,87437,79122,91836,86580,58836,93345,87439,88417,92486,14326,10966,12226,14166,82261,61241,14136,14466,76963,88863"
2019-07,"90595,91832,72119,90101,87437,14579,90496,92775,93345,12497,91836,79122,14136,14166,76038,58836,12226,10966,88417,86580,14596,14326,80795,61146,90955,87439"
2019-06,"90595,91832,90496,72119,90101,92775,14579,87437,93345,79122,91836,12497,12226,88417,14136,86580,10966,80795,10550,85035,77175,58836,92486,14326,87356,88863"
2019-05,"90595,91832,90496,72119,12497,12226,90101,79122,14579,87437,92775,93345,88417,91836,77175,86580,80795,14536,85035,10966,13947,91625,14596,14273,88863,10550"
2019-04,"90595,91832,90496,12497,12226,87437,79122,72119,93345,92775,90101,88417,77175,85035,91836,86580,91625,80795,14166,10550,58836,13947,77437,14459,88863,88159"
2019-03,"90595,90496,91832,12497,12226,87437,93345,79122,14166,88417,85035,90101,92775,14459,72119,86580,80795,93067,91625,77175,76672,91836,10550,88863,61241"
2019-02,"90595,91832,90496,85035,87437,12226,93345,90101,86580,80795,93067,14166,79122,77175,91625,88417,91836,92775,72119,14182,58836,82261,61241,76672,84761"
2019-01,"90595,91832,90101,93345,90496,12226,85035,87437,86580,83534,80795,85502,79122,14166,46834,72119,88417,92775,76672,10966,91625,58836,12497,93067,88863"
2018-12,"91832,90595,90101,83382,12226,85035,86580,90496,87437,79122,83534,93345,14166,10966,85502,91625,84761,80054,88417,12592,12497,58836,76672,85002"
2018-11,"91832,90101,83382,86580,90496,12226,85035,90595,46834,12497,83534,87437,90029,14166,79122,93345,80054,85502,61241,88417,76963,91625,90125,10966,91836"
2018-10,"84511,91832,90101,83382,87437,90496,86580,90595,12226,76963,85035,12497,90029,14166,83534,46834,91910,10966,93345,92775,88417,90125,72119,87356,80054"
2018-09,"91832,84511,90595,90101,83382,87437,90496,12497,86580,85035,12226,10966,76963,93067,88417,90029,12592,92775,38295,46834,89875,93345,58836,88860,87356"
2018-08,"90595,91832,83382,90101,84511,87437,90496,93126,86580,12497,12226,85035,90029,92775,76963,93067,91625,89875,58836,88417,13410,12592,88860,72119,90125"
2018-07,"89875,90595,91832,83382,84511,90101,87437,90496,86580,12497,92775,85035,12226,93067,90029,12592,86233,88417,90125,76963,58836,91625,88860,93126"
2018-06,"90595,89875,83382,84511,87437,12226,93067,12497,90496,86580,91832,88417,90101,76963,85035,92775,12592,86233,91625,90125,80539,93306,58836,46834"
2018-05,"90595,89875,87437,83382,93237,88417,76963,12497,12226,86580,93067,84511,92775,90101,85035,91625,87337,34666,91832,90496,86165,86233,80539,90125"
2018-04,"90595,89875,83382,76963,87437,88417,12226,12497,86580,92775,93237,90101,93067,85035,91832,86165,84511,86233,86578,91625,93306,93436,87337,58836"
2018-03,"89875,90595,83382,87437,76963,88417,12226,92775,86580,93067,91832,85035,12497,90101,90125,10333,87337,86165,86578,93126,91625,93436,58836,90126"
2018-02,"90595,89875,83382,87437,76963,88417,12226,90101,92775,12497,86580,93067,85035,10333,92213,86165,91625,86578,84761,58836,83534,90125,93436,91832"
2018-01,"89875,90595,83382,88417,12497,76963,90101,12226,93067,85035,92775,87437,86580,86165,90126,10333,90125,86578,91625,93126,84761,91606,83534,58836"
2017-12,"90595,89875,83382,88417,76963,93067,90126,12226,85035,86580,92775,90101,86165,91625,90125,87437,12497,86444,86578,93436,58836,84761,88860"
2017-11,"83382,89875,76963,88417,90595,90126,91625,93067,87437,12226,92775,85035,90177,86165,90101,86580,93436,12497,86578,85397,75828,84761,58836"
2017-10,"83382,76963,89875,87437,88417,92470,85035,91625,90126,93067,92775,12226,90595,90177,86165,86580,93436,86578,86444,75828,58836,84761,13407"
2017-09,"83382,76963,89875,91625,88417,12339,92470,86165,90126,85035,12226,87437,90177,92775,93067,86580,93436,90595,86444,46834,13407,58836,84184"
2017-08,"76963,83382,81013,89875,88417,91625,87437,86165,92917,92470,90126,90177,86444,85035,12339,12226,93067,92775,93436,46834,90595,86580"
2017-07,"83382,76963,85002,81013,91625,90126,85035,92917,88417,89875,86165,86444,12226,87437,93067,90177,58836,46834,92775,92665,12339,91937"
2017-06,"89875,85002,76963,83382,92089,92917,81013,90177,87437,85035,90126,88417,90101,12226,92775,91625,86444,58836,92470,93067,46834,34666"
2017-05,"89875,85002,83382,76963,92917,81013,90177,92089,85035,92775,87437,34666,88417,90126,86444,58836,92470,12226,87508,88779,12339,91625"
2017-04,"89875,83382,81013,84184,76963,85002,90177,87437,92775,92089,87508,85035,34666,90595,92917,58836,86444,92470,90126,88417,88173,89916"
2017-03,"89875,83382,76963,81013,85002,90177,84184,92775,85035,61496,92089,58836,86444,87437,90126,87508,93073,37154,88417,92470,92521,88173"
2017-02,"89875,83382,85002,76963,81013,90177,92775,92089,84184,61496,58836,90126,37154,87437,85035,86444,90098,93073,88173,87508,86165,12226"
2017-01,"21020,89875,83382,85002,76963,86728,81013,90177,84184,92775,61496,86444,87508,92089,58836,90126,46834,88173,37154,87437,85768,88417"
2016-12,"21020,85002,83382,86728,89875,90177,81013,61496,76963,46834,84184,92775,92089,87508,58836,88173,86444,88417,37154,90664,90126,85035"
2016-11,"85002,83382,86728,61496,90177,89875,81013,76963,46834,92775,92089,86165,88173,80069,80812,21020,86444,87508,58836,37154,91283"
2016-10,"92089,83382,61496,86728,90177,89875,46834,81013,85002,86165,92775,80069,76963,86444,88173,92917,87583,90098,88779,21020,89606"
2016-09,"83382,86728,61496,90177,92089,89875,85002,92775,81013,46834,76963,86165,80812,86444,88173,37154,80069,87583,58836,85035,90175"
2016-08,"83382,61496,86728,90177,76963,89875,92089,46834,92775,86444,80812,85002,81013,37154,80069,58836,78081,88173,79150,85035,69796"
2016-07,"83382,61496,90177,86728,89875,86444,46834,92089,92775,85002,80812,80069,81013,78081,90175,85035,89606,37154,88173,58836,93436"
2016-06,"83382,61496,86728,90177,80812,92775,89875,46834,86444,90175,86165,92089,78081,80069,81013,58836,85002,88173,93436,89916,85035"
2016-05,"83382,61496,92775,89875,86728,90175,85002,46834,92089,90177,86165,78081,80812,86444,81013,58836,93436,37154,80069,85035,89606"
2016-04,"11636,83382,89875,61496,92775,90175,86728,90177,80812,81013,37154,78081,46834,76614,92089,85002,12583,90248,89606,85035"
2016-03,"11636,83382,88351,61496,89875,90177,76614,92775,80812,90175,81013,78081,86728,12583,90029,93436,46834,69796,76185,10257"
2016-02,"11636,88351,83382,89875,90177,61496,85002,84184,76614,80812,37154,78081,89916,46834,92775,86728,81013,93436,10257,90178"
2016-01,"11636,83382,90177,89875,88351,61496,85002,84184,80812,76614,46834,37154,86728,78081,90175,81013,92775,90178,89916,88173"
2015-12,"11636,90177,83382,89875,88351,61496,76614,84184,46834,80812,92775,85002,37154,86728,58836,90175,90029,78081,89916,81013"
2015-11,"78081,90177,11636,83382,89875,88351,61496,76614,85002,84184,90029,92775,92096,58836,93436,37154,80812,93073,86728,84319"
2015-10,"11636,78081,90177,83382,88351,89875,84184,85002,76614,90175,61496,92775,92096,90029,80812,90783,58836,93436,84319,52337"
2015-09,"78081,11636,89875,90177,83382,88351,84184,90175,76614,92096,90029,61496,58836,84319,89916,85002,52337,93436,86165,85035"
2015-08,"78081,11636,83382,89875,90177,88351,90175,84184,76614,92096,85035,61496,90608,86165,85002,58836,92686,93436,84319,10200"
2015-07,"78081,83382,90175,90177,88351,11636,61496,89875,76614,92096,85035,84184,86165,92686,84319,85002,90608,58836,89916,10200"
2015-06,"78081,90175,89875,84184,83382,90177,88351,61496,92096,76614,86165,80307,85035,90608,11636,84319,92686,58836,90029,81013"
2015-05,"78081,90175,84184,89875,83382,90177,88351,61496,76614,11636,92096,90029,85035,92686,84319,83534,80307,81013,58836,86165"
2015-04,"89875,78081,90175,84184,83382,90177,61496,88351,76614,92096,83534,84319,85035,90029,90783,58836,11636,85002,80307,89916"
2015-03,"89875,78081,84184,90175,90177,83382,85035,92096,76614,61496,88351,84319,83534,90783,80069,90029,89916,85663,80307,58836"
2015-02,"89875,90175,78081,83382,84184,90177,88351,92096,61496,76614,58836,84511,80069,85663,90783,81013,90029,89916,84319"
2015-01,"89875,90175,83382,78081,84184,90177,92096,61496,88351,76614,86165,58836,90783,83486,81013,89916,85002,85663,90248"
2014-12,"90175,78081,83382,86165,89875,90177,92096,76614,61496,84184,90783,88351,77505,58836,89916,52337,83486,61269,85663"
2014-11,"90175,86165,80069,78081,83382,92096,77505,76614,61496,90907,90177,88351,89875,89916,84184,90783,85002,82261,85663"
2014-10,"86165,90175,92230,83382,78081,80069,92096,90907,92089,76614,82261,88351,85013,89875,90177,84184,90783,89916,85002"
2014-09,"86165,90175,83382,80069,92230,77505,78081,88351,92096,90783,82261,83989,61496,89916,92089,76614,90907,85013,89875"
2014-08,"89916,86165,77505,79108,90175,61496,80069,83382,92230,83989,92096,85013,78081,82261,88351,89875,81740,75578,77117"
2014-07,"89916,79108,92096,92230,86165,83382,90175,80069,61496,81013,77505,83989,78081,86489,85002,85013,77117,90568,33532"
2014-06,"92096,61496,89916,86165,83382,77505,90175,85002,79108,81013,85013,78081,80069,92230,85663,76614,86489,90568,10890"
2014-05,"92096,61496,89916,86165,77505,90175,83382,81013,79108,85002,92570,11636,90907,80069,78044,10890,90177,81740,92089"
2014-04,"92096,61496,10890,89916,79108,92570,77505,85002,83382,86165,78044,52337,90175,81013,83989,80069,90907,90177,90917"
2014-03,"88319,92096,10890,61496,79108,89916,86489,92570,80193,90917,78044,52337,85002,80069,83989,81013,90505,83382,90716"
2014-02,"88319,92096,89916,86489,61496,88988,79108,83989,10890,83382,52337,88351,90716,81013,48347,90917,80924,92029"
2014-01,"88319,68145,89916,86489,90917,92096,88988,61496,90716,52337,88351,77505,79108,10890,80924,79033,81013,83989"
2013-12,"88319,68145,90917,92096,85002,89916,88988,86489,61496,10890,52337,77505,78081,88863,85177,84319,88351,79108"
2013-11,"88319,68145,85002,86489,88351,89916,88372,92096,77505,89824,85539,79108,88863,90716,81013,90175,78081,86783"
2013-10,"68145,88319,88351,85002,88988,90175,92096,78081,18148,77505,84319,89916,86489,86783,88167,88863,91186,85539"
2013-09,"68145,85002,88351,88319,90476,18148,90175,77505,78081,84319,88988,88863,76614,88167,92096,91186,89916,86489"
2013-08,"82526,85002,88319,77505,88351,68145,90476,88863,90175,86489,89916,84319,78081,88167,92322,88988,76614"
2013-07,"88351,82526,85002,88319,76614,68145,77505,90175,86489,78081,79108,84319,88988,88167,80307,18148,79033"
2013-06,"82526,85002,88351,88319,90175,76614,79033,77505,79108,78081,88167,52337,92096,18148,84319,86489,89393"
2013-05,"82526,85002,90175,88319,77505,88351,76614,79033,81013,88167,18148,52337,79108,73219,91463,89449,78081"
2013-04,"82526,85002,88319,90175,77505,18148,89449,88351,76614,79033,88167,52337,22779,73219,90312,81013,92096"
2013-03,"82526,85002,88319,90175,89449,10258,76614,77505,88167,81013,79033,52337,88351,92322,73219,85177,86783"
2013-02,"82526,85002,90175,88319,89449,10258,88351,77505,76614,88167,79033,52337,81013,79108,75603,91627,92322"
2013-01,"79122,82526,85002,90175,10258,88319,89449,88351,79033,18148,85177,77505,76614,73219,88167,80054,81013"
2012-12,"79122,82526,89449,10258,90175,88319,85002,88167,24441,88351,75603,76614,79033,85177,80054,18148,81013"
2012-11,"79122,82526,10258,89449,90175,88167,24441,18148,88319,76614,86783,75603,79033,85002,73219,88351,80054"
2012-10,"79122,82526,90175,10258,88167,88319,77505,76614,89449,86783,75603,85002,24441,79033,77182,80054"
2012-09,"79122,90175,10258,88167,86783,77505,76614,89449,88319,77182,88351,75603,10547,42550,88511,24441"
2012-08,"79122,90175,86783,88167,10258,76614,77182,88319,89449,79033,78044,77505,80635,42550,88351,88511"
2012-07,"79122,90175,86783,84072,76614,88167,77182,80635,10258,88319,91068,77505,14593,24441,42550,78044"
2012-06,"79122,86783,90175,84072,77505,88167,88319,76614,24441,77182,80635,14593,91068,42550,10258,90829"
2012-05,"79122,86783,90175,84072,77505,91068,88167,14593,86812,88319,24441,77182,89393,80635,87430,79089"
2012-04,"90175,86783,84072,37154,77505,24441,88319,91068,14593,77182,86812,80635,87430,76614,90829,89393"
2012-03,"86783,90175,84072,37154,24441,91068,77182,88319,77505,14593,89393,84788,88167,42550,79122,86812"
2012-02,"86783,90175,84072,88319,37154,91068,77182,24441,86812,10547,77505,90829,14593,88352,80635,84788"
2012-01,"86783,90175,84072,88319,37154,24441,77182,91068,90829,80635,84788,86812,88352,14593,89572,88167"
2011-12,"86783,90175,90829,88319,77505,91068,84072,80635,77182,84788,37154,79089,24441,89572,14593,85394"
2011-11,"86783,77505,37154,90829,88319,90175,84788,77182,91068,14593,20598,24441,91233,10547,77610,89393"
2011-10,"86783,90829,89393,77505,91379,84788,91068,88319,24441,79879,37154,10547,77182,86290,14593,20598"
2011-09,"86783,89393,90829,88351,77505,85401,88319,84788,79089,91068,79879,14593,77182,10547,91379,45911"
2011-08,"86783,89393,88351,88319,90829,85401,79879,84788,83779,77505,85177,91233,79089,91379,82171,91068"
2011-07,"86783,90829,85401,89393,88319,79879,79122,82171,88351,14593,91233,89572,79089,83779,24441,49488"
2011-06,"86783,85401,88319,89393,90829,79122,79879,82171,24441,84519,91233,76934,14593,84788,88181,45911"
2011-05,"86783,88319,85401,89393,90829,82171,76934,84519,79879,79089,88181,90386,91068,84788,80050,78044"
2011-04,"86783,88319,85401,90829,89393,82171,76934,90386,79879,78044,14593,85757,10890,45911,84519,80050"
2011-03,"86783,88319,85401,89393,90829,82171,45911,80050,79879,84519,78044,76934,90386,85757,14593,76948"
2011-02,"86783,85401,76934,90829,88208,82171,89393,45911,78044,24441,84519,90796,90386,85757,80050,85394"
2011-01,"86783,85401,88208,76934,90829,89393,90796,24441,85757,42550,84519,79879,45911,80050,79122,78044"
2010-12,"86783,85401,76934,88208,90829,85768,89393,77570,85757,42550,90796,90386,78223,80050,86051,24441"
2010-11,"76934,86783,88208,85401,80054,90829,84519,89393,89648,42550,90796,79879,10890,77570,90118"
2010-10,"86783,76934,88208,85401,80054,90829,42550,89648,90796,90118,79996,89393,90215,84519,20598"
2010-09,"85401,86783,76934,88208,80054,90118,79879,42550,84519,14593,85757,89648,90796,85540,90215"
2010-08,"90118,88208,85401,86783,89648,79879,76934,90796,14593,89393,85757,84519,83779,42550,79686"
