date,Bottom_average
2024-11,-0.19419752960724262
2024-10,-0.10293282763634015
2024-09,-0.11976963211164694
2024-08,0.05886101408748805
2024-07,-0.2416031908364777
2024-06,-0.02718321752172803
2024-05,-0.09434470778915117
2024-04,-0.22468263458816992
2024-03,-0.13092114827470577
2024-02,-0.09373892744449841
2024-01,0.16470979644101896
2023-12,-0.18578779750432886
2023-11,0.09628077846347982
2023-10,-0.07539981992595376
2023-09,-0.3132333667046803
2023-08,-0.3397605804208409
2023-07,-0.192044760698784
2023-06,0.017829243452356966
2023-05,-0.1576444121605694
2023-04,-0.06791829039067067
2023-03,0.038620801815277765
2023-02,-0.19059664958059483
2023-01,-0.26936689707224903
2022-12,0.19380612231665537
2022-11,-0.20843850575383258
2022-10,-0.1759222004865776
2022-09,-0.025490611768604624
2022-08,-0.16325923089165936
2022-07,0.06663601760379514
2022-06,0.002046678014899164
2022-05,0.011298425803309206
2022-04,-0.10972296073751282
2022-03,-0.33226688997399206
2022-02,-0.05290057074174494
2022-01,-0.0747719103823604
2021-12,-0.3089906222202632
2021-11,-0.1705021702427333
2021-10,-0.10942582965484399
2021-09,-0.06318861559932458
2021-08,-0.1215231085096517
2021-07,0.006078525370832861
2021-06,-0.22891065614467412
2021-05,0.025028788348519848
2021-04,-0.04236153283687346
2021-03,-0.09591471350393974
2021-02,-0.019641421616235326
2021-01,0.02188861686729832
2020-12,0.17496319448590442
2020-11,0.011924973492198572
2020-10,0.2141071889800805
2020-09,-0.06637419957956713
2020-08,-0.13816646113495762
2020-07,-0.04476565306429897
2020-06,0.022433455242911474
2020-05,0.06141515356573923
2020-04,-0.018778764464720505
2020-03,0.06491373999559633
2020-02,-0.27861904395232895
2020-01,-0.09366096314238223
2019-12,-0.12645413586263515
2019-11,0.15794185343164074
2019-10,-0.03350797708684033
2019-09,-0.06237346382260677
2019-08,-0.06349883756945175
2019-07,-0.07500492393488124
2019-06,-0.1973511510364982
2019-05,-0.06399315100444332
2019-04,-0.28803126421968417
2019-03,-0.0051039230052315745
2019-02,0.08025939835164647
2019-01,0.11727498846313363
2018-12,0.21700529840218505
2018-11,-0.27665060615213877
2018-10,0.030993866253704136
2018-09,-0.2352962489658218
2018-08,-0.11348199971530303
2018-07,0.011955482191344272
2018-06,-0.06698141134939754
2018-05,-0.02511873705011468
2018-04,0.037381889158320504
2018-03,-0.008837062855934786
2018-02,-0.11005941851964457
2018-01,-0.1386990334935086
2017-12,0.06526491252038272
2017-11,0.007055746431863627
2017-10,0.020135580348853772
2017-09,-0.06730556467896028
2017-08,0.15179775177296545
2017-07,0.02236315705921713
2017-06,-0.12190661778040222
2017-05,0.038019385312924106
2017-04,-0.08083261248009223
2017-03,-0.17778365824990788
2017-02,-0.07465934660784841
2017-01,0.06943167150018106
2016-12,-0.048374561221495596
2016-11,-0.006249134801495122
2016-10,0.04157388392669495
2016-09,-0.1887404872057299
2016-08,-0.02793914157165063
2016-07,0.008079091273692768
2016-06,0.03361770087061896
2016-05,-0.12373956769267395
2016-04,-0.11044950422384534
2016-03,0.030901972991975175
2016-02,0.13987131478520465
2016-01,-0.05251208328590382
2015-12,-0.1946233827704261
