date,Top_average
2024-11,-0.089721821214739
2024-10,0.03557507528284525
2024-09,-0.03415262511535156
2024-08,-0.006664290763654942
2024-07,-0.08850064823892174
2024-06,0.006391289870883075
2024-05,-0.09382333379736393
2024-04,-0.034730827150830215
2024-03,-0.11622088320726678
2024-02,-0.04136681804718338
2024-01,0.028457945748275325
2023-12,-0.07964643108781685
2023-11,0.07587519743436276
2023-10,0.0747453829736261
2023-09,-0.14483059806180265
2023-08,-0.10309050954052139
2023-07,-0.1396223796873723
2023-06,0.011372650449549871
2023-05,0.02370166691356214
2023-04,-0.0336199390952449
2023-03,-0.027308022812666838
2023-02,-0.11551680224801696
2023-01,-0.06645572832428268
2022-12,0.07983943281387175
2022-11,-0.08079752346605892
2022-10,-0.01639084178681551
2022-09,0.04456448369502881
2022-08,-0.12460820720644343
2022-07,0.0019331457109230577
2022-06,0.07136273434892512
2022-05,-0.162631655927713
2022-04,-0.005721337959875597
2022-03,-0.09274780063845431
2022-02,0.022154221432840147
2022-01,0.004599377505883991
2021-12,-0.18413903079966165
2021-11,-0.03611884471066708
2021-10,-0.06850702011829216
2021-09,0.01008061069969145
2021-08,-0.01669486737867199
2021-07,0.03088524362096794
2021-06,-0.1302680055520296
2021-05,0.07112756022260655
2021-04,-0.007872397082576709
2021-03,-0.031797481117236584
2021-02,-0.023293057702712172
2021-01,0.08664623421924628
2020-12,0.17608664493386114
2020-11,0.07224117549815966
2020-10,0.22264419990814305
2020-09,-0.04870038144971876
2020-08,-0.03481299603993189
2020-07,-0.03681932186283282
2020-06,0.05029908253829063
2020-05,0.0633605506793074
2020-04,0.12255269231625279
2020-03,0.21411538791743367
2020-02,-0.2821965350618999
2020-01,-0.09845703855750376
2019-12,-0.02854972598075502
2019-11,0.028246453976193287
2019-10,0.021648753509633877
2019-09,-0.009160172067274024
2019-08,-0.0717028054744207
2019-07,-0.05789812821292093
2019-06,-0.027139483010663774
2019-05,0.04584490399692507
2019-04,-0.09411256334006468
2019-03,-0.00619586006049008
2019-02,0.007274228505433841
2019-01,0.028288371940670944
2018-12,0.11997517319944703
2018-11,-0.1703117063339002
2018-10,-0.020702323399003866
2018-09,-0.1583517861614378
2018-08,-0.03257310578634075
2018-07,0.08192998478404416
2018-06,-0.020916062441334603
2018-05,-0.037832397662467224
2018-04,0.06437453309651452
2018-03,-0.0013771701914069069
2018-02,-0.021903002675712435
2018-01,-0.05828662081491538
2017-12,0.04598522637220278
2017-11,0.015277171075463641
2017-10,0.007821630165059617
2017-09,-0.012303254460171912
2017-08,0.06458507208920958
2017-07,-0.011079934253836719
2017-06,-0.0034233310919545624
2017-05,0.01667435206675093
2017-04,-0.03258135217242234
2017-03,-0.03557144168713269
2017-02,-0.017235986629573295
2017-01,0.022001847359901905
2016-12,0.056629909846412585
2016-11,-0.031909678837554724
2016-10,0.09304059431596162
2016-09,-0.10719456949798248
2016-08,0.02384706567286862
2016-07,-0.025688309542108087
2016-06,0.07906672465716878
2016-05,0.01564269737307276
2016-04,-0.027173260296670946
2016-03,0.004596717404401547
2016-02,0.04874409538662778
2016-01,-0.023853317014097625
2015-12,-0.12675176594200271
2015-11,-0.036114895927128986
2015-10,0.022189076754894385
2015-09,0.020517478124960065
2015-08,-0.11288155295590475
2015-07,-0.09727882725277825
2015-06,-0.031960699423327986
2015-05,0.002540411086508366
2015-04,0.042491003438531266
2015-03,-0.04568130594867746
2015-02,0.009121976370147495
2015-01,0.0487618173692995
2014-12,-0.00802377822282967
2014-11,0.011036695580536817
2014-10,-0.02346579014883207
2014-09,-0.0023994193775653387
2014-08,-0.08175858533410554
2014-07,0.051209039300231504
2014-06,-0.056101096143526825
2014-05,0.06770371709643662
2014-04,-0.022102542556339033
2014-03,-0.10537007085701441
2014-02,-0.03827255547562255
2014-01,0.04168606261258346
2013-12,0.016403078430493465
2013-11,0.04796442174112784
2013-10,0.051694589521189285
2013-09,-0.02538311389708813
2013-08,0.08776247232934932
2013-07,-0.02102416785958504
2013-06,0.06510128849254428
2013-05,-0.00831459366370494
2013-04,0.04775103619964589
2013-03,-0.013949480755231794
2013-02,0.03913221072315259
2013-01,0.0034743553685275814
2012-12,0.04868529937652596
2012-11,0.005087917366310425
2012-10,0.005005535379089047
2012-09,-0.022455106144703255
2012-08,0.037392096762382476
2012-07,0.0300222298306218
2012-06,-0.02338645447008796
2012-05,0.041981807448615564
2012-04,-0.12582775315913053
2012-03,-0.024692337823709345
2012-02,0.019565613029645434
2012-01,0.01954971869116435
2011-12,0.038725971285799285
2011-11,-0.024463420760850858
2011-10,-0.03307447884229316
2011-09,0.12176270401869335
2011-08,-0.151857035633193
2011-07,-0.10085371397973657
2011-06,-0.03145199711969155
2011-05,-0.05131234518231062
2011-04,-0.04827848514875785
2011-03,0.00990963755318797
2011-02,0.015554716598691842
2011-01,0.02537021428872324
2010-12,0.017259480781007003
2010-11,0.04236604021498555
2010-10,0.04700215817796965
2010-09,0.048756882142643176
2010-08,0.1127147702227528
2010-07,-0.10373701953804983
2010-06,0.0712696931182343
2010-05,-0.14237830370643734
2010-04,-0.10726917302518993
2010-03,0.07768158568769844
2010-02,0.08625127971278145
2010-01,0.05678928445437764
2009-12,-0.03639168955117141
2009-11,0.07744564394941125
2009-10,0.06771946418941248
2009-09,-0.09917190457090663
2009-08,0.07386829431405835
2009-07,0.05328192748486112
2009-06,0.10251503013857523
2009-05,-0.003923894874557213
2009-04,0.04831106575407314
2009-03,0.059644553908688995
2009-02,0.05824612064676737
2009-01,-0.148602062953819
2008-12,-0.10312078934593652
2008-11,0.046382759051956775
2008-10,-0.23556462213358978
2008-09,-0.24977226784335876
2008-08,-0.25141972310934857
2008-07,-0.020282888663362197
2008-06,-0.03889405344983764
2008-05,-0.041522159113339
2008-04,0.034821322699001234
2008-03,0.016286257040395213
2008-02,-0.03395901076299602
2008-01,-0.01938944501582586
2007-12,-0.13530367581160552
2007-11,0.014778674226447774
2007-10,-0.11531833887330283
2007-09,0.03060118052074995
2007-08,0.04957762353908996
2007-07,-0.011190854714197923
2007-06,-0.054058447269426754
2007-05,-0.010589988297044807
2007-04,0.040643358653098094
2007-03,0.015473565477723852
2007-02,0.003427167765829016
2007-01,-0.00547085295317158
2006-12,0.030748161734108926
2006-11,0.00820687448826446
2006-10,0.04086049465974118
2006-09,0.049918737475095946
2006-08,-0.0010248075635947414
2006-07,-0.02454437297890508
2006-06,-0.060935706472452916
2006-05,-0.044722582477703506
2006-04,-0.09348816633275694
2006-03,0.011565754268026312
2006-02,0.06928244210600026
2006-01,-0.024524893104381506
