date,Top_stocks
2018-05,"90595,91832,90496,90101,76963,91836,89898,92213,91184,80539,10966,86580,88417,87437,88159,88173,89244,14616,86990,10333,12226,38850,85002,12350"
2018-04,"90595,91832,90101,92213,76963,91836,90496,90640,87437,86580,88417,88159,14616,89244,88173,91184,10966,80539,93306,13844,10333,12488,14882,86990"
2018-03,"90595,91832,92213,90101,87437,90496,90640,91836,76963,88173,86580,88159,14616,91184,88417,10333,10966,14882,93306,90125,92775,14596,92345,80539"
2018-02,"90595,92213,91832,90101,87437,88159,88417,91836,88173,86580,10333,12350,76963,90496,14882,14616,92775,10966,91742,93306,14596,93067,90125,92345"
2018-01,"90595,90101,91832,88159,88417,88173,76963,91836,87437,86580,10333,90496,92213,14616,14882,10966,92345,77610,93067,12497,92775,90125,92091,14596"
2017-12,"90595,90101,76963,46834,91832,88417,88159,91836,88173,86580,87437,90496,10966,92486,90125,92345,14882,93067,92775,14596,93306,77610,77780"
2017-11,"90595,46834,90101,76963,91832,88159,90029,88417,87437,91836,86580,90496,88173,92486,10966,92775,14882,14166,90125,93067,92345,85035,14596"
2017-10,"46834,90595,76963,88159,87437,90029,88173,88417,90101,86580,92486,91836,90496,10966,92775,85035,58836,90125,76839,93067,91832,14882,14616"
2017-09,"46834,90595,76963,91836,90029,88417,88173,87437,92486,90101,86580,90496,92775,88159,87043,10966,93067,58836,76839,85035,92345,47387,12226"
2017-08,"46834,90595,76963,91836,88417,88173,87437,90101,90496,86580,92486,10966,92775,58836,90029,12226,87043,88159,87439,93067,85035,76839"
2017-07,"46834,90595,12497,91836,76963,88417,88173,87437,85035,90955,86580,90101,87043,90496,12226,93067,58836,92486,87439,88159,10966,92775"
2017-06,"46834,90595,12497,91836,76963,90101,88173,88417,87437,90496,90955,12226,85035,87043,88159,93067,58836,92486,92775,86580,12339,14459"
2017-05,"46834,12497,90595,76963,88417,91836,88173,12226,85502,85035,93067,90496,91625,58836,88159,87437,86580,92486,14459,77175,12339,77437"
2017-04,"90595,46834,12497,91836,88173,76963,85035,93067,88417,12226,87437,91625,88159,86580,58836,90496,77437,88362,85502,14459,77780,91815"
2017-03,"90595,46834,12497,76963,93067,85035,88173,12226,88417,91836,86580,91625,14166,58836,90496,87437,77780,91815,85502,87439,77175,83382"
2017-02,"76963,46834,90595,85035,12226,93067,88173,91836,86580,88417,87439,58836,92089,77780,91815,77175,87437,91625,90496,86887,14166,77437"
2017-01,"46834,76963,90595,85035,12226,88173,93067,77437,86580,88417,91836,92089,87439,83534,58836,87437,77175,93069,91625,12488,85502,14166"
2016-12,"46834,90595,85035,83382,76963,12226,88173,88417,58836,90029,93067,12497,86580,83534,90496,85397,91625,89875,12339,12488,92089,10257"
2016-11,"46834,76963,83382,85035,90029,12226,89169,88173,89875,93067,88417,86444,83534,12488,91348,58836,93069,90496,85397,91625,12078"
2016-10,"46834,76963,90029,89169,83382,85035,84511,12226,93069,89875,88173,12488,88417,12078,93067,91625,58836,90496,31668,86444,83534"
2016-09,"76963,46834,85035,83382,90029,89169,89875,12226,84511,93067,88173,12488,93069,10257,86444,88417,58836,12339,90744,13783,12078"
2016-08,"76963,46834,83382,90029,85035,93067,89875,93126,12226,58836,88173,10257,84511,86444,12339,77699,92486,92775,13783,87337,93002"
2016-07,"89875,90029,86444,46834,83382,86233,85035,93067,84511,87439,93126,88173,58836,77699,12226,92486,10257,12339,87337,92775,13407"
2016-06,"89875,86444,83382,46834,86233,93126,85035,93371,90126,93067,90029,58836,88173,87337,12339,80341,10257,84511,12226,13407,92486"
2016-05,"89875,86165,46834,86444,86233,87337,83382,84511,85035,93237,90029,77699,80341,93126,58836,88173,93067,90126,12339,92486,13706"
2016-04,"89875,83382,86165,46834,86444,87337,93237,85035,90029,91607,77699,80341,90126,93067,12339,12226,58836,93380,93436,92775"
2016-03,"89875,46834,83382,90029,87337,86444,93237,86165,85035,90126,85293,13706,80341,93067,80306,58836,93436,12226,12339,88173"
2016-02,"89875,46834,86165,13706,86444,85035,83382,90126,90029,12226,92486,58836,91607,93436,80306,88173,83534,90177,79906,12339"
2016-01,"89875,90126,83382,86165,85293,86444,46834,85035,90029,13706,39731,90177,83989,92486,58836,80306,83534,79906,93436,91607"
2015-12,"89875,85293,86165,83382,46834,90126,86444,85035,58836,91607,39731,90029,93067,83989,92775,90177,79906,83534,90664,91606"
2015-11,"89875,85293,83382,86165,90177,85035,90126,93436,58836,86949,86444,13634,93126,79906,80341,91625,90664,92775,91607,83989"
2015-10,"89875,83382,86165,90177,85035,86444,93371,58836,93436,90126,52337,86949,92775,91607,80341,79906,90664,93126,88485,90029"
2015-09,"89875,90177,83382,86165,93371,85035,86444,52337,58836,84184,91607,93436,83989,39731,91625,90126,88351,90029,93380,90608"
2015-08,"92521,89875,86165,90177,81013,83382,85035,86444,93371,92917,93380,52337,89393,87508,58836,91607,10200,93436,90126,83989"
2015-07,"85002,92521,86165,93371,83382,90177,81013,89875,85035,86444,58836,92917,90943,87508,90178,83989,52337,39731,90126,88779"
2015-06,"89875,93371,92089,92521,90177,86444,81013,85002,86165,88779,85035,92917,83382,58836,87508,91607,90943,52337,90178,83989"
2015-05,"89875,93371,90177,88779,85035,92089,81013,92521,85002,86444,92917,83382,87508,58836,86165,80969,91607,52337,90178,90943"
2015-04,"89875,88779,84184,81013,90177,92521,87508,83382,85035,92089,93371,58836,86444,92917,34666,80969,12583,91607,90178,85002"
2015-03,"89875,81013,83382,90177,84184,92521,88779,85035,86444,85002,58836,12583,12411,92089,93371,80969,92917,87508,76661,52337"
2015-02,"89875,83382,92521,90177,81013,88779,85002,84184,92089,86444,58836,86165,52337,90178,92775,80969,12583,92917,61496"
2015-01,"21020,89875,86728,90177,83382,85002,86444,92521,81013,88779,84184,92089,58836,90178,86165,61496,12583,92917,87508"
2014-12,"21020,86728,90177,85002,86444,83382,92521,88779,61496,84184,81013,89875,86165,90178,12583,92089,52337,58836,92986"
2014-11,"86165,80069,86728,85002,61496,90177,83382,92521,92917,80812,86444,88779,21020,81013,52337,92089,12411,89875,91607"
2014-10,"86165,92089,80069,92917,92521,86728,88779,61496,90177,83382,85002,86444,81013,52337,80812,21020,89875,80193,12411"
2014-09,"86165,92089,86728,80069,83382,61496,85002,88779,90177,86444,81013,92917,12583,21020,90175,52337,89875,93436,34666"
2014-08,"80069,61496,85002,86165,92089,86444,83382,86728,90177,89875,21020,12583,81013,93436,52337,88779,92470,34666,91283"
2014-07,"80069,85002,61496,83382,86728,92089,90177,86165,89875,81013,90175,92917,52337,21020,93436,92589,37154,79150,12583"
2014-06,"86165,85002,80069,83382,61496,86728,90175,92089,90298,90177,89875,92917,88779,37154,52337,93436,81013,79150,78081"
2014-05,"86165,80069,61496,83382,89875,85002,90175,87337,86728,92089,18148,37154,90177,93436,88779,92917,12411,89935,81013"
2014-04,"11636,80069,86165,90177,83382,85002,61496,89875,90175,37154,12583,18148,86728,93436,88779,90178,76614,92917,10258"
2014-03,"88351,11636,80069,61496,90177,83382,85002,18148,90175,86165,89875,12583,37154,88779,76614,86728,90178,93436,89505"
2014-02,"88351,83382,37154,90177,18148,61496,80069,90907,89916,89875,86728,85002,84184,90175,88779,76614,83989,39731"
2014-01,"88351,90177,61496,37154,84184,18148,86728,86581,90907,80069,90175,76614,85002,89875,89916,89935,22779,93073"
2013-12,"90177,85002,88351,61496,84184,90907,86728,18148,52337,86581,82156,76614,89935,90175,89916,22779,37154,90400"
2013-11,"90177,78081,85002,88351,61496,90907,86728,90783,84184,76614,89935,93073,52337,82156,18148,93436,90175,92096"
2013-10,"78081,90177,88351,85002,90783,86728,61496,90175,90907,84184,76614,93436,52337,92096,90400,82156,18148,84319"
2013-09,"78081,90177,85002,90175,88351,90783,87508,90907,76614,61496,52337,84184,89935,89916,90400,84319,92096,86581"
2013-08,"78081,85002,88351,90783,90177,90175,10333,87508,90907,61496,52337,84184,76614,92096,22779,86581,86165"
2013-07,"85002,78081,88351,90783,87508,90175,90177,90907,52337,76614,61496,10333,82156,22779,92096,84319,92326"
2013-06,"85002,78081,87508,90175,88351,90783,90177,22779,84184,61496,10333,52337,76614,92096,90907,92326,18148"
2013-05,"85002,87508,78081,90175,22779,84184,90783,52337,88351,76614,92326,18148,84319,90907,92557,91215,92096"
2013-04,"85002,87508,90175,78081,90783,22779,18148,84184,52337,84319,92326,76614,90907,87583,85663,92096,79122"
2013-03,"85002,90175,78081,90783,22779,79122,89935,87508,52337,92326,76614,84319,85663,88167,90907,84184,61496"
2013-02,"85002,90175,78081,89935,22779,90783,88351,79122,81013,76614,88167,85177,92326,61496,87508,84184,84511"
2013-01,"85002,90175,88351,78081,81013,79122,90783,18148,76614,61496,22779,92096,87583,92326,87508,73219,88167"
2012-12,"77505,85002,90907,90175,90783,79122,81013,88351,61496,90098,78081,76614,75603,87508,92981,92096,90400"
2012-11,"77505,90907,90175,82261,85002,78081,76614,90400,81013,92096,79122,75603,90783,61496,88167,18148,85539"
2012-10,"77505,90175,82261,85002,79122,81013,85013,90907,10890,76614,75603,78081,91604,85177,90400,85539"
2012-09,"77505,82261,90175,85013,79122,91283,86489,85539,78081,80069,10890,75603,92322,87430,88167,22779"
2012-08,"77505,85013,90175,82261,79108,91283,79122,10890,75578,92557,85539,61496,85397,86489,89916,92322"
2012-07,"86489,90175,77505,85013,79108,82261,91283,92096,75578,85397,92570,10890,77117,90568,80069,61496"
2012-06,"92096,77505,86489,61496,85013,90175,10890,82261,79108,92570,80069,91283,90568,72304,88181,85397"
2012-05,"92096,77505,86489,61496,79108,90175,92570,24441,10890,85013,75578,90314,72304,91283,90907,86547"
2012-04,"92096,77505,86489,79108,10890,92570,24441,90314,90175,90505,91090,85013,91283,90377,92029,75578"
2012-03,"88319,86489,92096,10890,79108,92570,77505,24441,90716,90505,90314,92029,78044,90377,88439,91090"
2012-02,"88319,86489,92096,24441,77505,79108,88988,10890,90716,92570,88181,80924,90377,90175,92029,91090"
2012-01,"88319,86489,24441,88988,10890,90716,77505,79033,92096,82261,90608,79108,92570,89916,80924,88863"
2011-12,"88319,86489,10890,24441,88988,92096,87043,77505,88863,90716,89965,79033,90377,92570,49429,11154"
2011-11,"88319,24441,86489,88988,77505,88372,89611,92096,88351,90716,88863,90377,10890,79122,91689,91090"
2011-10,"88988,88319,24441,89611,79122,77505,84511,86489,88351,88863,90608,92096,90679,86783,91090,89393"
2011-09,"88351,88319,88988,24441,89611,90679,79122,89393,77505,84511,88863,91090,86489,89941,91186,89971"
2011-08,"82526,88319,88351,88988,77505,89941,86489,88863,90101,89611,89393,24441,79122,88181,90716,84511"
2011-07,"82526,88351,88319,88988,89393,79122,86489,24441,84511,89941,89611,79108,89971,83651,90716,79033"
2011-06,"82526,88319,88351,85397,24441,88988,79108,89941,89393,79033,89611,87430,84511,83651,88181,79122"
2011-05,"82526,85397,88319,24441,88351,89449,87430,92248,10890,89393,79108,88988,83651,89611,79033,84511"
2011-04,"82526,88319,85397,89449,79108,10890,87430,24441,83651,88988,91604,78044,86964,89393,85401,92248"
2011-03,"82526,88319,85397,89449,88620,79108,87430,10890,89393,89169,78044,83651,80054,10258,84511,85401"
2011-02,"82526,89449,85397,88620,79108,78044,89393,90101,85401,10258,10890,89169,24441,80054,87430,86964"
2011-01,"82526,79122,85397,89449,10258,89393,79702,83651,88620,78044,79108,91379,89169,92248,80054,24441"
2010-12,"82526,89449,85397,10258,79122,89393,79108,88620,80054,79702,87430,24441,91379,10890,80635,89169"
2010-11,"82526,89449,85397,10258,79122,89393,79108,88620,80054,24441,10890,89169,79702,87430,82747"
2010-10,"82526,85397,89449,10258,79122,88620,89393,80054,24441,79108,88542,87430,10890,80635,86783"
2010-09,"10258,88620,89449,85397,89393,79108,79122,80054,24441,87430,10890,82747,80635,89648,82526"
2010-08,"89449,10258,89393,85397,79122,79108,87430,24441,89648,80054,79033,77182,88542,83779,80635"
