date,Top_minus_Bottom,Bottom_minus_Top,Buy_Top,Sell_Top,Buy_Bottom,Sell_Bottom
2024-11,-0.0667376087628084,0.0667376087628084,-0.16035217489688053,0.16035217489688053,-0.09361456613407212,0.09361456613407212
2024-10,0.009702499510557766,-0.009702499510557766,-0.031866269017697124,0.031866269017697124,-0.04156876852825489,0.04156876852825489
2024-09,-0.004098551044040125,0.004098551044040125,-0.07145603251375957,0.07145603251375957,-0.06735748146971944,0.06735748146971944
2024-08,0.03805972234646442,-0.03805972234646442,0.0019180497908021384,-0.0019180497908021384,-0.03614167255566228,0.03614167255566228
2024-07,0.15013905599078653,-0.15013905599078653,-0.07424555737395047,0.07424555737395047,-0.224384613364737,0.224384613364737
2024-06,0.036696190716300585,-0.036696190716300585,-0.009533333316558838,0.009533333316558838,-0.046229524032859425,0.046229524032859425
2024-05,0.05938428416927116,-0.05938428416927116,-0.09022487035950835,0.09022487035950835,-0.14960915452877951,0.14960915452877951
2024-04,0.03161086881188779,-0.03161086881188779,-0.0789703383227109,0.0789703383227109,-0.1105812071345987,0.1105812071345987
2024-03,0.0548201838942427,-0.0548201838942427,-0.10643610972741643,0.10643610972741643,-0.16125629362165914,0.16125629362165914
2024-02,0.058646414450964364,-0.058646414450964364,-0.02196752848447161,0.02196752848447161,-0.08061394293543597,0.08061394293543597
2024-01,-0.026869316629456824,0.026869316629456824,0.06451653854682596,-0.06451653854682596,0.09138585517628278,-0.09138585517628278
2023-12,0.025129629806728254,-0.025129629806728254,-0.07929066572601445,0.07929066572601445,-0.10442029553274271,0.10442029553274271
2023-11,-0.06575874267745821,0.06575874267745821,0.1021124144683749,-0.1021124144683749,0.16787115714583312,-0.16787115714583312
2023-10,-0.02980795555854221,0.02980795555854221,-0.015596247828609109,0.015596247828609109,0.0142117077299331,-0.0142117077299331
2023-09,0.045276321703425354,-0.045276321703425354,-0.190589937665108,0.190589937665108,-0.23586625936853337,0.23586625936853337
2023-08,0.09076775341317328,-0.09076775341317328,-0.08924937633501001,0.08924937633501001,-0.1800171297481833,0.1800171297481833
2023-07,0.018887319601909536,-0.018887319601909536,-0.13490484202595987,0.13490484202595987,-0.1537921616278694,0.1537921616278694
2023-06,-0.09535951391121077,0.09535951391121077,-0.04112801545254485,0.04112801545254485,0.054231498458665914,-0.054231498458665914
2023-05,-0.042901843281363004,0.042901843281363004,-0.05726716368618607,0.05726716368618607,-0.014365320404823063,0.014365320404823063
2023-04,-0.026313860493197283,0.026313860493197283,-0.041923598564635,0.041923598564635,-0.015609738071437713,0.015609738071437713
2023-03,-0.009542021039463666,0.009542021039463666,-0.0825608431478028,0.0825608431478028,-0.07301882210833914,0.07301882210833914
2023-02,-0.015657622473049415,0.015657622473049415,-0.16591605119692068,0.16591605119692068,-0.15025842872387127,0.15025842872387127
2023-01,0.016633808737908956,-0.016633808737908956,-0.13294378234873097,0.13294378234873097,-0.14957759108663993,0.14957759108663993
2022-12,-0.1486370371000151,0.1486370371000151,0.04769004058611242,-0.04769004058611242,0.19632707768612753,-0.19632707768612753
2022-11,-0.0017921602296718658,0.0017921602296718658,-0.08666235016187958,0.08666235016187958,-0.08487018993220771,0.08487018993220771
2022-10,0.13514657224505774,-0.13514657224505774,-0.027893354503529453,0.027893354503529453,-0.1630399267485872,0.1630399267485872
2022-09,0.11187644236481839,-0.11187644236481839,0.07212580903014086,-0.07212580903014086,-0.03975063333467752,0.03975063333467752
2022-08,0.07413718064876845,-0.07413718064876845,-0.1451495253061296,0.1451495253061296,-0.21928670595489805,0.21928670595489805
2022-07,-0.03040764481484333,0.03040764481484333,0.03641512397845728,-0.03641512397845728,0.06682276879330061,-0.06682276879330061
2022-06,0.10504569127727659,-0.10504569127727659,0.08259243427633396,-0.08259243427633396,-0.022453257000942632,0.022453257000942632
2022-05,-0.25383570167485997,0.25383570167485997,-0.23866901119796374,0.23866901119796374,0.015166690476896236,-0.015166690476896236
2022-04,0.104573128642095,-0.104573128642095,0.02916409472717343,-0.02916409472717343,-0.07540903391492157,0.07540903391492157
2022-03,0.15423680558465896,-0.15423680558465896,-0.07654715734108183,0.07654715734108183,-0.2307839629257408,0.2307839629257408
2022-02,0.08171173320073982,-0.08171173320073982,0.03621154962210771,-0.03621154962210771,-0.045500183578632114,0.045500183578632114
2022-01,0.12502396106858898,-0.12502396106858898,0.020782998365623747,-0.020782998365623747,-0.10424096270296525,0.10424096270296525
2021-12,0.07196915614095642,-0.07196915614095642,-0.16508188677915223,0.16508188677915223,-0.23705104292010865,0.23705104292010865
2021-11,-0.04968370839513081,0.04968370839513081,-0.11593304072641163,0.11593304072641163,-0.06624933233128082,0.06624933233128082
2021-10,-0.030369131763084728,0.030369131763084728,-0.13309076314172935,0.13309076314172935,-0.10272163137864462,0.10272163137864462
2021-09,-0.0012038056429196087,0.0012038056429196087,-0.03269816142653323,0.03269816142653323,-0.03149435578361362,0.03149435578361362
2021-08,0.057806092072915954,-0.057806092072915954,-0.027343282312298624,0.027343282312298624,-0.08514937438521458,0.08514937438521458
