date,Bottom_stocks
2024-01,"23012,21273,24435,20638,21532,23804,20863,21091,20813,21276,22341,21833,13947,17869,22662,24477,12527,21018,22763,18663,20332,21628,19985,16962,16786,65008,24099,24591,24465,20999,22583,20584,22603,20640,24485,24101,17905,23784,15863,21971,23113,85377,24578,22321,19978,22897,19833,50286,20163,47723,19814,18261,16998,17266,21379,20576,24162,22286,82526,23789,26201,15268,21062,21526,24493,12017,23257,23723,22209,15904,23008,24484,17974,79573,20825"
2023-12,"22256,15775,24465,23252,22615,24261,93263,23790,20816,20801,19814,19080,18958,22689,21759,85686,18465,23216,15540,15396,22676,90081,79573,12928,90098,21875,22328,16697,12350,21018,86165,19460,20893,16962,23397,14879,20663,72119,24080,22602,23863,14328,86489,14791,17251,20334,20181,19846,15059,76963,15833,15639,17315,21721,13796,15186,22193,21512,23874,19584,91664,21551,23617,20884,23244,83577,88620,20620,22627,18643,21111,15431,21758,13844,20301"
2023-11,"21971,21019,18772,24095,19682,19476,14647,19491,22908,17250,19653,21536,21876,23815,19483,23856,15961,23021,93085,22256,24078,17041,24094,12890,24288,19184,13455,24164,14239,17361,21695,18102,22223,21276,21764,18955,24092,19070,21532,24162,24087,23806,76573,19993,22259,21786,19956,85272,24290,90081,19576,16472,22186,24251,24259,19636,19584,19460,50948,19681,23510,19492,85002,16710,24250,22565,84372,17115,22281,17141,21908,22911,80276"
2023-10,"19649,19460,20867,23021,23936,23678,24164,22688,24080,23874,80274,20607,91021,20884,63263,48961,23789,21764,24077,16998,20150,16188,92686,90081,20318,21536,22908,13883,13967,23880,24075,21756,87053,21750,20307,87759,89394,78756,21029,21684,14452,21351,16542,19184,19338,17351,17330,15904,14440,19489,22782,92521,21759,88173,17951,77437,14328,15277,19953,17365,14668,23273,21272,20180,14467,16903,14422,18808,79499,21779,19962,14826"
2023-09,"91500,23775,20662,19808,22223,22603,20640,18413,12890,15848,17349,68145,24077,21876,17907,16458,20196,22311,93345,21051,21587,14818,82670,80320,23101,85526,23936,23869,22298,20187,20884,21828,23951,17354,22266,19147,17948,19599,18255,14580,20656,16887,22297,21066,90640,22313,20333,21847,18775,90081,21586,85686,14828,19657,20342,23802,23273,85205,57154,16964,14791,20607,24072,79841,16066,17876,22174,76868,19956,13455,19952,23329,21763"
2023-08,"17104,21908,16792,22523,23102,18203,22347,23054,68145,22771,20422,23273,22882,23777,84302,15525,19249,19011,16188,19032,90986,21052,20154,20607,20553,23795,19826,23804,18785,14452,23623,23872,23670,21686,20294,22660,85744,71985,22289,44813,77569,23117,19937,23939,15293,23664,13828,19391,88626,20297,23997,20623,16263,14459,21343,14607,22369,21272,22565,14828,19176,23244,75033,18303,23802,21044,16182,92220,23936,84348,22245,89169,15664"
2023-07,"15065,23868,23031,21539,17349,16792,17272,84302,19636,19499,17146,91021,21735,13707,15784,22596,21760,14296,23869,22193,21835,18832,90986,15789,21790,14466,18897,23117,21052,16393,13751,14523,20882,21027,14540,21685,17266,14937,20641,21863,18464,22238,20786,90325,21086,20149,88173,21586,16739,19401,21415,82279,51530,20640,17880,17955,22758,21786,19492,14925,18663,19928,21551,21947,62958,84275,89169,23716,23943,17091,21750,19814,15303,21044"
2023-06,"23199,23777,21588,20436,21931,23252,12877,23870,79026,23321,11636,14273,85390,22089,88284,21055,21835,17263,13278,20135,13279,19184,19544,93345,14991,15059,16145,23010,31668,17091,89217,23789,23427,21875,13751,22523,21379,14676,15456,18678,79089,23658,88994,19632,34367,15642,14682,20637,14316,17147,86290,57154,15793,16377,12880,92987,22670,23802,85372,22329,22185,76226,20130,78908,23856,14325,19113,16044,21609,17323,21297,13825,88485"
2023-05,"23776,82156,23226,20204,92252,19316,21056,17905,17880,20193,19500,13278,22782,16887,18553,80791,21543,23725,22670,13707,20780,14468,18901,23783,20309,21416,83577,21780,22209,18363,22328,18427,19196,21586,16788,19400,19011,16182,15171,80341,77699,14060,23666,21062,16179,17038,86051,17222,20173,23415,20628,86929,23674,14661,21720,23715,93289,92521,22181,21272,85177,19501,66852,20207,18292,17251,20794,16793,93266,21417,18773,18203"
2023-04,"20607,22782,13954,19986,76461,90926,17979,17825,19947,22801,17117,22260,15268,88174,19142,22181,88779,18838,20294,16781,14422,77624,23127,92428,21593,21844,17889,20581,16971,17898,16820,86165,20552,20455,19843,88031,18845,22313,19066,19232,12928,19568,19391,14797,23717,21586,22096,22538,20623,13108,18089,80341,22262,88937,88195,85526,17251,80343,22193,20163,85419,19540,17349,16793,19953,19944,93069,15639,13947,16393,15361,14490"
2023-03,"21720,14444,23109,22551,20439,17979,82281,19920,21909,22627,18838,23666,13828,19849,92594,22771,16179,12049,14431,16776,78915,18897,20337,16532,14469,23617,21575,15662,18402,16393,16824,21913,19176,88937,21835,22620,18452,20842,88518,21863,87043,22297,19629,15833,17106,23056,15533,23057,20147,60599,23306,23007,14272,18377,18303,16377,21351,20120,60506,23320,15087,17313,16877,19962,21735,16802,14983,19476,21935,20238,14459,91416"
2023-02,"13798,21575,21342,16824,20280,18089,92252,21835,13867,21913,14245,19080,92981,15784,20452,18402,21547,19814,21588,21516,16923,15854,17115,21044,15857,23041,18395,14682,19978,21056,19847,14610,14935,15533,23119,93302,20581,16401,10547,20662,93272,21518,15833,20187,19980,90081,23625,20641,22281,23375,22295,89898,12500,20615,16562,20318,90562,18416,18547,80912,87656,23352,24766,14273,23426,85889,19542,83411,21527,90926,13279,91606"
2023-01,"21114,22781,21580,23428,18377,15364,23423,23397,19999,23057,21044,21860,90298,20761,14822,21913,14245,21560,17272,16466,19969,23231,20817,18135,18830,90170,14419,21110,14813,21942,20637,21761,20846,23204,14328,23513,22565,21599,23109,23321,22265,91428,19803,19137,14923,16528,21844,17374,23306,15913,20449,22245,22268,22194,20787,19472,23191,23007,23320,19576,22520,15062,22297,21920,21286,21335,20312,16655,12488,19947,91278,22782"
2022-12,"23184,20581,18830,20281,75694,22565,85526,19397,89891,20436,20173,20841,22610,20884,22316,19979,14536,20615,17043,35991,14925,76461,16999,21732,23054,16145,17315,14813,23103,10890,16992,18785,92594,17980,16393,13455,19331,19935,21907,22178,13279,21081,18547,15510,23272,12751,18148,16778,15539,18664,16655,19025,21790,22551,80320,19575,91571,16781,90907,90542,80341,21759,21331,22321,23119,21589,77624,20798,21060,63773"
2022-11,"19024,16778,18133,22670,14822,15285,20285,23199,21860,21829,23204,33849,21949,19077,20149,23316,20337,16532,17045,23041,18663,19615,14615,16255,23272,21336,21322,17346,92917,19564,15058,90288,14862,19196,20615,19234,20721,91428,20169,21705,23427,22801,23196,15365,21756,20281,18206,23397,23320,21525,20059,93246,16938,90857,19470,91901,21060,19559,21759,23255,21907,14616,17146,16655,20663,82526,22629,20346,86051,23321"
2022-10,"23273,23272,23194,21720,13511,21077,21832,15057,23329,25452,23204,19858,20062,21368,23320,21288,21260,23258,23321,23252,21923,16377,19352,15854,22232,22629,85570,23235,19569,17147,19077,21272,17885,19176,80179,20786,22767,15361,21341,18780,91910,23227,15062,82779,23319,22804,14544,23282,54114,21416,20194,23046,13411,52231,21782,90926,19400,92528,19018,21588,16753,85796,18953,23266,18558,21096,23193,19080,22465,18963"
2022-09,"23204,93436,68830,20615,86581,21923,19832,23194,20825,88994,16820,22797,20290,22238,20636,18958,21601,20599,19081,20637,17155,19193,22776,79499,47861,89891,82779,21053,20149,18963,82702,21970,22344,16522,21286,14328,21778,16554,77629,85686,21417,18464,92428,18656,93371,20471,19576,92775,52231,10890,19962,23007,20195,45225,20419,17876,89462,18547,14325,20894,17976,91571,21335,23216,21586,19331,17879,20876,19249,15795"
2022-08,"14542,90319,23037,23057,89301,16894,14991,23199,20721,22321,15662,20430,80307,22583,22763,21269,18215,88462,23193,20309,21828,17315,13863,21520,18211,93345,23007,23191,25304,21975,21053,20733,21540,76711,13712,17222,15896,21684,11153,22804,17309,21552,15203,16377,19400,19978,83987,19463,12886,20311,19912,19134,18855,19352,16595,18206,19196,21207,20389,20120,17381,79322,92897,18364,83577,22186,20196,19615,21586,19559,16660"
2022-07,"84788,15358,93132,21286,89986,90664,19986,19179,23041,20419,19812,23054,20101,18309,18840,87759,19128,16673,86916,14532,19140,20787,18457,16894,17141,20801,21260,22523,19832,22767,22897,20194,20238,22238,22297,22886,14813,16788,21336,85377,52231,21889,22797,91283,16049,19952,15902,18558,21927,21759,21519,14607,12579,22786,14615,21788,19397,17309,21325,20295,14715,22316,14045,10517,22934,19814,21349,18453,22321,21920,21912"
2022-06,"19978,23058,22200,17906,22286,22797,17889,13870,19464,22793,18961,15222,19585,18899,17690,22660,14257,16595,20801,16655,80307,22679,21278,23032,18306,21588,21053,85377,79122,18452,15072,22220,18151,17000,23046,20163,19017,21788,21210,76711,17901,19391,18719,21547,19679,21916,83976,12009,23057,19542,19794,16186,19825,21763,18784,14469,15416,18887,19980,22610,16709,21604,13825,19653,18780,15295,21947,22536,19401,20657"
2022-05,"22767,16894,19496,19953,21842,16263,21572,22911,18838,92594,92688,22583,12350,87759,15585,25452,20187,92213,22689,16655,20794,22771,17892,18832,22258,89393,22320,15203,21712,22772,16066,19649,21913,19080,21269,19187,16670,14185,13863,19196,18647,90907,20632,13411,17000,85526,17358,21750,17821,19944,22316,76038,14813,19966,17044,19847,88462,17113,17354,21096,20975,21051,20578,21875,80306,22562,88208,19356,19070,19893"
2022-04,"20636,17045,20640,20798,22626,22689,22238,21736,22523,17146,85757,16765,22763,10649,21750,80539,20733,21547,19544,13704,20389,21975,19778,21758,22416,18994,22602,22258,21771,15135,22558,21091,21060,65285,15534,20972,22771,21759,20630,20564,89891,21026,15489,22660,20898,18364,19193,20623,13188,21764,22229,20682,21778,21695,20641,89449,18887,89941,22295,19250,14469,44813,22321,21790,21527,17115,19353,14185,20196,21683,77624"
2022-03,"18203,22667,20975,16066,13210,14711,18192,22655,22602,16710,17106,20163,87043,22523,12350,19008,22342,20632,22660,22684,20462,21904,21841,22627,18915,20169,76934,19080,22551,19948,16818,18644,18302,13350,14185,21737,17987,19962,20816,21757,22255,22284,20801,22229,22260,17147,16005,19338,19544,22619,20422,18580,60468,15488,16111,88173,20339,21041,21358,19251,18464,17271,84607,85757,15995,85567,13407,81222,88264,20280,88174"
2022-02,"85757,20825,20163,19944,22255,19492,19894,21379,17854,18644,19846,22200,22343,17147,80812,21526,55993,17141,22347,22221,21331,19070,22186,22311,20552,20601,22342,18648,21942,20280,84601,21829,19352,17871,90706,20135,92583,20207,16310,22088,85272,19193,90223,19400,82745,20661,16668,17120,12360,21705,16670,22295,15364,21051,13411,19623,21301,20468,20126,19993,18898,22286,19980,20817,18215,20181,19021,21957,20662,14328,20452"
2022-01,"17948,21790,17678,19004,16626,20439,22210,18770,19476,21562,16524,87759,20609,21920,16161,21939,17105,14647,20578,19849,20628,13883,15002,20787,19187,92468,21756,17113,92252,21970,93350,21053,21712,13954,22244,83604,87753,18309,19065,20295,21778,18955,20101,92213,77699,20412,22232,21886,21683,16788,77569,19464,21027,19648,17354,17685,16528,21417,21750,20647,21913,92682,19973,20601,21335,21841,76711,17091,21754,14813"
2021-12,"20776,14714,20058,16161,20584,13947,19994,17901,18213,20754,14273,21289,90430,88372,17690,21837,18940,82670,21693,17270,21737,12927,18267,19779,15546,16188,86916,15639,15132,13707,21722,19993,21096,21836,65752,21695,16401,16186,19574,14924,21931,21120,19542,87439,16591,21841,19025,15087,21853,16992,21761,20187,13621,20173,20447,18364,21526,90986,21927,20593,79499,14137,15375,21750,88518,81761,89029,12699,88620,17360,89889"
2021-11,"18648,19939,88352,20567,25452,93085,16255,78987,14467,21863,19681,19499,13305,21837,18466,18780,21758,18896,18467,15002,16161,16181,20101,16442,20207,20776,20640,21722,14823,16824,18137,75714,83885,13812,21790,88462,21513,16542,17041,17254,19353,15286,21520,16595,18955,21322,20733,82779,19492,18556,10066,15127,18419,17147,13621,17358,87583,19017,90907,19623,20112,17880,16964,13954,17951,20290,19463,17133,21788,16987,19542"
2021-10,"16681,21736,20644,16263,13878,21770,20647,13707,20318,17104,16626,85570,13279,18129,17354,20419,17134,21341,14934,16931,21875,21289,21541,88260,19624,21747,21604,21701,21543,19849,21563,13369,76711,15937,19492,17885,19065,20412,20310,90483,93302,21758,21539,78985,21683,21589,65752,21091,21263,16792,19592,16473,92213,19556,14544,21842,19395,21786,15833,21559,91627,21693,21288,13751,19832,18461,16376,20578,14826,15636"
2021-09,"21288,15508,16466,16670,17898,20733,15831,19500,17147,10649,19814,88742,19113,19135,20609,20465,20101,90175,21348,17266,14674,17880,18096,21604,18780,19846,21722,87832,21041,20817,21735,76711,13108,21513,21736,14316,18781,92557,80795,89244,21118,21698,20310,80912,18556,19778,91488,21087,13947,17315,18768,21526,20333,65752,49138,20318,19997,15510,15662,16473,91822,18261,90433,19569,20135,14607,14459,54704,14326"
2021-08,"21526,21578,14690,12339,86580,91457,77624,15431,20337,20147,16120,18994,19149,19973,12488,21529,79007,13693,13528,15065,20389,21513,18317,20842,21309,17146,21541,13700,16857,18096,18467,19077,21518,85419,16940,18466,20572,20469,18836,13124,20761,13730,18363,15454,18562,21096,21539,19395,20332,19134,20632,19234,18780,21110,18048,19489,16310,19628,20573,76963,17150,29744,19195,19338,21379,18132,14790,17125,16824"
2021-07,"16309,21110,62148,92986,44813,75976,16778,19812,20297,19628,17134,18559,88511,18305,21230,20455,10253,77569,86080,12339,19623,17105,18776,18129,90986,17877,20632,14862,19944,30796,20791,16120,20277,17378,19271,20620,65285,77595,21335,20337,90976,18938,19004,20662,18464,16998,17366,12569,14611,19947,17272,13376,14668,21342,20344,20301,21288,20389,19353,20761,19349,90926,20816,89965,15664,89692,19476,20630"
2021-06,"89125,76963,20147,17270,19176,16120,92252,90483,19080,17134,20333,20315,19851,20187,15222,18395,14440,57913,82779,14711,21090,78840,19986,17354,92213,13455,17345,17885,20573,91457,19065,14813,19489,41188,20292,20455,15132,18203,21017,21091,12339,16929,18784,19251,76711,19472,20916,16533,16937,19599,16739,16310,19402,86211,85177,19070,19994,18098,10066,88351,20462,20817,20425,16824,20465,17374,20816"
2021-05,"20455,36468,14790,19939,91836,18048,20786,19472,20566,16386,82747,18562,19584,11511,18781,14422,19065,19147,76837,10066,20287,20469,93069,17821,20468,15065,19233,18399,18571,20641,91571,16108,18047,19195,16937,75714,77699,18259,16250,20578,19811,92981,19560,90986,12579,19551,93126,20294,20573,17317,16940,20285,82621,19947,92520,80774,15015,15976,14313,19840,20813,19544,16401,17358,14056,85205"
2021-04,"91457,19008,19833,14472,85757,82156,19632,17366,15664,20337,15058,84769,90177,41241,19999,12592,92665,16670,19483,13883,19965,20193,90907,20154,20389,15857,19338,19814,20169,18568,84601,15132,14158,18215,19893,19928,16818,18936,19540,92486,18785,17038,17301,17362,20180,11511,16712,14937,93371,19400,18255,88208,19313,16007,19071,19499,91488,17251,18089,19811,87583,19840,78841,88807,16998"
2021-03,"19999,48072,89301,76839,18776,15914,79066,17812,57913,19647,14328,17980,20334,92040,18410,20333,90595,76591,19833,17134,16528,89397,19862,14925,18580,19788,19483,13249,79573,19657,15416,10860,14705,13947,19134,79586,13600,19615,18148,12577,16541,44813,86745,20276,15937,15971,19794,20169,13918,83651,16802,19575,18553,17966,16670,15375,18936,92521,15856,16536,93174,15902,85205,14135"
2021-02,"20334,19599,85002,19077,19682,19313,19812,10253,19499,13411,63546,11275,20285,16386,17252,16668,16792,77735,16104,76928,19251,14711,19356,92802,18953,15015,16660,20289,18483,20135,16982,19065,18553,19176,17104,19002,79362,19659,19479,16347,17372,14934,92981,16963,18305,19568,19897,18770,18936,15285,92131,19179,20241,90505,85738,19349,90716,33849,17976,12332,89462,19962,79150"
2021-01,"18997,16709,13918,12751,14328,89900,52090,89155,13693,81761,16990,16533,18678,18648,17869,17122,17109,19476,18897,90313,20169,14822,12397,14676,91269,17351,19470,14937,17905,16376,18183,15379,93069,19001,77569,18458,15057,19395,91201,89175,15277,36003,18312,19314,16940,92468,46923,12527,15913,18484,92589,14497,89394,18151,57913,55862,15837,86444,12017,16987,13411,19615"
2020-12,"16788,89971,12497,19472,14925,17968,15219,19997,18306,19077,87227,76591,19862,18563,16392,19021,16626,15277,17361,14826,19679,15856,19858,92775,19956,30796,80812,10860,16670,11275,14158,90783,18195,16542,90682,14879,78223,84184,14556,90796,15694,16920,19080,13947,92536,12527,19541,13812,19484,14325,15936,50243,15854,85040,16999,71298,89597,13978,18836,19973,15775"
2020-11,"15364,88362,15416,16778,18427,15631,17116,19314,14328,15287,17913,13159,19192,16689,15361,15848,16818,14925,14791,18835,19187,12745,15961,19184,15914,16836,89505,93083,13693,19080,18089,18103,16536,92601,17326,12350,90672,19632,19249,18377,15643,18580,93274,34673,89382,14300,93237,19544,18468,12680,68866,15058,17949,19599,16376,86408,89455,90126,83690"
2020-10,"14531,87656,18151,86810,51423,17907,19195,18048,19233,79122,18897,17361,14072,89618,13820,87404,13124,17326,16466,19629,19460,29102,19314,17955,19014,88897,78988,18261,14632,16281,79362,39490,47387,13108,16617,28345,91277,87753,58975,78170,91664,13730,18103,19070,16111,85168,90483,15135,17033,15857,77202,91915,91366,17146,14379,84519,90735,34367"
2020-09,"14276,86916,14593,17825,93436,16820,12350,18838,85710,12527,14419,15002,88994,18303,16528,83149,14051,85540,12017,82526,92594,18195,86444,76591,82567,57913,90926,17313,14133,13455,88620,87832,10860,90430,14313,84302,87056,17880,15533,16524,15784,17366,81761,18645,13693,89922,75517,16161,10463,82215,18058,88203,93083,16392,88471,16802,18994"
2020-08,"13828,78840,18664,17361,17907,17885,18897,19251,14535,16528,19353,17906,17317,17678,17821,86916,18376,18427,16463,85390,92426,17968,19176,14815,89935,34367,16992,18955,19228,12579,10028,91895,93371,15863,18997,65752,79089,19022,18644,19485,15293,21055,19356,86444,15846,18898,87589,90298,83756,19313,16626,13954,92143,79444,16005,80812"
2020-07,"17816,87657,89570,17908,17115,85293,93347,15015,19073,18897,18894,16255,15436,87364,92986,14618,93237,18365,77236,17252,15058,13883,14466,79490,18664,15863,14611,17357,16923,19402,14468,16454,17977,93299,17266,18413,18423,86578,12592,91742,89453,92518,14092,17039,83148,17366,18376,86536,89349,79444,79791,18547,78971,63546,18046,12745"
2020-06,"18468,16086,88462,14822,15904,14611,16179,19065,92986,16737,49488,13369,14258,14072,90223,18100,16987,17354,16670,18464,92686,16998,18211,13983,17967,24459,16805,90400,12505,19249,91754,18827,14151,11644,19354,89301,18051,13863,93012,16802,16543,20336,12890,90630,16920,17898,14544,93302,18963,18459,17301,28118,14172,15636,18578"
2020-05,"13883,16802,19172,19314,18047,17266,17830,18958,19021,16737,13202,88485,18405,18054,18897,76963,13694,81133,83969,16982,15129,14490,19195,86242,13956,81165,60186,17358,18129,19271,18667,49429,16471,18671,14684,15649,83762,89215,19001,50606,24643,18151,93352,18046,81761,12905,90223,19073,17871,92878,16465,17696,17121,90976"
2020-04,"18663,16021,16442,68866,39490,78170,17251,29102,80343,15062,14268,89134,85168,13738,85757,34673,88897,13244,79122,17252,93094,12076,58975,14379,16617,14882,14505,18048,12788,17783,13820,91076,89453,83910,13730,90885,12745,13376,18824,28345,12913,16641,18423,65285,85390,14132,75905,79791,12411,79237,90314,23297,76732"
2020-03,"18129,14468,18303,19021,77900,16066,88853,17043,15305,84167,17908,19187,14133,14272,18089,18901,16090,89413,76279,83651,15960,92893,16894,90533,15491,14608,82508,92808,17266,88174,49488,79444,14185,19192,10866,13244,16660,86242,10517,19142,75607,13681,14983,18051,87583,17905,83671,79089,86547,19162,13956,79145"
2020-02,"18902,17091,88626,18483,17816,93338,89175,24328,47723,17039,18660,15510,82215,18458,18827,90101,93299,13124,16448,17109,91560,17809,50017,17251,18048,89301,77699,16532,18224,18846,77236,16401,25304,14459,16347,92594,14179,14272,15775,80069,88897,14432,79237,87656,81728,81784,92426,11644,89618,19147,14092,92518,90943,92470"
2020-01,"15857,15491,14419,14828,18054,16765,14708,18377,14422,18261,12751,16611,14813,17091,93350,18645,16465,16929,16922,18047,18831,14647,50286,19065,80577,18660,17955,19080,18418,92520,18571,85757,18405,14296,16931,15219,18896,88195,18399,60186,18458,17908,83686,47571,17141,25452,89449,18894,88518,17044,17323,92213,18940,50550"
2019-12,"17272,18224,90496,17271,16562,17898,12577,14523,14879,14932,90672,68145,17967,18399,92686,18395,16542,93012,17809,14444,91742,93083,93338,84387,16263,54704,91560,88526,79618,14166,16535,14877,16145,14172,14536,91734,70704,16781,16923,18405,16975,90542,88264,79089,18151,18413,13168,92486,15913,18048,18255,87364,89394"
2019-11,"18427,14826,18363,90101,12009,17816,15539,18660,16111,15361,17349,13870,14822,16987,18656,13621,78002,16401,88988,14172,18709,84275,16626,18142,14257,17141,18902,76392,18047,82567,84601,16975,90672,92686,80306,12579,18783,81165,87198,16709,18846,91021,16689,16465,82162,86121,87128,17877,15914,17358,16712,84650,76135"
2019-10,"91021,18670,90298,88240,84419,18372,14790,18556,18297,18785,17913,14615,18054,18902,18769,13844,15382,15784,18838,16793,15177,16792,16083,17876,18832,18365,77202,16932,89394,17270,91366,16401,84302,17341,18894,18305,16376,91664,16711,17326,18770,14823,10463,14313,18726,17349,18482,18217,16473,17871,17949,14466,93126"
2019-09,"16975,18365,14431,17092,16393,93067,18824,85686,17251,92665,17949,93356,18465,16696,12577,15361,15787,17252,16097,79362,86547,10890,81133,18784,13337,92686,88853,18089,14877,18261,84603,17968,16921,18648,13870,16401,92102,89570,29102,92486,93338,18678,90371,16617,91163,18568,18773,87656,40125,14137,18827,77157"
2019-08,"16473,88173,14815,14879,15375,77488,84302,15186,17326,82702,15417,83762,87656,15995,16400,14336,16472,15775,18663,15787,12017,14135,10028,17266,14611,92102,90989,14432,13563,16376,16922,16522,18783,76392,18395,89935,18372,18365,17891,18224,90029,15854,13411,92213,18132,17877,16626,89597,14991,15219,15863,17323"
2019-07,"17115,90101,16164,18211,93174,82526,15775,14444,90595,17345,16393,92521,17813,89449,92102,18292,18483,15382,84419,88471,17120,18556,15863,11368,16400,85539,13559,85744,16401,92252,91560,17967,14452,18309,18261,18132,18312,82747,85205,17885,15913,89301,13883,89889,79213,18317,16471,92091,17041,15452,13751,14935,79903"
2019-06,"16611,17877,18467,11618,92345,14682,13621,80306,16473,13812,17109,93338,17889,83762,24459,16681,15431,16442,17354,14424,18259,92521,90640,17317,14258,75652,49488,79586,83976,15398,82702,88839,85285,75905,16400,18292,81588,16252,14616,16787,79198,17271,91606,18559,18131,92213,18217,13202,16894,32651,65285,18063"
2019-05,"16104,16393,17690,18253,18211,93347,17318,16400,14272,18292,92102,89570,14937,75573,15837,17913,15508,15857,16877,17109,91201,81084,18213,89898,15793,15702,15533,90640,13202,16851,14135,18458,16857,18305,17905,16895,14531,17372,86489,10258,76963,92131,12411,18466,15543,52337,93067,18452,17951,93274,79213,18372"
