year,month,Linear,RandomForest,NN1,NN2,NN3,NN4,NN5
2024,11,0.0014568899969668384,0.02999983160539439,1.8016932010650635,0.03399083763360977,-0.038888901472091675,-0.02777799963951111,0.008678814396262169
2024,10,-0.17051513252996997,0.026234395678953127,-0.5912487506866455,0.815788745880127,0.12758278846740723,-0.026745028793811798,-0.01262559462338686
2024,9,-0.2723691534111051,0.02812885554390399,-0.3848761022090912,0.9984923005104065,-0.008569489233195782,0.009417532943189144,0.0033483044244349003
2024,8,0.4182094224142787,0.03888948373570134,-0.36536797881126404,0.9402629137039185,0.18632610142230988,0.11767780035734177,-0.06575834006071091
2024,7,-0.43255811343517064,0.03790516478357027,-1.1145538091659546,-0.5196129679679871,0.06628867238759995,0.820033848285675,0.004499027039855719
2024,6,0.006154792642936613,0.019011089013770004,-2.168928861618042,0.23265881836414337,-0.07810859382152557,0.0064278715290129185,3.719329833984375e-05
2024,5,-0.2185551468941579,0.01909441125597721,-1.092553734779358,-0.012656614184379578,0.002988997846841812,0.018230030313134193,0.012347851879894733
2024,4,-0.2006149653709728,0.013493044666131446,0.57154381275177,0.14575324952602386,-0.04641879349946976,-0.19261106848716736,0.00831026490777731
2024,3,-0.01819472537274973,0.013952833981730075,-0.6057331562042236,-0.06141497939825058,0.006087474059313536,0.01865457557141781,0.017769884318113327
2024,2,-0.03364754050117637,0.02482865494538671,0.24375872313976288,-0.09374804049730301,0.05988558754324913,0.023501846939325333,0.1302555799484253
2024,1,0.31608466835174165,0.032096744370896914,0.3339430093765259,-0.030470896512269974,-0.4271295964717865,0.05328832194209099,-0.09336404502391815
2023,12,-0.02000087961304744,0.018772139120776146,-0.6858000755310059,-0.20556335151195526,-0.06201804429292679,0.012259467504918575,0.007195718586444855
2023,11,-0.4167532224980341,0.032330374220491856,-1.0447810888290405,0.14408546686172485,-0.05286720022559166,0.050087831914424896,0.002965496852993965
2023,10,0.08462407949523536,0.02104414463834132,0.2699154317378998,0.04143363609910011,-0.04653645306825638,-0.04096300154924393,0.01650424301624298
2023,9,-0.11569604582266649,0.029171298516186935,1.5162794589996338,-0.00626999931409955,-0.11001387238502502,0.06745151430368423,0.008566655218601227
2023,8,0.3013317383092669,0.01966607228386991,-0.9041575193405151,-0.05718519911170006,0.01608906500041485,-0.005890193860977888,0.04179537296295166
2023,7,0.10123466171341663,0.017340549896067568,-0.08480793237686157,-0.01177835650742054,-0.07008013129234314,0.008421915583312511,0.005618331488221884
2023,6,-0.47541467033194595,0.027064072210832103,0.6796389222145081,-0.27464234828948975,-0.0641108900308609,0.01419499795883894,0.008528635837137699
2023,5,-0.16859723056155426,0.0225621705355482,-0.4989839196205139,0.00847568642348051,0.10378601402044296,-0.029808489605784416,-0.004200685769319534
2023,4,0.14372813030210393,0.03073566644425087,0.04003646597266197,-0.230971559882164,0.34317725896835327,-0.6453001499176025,0.014135953970253468
2023,3,0.2531323292602867,0.03330771330616793,-1.9164179563522339,0.4419053792953491,-0.08351337909698486,0.015591586008667946,0.17461369931697845
2023,2,0.07430304340749333,0.013411934774894893,-0.20702314376831055,0.21055343747138977,-0.144107386469841,0.028218399733304977,0.012812994420528412
2023,1,-0.44217706355538217,0.011701204958885299,-0.8467938303947449,-0.3185536861419678,-0.03908435255289078,0.02047973871231079,-0.07008805871009827
2022,12,0.22961797335080797,0.03408777222155097,0.4297511875629425,-1.3410073518753052,-0.054671868681907654,0.01926199160516262,-0.0037890123203396797
2022,11,-0.16002206827356402,0.03996736868612462,0.3716612160205841,-0.10686079412698746,-0.02043415606021881,0.006341075524687767,0.02053746208548546
2022,10,0.583452157117353,0.049654494147613686,0.07329985499382019,0.040031548589468,-0.21119916439056396,0.04010796546936035,0.006599690765142441
2022,9,0.5233509541397098,0.05966649495862792,-0.559431791305542,0.371100515127182,-0.012428155168890953,-0.18866212666034698,0.0026263296604156494
2022,8,0.03405751941021884,0.01160474456467302,-2.1115448474884033,-0.018892018124461174,-0.014730662107467651,0.05232388526201248,0.0037783849984407425
2022,7,-0.009153351192837682,0.034090858975182936,0.1886122077703476,-0.32881543040275574,-0.2600289583206177,0.1716012954711914,0.012103750370442867
2022,6,-0.26013954391681104,0.05017353652805498,0.2906961441040039,-0.8839857578277588,-0.22060436010360718,-0.1576089859008789,0.0202054213732481
2022,5,0.2046256087540906,0.1254913907002788,1.3252655267715454,-0.37824493646621704,-0.015412821434438229,-0.006981994956731796,0.0035036420449614525
2022,4,0.43481965089626223,0.12549944146494502,0.9789177179336548,0.8150941133499146,0.024454567581415176,-0.43106138706207275,0.023615732789039612
2022,3,-0.04924161161640027,0.027109644533777604,0.82045578956604,0.22945375740528107,0.08210466802120209,0.004981564357876778,0.008303485810756683
2022,2,-0.12587827189923137,0.018065543980727,1.4077990055084229,-0.33920514583587646,0.02910504676401615,-0.011977320536971092,0.008786715567111969
2022,1,-0.1644466952314532,0.026338364375696997,0.14475229382514954,0.22263869643211365,-0.023984141647815704,0.073947012424469,0.1021198183298111
2021,12,0.12155002203251224,0.0378297184792588,-0.30153781175613403,0.08302134275436401,0.05676194280385971,0.008039125241339207,0.013451929204165936
2021,11,0.1856393005700223,0.03757802775646201,0.8038950562477112,0.10772097110748291,0.31387192010879517,0.01637759990990162,0.012621224857866764
2021,10,-0.032661650875270384,0.023799904438340208,-0.0054952348582446575,0.2219359278678894,-0.11922085285186768,0.04951484501361847,0.013568054884672165
2021,9,0.06306664311905712,0.013249983664052098,0.13639049232006073,-0.10549058020114899,-0.09676063805818558,0.012592395767569542,0.008060782216489315
2021,8,-0.06336342583854367,0.004752932074185475,-0.5298042297363281,-0.039349280297756195,0.10581552982330322,0.0013441442279145122,0.022616302594542503
2021,7,0.23145815948732948,0.005006900548196813,0.2635124921798706,-0.46827933192253113,0.03575139865279198,-0.06636852025985718,-0.03398750722408295
2021,6,-0.08787292534416956,0.007867482596539164,3.002903699874878,-0.1512836515903473,-0.25644221901893616,-0.044326893985271454,0.008745633997023106
2021,5,-0.12269791121698351,0.008968170402839487,0.5441430807113647,-0.24384059011936188,0.020712900906801224,-0.01075036358088255,0.008633097633719444
2021,4,-0.15860012765084244,0.009579282875813918,-2.4787001609802246,0.0005612599197775126,-0.21493396162986755,-0.04584236443042755,0.007837975397706032
2021,3,0.051024965601818795,0.0071565789022225166,-0.6030992865562439,-0.22990667819976807,0.01329147256910801,-0.06444570422172546,0.008952928707003593
2021,2,0.008004664605681198,0.012246342431750068,-1.7233035564422607,-0.033293068408966064,-0.052331797778606415,0.005162230227142572,-0.030009249225258827
2021,1,-0.1853381749114169,0.009069920284397105,-0.44826874136924744,-0.029461059719324112,0.00784681923687458,-0.010568461380898952,-0.0069146668538451195
2020,12,-0.003613303701585949,0.009964482647103139,0.325088769197464,0.6059719324111938,-0.17933033406734467,0.008392387069761753,0.014518224634230137
