year,month,Linear,RandomForest,NN1,NN2,NN3,NN4,NN5
2024,11,-0.16919522872958226,-0.041244404776705934,1.5005401372909546,0.3400787115097046,0.29074743390083313,-0.04010673984885216,-0.02825750969350338
2024,10,0.07283144659832991,-0.03926349244335212,0.9529876708984375,0.3749817907810211,0.08731991797685623,-0.007081765681505203,-0.010588541626930237
2024,9,0.07708083992562938,-0.04838460007777346,0.9448856711387634,1.6824673414230347,-0.41854268312454224,0.3350542485713959,0.19092197716236115
2024,8,-0.36650895405236167,-0.0376827672672517,-0.32181060314178467,1.2633616924285889,-0.020232951268553734,-0.2556464970111847,-0.24872739613056183
2024,7,-0.06288666707037563,-0.04509402765888529,-0.10993442684412003,-0.9422268867492676,0.11985611915588379,0.8369502425193787,-0.017101090401411057
2024,6,-0.13523933219294654,-0.04643330414901187,-1.2351810932159424,0.46332141757011414,0.021965574473142624,0.314515084028244,0.10571844130754471
2024,5,0.05556972701710747,-0.04622153312552342,-0.5786327719688416,0.48278605937957764,-0.0042035747319459915,0.27295437455177307,-0.027833012863993645
2024,4,0.019294861367264812,-0.05521718789517842,-1.6021543741226196,-2.245424509048462,-0.05291598290205002,-0.08034714311361313,-0.004522992298007011
2024,3,-0.04931643930620069,-0.06127906902107601,-0.1645376831293106,0.7440844178199768,0.08525466918945312,-0.49622368812561035,-0.221924290060997
2024,2,-0.33440378186128067,-0.04622746180819685,1.2313565015792847,-1.132059097290039,-0.4566924571990967,-0.6671583652496338,1.7705910205841064
2024,1,0.046885999317922034,-0.04559815187656723,1.123329520225525,-1.4601385593414307,-0.12299191951751709,-0.21319371461868286,-0.009062182158231735
2023,12,-0.20193867579025093,-0.043604452878246824,1.8176965713500977,-0.9642618894577026,0.254891961812973,-0.06342978030443192,-0.027361147105693817
2023,11,0.05538765524656747,-0.039868309152782666,-0.004452367778867483,-1.1427775621414185,0.0705723986029625,-0.013085410930216312,-0.2236167937517166
2023,10,-0.0684087360198917,-0.04105047565625949,2.1197750568389893,-0.030624333769083023,0.13612891733646393,0.5455777645111084,0.017937839031219482
2023,9,-0.16618171861018693,-0.04519189301680068,0.0048081716522574425,-1.2699017524719238,-1.2175134420394897,0.4255675673484802,-0.030664626508951187
2023,8,0.025815819399261253,-0.04834521614862023,-3.06931471824646,0.21718229353427887,-0.012456371448934078,0.03510817885398865,-0.012526072561740875
2023,7,-0.06540184569119101,-0.054981242489095174,1.9689769744873047,-0.26861757040023804,-0.012361327186226845,-0.024089384824037552,-0.027163691818714142
2023,6,-0.1370634587732177,-0.03983035763342031,0.5889054536819458,-1.3923332691192627,-0.3260393440723419,-0.01651635766029358,-0.22275638580322266
2023,5,-0.20508668448913625,-0.04222366402597717,-1.0152747631072998,0.5176511406898499,-0.26252472400665283,-0.025928843766450882,-0.027302127331495285
2023,4,-0.11068466705997343,-0.044043840184284366,-0.3959523141384125,-0.23557712137699127,-0.07156459987163544,-1.0359827280044556,-0.01229413878172636
2023,3,0.030054927259873312,-0.04583264856769618,1.5951342582702637,0.5543786287307739,-1.833811640739441,0.17994113266468048,-0.01814514398574829
2023,2,0.07277660498690172,-0.0444142026018317,-0.3048549294471741,2.4367566108703613,0.7291368842124939,-0.226166233420372,-0.028410177677869797
2023,1,-0.13728014095326502,-0.07421633480136207,-1.3471957445144653,0.32594603300094604,-1.4770598411560059,0.016509659588336945,-0.07527218759059906
2022,12,-0.18468538737124884,-0.05882055149164055,-0.4680502116680145,-1.3382664918899536,-0.5466010570526123,0.18714161217212677,-0.31611397862434387
2022,11,-0.2196892354763541,-0.047276827251143294,1.4841244220733643,1.3871495723724365,0.46943825483322144,-0.03230525925755501,-0.043763745576143265
2022,10,0.022269705614234678,-0.04270374513166328,-0.5053702592849731,-0.43812066316604614,1.3212552070617676,-0.02922171540558338,-0.025552982464432716
2022,9,-0.003074777804696477,-0.05197800530160073,-0.9611750245094299,0.25837844610214233,-0.0541716106235981,-0.6806516051292419,-0.06178370490670204
2022,8,-0.09367246740212215,-0.06274267269242256,0.08205132186412811,-0.9381891489028931,-0.19621878862380981,-0.1191796213388443,-0.03609922155737877
2022,7,-0.08994964085649951,-0.04695150343213121,0.05187807232141495,0.13724388182163239,-0.06605076044797897,-0.23650944232940674,-0.019655002281069756
2022,6,-0.027311535773214046,-0.0571765301071608,-0.0016510207206010818,0.10074909031391144,-0.07937443256378174,-0.016062870621681213,-0.030824316665530205
2022,5,-0.03264642256499524,-0.053963828181711374,1.3599456548690796,-0.3823455274105072,-0.07164224982261658,-1.5314648151397705,-0.028111696243286133
2022,4,0.009452399815909118,-0.03791254192058393,-0.18224968016147614,-0.1858297884464264,-0.002838799264281988,0.17441882193088531,-0.03842898830771446
2022,3,0.07206674748507255,-0.035028262165876095,1.0641429424285889,-0.12611950933933258,-0.05412627384066582,0.1393292397260666,-0.02975638210773468
2022,2,-0.09436413287066919,-0.04479571355942755,0.4645150303840637,0.9402028322219849,0.08627524971961975,-0.003555862233042717,-0.02417825162410736
2022,1,-0.30672765922480477,-0.03370575381720625,-0.2672189772129059,-0.1645185649394989,-0.029022691771388054,0.20644459128379822,0.7328516840934753
2021,12,-0.05550686902969881,-0.021797772884162386,1.117719292640686,0.824917733669281,-0.020709453150629997,0.08009754121303558,-0.017873361706733704
2021,11,0.1781333867998894,-0.01868277717740025,1.0825483798980713,0.07954757660627365,-1.1875741481781006,-0.01372253242880106,-0.025059588253498077
2021,10,0.15367953713899793,-0.03190060937320688,-3.603330612182617,0.06228042393922806,-0.20699678361415863,-0.25175008177757263,-0.056088510900735855
2021,9,0.004042513879819132,-0.05182653425242452,-2.829982042312622,0.11855755001306534,-0.04697345197200775,0.1563478261232376,-0.029108872637152672
2021,8,-0.006606610128858062,-0.041149368302468986,1.4154325723648071,0.4022301435470581,-0.015573019161820412,-0.02746674045920372,-0.1417667716741562
2021,7,0.12864581373653533,-0.03884611974922748,1.8103972673416138,-1.9446420669555664,0.10521699488162994,0.3878655731678009,0.13082367181777954
2021,6,0.039471392429370505,-0.057081883524067914,2.8934974670410156,-0.39805373549461365,0.09156574308872223,-0.2745625078678131,-0.03108801133930683
2021,5,-0.3102561964966988,-0.05838203928500217,2.3777315616607666,-0.6245003342628479,-0.17960785329341888,0.6866438984870911,-0.030428551137447357
2021,4,0.24746294139938768,-0.04002299608454875,-2.1663901805877686,0.11447682231664658,0.32009851932525635,0.004010825417935848,-0.034245565533638
2021,3,-0.34795343976221604,-0.04174851125291336,-2.317288398742676,0.04782652482390404,-0.5668192505836487,-1.09970223903656,0.02797301672399044
2021,2,-0.10099193873611949,-0.05240429429138392,-0.26898297667503357,-1.3136141300201416,-0.06865258514881134,-0.03071526810526848,-0.010524081997573376
2021,1,-0.18479856564224303,-0.06781195351521954,0.8860926628112793,0.070196732878685,1.5338317155838013,0.2291402816772461,-0.03161407634615898
2020,12,-0.03779853319453201,-0.06142999342732744,-0.8588155508041382,1.1537953615188599,0.20186738669872284,0.17190304398536682,-0.029395869001746178
2020,11,-0.21099432076573255,-0.054695479480308215,-2.2095117568969727,0.2973143458366394,-0.2751730680465698,-0.01670159585773945,-0.03380946069955826
2020,10,-0.35575077981635794,-0.04689274429382881,0.40191176533699036,0.4424391984939575,-0.6487496495246887,-0.02734220400452614,-0.02926822192966938
2020,9,0.06512036439614091,-0.04365286945450617,0.80368971824646,-0.4846855401992798,-1.6399192810058594,-0.006195427849888802,0.5194761157035828
2020,8,0.059640593888282356,-0.05059787036240838,-0.6507807970046997,-0.5345748662948608,-0.6963032484054565,-1.0854055881500244,-0.023700803518295288
2020,7,0.0052220034503817625,-0.05543930017827405,2.1396660804748535,0.415712833404541,0.04786549508571625,-0.0500015914440155,-0.047459106892347336
2020,6,0.02431785768430819,-0.08478701553481115,-1.3007317781448364,0.0411531962454319,-0.785918653011322,0.019682444632053375,-0.030738040804862976
2020,5,-0.001212393629029418,-0.028117102114277263,-0.8276003003120422,2.522507667541504,0.18364571034908295,-0.07607058435678482,-0.066240094602108
2020,4,-0.06421008166342684,-0.026094167811499154,0.23423010110855103,-0.3192509412765503,0.23406577110290527,0.4462718665599823,0.27490749955177307
2020,3,-0.03067362984799578,-0.013186305609988761,1.1152812242507935,-0.25567537546157837,-0.06771281361579895,0.19973991811275482,0.0770052969455719
2020,2,-0.02052055192615701,-0.03408461799129767,-1.881632685661316,0.2621176242828369,-0.39870545268058777,-0.007600795477628708,-0.006954648531973362
2020,1,-0.02013378117356017,-0.036041241106854846,1.8942921161651611,0.42955130338668823,1.9037576913833618,0.120604008436203,0.012702792882919312
2019,12,-0.14586723670193774,-0.05216937672854161,0.34906840324401855,-1.074843406677246,0.20841798186302185,-0.026410812512040138,-0.7829256653785706
2019,11,-0.04241498373445783,-0.03630831949251712,-1.5773725509643555,-0.39176779985427856,0.798719584941864,1.3402917385101318,-0.01938670501112938
2019,10,0.12744583720293287,-0.030306591665064126,1.8130137920379639,-0.3081580400466919,0.7188121676445007,-0.052175771445035934,-0.009329589083790779
2019,9,-0.10754103199376897,-0.031542449285449733,0.78095942735672,0.556636393070221,-0.023057108744978905,-0.31600221991539,0.000498257577419281
2019,8,0.04665301091697671,-0.035407481442978915,-0.10401058197021484,-0.7636710405349731,0.3086761236190796,-0.2357991486787796,-0.036263950169086456
2019,7,-0.13667846196078526,-0.03134676856936977,-2.033407688140869,0.7018401622772217,-0.3185323476791382,-0.04445427283644676,-0.11272082477807999
2019,6,0.013306803873800718,-0.03502775143589077,-0.34718555212020874,-0.03862277418375015,-0.05646851658821106,0.2531259059906006,0.7470536231994629
2019,5,-0.03690684628942671,-0.03262155597673494,-0.8837710022926331,0.7651727199554443,-0.2172209471464157,0.010913792997598648,-0.07693779468536377
2019,4,-0.10735657145844785,-0.03904512219614429,2.243340015411377,0.03922802209854126,0.06165185198187828,0.3914403021335602,-0.03553679585456848
2019,3,-0.20349856017623957,-0.04874456699712797,3.1747918128967285,0.26162412762641907,-0.03278152272105217,0.23282983899116516,-0.03150548040866852
2019,2,-0.06766399295749365,-0.05240748088684927,-0.29625391960144043,-0.9262442588806152,-1.067204475402832,0.2590876817703247,-0.03190362825989723
2019,1,-0.050745261345966255,-0.04451387120082912,-0.32742175459861755,-0.4037856161594391,0.13955523073673248,-0.030105236917734146,0.13602949678897858
2018,12,0.2095742880753429,-0.021121394874451558,0.6875102519989014,-2.0799055099487305,-0.1038283035159111,-0.014676135033369064,-0.0017126023303717375
2018,11,0.22597826975274055,-0.020956881035190028,3.4254324436187744,-0.2543204426765442,-0.9693813323974609,-1.2052347660064697,-0.028665274381637573
2018,10,-0.14215085916119125,-0.03503571935383368,1.1859813928604126,-0.07034642994403839,-0.039519861340522766,-0.0769738033413887,-0.05117660015821457
2018,9,-0.1704683823559694,-0.03479599039288638,0.8607454895973206,-0.05476431921124458,-0.09329589456319809,-0.10261229425668716,-0.03224862366914749
2018,8,0.09379655054643929,-0.02899042466527348,2.227060079574585,-0.7474955320358276,-0.07620073854923248,-0.03756646811962128,0.03447048366069794
2018,7,-0.07560310472748344,-0.033559883597183975,-3.16890287399292,0.4928622543811798,-0.008012603968381882,0.002302544191479683,-0.030501898378133774
2018,6,-0.0686660621953755,-0.030197209267786733,-0.5422186851501465,0.2987699508666992,0.10668773204088211,0.19686594605445862,-0.0130064208060503
2018,5,0.0899180688187497,-0.034641369015416916,-0.9679603576660156,0.8283729553222656,0.0781363695859909,-0.48953136801719666,-0.08600405603647232
2018,4,-0.2802968028232965,-0.031292603333865326,-1.690645456314087,-0.004598993808031082,-0.07744641602039337,-0.006052051670849323,-0.021036332473158836
2018,3,0.025332083107232756,-0.04162628569588921,-0.43661630153656006,0.5351549983024597,0.016318051144480705,-0.03540144860744476,-0.028807060793042183
2018,2,-0.034129479926032574,-0.02821023376278436,0.36230552196502686,1.4368833303451538,-0.04683031886816025,-0.02225552499294281,0.15611779689788818
2018,1,0.012775336181540309,-0.027668868637770173,1.52051842212677,0.3850077688694,-0.0314825214445591,-0.015548104420304298,-0.025963161140680313
2017,12,-0.05872880367937845,-0.023918928466536003,0.3028595447540283,-0.13073661923408508,-0.025488216429948807,-0.012852393090724945,-0.15943807363510132
2017,11,-0.16021315284328336,-0.029047019424911186,-0.7999427318572998,1.5385394096374512,-0.06946726888418198,0.040395982563495636,-0.050807978957891464
2017,10,0.2705422906380844,-0.024312707321285768,0.41956138610839844,0.21279436349868774,-0.35625824332237244,-0.4733284115791321,-0.012125908397138119
2017,9,-0.09347136075785817,-0.031491569532859066,-0.7668156027793884,0.3271852433681488,0.006023344583809376,-0.08353731036186218,-0.03408955782651901
2017,8,-0.2501804902096932,-0.023169570121657098,1.0163488388061523,0.6120718717575073,-0.4211989939212799,-0.03210282698273659,-0.013720525428652763
2017,7,0.13398695784345963,-0.023428902066132903,1.1312625408172607,-0.42841267585754395,-0.3650650680065155,-0.013028950430452824,-0.028301730751991272
2017,6,-0.022425363557125974,-0.03467591393320497,0.035666268318891525,-1.287140130996704,0.6699886918067932,-0.02685844898223877,-0.026295818388462067
2017,5,-0.055093105410577686,-0.016915930186766532,-1.2457743883132935,0.0930056944489479,0.24948154389858246,-0.019230075180530548,-0.030733879655599594
2017,4,-0.034368529841292454,-0.015053988488683636,1.062623381614685,-1.6789108514785767,-0.047454480081796646,-0.046810198575258255,-0.01686635985970497
2017,3,-0.03248570065074732,-0.023261341651448747,0.8373321294784546,-0.3379243016242981,-0.1398695409297943,-0.026927197352051735,-0.02084403485059738
2017,2,-0.13110458244983908,-0.02489564074089103,-0.02518416754901409,0.5165448188781738,-0.11855676770210266,-0.012797573581337929,-0.021621575579047203
2017,1,-0.1254272809656173,-0.044100537599499855,0.20301371812820435,0.01349475048482418,0.08575223386287689,-0.00658752117305994,-0.009932895191013813
2016,12,-0.17700362743071124,-0.041740675834868804,0.1710885465145111,-0.027046114206314087,-0.09071608632802963,0.07010667026042938,-0.021251190453767776
2016,11,0.1443860569281385,-0.03608382849187744,-0.7057103514671326,0.8256701231002808,0.223531574010849,-0.02570929378271103,-0.029313180595636368
2016,10,0.03619146839651356,-0.030754982736740016,-0.8919230699539185,0.30501025915145874,0.3069726228713989,-0.02222355082631111,-0.03044830448925495
2016,9,-0.15738741078112584,-0.062357175176518995,0.8285432457923889,-0.5238251686096191,0.3066626191139221,0.04074503481388092,-0.02541290782392025
