year,month,Linear,RandomForest,NN1,NN2,NN3,NN4,NN5
2024,11,0.03845533822375995,-0.010242032149065248,0.14964155852794647,-0.26414188742637634,0.03829195350408554,-0.00292916689068079,0.0042977724224328995
2024,10,0.13674489030337644,-0.014311585040518241,0.38987410068511963,0.05852966383099556,0.02245432510972023,0.010638605803251266,-0.0029989820905029774
2024,9,-0.08733248827014889,-0.007502585336566314,0.060360223054885864,-0.005892177112400532,0.08768565207719803,0.0025580325163900852,-0.010663401335477829
2024,8,-0.10804091338349431,-0.031903725854557766,0.40797188878059387,0.46060672402381897,0.08673059195280075,0.04418712854385376,-0.10150234401226044
2024,7,0.04445254207396234,-0.0035710047935997367,-0.731620728969574,-0.1164441928267479,-0.004874652251601219,0.23310133814811707,-0.005609517451375723
2024,6,-0.04643202062264881,-0.010467783870198618,0.26097673177719116,0.29005131125450134,-0.05332164466381073,-0.17838089168071747,-0.023997576907277107
2024,5,0.016052764249821026,-0.02186389872560005,-0.21247072517871857,0.5710293650627136,-0.03674265369772911,-0.012398086488246918,0.003076499328017235
2024,4,-0.08165814862146538,-0.015742224008247718,0.0007113977335393429,-0.03792761638760567,0.006305970251560211,-0.060043320059776306,-0.01055647898465395
2024,3,-0.01897834832534019,-0.011432671984742786,0.21776749193668365,0.213737353682518,0.10489793121814728,0.004845575429499149,-0.0017964839935302734
2024,2,0.01991482546698957,-0.011142956832675546,0.3371410071849823,0.25296396017074585,-0.03144361078739166,0.06138359382748604,-0.01346800196915865
2024,1,-0.04698365355753787,-0.013261058254214239,0.4988931715488434,-0.047014832496643066,0.08444111794233322,0.010916325263679028,-0.024979136884212494
2023,12,-0.016711718941095327,-0.017643603258942455,0.47146373987197876,-0.21960628032684326,-0.012782975099980831,0.017138756811618805,-0.00973996240645647
2023,11,-0.02796218805975281,-0.008985155751528744,-0.11875403672456741,-0.03242276608943939,0.11586594581604004,0.014690062031149864,-0.003145739436149597
2023,10,-0.026130488392978844,-0.007966607341747634,0.30427417159080505,-0.10041333734989166,0.009682908654212952,-0.0143738379701972,-0.03440622612833977
2023,9,0.026000617839022133,-0.01303223439141983,0.3163025677204132,0.008182603865861893,-0.01736483909189701,-0.003308838466182351,-0.01693752408027649
2023,8,0.018501270818189103,-0.008306858915555578,-0.008854156360030174,0.06772226095199585,0.025195777416229248,0.017982732504606247,0.013127034530043602
2023,7,-0.012745503494141,-0.006520798306484811,0.6430304050445557,-0.005622569005936384,-0.01611730083823204,-0.002402861136943102,-0.026096079498529434
2023,6,-0.029868057591559204,-0.010803258087072448,0.18996281921863556,-0.11778385192155838,-0.05888053774833679,-0.04475942254066467,-0.010351123288273811
2023,5,0.022234246071863216,-0.007781678953570523,-0.30947548151016235,-0.08148825913667679,0.23854468762874603,-0.004261400550603867,-0.005506820976734161
