year,month,Linear,RandomForest,NN1,NN2,NN3,NN4,NN5
2024,11,-0.09909000968005086,-0.052228785798467695,1.7153640985488892,1.3109595775604248,-0.15352477133274078,-0.02910858765244484,-0.07521803677082062
2024,10,0.09753744458941604,-0.059222999967538194,2.2099597454071045,0.28577837347984314,0.3138829469680786,-0.12105721235275269,-0.11816604435443878
2024,9,-0.19461855243402923,-0.05588636729502586,2.9177768230438232,-0.6797455549240112,-0.19802279770374298,-0.02916540578007698,-0.030890122056007385
2024,8,-0.3360918954909109,-0.055344696039464764,2.3586862087249756,0.45244652032852173,-0.03178899362683296,-0.02956368960440159,-0.1432608962059021
2024,7,0.016702754065430127,-0.05705778905778471,-1.006064534187317,-0.16536961495876312,0.12301073223352432,-0.027914250269532204,-0.18460692465305328
2024,6,0.11263707543293157,-0.05589292546304553,-2.2933013439178467,-1.0920110940933228,0.3461218476295471,-0.002034712117165327,-0.03096756897866726
2024,5,-0.15933328059687157,-0.05001935851892397,-0.7471019625663757,-0.14856383204460144,-0.02488728053867817,-0.028631262481212616,-0.20002643764019012
2024,4,-0.39814923018137055,-0.04795700535584763,-2.4378907680511475,0.16808004677295685,-0.05651487410068512,-0.14640383422374725,-0.030312834307551384
2024,3,0.12144259115975664,-0.04664837182781928,-0.8521940112113953,0.5061177611351013,-0.15351895987987518,-0.13706818222999573,-0.11932439357042313
2024,2,-0.24719230762023128,-0.0495534858075227,1.955121397972107,-0.45882487297058105,-0.011480430141091347,-0.005769280716776848,-0.030786260962486267
2024,1,-0.1554325965966225,-0.05115442306064989,1.561621069908142,-0.23281130194664001,0.06875218451023102,-0.019343851134181023,-0.08286389708518982
2023,12,-0.18955572252203468,-0.04302423658438274,2.3689157962799072,-0.5360761880874634,0.35327765345573425,-0.21514086425304413,-0.02914813533425331
2023,11,-0.0898567718193774,-0.03511136441143881,-0.37830987572669983,-0.6672832369804382,-0.35885265469551086,0.41890081763267517,0.033527471125125885
2023,10,-0.020099207945438645,-0.0328139692092802,0.44251111149787903,-0.16764287650585175,-0.16925358772277832,0.4748927652835846,-0.0011083632707595825
2023,9,0.273314627331316,-0.03361789230107321,-0.7082722187042236,-0.6795026659965515,-0.49366021156311035,-0.023995282128453255,-0.03358873724937439
2023,8,0.11233355692286537,-0.04112250609084359,-3.066380739212036,0.9405438899993896,-0.10045260936021805,-0.008779468014836311,0.013891510665416718
2023,7,-0.18618176452765098,-0.04037034616600217,2.546159505844116,-0.2848106324672699,0.0008220484014600515,-0.018748292699456215,-0.03312842920422554
2023,6,0.1797007034118729,-0.03742793323719979,0.26868942379951477,-0.07171902805566788,-0.048251476138830185,-0.01978267729282379,-0.029464494436979294
2023,5,-0.22538183325167377,-0.03741309916515855,-0.3396519124507904,1.1673778295516968,-0.007831638678908348,0.0038048590067774057,0.016329029574990273
2023,4,-0.18264269895126395,-0.034531924706266724,-0.19427403807640076,-0.1606409102678299,0.08992442488670349,0.007981298491358757,-0.008476966992020607
2023,3,-0.051011439335311354,-0.03471777249095705,-1.2880586385726929,1.6345528364181519,-1.1786826848983765,-0.03454163670539856,-0.05036367103457451
2023,2,0.15791436659501404,-0.037438101186401444,-1.6117531061172485,1.870971918106079,0.8358653783798218,-0.06344552338123322,-0.030796753242611885
2023,1,-0.3354436213707837,-0.05437797486066916,-1.903244972229004,-0.07651428878307343,-1.403057336807251,-0.2341952621936798,-0.10704932361841202
2022,12,0.07265199567053818,-0.04809424328748369,-0.76012122631073,-1.4506192207336426,-0.6461422443389893,-0.28183355927467346,-0.030690232291817665
2022,11,-0.10451143627063308,-0.036877347985942575,1.1023635864257812,0.10417106002569199,0.11861955374479294,0.12578855454921722,0.007688453420996666
2022,10,-0.009852741911279793,-0.032406497552921444,0.46888962388038635,-0.36910879611968994,0.89774090051651,-0.03228117898106575,-0.021768929436802864
2022,9,0.01521234960181743,-0.04078618997513248,-1.3076332807540894,-0.2917298972606659,-0.013274476863443851,-0.8736957907676697,-0.03379802033305168
2022,8,-0.0641249092616975,-0.054713264310069815,-1.7372993230819702,-0.8792498111724854,-0.6085962057113647,-0.47950470447540283,-0.0025738049298524857
2022,7,-0.006600185067392184,-0.040153310699211,0.6154547929763794,0.913598358631134,-0.18525926768779755,0.10198717564344406,-0.02714366652071476
2022,6,-0.0923547134095363,-0.04080286589471467,0.34749165177345276,-0.29967066645622253,-0.15059004724025726,-0.018087737262248993,-0.015055324882268906
2022,5,-0.07951912916490636,-0.03417783069267827,-0.3797217011451721,0.3094424605369568,0.6767157316207886,-1.554053544998169,-0.03776145726442337
2022,4,-0.03555776612899791,-0.0220615788032314,0.6239333152770996,-0.35899290442466736,-0.005536279641091824,-0.0715002790093422,-0.06052100658416748
2022,3,0.09302015172487466,-0.011534949622640624,-0.05662906914949417,0.37399306893348694,-0.2089453935623169,-0.008809499442577362,-0.03484189137816429
