date,Normal_IC,Rank_IC
1962-04-30,-0.18325002464342272,-0.16809380349156708
1962-05-31,-0.012329546240358936,0.05898108598656811
1962-06-29,0.06104758065829097,0.12698920551568785
1962-07-31,-0.017270587304035558,0.06626426131502686
1962-08-31,0.12688439362116638,0.13307251038907056
1962-09-28,-0.06329975811076732,-0.038582596335042955
1962-10-31,-0.20480223480559395,-0.15686590476974624
1962-11-30,0.12509973550395995,0.21132079704253762
1962-12-31,-0.18541219236392048,-0.17123808079800665
1963-01-31,-0.007128150550053997,0.06307167235315492
1963-02-28,-0.04819080255231341,0.03407201739564849
1963-03-29,-0.07275165150072284,-0.05405186876444623
1963-04-30,-0.13877421519292457,-0.04763425039456864
1963-05-31,0.03412664826746478,0.1003053429760174
1963-06-28,0.061519005383210354,0.1027620415246891
1963-07-31,0.0709040548331847,0.055286824074011684
1963-08-30,-0.06050847098441573,-0.009444718726866119
1963-09-30,0.06951319777605909,0.09762599820465877
1963-10-31,-0.017281025844790555,-0.016424005039507715
1963-11-29,0.026287804973050465,0.07535846084769997
1963-12-31,-0.04136052835726531,-0.015131740387655239
1964-01-31,-0.0558939324602995,0.027400604915700906
1964-02-28,-0.1134703009694319,-0.12196644159169152
1964-03-31,-0.014409736970178211,0.06546169090099054
1964-04-30,-0.045204722496650786,0.07438572076238839
1964-05-28,-0.15838730744718071,-0.0557928331417161
1964-06-30,-0.07860002425952291,-0.019028812215605446
1964-07-31,-0.055766966145963326,0.00620352219736186
1964-08-31,-0.13112231984244513,-0.06603558106041213
1964-09-30,-0.003353318904981124,0.06318743441526303
1964-10-30,-0.017629532825761424,0.06114240435528291
1964-11-30,-0.07850092257789398,0.03730345151770464
1964-12-31,-0.1284302518759323,-0.14088783667463667
1965-01-29,-0.027717524594550784,-0.017109585659497523
1965-02-26,-0.06855296380996445,-0.015426919936526753
1965-03-31,-0.06395778237449454,-0.031140483578333142
1965-04-30,-0.07321766956701405,0.012541063515931405
1965-05-28,-0.10153270724851728,-0.032466955420983594
1965-06-30,0.10600995785686468,0.13083745564726953
1965-07-30,-0.033616701095571654,0.04461807053444733
1965-08-31,-0.07357292118564622,0.017284236083025196
1965-09-30,0.0017639143579121584,0.06679556638850083
1965-10-29,-0.029570128006040638,0.056696594165621006
1965-11-30,-0.01130774888982306,0.002666560553749881
1965-12-31,0.05765962616374212,0.09596678548094513
1966-01-31,0.0592010373772226,0.10111673602409262
1966-02-28,-0.015387757662835453,-0.031091482982761022
1966-03-31,0.09393157365544016,0.16675231163626042
1966-04-29,-0.19178213317942427,-0.23984344412733552
1966-05-31,-0.04684062905365612,0.016799439913923412
1966-06-30,-0.1315385677424854,-0.03870819796780279
1966-07-29,-0.24461323440777916,-0.2547477943447427
1966-08-31,-0.05165131437380928,0.009306617560421745
1966-09-30,-0.17283024555700355,-0.15971778129152164
1966-10-31,0.1982889200040916,0.20932363519869696
1966-11-30,-0.05347187179679643,-0.00256230291258347
1966-12-30,-0.0882315066047217,-0.023287348073922427
1967-01-31,-0.019199685851279846,0.0008181678821904346
1967-02-28,-0.023382640598745345,0.018691545389281927
1967-03-31,-0.022185630862221594,0.0164261436893234
1967-04-28,-0.00884702795645204,0.07492969064657731
1967-05-31,0.04107173010417237,0.12966093926070776
1967-06-30,-0.020746892957747853,0.027761802751143174
1967-07-31,-0.058129798432850516,-0.05839307583512403
1967-08-31,-0.0006471713056106013,0.02689571401443865
1967-09-29,-0.02758628962187083,-0.00016521548333427554
1967-10-31,-0.0031339133395095822,0.0551916674232329
1967-11-30,0.10265417361537052,0.11632006530922354
1967-12-29,-0.16113374222518856,-0.18208859732093305
1968-01-31,-0.24739678259733225,-0.2547406751455323
1968-02-29,-0.06938294402522456,-0.019380959029895416
1968-03-29,0.20745769679638365,0.26721568173734633
1968-04-30,0.0426384427769641,0.14076311796064536
1968-05-31,-0.18632518954936722,-0.21038566972034745
1968-06-28,-0.19320620723135873,-0.22057468472553007
1968-07-30,0.023731480462845206,0.032503400212789704
1968-08-30,0.057424026912084924,0.09668658026860595
1968-09-30,-0.16614415785377482,-0.1757384731867519
1968-10-31,0.045061893084128536,0.0506887850470391
1968-11-29,0.07738507424098506,0.05918167994606831
1968-12-31,-0.02995698606953506,-0.037084642023479227
1969-01-31,-0.25789019199044316,-0.33507212269895753
1969-02-28,0.07412114470582387,0.07799044294982893
1969-03-28,-0.06795799081301554,-0.07514805362357085
1969-04-30,0.04887240405063687,0.010262847609610184
1969-05-29,-0.25169551192270323,-0.3411682672052163
1969-06-30,-0.25140124012072085,-0.26599185380761514
1969-07-31,0.12764950213122825,0.1773756216397432
1969-08-29,-0.09894370652430831,-0.061300969770181624
1969-09-30,0.027367832425670386,0.033280497866392235
1969-10-31,-0.050691799899979545,-0.08147739834156449
1969-11-28,-0.15817541608559071,-0.15177568244726192
1969-12-31,-0.09677337387865909,-0.02677022003347195
1970-01-30,-0.06759611941128021,-0.07437871610780138
1970-02-27,-0.2586611316119651,-0.25778774258792325
1970-03-31,-0.3887833942205548,-0.37191319734703854
1970-04-30,-0.1110589339139709,-0.09981918432687185
1970-05-29,-0.09248827354161342,-0.0476825963482255
1970-06-30,-0.0621833987648887,-0.04723647686023644
1970-07-31,-0.03823581301759561,-0.031617435989888094
1970-08-31,0.07311501688598555,0.06718888358780532
1970-09-30,0.05583009030286479,0.08825844236721267
1970-10-30,-0.058867155222008596,-0.04620259117320386
1970-11-30,-0.10127838817137481,-0.0933957017869316
1970-12-31,-0.13098790480514327,-0.12645258328247383
1971-01-29,-0.04424572555781196,-0.0408911595988928
1971-02-26,0.01758913802355879,0.03307282216911747
1971-03-31,-0.0857555712394171,-0.04826544661436499
1971-04-30,0.0015466906752594003,0.04275228700345923
1971-05-28,0.0741823126924554,0.11404556352009444
1971-06-30,0.013091694485951653,0.04873524327540563
1971-07-30,-0.11120024121813894,-0.0424882897074795
1971-08-31,0.10598289698720315,0.11649179506294059
1971-09-30,0.01508151052312447,0.0351026605169224
1971-10-29,0.05445055723061984,0.054674354521191466
1971-11-30,-0.09309975008867788,-0.053443347169897355
1971-12-31,-0.14835065619597504,-0.16524167333292422
1972-01-31,-0.024525089368711412,0.012783689460293752
1972-02-29,0.017823086591559047,0.06284533863058668
1972-03-30,-0.06101608390532026,-0.03549339592185995
1972-04-28,-0.05670857698558936,0.03987928443423625
1972-05-31,-0.025468127526922665,0.04402782314103289
1972-06-30,-0.07084579690947425,0.011415605256190446
1972-07-31,-0.08216116789740177,-0.05812921191164855
1972-08-31,0.03764336101773158,0.06479734008050379
1972-09-29,0.008347985423555498,0.07203401621607194
1972-10-31,-0.01159622889120308,-0.01823450295892652
1972-11-30,0.13973850847400193,0.19400031964010866
1972-12-29,-0.10440189266920848,-0.07579785076621624
1973-01-31,0.02577621535823637,0.08266565494722491
1973-02-28,0.04522215216068159,0.06106033386736831
1973-03-30,0.07518464376408546,0.09755839116273933
1973-04-30,0.09164375487557755,0.20078581779946278
1973-05-31,-0.037975474616609245,0.06335051857886212
1973-06-29,-0.19255442887794538,-0.2194967231409473
1973-07-31,0.18528666939948454,0.20037544051954267
1973-08-31,0.022035889022172465,0.021567286123293936
1973-09-28,0.03545872526451625,0.06990285742770895
1973-10-31,0.21058812326892173,0.28370650159864186
1973-11-30,0.35129707276837746,0.35117711331450047
1973-12-31,-0.5148959159078393,-0.4979808310982219
1974-01-31,-0.001211803792079402,0.03224640134040743
1974-02-28,-0.13197289024378023,-0.10439898816983766
1974-03-29,0.009570403785651965,0.026629631527442698
1974-04-30,0.003273866338869608,0.07637253973243967
1974-05-31,0.06493320740716912,0.10209396113176193
1974-06-28,0.06552152549107174,0.08823143133198119
1974-07-31,-0.030570736610932486,-0.04001656804220808
1974-08-30,0.008477210385993134,0.002903135456721826
1974-09-30,0.21538808495470385,0.23754153721676402
1974-10-31,0.13408802891287275,0.14927367220727494
1974-11-29,0.24174834383499033,0.25124649987048436
1974-12-31,-0.499767193786996,-0.5015174292041342
1975-01-31,-0.020956363402985623,0.02678729304450902
1975-02-28,-0.3359032362129137,-0.2750012090146642
1975-03-31,0.15430453376222025,0.1682915370159151
1975-04-30,-0.06762460956649556,-0.03777031551848055
1975-05-30,-0.1430136048006302,-0.08180241758952672
1975-06-30,-0.11321545736784208,-0.08230968732410741
1975-07-31,0.179096520082746,0.20370057742904338
1975-08-29,0.15704545952315418,0.14955157010637465
1975-09-30,0.04542891468955837,0.03179660448838526
1975-10-31,-0.016388312637972812,0.011397293467315404
1975-11-28,-0.04845801975157093,0.028469736410241437
1975-12-31,-0.29823785166809,-0.2907575870851643
1976-01-30,-0.3631987631273783,-0.2858715712554055
1976-02-27,0.0543952086800543,0.06154109495639236
1976-03-31,0.11586875629923371,0.152594577285441
1976-04-30,0.09648035389735077,0.1783133980541624
1976-05-28,0.054023308701223904,0.05244620289863976
1976-06-30,-0.10890084714569073,-0.06632633799489251
1976-07-30,0.05031491870861467,0.06304840283183472
1976-08-31,0.057605921669656945,0.0750095773452717
1976-09-30,0.02697215546387267,0.05374201729920511
1976-10-29,-0.04450696905483449,-0.021308818081208946
1976-11-30,-0.23554976672595618,-0.17033823927628314
1976-12-31,-0.023380590094703346,0.003231716833873223
1977-01-31,0.06315317857307409,0.12321064165988696
1977-02-28,0.021260705209872884,0.07219954285794077
1977-03-31,0.08884976857991461,0.12206792632315591
1977-04-29,0.005084872188875999,0.04157351197906348
1977-05-31,-0.06033441663334626,-0.03048083897401687
1977-06-30,-0.10948772809405867,-0.10147130984421872
1977-07-29,-0.1249288774971713,-0.10500935496449829
1977-08-31,-0.06776894470420107,0.0026013842793590667
1977-09-30,-0.012182720031373237,0.023148162764460693
1977-10-31,-0.09760379897270599,-0.07414218722822848
1977-11-30,0.056029005221972863,0.09383136888371024
1977-12-30,-0.17501995501592238,-0.1290718921540299
1978-01-31,-0.030726625516435905,0.0029386595459094745
1978-02-28,-0.1047340860336642,-0.08382093731363739
1978-03-31,-0.019478728184106255,-0.014077247773367503
1978-04-28,-0.033318876969142784,0.018199363464448847
1978-05-31,-0.03401185602415587,-5.7512369422928115e-05
1978-06-30,0.0066240269066335684,0.05641533313054641
1978-07-31,-0.05451611805456241,0.03878698255395547
1978-08-31,-0.0955683350287409,-0.07426001289081603
1978-09-29,-0.16115632589117884,-0.19325358675609114
1978-10-31,0.17169019825081316,0.19280903089976592
1978-11-30,0.030689932545055254,0.05827163808197031
1978-12-29,-0.06438162881661377,-0.020556067369723062
1979-01-31,-0.08643017022642142,-0.0775507360255406
1979-02-28,-0.0008158138222681983,0.04562910353502108
1979-03-30,-0.022248859754619564,0.014913339816008219
1979-04-30,-0.08100148718776934,-0.05247948706099462
1979-05-31,-0.012184687239178368,0.033194879096104496
1979-06-29,-0.014419090851985526,0.0064615820230198885
1979-07-31,0.037459690972384815,0.060444571572307676
1979-08-31,-0.06010861625292571,-0.011528263200902784
1979-09-28,-0.02965901610923745,-0.03378996354072633
1979-10-31,0.11758401681671464,0.17757640646614709
1979-11-30,0.09905865618806853,0.14588051731188317
1979-12-31,0.02478580782848106,0.0698461196709252
1980-01-31,-0.004023235095912402,0.03962099923241072
1980-02-29,-0.23394572535000618,-0.2522147069528178
1980-03-31,-0.00813831133231386,-0.011037050575501273
1980-04-30,-0.04307893201088486,-0.01634154876734197
1980-05-30,0.00739100493383856,0.06491197803641842
1980-06-30,0.0451338970084507,0.06782924961220925
1980-07-31,0.05735191503044878,0.09945211680188834
1980-08-29,0.02166533164419073,0.07553477994333137
1980-09-30,0.07652991181983124,0.11623554208301612
1980-10-31,0.1568822956298502,0.2035027867068867
1980-11-28,-0.14709856582441053,-0.1515926832352581
1980-12-31,-0.23318405701462427,-0.2272191618932452
1981-01-30,-0.13195667849785087,-0.09691958728676865
1981-02-27,-0.04506920006657411,-0.026674496092472754
1981-03-31,-0.0208226052407965,-0.0017286389410090266
1981-04-30,-0.018819754435980066,0.013897017215449003
1981-05-29,-0.19745691498894327,-0.17887988307308905
1981-06-30,-0.07356954958189327,-0.0382585663046992
1981-07-31,-0.09313580716352068,-0.08750430381046602
1981-08-31,-0.060443538797325724,-0.0718531671233417
1981-09-30,0.14415137631647074,0.1505237927013805
1981-10-30,0.0019016998404345065,-0.04541613090839835
1981-11-30,0.05032438694779337,0.05343770464253542
1981-12-31,-0.08652130303973818,-0.07909891313570933
1982-01-29,-0.09044312726613499,-0.055164895116347305
1982-02-26,-0.05360057541536519,-0.05795434627631205
1982-03-31,0.029200641830772964,0.05221915409026277
1982-04-30,-0.0335929944608886,-0.014408452724049234
1982-05-28,0.02023892516635356,0.048727082274008314
1982-06-30,0.06008694190349469,0.0838463316949643
1982-07-30,-0.04961514690743303,-0.06845700632595157
1982-08-31,0.056241871492323625,0.09948313374688206
1982-09-30,0.02429591895346333,0.032092568115862
1982-10-29,0.04733643220507771,0.1027431479970156
1982-11-30,-0.008033432550893694,0.01162464199764879
1982-12-31,-0.09680259634200007,-0.05477336242971543
1983-01-31,0.024938152913343798,0.0947682803698991
1983-02-28,-0.03128287522828825,0.024194411442431316
1983-03-31,-0.06659928905888912,-0.019142899007161714
1983-04-29,-0.07950631257971,-0.020764244588761565
1983-05-31,-0.062290943549226464,0.015862577174060095
1983-06-30,-0.1341395323300388,-0.09489868441350024
1983-07-29,-0.14024724256054152,-0.10078482113252507
1983-08-31,-0.038278286124503055,-0.012298975132915804
1983-09-30,-0.05861461124743633,-0.029522921079512723
1983-10-31,0.04077195656044108,0.06569029716174289
1983-11-30,-0.05100809148446943,-0.042297398577440866
1983-12-30,-0.1928207919211311,-0.16412455535436798
1984-01-31,-0.015838728826988537,-0.011727363483144867
1984-02-29,0.004645382070219389,0.03615151938565093
1984-03-30,0.031830701605079025,0.04937900424589236
1984-04-30,0.021492330122733015,0.06308768464669205
1984-05-31,0.02421197326392218,0.08669274149167806
1984-06-29,0.08594771638572635,0.12228715198634055
1984-07-31,0.003409146325442645,-0.009362845533936893
1984-08-31,-0.035526831428339206,0.01733823058586088
1984-09-28,0.1317938517669251,0.12993356124282024
1984-10-31,0.07011831159262624,0.037192904743504944
1984-11-30,0.08906876398556782,0.10457047027130427
1984-12-31,-0.03835306357911629,-0.04227446292827742
1985-01-31,-0.0417813355042232,0.04696015552767222
1985-02-28,0.06323776185900197,0.07135554299948155
1985-03-29,0.09190378332778981,0.12161849382674164
1985-04-30,0.08760786250226363,0.14795182859285463
1985-05-31,0.10232628505958237,0.15087630555073406
1985-06-28,-0.04720736876351981,-0.036563704561427934
1985-07-31,0.03623039406140964,0.024462054463849876
1985-08-30,0.05964083411320224,0.10712054928262428
1985-09-30,0.17440164100246097,0.17314828383107628
1985-10-31,0.12011898269610419,0.09160783504625111
1985-11-29,0.1759318858207694,0.14047131925601938
1985-12-31,0.002498242329317467,0.05747329624438348
1986-01-31,0.18527689445795306,0.2026490551850424
1986-02-28,0.041626441328442725,0.09748635216105621
1986-03-31,0.01821304120713124,0.04923457618780699
1986-04-30,0.014258469981722442,0.06271315945754348
1986-05-30,-0.02058176254153102,0.14849426120121773
1986-06-30,0.10712637002758335,0.15573775126605785
1986-07-31,-0.03569549272639107,-0.011047983657985554
1986-08-29,-0.06537247657030455,-0.1008526438742954
1986-09-30,0.08703322454495653,0.11523480158978194
1986-10-31,0.011587612059818092,0.01891714979421862
1986-11-28,0.00622557941116672,0.008781211371210976
1986-12-31,-0.12839832295542755,-0.08430532164075676
1987-01-30,-0.07057148997225628,-0.02559044425869993
1987-02-27,-0.14050700817921818,-0.0835844020482898
1987-03-31,-0.12062205180440455,-0.07803220511766217
1987-04-30,-0.17454195868666372,-0.1127308054706469
1987-05-29,-0.04285775195211514,0.019193765140032078
1987-06-30,-0.14030249654507299,-0.05710664987309128
1987-07-31,0.08811584976171132,0.09245664075267211
1987-08-31,-0.026554350094441046,0.03674986510789081
1987-09-30,-0.02091890465151316,-0.005311654020987553
1987-10-30,0.07635357142591695,0.08502302743297312
1987-11-30,0.18548986113910604,0.16479470046429742
1987-12-31,-0.1527326322734132,-0.11567139102166761
1988-01-29,-0.004570041942772034,0.0038957199913797528
1988-02-29,-0.008377466637434428,0.004545950930133855
1988-03-31,0.051040116566498143,0.08628833177990371
1988-04-29,0.05640496158173469,0.07584080942566793
1988-05-31,0.026991369675438883,0.03944863395059497
1988-06-30,0.02527973880031755,0.049375050031073064
1988-07-29,0.10122555475436662,0.09401715499033718
1988-08-31,0.10516364738332405,0.11648998522857947
1988-09-30,0.03979111143650073,0.10418340536967703
1988-10-31,0.11924171876905895,0.11219595684951768
1988-11-30,0.026380613554420906,0.017809800821060224
1988-12-30,-0.11198278498135389,-0.03574708669404695
1989-01-31,0.03697413293711389,0.037367312073034266
1989-02-28,0.05033118829065298,0.0758169873264238
1989-03-31,0.005969894335611204,0.1090864622492592
1989-04-28,-0.005222439140744193,0.0652571363316631
1989-05-31,-0.012252922293281274,0.04435268665214019
1989-06-30,0.10443197084338215,0.152594805735388
1989-07-31,0.04290353528444045,0.10144835277345214
1989-08-31,-0.0044958391087902925,0.05058949256738153
1989-09-29,0.08457818463831884,0.07156847893627066
1989-10-31,0.14585641867878657,0.1374894023588608
1989-11-30,0.08774350169616182,0.11415429278327996
1989-12-29,-0.14889285574965685,-0.10294631511153758
1990-01-31,-0.024530255705974488,0.03125686084741491
1990-02-28,0.0442684117195833,0.04391112174153444
1990-03-30,0.0563244275730467,0.047939752555511535
1990-04-30,0.11186707932619755,0.15838047004029548
1990-05-31,0.040260531932272914,0.04510637458164159
1990-06-29,0.008852847802685195,0.07408651401790524
1990-07-31,0.01662613488516769,-0.0020926750213915895
1990-08-31,0.0492205271162102,0.0652927393655006
1990-09-28,0.11358575614982899,0.13728581386063665
1990-10-31,0.10712545002700721,0.1120096191163979
1990-11-30,0.19184474942023322,0.17652468476587146
1990-12-31,-0.17290485656792826,-0.17102043184484922
1991-01-31,-0.1621107673985903,-0.10641344371790303
1991-02-28,-0.13092187279932072,-0.07523931470946435
1991-03-28,-0.02269790622708789,-0.023927767075085246
1991-04-30,0.05702837472684542,0.06951645401720559
1991-05-31,0.01593078274214979,-0.00764541867331392
1991-06-28,0.04890090866260609,0.10234968245687559
1991-07-31,0.003484106666717109,0.04124905047969058
1991-08-30,0.06117476753266305,0.07282805249878492
1991-09-30,0.03507737743278478,0.09683160002844377
1991-10-31,0.01098928814700712,-0.0020395959416789535
1991-11-29,0.15227434802262801,0.19729239707048216
1991-12-31,-0.3503826032339833,-0.26158285976331275
1992-01-31,-0.15904223008490023,-0.14726460550799916
1992-02-28,-0.05521109372789808,-0.05768597409527571
1992-03-31,-0.02621557663448311,-0.002134455416914668
1992-04-30,-0.043252801927490106,-0.003721340449409417
1992-05-29,-0.05983830422296797,0.010596390464130592
1992-06-30,0.014329802940294716,0.05446315085771295
1992-07-31,0.04596367919630902,0.08564777125769643
1992-08-31,0.07305587864730442,0.08621939294782442
1992-09-30,0.03541945699257891,0.08708696139540975
1992-10-30,0.00744209077607905,0.01859695749949385
1992-11-30,-0.05266417474693726,0.008805851216378986
1992-12-31,-0.18860030527380858,-0.11962092344800504
1993-01-29,-0.09037133240481558,-0.09817858038299705
1993-02-26,-0.01428096454889817,-0.0016258991192353725
1993-03-31,-0.08215437671647137,-0.06175426614106181
1993-04-30,-0.04396014313385141,-0.003698696738230361
1993-05-28,0.012830951249698446,0.06268600302252277
1993-06-30,-0.06083120791741698,-0.02639827549964408
1993-07-30,0.023895274665807608,0.08433443027822743
1993-08-31,0.02035170860304781,0.04651561925687317
1993-09-30,-0.10289242915082701,-0.0795347764647154
1993-10-29,-0.08254872709392064,-0.07737916881762438
1993-11-30,-0.017116927620806046,0.030534895277755138
